,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,EK2_CHECK_SCALE,EK3_CHECK_SCALE,LGR_DEPLOY_ALT,RNGFND1_WSP_MAVG
00:04:38.992,67791.0,0.5,0.5,-7.6,0.25,3.8,0.0,8209.0,10.0,1.0,0.1,50.0,50.0,412.0,0.0
00:04:43.683,112294.0,0.9,0.2,-5.9,0.25,1.3,0.0,190.0,580.0,1.0,0.1,50.0,50.0,385.0,0.0
00:04:48.889,67157.0,0.7,0.5,-1.8,0.25,0.3,0.0,6868.0,950.0,1.0,0.1,50.0,50.0,84.0,0.0
00:04:53.549,62744.0,0.5,1.7,-5.9,0.25,0.8,0.0,18333.0,60.0,1.0,0.1,50.0,50.0,98.0,0.0
00:04:58.719,34577.0,0.9,0.2,-6.6,0.25,1.8,0.0,5022.0,470.0,1.0,0.1,50.0,50.0,390.0,0.0
00:05:03.383,34742.0,0.5,0.4,-3.7,0.25,0.6,0.0,6518.0,500.0,1.0,0.1,50.0,50.0,482.0,0.0
00:05:09.080,53065.0,0.7,0.5,-5.0,0.25,1.9,0.0,3994.0,100.0,1.0,0.1,50.0,50.0,93.0,0.0
00:05:14.802,42598.0,0.5,0.3,-6.5,0.25,2.9,0.0,7091.0,130.0,1.0,0.1,50.0,50.0,72.0,0.0
00:05:19.482,44328.0,0.3,0.2,0.6,0.25,0.8,0.0,260.0,150.0,1.0,0.1,50.0,50.0,31.0,0.0
00:05:25.275,41235.0,0.5,1.2,-2.7,0.25,0.2,0.0,6433.0,710.0,1.0,0.1,50.0,50.0,226.0,0.0
00:05:30.930,118935.0,0.2,0.4,-0.8,0.25,1.3,0.0,2375.0,220.0,1.0,0.1,50.0,50.0,359.0,0.0
00:05:35.625,65177.0,0.4,0.5,9.5,0.25,1.1,0.0,5521.0,470.0,1.0,0.1,50.0,50.0,42.0,0.0
00:05:41.942,96503.0,0.2,0.9,4.2,0.25,0.6,0.0,2648.0,340.0,1.0,0.1,50.0,50.0,756.0,0.0
00:05:46.628,64173.0,0.5,0.7,-9.4,0.25,2.5,0.0,13073.0,320.0,1.0,0.1,50.0,50.0,249.0,0.0
00:05:51.841,77370.0,0.4,0.5,-3.6,0.25,0.6,0.0,7978.0,250.0,1.0,0.1,50.0,50.0,119.0,0.0
00:05:56.635,36215.0,0.5,0.5,-7.2,0.25,0.1,0.0,17751.0,220.0,1.0,0.1,50.0,50.0,241.0,0.0
00:06:01.770,42401.0,0.4,0.3,-2.9,0.25,0.1,0.0,12308.0,80.0,1.0,0.1,50.0,50.0,186.0,0.0
00:06:06.493,44079.0,0.7,0.4,2.9,0.25,0.6,0.0,20247.0,30.0,1.0,0.1,50.0,50.0,385.0,0.0
