,A.AUTO1
14:10:59.530,-1
14:10:59.731,-1
14:10:59.932,-1
14:11:00.133,-1
14:11:00.334,-1
14:11:00.535,-1
14:11:00.736,-1
14:11:00.937,-1
14:11:01.139,-1
14:11:01.340,-1
14:11:01.541,-1
14:11:01.742,-1
14:11:01.943,-1
14:11:02.144,-1
14:11:02.345,-1
14:11:02.546,-1
14:11:02.746,-1
14:11:02.948,-1
14:11:03.149,-1
14:11:03.350,-1
14:11:03.551,-1
14:11:03.753,-1
14:11:03.954,-1
14:11:04.155,-1
14:11:04.356,-1
14:11:04.557,-1
14:11:04.759,-1
14:11:04.963,-1
14:11:05.167,-1
14:11:05.368,-1
14:11:05.569,-1
14:11:05.770,-1
14:11:05.971,-1
14:11:06.172,-1
14:11:06.374,-1
14:11:06.575,-1
14:11:06.777,-1
14:11:06.979,-1
14:11:07.181,-1
14:11:07.384,-1
14:11:07.585,-1
14:11:07.786,-1
14:11:07.987,-1
14:11:08.188,-1
14:11:08.388,-1
14:11:08.589,-1
14:11:08.791,-1
14:11:08.993,-1
14:11:09.194,-1
14:11:09.397,-1
14:11:09.598,-1
14:11:09.799,-1
14:11:10.000,-1
14:11:10.200,-1
14:11:10.401,-1
14:11:10.602,-1
14:11:10.805,-1
14:11:11.008,-1
14:11:11.209,-1
14:11:11.411,-1
14:11:11.612,-1
14:11:11.813,-1
14:11:12.013,-1
14:11:12.214,-1
14:11:12.415,-1
14:11:12.616,-1
14:11:12.818,-1
14:11:13.021,-1
14:11:13.222,-1
14:11:13.423,-1
14:11:13.625,-1
14:11:13.826,-1
14:11:14.027,-1
14:11:14.227,-1
14:11:14.429,-1
14:11:14.629,-1
14:11:14.832,-1
14:11:15.033,-1
14:11:15.234,-1
14:11:15.437,-1
14:11:15.638,-1
14:11:15.839,-1
14:11:16.040,-1
14:11:16.242,-1
14:11:16.443,-1
14:11:16.644,-1
14:11:16.845,-1
14:11:17.047,-1
14:11:17.249,-1
14:11:17.451,-1
14:11:17.652,-1
14:11:17.853,-1
14:11:18.054,-1
14:11:18.256,-1
14:11:18.457,-1
14:11:18.658,-1
14:11:18.859,-1
14:11:19.061,-1
14:11:19.263,-1
14:11:19.465,-1
14:11:19.666,-1
14:11:19.867,-1
14:11:20.068,-1
14:11:20.269,-1
14:11:20.470,-1
14:11:20.671,-1
14:11:20.872,-1
14:11:21.075,-1
14:11:21.278,-1
14:11:21.478,-1
14:11:21.679,-1
14:11:21.880,-1
14:11:22.081,-1
14:11:22.282,-1
14:11:22.484,-1
14:11:22.685,-1
14:11:22.890,-1
14:11:23.092,-1
14:11:23.294,-1
14:11:23.495,-1
14:11:23.696,-1
14:11:23.897,-1
14:11:24.098,-1
14:11:24.299,-1
14:11:24.500,-1
14:11:24.701,-1
14:11:24.902,-1
14:11:25.103,-1
14:11:25.305,-1
14:11:25.507,-1
14:11:25.708,-1
14:11:25.909,-1
14:11:26.110,-1
14:11:26.312,-1
14:11:26.515,-1
14:11:26.716,-1
14:11:26.917,-1
14:11:27.118,-1
14:11:27.320,-1
14:11:27.521,-1
14:11:27.722,-1
14:11:27.922,-1
14:11:28.123,-1
14:11:28.324,-1
14:11:28.525,-1
14:11:28.726,-1
14:11:28.928,-1
14:11:29.129,-1
14:11:29.330,-1
14:11:29.531,-1
14:11:29.731,-1
14:11:29.933,-1
14:11:30.134,-1
14:11:30.335,-1
14:11:30.536,-1
14:11:30.738,-1
14:11:30.939,-1
14:11:31.140,-1
14:11:31.341,-1
14:11:31.542,-1
14:11:31.743,-1
14:11:31.944,-1
14:11:32.145,-1
14:11:32.346,-1
14:11:32.547,-1
14:11:32.748,-1
14:11:32.949,-1
14:11:33.150,-1
14:11:33.351,-1
14:11:33.553,-1
14:11:33.754,-1
14:11:33.955,-1
14:11:34.156,-1
14:11:34.357,-1
14:11:34.557,-1
14:11:34.758,-1
14:11:34.961,-1
14:11:35.165,-1
14:11:35.365,-1
14:11:35.567,-1
14:11:35.768,-1
14:11:35.968,-1
14:11:36.170,-1
14:11:36.371,-1
14:11:36.572,-1
14:11:36.774,-1
14:11:36.976,-1
14:11:37.178,-1
14:11:37.380,-1
14:11:37.581,-1
14:11:37.782,-1
14:11:37.983,-1
14:11:38.184,-1
14:11:38.384,-1
14:11:38.585,-1
14:11:38.787,-1
14:11:38.988,-1
14:11:39.190,-1
14:11:39.391,-1
14:11:39.592,-1
14:11:39.794,-1
14:11:39.995,-1
14:11:40.196,-1
14:11:40.397,-1
14:11:40.598,-1
14:11:40.799,-1
14:11:41.001,-1
14:11:41.203,-1
14:11:41.405,-1
14:11:41.606,-1
14:11:41.807,-1
14:11:42.008,-1
14:11:42.209,-1
14:11:42.410,-1
14:11:42.612,-1
14:11:42.813,-1
14:11:43.014,-1
14:11:43.215,-1
14:11:43.417,-1
14:11:43.618,-1
14:11:43.819,-1
14:11:44.020,-1
14:11:44.221,-1
14:11:44.422,-1
14:11:44.623,-1
14:11:44.826,-1
14:11:45.028,-1
14:11:45.230,-1
14:11:45.432,-1
14:11:45.632,-1
14:11:45.834,-1
14:11:46.036,-1
14:11:46.237,-1
14:11:46.438,-1
14:11:46.639,-1
14:11:46.840,-1
14:11:47.041,-1
14:11:47.243,-1
14:11:47.444,-1
14:11:47.645,-1
14:11:47.846,-1
14:11:48.047,-1
14:11:48.248,-1
14:11:48.450,-1
14:11:48.651,-1
14:11:48.854,-1
14:11:49.056,-1
14:11:49.258,-1
14:11:49.459,-1
14:11:49.662,-1
14:11:49.863,-1
14:11:50.064,-1
14:11:50.265,-1
14:11:50.466,-1
14:11:50.667,-1
14:11:50.868,-1
14:11:51.070,-1
14:11:51.272,-1
14:11:51.474,-1
14:11:51.675,-1
14:11:51.876,-1
14:11:52.077,-1
14:11:52.278,-1
14:11:52.480,-1
14:11:52.681,-1
14:11:52.881,-1
14:11:53.084,-1
14:11:53.284,-1
14:11:53.486,-1
14:11:53.686,-1
14:11:53.888,-1
14:11:54.089,-1
14:11:54.290,-1
14:11:54.490,-1
14:11:54.691,-1
14:11:54.893,-1
14:11:55.094,-1
14:11:55.295,-1
14:11:55.496,-1
14:11:55.697,-1
14:11:55.899,-1
14:11:56.100,-1
14:11:56.300,-1
14:11:56.501,-1
14:11:56.702,-1
14:11:56.903,-1
14:11:57.105,-1
14:11:57.307,-1
14:11:57.508,-1
14:11:57.709,-1
14:11:57.910,-1
14:11:58.110,-1
14:11:58.715,-1
14:11:58.917,-1
14:11:59.118,-1
14:11:59.318,-1
14:11:59.520,-1
14:11:59.722,-1
14:11:59.923,-1
14:12:00.125,-1
14:12:00.325,-1
14:12:00.527,-1
14:12:00.728,-1
14:12:00.930,-1
14:12:01.131,-1
14:12:01.332,-1
14:12:01.533,-1
14:12:01.735,-1
14:12:01.936,-1
14:12:02.137,-1
14:12:02.339,-1
14:12:02.539,-1
14:12:02.740,-1
14:12:02.941,-1
14:12:03.142,-1
14:12:03.344,-1
14:12:03.544,-1
14:12:03.746,-1
14:12:03.948,-1
14:12:04.149,-1
14:12:04.349,-1
14:12:04.550,-1
14:12:04.751,-1
14:12:04.952,-1
14:12:05.153,-1
14:12:05.354,-1
14:12:05.555,-1
14:12:05.757,-1
14:12:05.958,-1
14:12:06.161,-1
14:12:06.362,-1
14:12:06.563,-1
14:12:06.764,-1
14:12:06.965,-1
14:12:07.166,-1
14:12:07.368,-1
14:12:07.569,-1
14:12:07.771,-1
14:12:07.972,-1
14:12:08.173,-1
14:12:08.374,-1
14:12:08.575,-1
14:12:08.776,-1
14:12:08.977,-1
14:12:09.179,-1
14:12:09.380,-1
14:12:09.583,-1
14:12:09.785,-1
14:12:09.986,-1
14:12:10.187,-1
14:12:10.389,-1
14:12:10.590,-1
14:12:10.791,-1
14:12:10.992,-1
14:12:11.194,-1
14:12:11.395,-1
14:12:11.597,-1
14:12:11.798,-1
14:12:12.000,-1
14:12:12.202,-1
14:12:12.402,-1
14:12:12.604,-1
14:12:12.804,-1
14:12:13.006,-1
14:12:13.208,-1
14:12:13.409,-1
14:12:13.611,-1
14:12:13.812,-1
14:12:14.013,-1
14:12:14.214,-1
14:12:14.415,-1
14:12:14.616,-1
14:12:14.817,-1
14:12:15.019,-1
14:12:15.221,-1
14:12:15.422,-1
14:12:15.623,-1
14:12:15.825,-1
14:12:16.028,-1
14:12:16.229,-1
14:12:16.431,-1
14:12:16.631,-1
14:12:16.832,-1
14:12:17.033,-1
14:12:17.234,-1
14:12:17.436,-1
14:12:17.638,-1
14:12:17.840,-1
14:12:18.041,-1
14:12:18.242,-1
14:12:18.444,-1
14:12:18.644,-1
14:12:18.845,-1
14:12:19.046,-1
14:12:19.247,-1
14:12:19.449,-1
14:12:19.650,-1
14:12:19.851,-1
14:12:20.052,-1
14:12:20.253,-1
14:12:20.454,-1
14:12:20.655,-1
14:12:20.856,-1
14:12:21.057,-1
14:12:21.260,-1
14:12:21.462,-1
14:12:21.663,-1
14:12:21.864,-1
14:12:22.065,-1
14:12:22.266,-1
14:12:22.468,-1
14:12:22.669,-1
14:12:22.870,-1
14:12:23.071,-1
14:12:23.273,-1
14:12:23.475,-1
14:12:23.678,-1
14:12:23.880,-1
14:12:24.081,-1
14:12:24.282,-1
14:12:24.483,-1
14:12:24.685,-1
14:12:24.886,-1
14:12:25.087,-1
14:12:25.288,-1
14:12:25.489,-1
14:12:25.692,-1
14:12:25.896,-1
14:12:26.098,-1
14:12:26.299,-1
14:12:26.500,-1
14:12:26.701,-1
14:12:26.902,-1
14:12:27.103,-1
14:12:27.305,-1
14:12:27.507,-1
14:12:27.708,-1
14:12:27.909,-1
14:12:28.110,-1
14:12:28.311,-1
14:12:28.512,-1
14:12:28.713,-1
14:12:28.914,-1
14:12:29.116,-1
14:12:29.317,-1
14:12:29.518,-1
14:12:29.720,-1
14:12:29.921,-1
14:12:30.123,-1
14:12:30.323,-1
14:12:30.524,-1
14:12:30.726,-1
14:12:30.927,-1
14:12:31.128,-1
14:12:31.329,-1
14:12:31.530,-1
14:12:31.731,-1
14:12:31.932,-1
14:12:32.133,-1
14:12:32.334,-1
14:12:32.535,-1
14:12:32.736,-1
14:12:32.937,-1
14:12:33.139,-1
14:12:33.341,-1
14:12:33.543,-1
14:12:33.746,-1
14:12:33.948,-1
14:12:34.149,-1
14:12:34.350,-1
14:12:34.552,-1
14:12:34.752,-1
14:12:34.954,-1
14:12:35.155,-1
14:12:35.357,-1
14:12:35.557,-1
14:12:35.760,-1
14:12:35.962,-1
14:12:36.162,-1
14:12:36.364,-1
14:12:36.565,-1
14:12:36.766,-1
14:12:36.967,-1
14:12:37.168,-1
14:12:37.369,-1
14:12:37.570,-1
14:12:37.772,-1
14:12:37.974,-1
14:12:38.175,-1
14:12:38.375,-1
14:12:38.576,-1
14:12:38.777,-1
14:12:38.979,-1
14:12:39.180,-1
14:12:39.381,-1
14:12:39.584,-1
14:12:39.786,-1
14:12:39.987,-1
14:12:40.188,-1
14:12:40.389,-1
14:12:40.591,-1
14:12:40.792,-1
14:12:40.993,-1
14:12:41.194,-1
14:12:41.396,-1
14:12:41.598,-1
14:12:41.800,-1
14:12:42.001,-1
14:12:42.204,-1
14:12:42.405,-1
14:12:42.606,-1
14:12:42.807,-1
14:12:43.008,-1
14:12:43.209,-1
14:12:43.411,-1
14:12:43.613,-1
14:12:43.814,-1
14:12:44.015,-1
14:12:44.216,-1
14:12:44.418,-1
14:12:44.619,-1
14:12:44.820,-1
14:12:45.021,-1
14:12:45.222,-1
14:12:45.423,-1
14:12:45.625,-1
14:12:45.827,-1
14:12:46.028,-1
14:12:46.229,-1
14:12:46.431,-1
14:12:46.632,-1
14:12:46.833,-1
14:12:47.034,-1
14:12:47.236,-1
14:12:47.437,-1
14:12:47.638,-1
14:12:47.840,-1
14:12:48.041,-1
14:12:48.242,-1
14:12:48.443,-1
14:12:48.644,-1
14:12:48.846,-1
14:12:49.047,-1
14:12:49.248,-1
14:12:49.450,-1
14:12:49.651,-1
14:12:49.852,-1
14:12:50.053,-1
14:12:50.255,-1
14:12:50.456,-1
14:12:50.657,-1
14:12:50.858,-1
14:12:51.062,-1
14:12:51.263,-1
14:12:51.464,-1
14:12:51.666,-1
14:12:51.868,-1
14:12:52.069,-1
14:12:52.270,-1
14:12:52.471,-1
14:12:52.673,-1
14:12:52.874,-1
14:12:53.075,-1
14:12:53.276,-1
14:12:53.477,-1
14:12:53.679,-1
14:12:53.880,-1
14:12:54.081,-1
14:12:54.284,-1
14:12:54.485,-1
14:12:54.686,-1
14:12:54.887,-1
14:12:55.088,-1
14:12:55.289,-1
14:12:55.491,-1
14:12:55.692,-1
14:12:55.893,-1
14:12:56.094,-1
14:12:56.295,-1
14:12:56.496,-1
14:12:56.697,-1
14:12:56.898,-1
14:12:57.099,-1
14:12:57.300,-1
14:12:57.503,-1
14:12:57.704,-1
14:12:57.905,-1
14:12:58.106,-1
14:12:58.307,-1
14:12:58.508,-1
14:12:58.709,-1
14:12:58.910,-1
14:12:59.110,-1
14:12:59.312,-1
14:12:59.513,-1
14:12:59.715,-1
14:12:59.918,-1
14:13:00.119,-1
14:13:00.320,-1
14:13:00.521,-1
14:13:00.723,-1
14:13:00.924,-1
14:13:01.125,-1
14:13:01.327,-1
14:13:01.528,-1
14:13:01.730,-1
14:13:01.931,-1
14:13:02.132,-1
14:13:02.333,-1
14:13:02.534,-1
14:13:02.735,-1
14:13:02.936,-1
14:13:03.137,-1
14:13:03.338,-1
14:13:03.542,-1
14:13:03.743,-1
14:13:03.944,-1
14:13:04.145,-1
14:13:04.346,-1
14:13:04.547,-1
14:13:04.748,-1
14:13:04.949,-1
14:13:05.150,-1
14:13:05.352,-1
14:13:05.553,-1
14:13:05.755,-1
14:13:05.956,-1
14:13:06.157,-1
14:13:06.358,-1
14:13:06.560,-1
14:13:06.761,-1
14:13:06.962,-1
14:13:07.162,-1
14:13:07.364,-1
14:13:07.565,-1
14:13:07.767,-1
14:13:07.969,-1
14:13:08.170,-1
14:13:08.371,-1
14:13:08.573,-1
14:13:08.774,-1
14:13:08.975,-1
14:13:09.176,-1
14:13:09.377,-1
14:13:09.578,-1
14:13:09.780,-1
14:13:09.981,-1
14:13:10.182,-1
14:13:10.383,-1
14:13:10.584,-1
14:13:10.785,-1
14:13:10.986,-1
14:13:11.187,-1
14:13:11.388,-1
14:13:11.590,-1
14:13:11.791,-1
14:13:11.993,-1
14:13:12.194,-1
14:13:12.395,-1
14:13:12.596,-1
14:13:12.797,-1
14:13:12.998,-1
14:13:13.200,-1
14:13:13.402,-1
14:13:13.604,-1
14:13:13.805,-1
14:13:14.006,-1
14:13:14.207,-1
14:13:14.408,-1
14:13:14.609,-1
14:13:14.810,-1
14:13:15.010,-1
14:13:15.211,-1
14:13:15.413,-1
14:13:15.615,-1
14:13:15.816,-1
14:13:16.017,-1
14:13:16.218,-1
14:13:16.419,-1
14:13:16.620,-1
14:13:16.822,-1
14:13:17.024,-1
14:13:17.225,-1
14:13:17.427,-1
14:13:17.630,-1
14:13:17.831,-1
14:13:18.033,-1
14:13:18.233,-1
14:13:18.435,-1
14:13:18.636,-1
14:13:18.837,-1
14:13:19.038,-1
14:13:19.239,-1
14:13:19.439,-1
14:13:19.641,-1
14:13:19.843,-1
14:13:20.044,-1
14:13:20.245,-1
14:13:20.446,-1
14:13:20.647,-1
14:13:20.848,-1
14:13:21.049,-1
14:13:21.250,-1
14:13:21.451,-1
14:13:21.652,-1
14:13:21.855,-1
14:13:22.056,-1
14:13:22.257,-1
14:13:22.459,-1
14:13:22.660,-1
14:13:22.861,-1
14:13:23.062,-1
14:13:23.263,-1
14:13:23.466,-1
14:13:23.667,-1
14:13:23.869,-1
14:13:24.070,-1
14:13:24.271,-1
14:13:24.472,-1
14:13:24.673,-1
14:13:24.874,-1
14:13:25.075,-1
14:13:25.276,-1
