time_stamp,EK2_ALT_SOURCE,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,VFR_HUD_alt,alt,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,RTL_ALT
14:23:42,0.0,AUTO,-0.08220581337809563,0.004742210614494979,-0.08159811049699783,-0.023102104663848877,-0.003837629104964435,-0.04323749057948589,589.1749877929688,589175.0,-35.36326095,149.165245,5229.0,2.0,9.5,-148.5,1.5,-4.0,-1008.0,-22.5,-2.5,-43.0,1500.0
14:24:09,0.0,AUTO,0.048391084652394056,0.00391926639713347,-0.19856389611959457,-0.039694524835795164,-0.04784679051954299,0.0448025994701311,621.3374786376953,621337.5,-35.363311325,149.165181025,37394.75,-22.25,1.5,-150.0,3.25,3.5,-996.75,-38.75,-46.5,44.5,1500.0
14:24:15,0.0,AUTO,0.004098132504926373,0.0010858667762173961,-0.17323555052280426,-0.005150484600259612,0.0038319192244671285,0.01889941142871976,630.0849914550781,630085.0,-35.363312183333335,149.16518281666666,46138.833333333336,-0.3333333333333333,5.0,-151.0,0.0,0.0,-998.1666666666666,-3.8333333333333335,4.666666666666667,18.833333333333332,1500.0
