,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,EK2_CHECK_SCALE,EK3_CHECK_SCALE,LGR_DEPLOY_ALT,RNGFND1_WSP_MAVG
19:11:55.363,252578.0,0.3,0.2,1.6,0.25,0.6,0.0,22302.0,160.0,1.0,0.1,50.0,50.0,40.0,0.0
19:12:01.410,24889.0,0.3,0.7,-1.7,0.25,1.1,0.0,20018.0,420.0,1.0,0.1,50.0,50.0,281.0,0.0
19:12:07.489,235184.0,0.4,0.7,-8.1,0.25,3.2,0.0,13247.0,10.0,1.0,0.1,50.0,50.0,55.0,0.0
19:12:13.498,63070.0,0.3,0.4,9.7,0.25,0.2,0.0,4647.0,110.0,1.0,0.1,50.0,50.0,273.0,0.0
19:12:19.090,122964.0,0.5,1.1,-5.8,0.25,0.6,0.0,4427.0,220.0,1.0,0.1,50.0,50.0,413.0,0.0
19:12:24.983,69466.0,0.2,0.5,7.8,0.25,1.8,0.0,7395.0,20.0,1.0,0.1,50.0,50.0,7.0,0.0
19:12:30.066,25493.0,0.4,1.2,-1.6,0.25,3.1,0.0,1571.0,880.0,1.0,0.1,50.0,50.0,509.0,0.0
19:12:35.072,27334.0,0.2,0.2,-4.9,0.25,4.4,0.0,22438.0,190.0,1.0,0.1,50.0,50.0,317.0,0.0
19:12:40.969,131194.0,0.2,0.9,-5.5,0.25,0.8,0.0,9172.0,30.0,1.0,0.1,50.0,50.0,973.0,0.0
19:12:45.907,25229.0,0.9,1.8,-9.4,0.25,0.6,0.0,2658.0,280.0,1.0,0.1,50.0,50.0,327.0,0.0
19:12:51.236,98428.0,0.2,0.4,-7.8,0.25,1.6,0.0,23969.0,510.0,1.0,0.1,50.0,50.0,51.0,0.0
19:12:57.267,202699.0,0.2,0.7,-0.6,0.25,0.3,0.0,5926.0,110.0,1.0,0.1,50.0,50.0,579.0,0.0
19:13:03.386,171363.0,0.5,1.4,-3.1,0.25,1.1,0.0,1961.0,220.0,1.0,0.1,50.0,50.0,194.0,0.0
19:13:09.394,54896.0,0.2,0.9,-5.6,0.25,0.8,0.0,24475.0,470.0,1.0,0.1,50.0,50.0,355.0,0.0
19:13:15.422,109922.0,0.2,1.7,-3.9,0.25,1.9,0.0,4929.0,100.0,1.0,0.1,50.0,50.0,88.0,0.0
19:13:21.272,5604.0,0.5,0.4,0.3,0.25,2.4,0.0,2168.0,180.0,1.0,0.1,50.0,50.0,159.0,0.0
19:13:27.369,107090.0,0.9,0.5,-9.4,0.25,0.8,0.0,10455.0,180.0,1.0,0.1,50.0,50.0,560.0,0.0
19:13:33.424,222288.0,0.2,0.2,9.2,0.25,1.6,0.0,10136.0,80.0,1.0,0.1,50.0,50.0,255.0,0.0
19:13:39.471,104652.0,0.4,2.0,1.8,0.25,0.1,0.0,6410.0,60.0,1.0,0.1,50.0,50.0,97.0,0.0
19:13:45.459,5585.0,0.2,1.3,-1.1,0.25,1.1,0.0,2606.0,410.0,1.0,0.1,50.0,50.0,480.0,0.0
19:13:51.537,46505.0,1.1,0.3,2.6,0.25,1.2,0.0,8127.0,20.0,1.0,0.1,50.0,50.0,604.0,0.0
19:13:56.984,102021.0,0.3,0.7,-3.8,0.25,1.9,0.0,4557.0,20.0,1.0,0.1,50.0,50.0,315.0,0.0
19:14:01.973,157747.0,0.5,0.5,-1.9,0.25,0.1,0.0,5349.0,880.0,1.0,0.1,50.0,50.0,783.0,0.0
19:14:07.563,177453.0,0.4,0.2,-2.4,0.25,1.3,0.0,10205.0,220.0,1.0,0.1,50.0,50.0,352.0,0.0
19:14:13.097,42336.0,0.9,0.3,-7.1,0.25,1.6,0.0,3964.0,690.0,1.0,0.1,50.0,50.0,253.0,0.0
19:14:19.004,113952.0,0.3,1.3,-2.2,0.25,4.2,0.0,7634.0,340.0,1.0,0.1,50.0,50.0,189.0,0.0
19:14:24.943,104005.0,0.4,1.7,4.2,0.25,0.4,0.0,13408.0,40.0,1.0,0.1,50.0,50.0,590.0,0.0
19:14:30.036,149288.0,0.7,0.4,-1.9,0.25,1.1,0.0,12356.0,80.0,1.0,0.1,50.0,50.0,722.0,0.0
19:14:35.190,248344.0,0.4,0.2,4.1,0.25,0.8,0.0,5765.0,670.0,1.0,0.1,50.0,50.0,83.0,0.0
19:14:41.208,264619.0,0.7,0.7,-9.6,0.25,1.3,0.0,8245.0,30.0,1.0,0.1,50.0,50.0,185.0,0.0
19:14:47.208,255342.0,0.4,1.5,-9.9,0.25,3.2,0.0,3654.0,680.0,1.0,0.1,50.0,50.0,249.0,0.0
