,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH
05:01:22.097,136723.0,0.8,1.3,7.4,0.25
05:01:26.125,259804.0,0.1,0.0,-5.2,0.25
05:01:30.150,208640.0,1.0,1.4,7.6,0.25
05:01:34.208,283846.0,0.3,0.8,-10.0,0.25
05:01:38.223,31281.0,1.1,1.2,-6.4,0.25
05:01:42.236,200.0,0.0,2.0,-2.2,0.25
05:01:46.272,300000.0,0.6,1.6,10.1,0.25
05:01:50.305,189052.0,0.0,1.2,10.1,0.25
05:01:54.328,176918.0,0.4,2.0,6.3,0.25
05:01:58.360,245653.0,0.1,0.7,-10.0,0.25
05:02:02.391,300000.0,0.6,1.6,10.1,0.25
05:02:06.417,300000.0,0.2,0.8,-2.9,0.25
05:02:10.430,200.0,0.0,0.4,-10.0,0.25
05:02:14.452,115753.0,1.1,0.5,2.6,0.25
05:02:18.483,134735.0,0.5,2.0,-10.0,0.25
05:02:22.497,68964.0,1.0,0.0,10.1,0.25
05:02:26.023,262445.0,0.8,0.0,10.1,0.25
05:02:30.046,197605.0,0.5,0.0,3.6,0.25
05:02:34.069,73409.0,0.6,0.7,-5.1,0.25
05:02:38.114,300000.0,0.0,1.2,-7.7,0.25
05:02:42.128,200.0,0.8,0.0,10.1,0.25
05:02:46.164,211192.0,0.9,0.1,-3.0,0.25
05:02:50.175,200.0,0.3,2.0,4.9,0.25
05:02:54.224,241318.0,0.1,0.0,-3.0,0.25
05:02:58.246,48648.0,0.0,0.6,-10.0,0.25
05:03:02.278,151576.0,0.8,1.8,-10.0,0.25
05:03:06.288,200.0,1.1,0.4,7.1,0.25
05:03:10.314,250048.0,1.1,0.8,10.1,0.25
05:03:14.334,71800.0,0.4,0.8,6.5,0.25
05:03:18.363,300000.0,0.5,0.0,4.9,0.25
05:03:22.380,118760.0,0.7,1.2,-10.0,0.25
05:03:26.412,261294.0,0.4,0.6,-10.0,0.25
05:03:30.425,200.0,0.4,0.4,-10.0,0.25
05:03:34.453,251215.0,0.3,2.0,-0.6,0.25
05:03:38.482,233374.0,0.0,1.4,10.1,0.25
05:03:42.504,108745.0,0.5,0.0,-10.0,0.25
05:03:46.026,225723.0,0.4,1.2,-10.0,0.25
05:03:50.058,232672.0,0.7,1.8,-10.0,0.25
05:03:54.070,29335.0,0.3,1.8,10.1,0.25
