,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN,OA_DB_ALT_MIN,RTL_SPEED,RTL_CONE_SLOPE,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG
05:33:08.803,78416.0,0.25,0.1,1000.0,30.0,0.1,2600.0,1000.0,5322.0,2730.0,0.0,450.0,2.9,0.0,0.0
05:33:13.492,182458.0,0.25,0.1,1000.0,30.0,0.1,9700.0,1000.0,21626.0,430.0,0.0,350.0,7.1,0.0,0.0
05:33:19.146,34041.0,0.25,0.1,1000.0,30.0,2.4,11600.0,1000.0,21827.0,930.0,0.0,650.0,2.3,0.0,0.0
05:33:24.741,120287.0,0.25,0.1,1000.0,30.0,0.3,5600.0,1000.0,12622.0,960.0,0.0,350.0,3.1,0.0,0.0
05:33:29.386,15340.0,0.25,0.1,1000.0,30.0,0.6,3300.0,1000.0,12665.0,580.0,0.0,1150.0,10.1,0.0,0.0
05:33:34.943,13729.0,0.25,0.1,1000.0,30.0,1.0,1900.0,1000.0,1703.0,1400.0,0.0,700.0,2.4,0.0,0.0
05:33:39.702,109905.0,0.25,0.1,1000.0,30.0,2.6,5800.0,1000.0,12462.0,360.0,0.0,100.0,2.6,0.0,0.0
05:33:44.981,79582.0,0.25,0.1,1000.0,30.0,0.1,1900.0,1000.0,8917.0,620.0,0.0,900.0,9.0,0.0,0.0
05:33:49.695,58312.0,0.25,0.1,1000.0,30.0,2.4,6300.0,1000.0,5848.0,1690.0,0.0,1900.0,1.8,0.0,0.0
05:33:54.814,68626.0,0.25,0.1,1000.0,30.0,1.9,2900.0,1000.0,2411.0,770.0,0.0,1650.0,8.6,0.0,0.0
05:33:59.583,78081.0,0.25,0.1,1000.0,30.0,0.4,7900.0,1000.0,11072.0,1000.0,0.0,700.0,4.2,0.0,0.0
05:34:04.667,32915.0,0.25,0.1,1000.0,30.0,0.8,8400.0,1000.0,1861.0,1320.0,0.0,650.0,3.1,0.0,0.0
05:34:09.468,4577.0,0.25,0.1,1000.0,30.0,0.2,12300.0,1000.0,6770.0,1690.0,0.0,250.0,4.4,0.0,0.0
05:34:15.196,204328.0,0.25,0.1,1000.0,30.0,0.6,3200.0,1000.0,15658.0,1620.0,0.0,1050.0,5.3,0.0,0.0
05:34:20.859,109576.0,0.25,0.1,1000.0,30.0,0.6,4700.0,1000.0,25689.0,1190.0,0.0,1150.0,2.2,0.0,0.0
05:34:25.642,197157.0,0.25,0.1,1000.0,30.0,1.1,5300.0,1000.0,1713.0,440.0,0.0,150.0,10.0,0.0,0.0
05:34:30.827,172170.0,0.25,0.1,1000.0,30.0,2.5,13300.0,1000.0,579.0,810.0,0.0,500.0,5.6,0.0,0.0
05:34:35.516,71497.0,0.25,0.1,1000.0,30.0,2.6,3700.0,1000.0,21526.0,50.0,0.0,350.0,2.7,0.0,0.0
05:34:40.754,111343.0,0.25,0.1,1000.0,30.0,3.5,1400.0,1000.0,5337.0,180.0,0.0,750.0,9.0,0.0,0.0
05:34:45.541,14374.0,0.25,0.1,1000.0,30.0,2.1,15200.0,1000.0,1343.0,260.0,0.0,150.0,3.7,0.0,0.0
05:34:50.650,103353.0,0.25,0.1,1000.0,30.0,0.6,10100.0,1000.0,10728.0,30.0,0.0,650.0,1.2,0.0,0.0
05:34:55.376,187453.0,0.25,0.1,1000.0,30.0,0.1,12800.0,1000.0,12490.0,290.0,0.0,1150.0,8.5,0.0,0.0
05:35:01.059,60039.0,0.25,0.1,1000.0,30.0,3.8,14300.0,1000.0,6981.0,1340.0,0.0,350.0,0.8,0.0,0.0
05:35:06.726,7209.0,0.25,0.1,1000.0,30.0,1.1,12100.0,1000.0,15579.0,350.0,0.0,250.0,4.4,0.0,0.0
05:35:11.455,162718.0,0.25,0.1,1000.0,30.0,5.0,7100.0,1000.0,10504.0,2260.0,0.0,450.0,0.7,0.0,0.0
05:35:17.074,84010.0,0.25,0.1,1000.0,30.0,2.1,12800.0,1000.0,7266.0,1210.0,0.0,100.0,4.9,0.0,0.0
05:35:22.766,159041.0,0.25,0.1,1000.0,30.0,3.1,5300.0,1000.0,25342.0,1950.0,0.0,150.0,1.1,0.0,0.0
05:35:27.462,47105.0,0.25,0.1,1000.0,30.0,0.6,13200.0,1000.0,2129.0,1910.0,0.0,900.0,9.3,0.0,0.0
05:35:33.167,162164.0,0.25,0.1,1000.0,30.0,2.2,6100.0,1000.0,4829.0,2590.0,0.0,350.0,2.3,0.0,0.0
05:35:38.927,218716.0,0.25,0.1,1000.0,30.0,0.6,3700.0,1000.0,1818.0,470.0,0.0,900.0,2.6,0.0,0.0
05:35:43.733,30321.0,0.25,0.1,1000.0,30.0,0.2,1200.0,1000.0,3983.0,1150.0,0.0,150.0,6.3,0.0,0.0
05:35:48.920,164398.0,0.25,0.1,1000.0,30.0,1.2,4200.0,1000.0,527.0,380.0,0.0,350.0,2.7,0.0,0.0
05:35:53.602,251065.0,0.25,0.1,1000.0,30.0,1.3,5300.0,1000.0,14806.0,190.0,0.0,500.0,2.9,0.0,0.0
05:35:58.829,21239.0,0.25,0.1,1000.0,30.0,2.4,4100.0,1000.0,18209.0,1560.0,0.0,1150.0,3.7,0.0,0.0
05:36:03.546,21706.0,0.25,0.1,1000.0,30.0,1.8,7400.0,1000.0,7873.0,1050.0,0.0,1250.0,1.7,0.0,0.0
05:36:08.747,108437.0,0.25,0.1,1000.0,30.0,0.8,12200.0,1000.0,2174.0,2820.0,0.0,1000.0,6.8,0.0,0.0
05:36:13.408,112278.0,0.25,0.1,1000.0,30.0,1.3,13200.0,1000.0,6032.0,520.0,0.0,350.0,3.8,0.0,0.0
05:36:19.078,52774.0,0.25,0.1,1000.0,30.0,3.5,8900.0,1000.0,11764.0,390.0,0.0,850.0,4.8,0.0,0.0
05:36:24.784,156589.0,0.25,0.1,1000.0,30.0,0.1,16700.0,1000.0,11424.0,1400.0,0.0,450.0,1.6,0.0,0.0
05:36:29.449,117380.0,0.25,0.1,1000.0,30.0,1.5,7900.0,1000.0,11914.0,740.0,0.0,650.0,6.4,0.0,0.0
05:36:35.104,47518.0,0.25,0.1,1000.0,30.0,2.6,700.0,1000.0,29574.0,150.0,0.0,100.0,3.3,0.0,0.0
05:36:40.765,186434.0,0.25,0.1,1000.0,30.0,1.1,9200.0,1000.0,14917.0,330.0,0.0,200.0,5.1,0.0,0.0
05:36:45.453,210722.0,0.25,0.1,1000.0,30.0,2.1,3100.0,1000.0,3322.0,910.0,0.0,900.0,7.5,0.0,0.0
05:36:51.107,119097.0,0.25,0.1,1000.0,30.0,2.9,4300.0,1000.0,7404.0,2940.0,0.0,1050.0,3.7,0.0,0.0
05:36:56.790,52004.0,0.25,0.1,1000.0,30.0,2.2,6600.0,1000.0,831.0,390.0,0.0,600.0,2.7,0.0,0.0
05:37:01.494,87356.0,0.25,0.1,1000.0,30.0,0.8,2300.0,1000.0,2415.0,1450.0,0.0,850.0,6.4,0.0,0.0
05:37:06.397,34972.0,0.25,0.1,1000.0,30.0,2.4,7100.0,1000.0,3018.0,1200.0,0.0,850.0,4.6,0.0,0.0
05:37:12.166,28684.0,0.25,0.1,1000.0,30.0,0.8,5800.0,1000.0,19400.0,710.0,0.0,500.0,4.4,0.0,0.0
05:37:17.902,82399.0,0.25,0.1,1000.0,30.0,0.2,1700.0,1000.0,2441.0,1030.0,0.0,650.0,3.8,0.0,0.0
05:37:22.682,48697.0,0.25,0.1,1000.0,30.0,2.1,900.0,1000.0,11179.0,60.0,0.0,700.0,2.7,0.0,0.0
05:37:27.951,23472.0,0.25,0.1,1000.0,30.0,2.1,15700.0,1000.0,16067.0,330.0,0.0,1300.0,3.8,0.0,0.0
05:37:32.588,26726.0,0.25,0.1,1000.0,30.0,3.7,4100.0,1000.0,49.0,260.0,0.0,1250.0,4.6,0.0,0.0
05:37:37.790,148385.0,0.25,0.1,1000.0,30.0,4.4,10500.0,1000.0,3704.0,290.0,0.0,650.0,1.6,0.0,0.0
05:37:42.547,82119.0,0.25,0.1,1000.0,30.0,1.3,14700.0,1000.0,15994.0,1020.0,0.0,350.0,3.3,0.0,0.0
05:37:47.665,3712.0,0.25,0.1,1000.0,30.0,2.8,3100.0,1000.0,24129.0,110.0,0.0,900.0,1.1,0.0,0.0
05:37:52.417,11786.0,0.25,0.1,1000.0,30.0,1.1,6600.0,1000.0,5691.0,1660.0,0.0,100.0,8.3,0.0,0.0
05:37:58.208,56201.0,0.25,0.1,1000.0,30.0,3.7,5600.0,1000.0,6454.0,1950.0,0.0,450.0,2.4,0.0,0.0
05:38:03.967,34620.0,0.25,0.1,1000.0,30.0,2.4,7400.0,1000.0,11546.0,1770.0,0.0,150.0,1.7,0.0,0.0
05:38:08.784,161515.0,0.25,0.1,1000.0,30.0,3.5,2100.0,1000.0,8697.0,360.0,0.0,500.0,1.0,0.0,0.0
05:38:13.941,24230.0,0.25,0.1,1000.0,30.0,0.6,9600.0,1000.0,26872.0,150.0,0.0,2000.0,2.7,0.0,0.0
05:38:18.627,72501.0,0.25,0.1,1000.0,30.0,1.9,9700.0,1000.0,3549.0,780.0,0.0,100.0,6.8,0.0,0.0
05:38:23.921,149379.0,0.25,0.1,1000.0,30.0,0.2,6600.0,1000.0,5579.0,460.0,0.0,1650.0,0.8,0.0,0.0
05:38:28.633,130363.0,0.25,0.1,1000.0,30.0,2.4,10600.0,1000.0,27511.0,190.0,0.0,600.0,4.9,0.0,0.0
