time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lon,relative_alt,vx,vy,vz,MODE,RTL_ALT
04:19:20,-0.012787440481285254,-0.006775085348635912,-0.09618884076674779,-0.011097493736694256,-0.00486114522209391,-0.014491183372835318,2.3333333333333335,-1.3333333333333333,-1002.0,-10.0,-4.333333333333333,-14.333333333333334,-35.3632625,149.16523616666666,11940.333333333334,-4.0,12.666666666666666,-150.33333333333334,AUTO,200.0
04:19:21,-0.002576200873591006,-0.003162569754446546,-0.12381453812122345,0.013862443156540394,0.007837004959583282,-0.023050015171368916,-1.6666666666666667,0.0,-999.6666666666666,14.333333333333334,8.0,-23.0,-35.3632625,149.1652365,13881.0,3.6666666666666665,-4.0,-152.0,AUTO,200.0
04:19:22,0.005607740410293142,0.0027982793011081717,-0.14129557212193808,0.007727080800880988,0.007612583227455616,-0.020981922124822933,-2.0,0.0,-1000.0,8.0,8.0,-20.666666666666668,-35.363262133333336,149.16523600000002,15051.333333333334,4.333333333333333,-4.666666666666667,-152.0,AUTO,200.0
04:19:24,0.0062161510189374285,0.006023368798196316,-0.173522358139356,-0.0027259502094238997,-0.0019147659865363191,-0.013642745402952036,0.0,0.0,-1000.0,-1.6666666666666667,-1.0,-13.333333333333334,-35.3632616,149.16523553333332,18176.333333333332,-1.6666666666666667,5.0,-152.0,AUTO,200.0
04:19:25,0.0026915803706894317,0.003943054471164942,-0.1925996740659078,-0.0017747532498712342,-0.0010950100161911298,-0.01765536020199458,0.0,0.0,-1000.0,-0.6666666666666666,0.0,-17.666666666666668,-35.3632616,149.16523600000002,20115.333333333332,-3.0,6.0,-152.0,AUTO,187353.0
04:19:26,0.0016896541928872466,0.003555531535918514,-0.20662655929724374,2.5058281607925892e-05,0.0007064151189600428,-0.019920896738767624,0.0,0.0,-1000.0,0.6666666666666666,1.0,-19.333333333333332,-35.3632617,149.16523630000003,21284.666666666668,-3.0,4.666666666666667,-152.0,AUTO,187353.0
04:19:28,0.001986834298198422,0.0028145390873154006,-0.24576429526011148,0.00177183304913342,0.0006352827573815981,-0.01954445925851663,0.0,0.0,-1000.3333333333334,2.0,1.0,-19.0,-35.3632618,149.1652367,24401.666666666668,-2.0,2.6666666666666665,-153.0,AUTO,187353.0
04:19:29,0.002607060130685568,0.004667149002974232,-0.2465776652097702,0.02771469329794248,-0.0032628993309723833,0.021231084130704403,0.0,0.6666666666666666,-1001.0,28.0,-2.0,20.666666666666668,-35.363262,149.1652366333333,26344.666666666668,-5.0,-0.6666666666666666,-152.66666666666666,AUTO,200.0
04:19:30,0.010730629786849022,0.0016267872415482998,-0.22746692597866058,-0.0025237083124617734,-0.0020964781288057566,0.025572858129938442,0.0,0.0,-999.3333333333334,-1.6666666666666667,-0.6666666666666666,25.0,-35.36326226666667,149.16523656666664,27519.333333333332,-4.0,3.6666666666666665,-152.0,AUTO,200.0
04:19:32,-0.0002969157455178599,0.001772759947925806,-0.1855823795000712,-0.0022702884937946997,0.0011215869259710114,0.01834835112094879,0.0,-1.0,-999.6666666666666,-1.3333333333333333,1.6666666666666667,17.666666666666668,-35.3632624,149.1652377,30623.0,0.0,6.0,-152.0,AUTO,200.0
04:19:33,-0.00021877476441053054,0.0013011762639507651,-0.16519839068253836,0.0020264782554780445,-0.00017516827210783958,0.01591138355433941,0.0,0.0,-999.6666666666666,2.6666666666666665,0.6666666666666666,15.666666666666666,-35.3632623,149.165238,32564.0,0.0,1.6666666666666667,-152.0,AUTO,32063.0
04:19:34,0.0010150282566125195,0.001354188658297062,-0.15430982410907745,0.0016929331856469314,0.0004995466442778707,0.013268621638417244,0.0,0.0,-1000.0,2.6666666666666665,1.0,13.0,-35.3632623,149.165238,33729.0,0.0,0.0,-152.0,AUTO,32063.0
04:19:36,0.0015617335836092632,0.0014549544624363382,-0.1311253011226654,0.0017307484522461891,0.0011965078301727772,0.011286990406612555,0.0,0.0,-999.6666666666666,2.3333333333333335,2.0,11.0,-35.3632622,149.16523783333332,36838.333333333336,0.0,0.0,-152.0,AUTO,32063.0
04:19:37,0.002452289763217171,0.0016600418991098802,-0.11956232786178589,-0.00038466307645042736,-0.0006131151070197424,0.00920194418479999,0.0,0.0,-1000.3333333333334,0.6666666666666666,0.3333333333333333,9.0,-35.3632621,149.1652376,38775.666666666664,0.0,0.0,-152.0,AUTO,201927.0
04:19:38,-0.004025746641370158,0.007725495224197705,-0.0999065488576889,-0.04058007523417473,0.03995027431907753,0.10550763582189877,0.0,0.0,-987.6666666666666,-39.333333333333336,40.666666666666664,105.0,-35.3632621,149.1652375,39937.0,-1.3333333333333333,-0.3333333333333333,-150.0,AUTO,201927.0
04:19:40,0.03705329385896524,-0.05046337842941284,0.2538709690173467,0.027907931556304295,0.011351212238272032,-0.02858706625799338,0.0,3.3333333333333335,-967.0,28.666666666666668,12.333333333333334,-27.666666666666668,-35.363264833333325,149.16523279999998,42248.666666666664,-2.6666666666666665,-10.333333333333334,-70.33333333333333,AUTO,201927.0
04:19:41,0.018710569478571415,-0.005001979103932778,0.21406714618206024,-0.10806014388799667,0.0334126353263855,-0.024194927265246708,-2.6666666666666665,-10.333333333333334,-975.0,-106.66666666666667,34.666666666666664,-23.666666666666668,-35.3632634,149.16523423333334,42921.333333333336,20.333333333333332,29.0,-37.666666666666664,AUTO,200.0
04:19:42,0.004235577614357074,0.01242751938601335,0.19556297361850739,-0.08090316752592723,0.013361490952471891,-0.018246090039610863,-1.3333333333333333,-16.333333333333332,-980.3333333333334,-80.0,14.0,-17.333333333333332,-35.36326196666666,149.16523643333335,43142.666666666664,15.666666666666666,27.333333333333332,-21.666666666666668,AUTO,200.0
04:19:44,-0.040570132434368134,-0.025937927265961964,0.16180987656116486,-0.4491132100423177,-0.04052147641777992,-0.018403072841465473,-3.0,-8.0,-1022.3333333333334,-447.6666666666667,-39.0,-17.666666666666668,-35.3632611,149.16523723333333,43062.666666666664,2.6666666666666665,-20.333333333333332,5.333333333333333,AUTO,200.0
04:19:45,-0.03832629633446535,-0.0753576047718525,-0.11535241454839706,-0.22470401724179587,-0.011805663525592536,-0.7376206914583842,-20.333333333333332,1.3333333333333333,-1003.0,-223.0,-10.333333333333334,-736.6666666666666,-35.36325853333333,149.1652312,43030.666666666664,52.333333333333336,-60.666666666666664,-2.0,AUTO,121452.0
04:19:46,0.01026854277976478,-0.11461446682612102,-0.6711358030637106,-0.020965489248434704,-0.06006931265195211,-0.44545602550109226,-29.333333333333332,-21.333333333333332,-1005.3333333333334,-19.666666666666668,-58.333333333333336,-444.6666666666667,-35.36325393333333,149.16522436666665,43041.666666666664,91.66666666666667,-99.0,-3.3333333333333335,AUTO,121452.0
04:19:48,0.028310546030600865,-0.1767055739959081,-0.7189958492914835,0.07846710582574208,-0.015417146418864528,-0.01327523123472929,-71.66666666666667,-35.333333333333336,-1008.0,79.66666666666667,-14.333333333333334,-12.666666666666666,-35.36322596666667,149.16518646666668,43117.666666666664,232.0,-249.33333333333334,-7.0,AUTO,121452.0
04:19:49,0.03868617241581281,-0.17832010984420776,-0.7311262885729471,-0.018193488319714863,0.017467386089265347,-0.007176220106581847,-95.33333333333333,-47.0,-1003.0,-17.0,18.0,-6.666666666666667,-35.36319546666666,149.1651459,43225.333333333336,314.6666666666667,-338.6666666666667,-12.0,AUTO,198861.0
04:19:50,0.04786509523789088,-0.16864146788915,-0.7366523146629333,0.015622429549694061,0.00788442293802897,-0.009110644770165285,-107.66666666666667,-50.666666666666664,-996.6666666666666,17.0,9.0,-8.0,-35.363173233333335,149.1651163,43326.666666666664,349.0,-375.3333333333333,-15.0,AUTO,198861.0
04:19:52,0.060808139542738594,-0.12382104992866516,-0.7474381724993387,0.035531297946969666,0.030750659604867298,-0.008643740322440863,-119.0,-63.666666666666664,-990.0,36.666666666666664,31.333333333333332,-7.666666666666667,-35.3631054,149.16502643333334,43645.666666666664,394.3333333333333,-424.0,-17.333333333333332,AUTO,198861.0
04:19:53,0.06254594152172406,-0.10512067377567291,-0.7553396821022034,-0.024440060059229534,0.040147670855124794,-0.008880410653849443,-120.0,-62.0,-993.0,-23.333333333333332,40.666666666666664,-8.333333333333334,-35.3630611,149.16496796666664,43834.333333333336,390.0,-421.0,-13.333333333333334,AUTO,200.0
04:19:54,0.06352082639932632,-0.07306001956264178,-0.7575642863909403,-0.07408472398916881,0.05617384488383929,0.003206068960328897,-116.33333333333333,-68.33333333333333,-996.6666666666666,-72.66666666666667,56.666666666666664,3.3333333333333335,-35.36303516666666,149.1649338666667,43940.333333333336,375.0,-406.3333333333333,-15.333333333333334,AUTO,200.0
04:19:56,0.06068765496214231,0.028332387718061607,-0.7631171544392904,-0.11550060411294301,0.0607718825340271,0.012093530967831612,-86.0,-65.33333333333333,-995.6666666666666,-115.0,61.333333333333336,12.666666666666666,-35.36297553333333,149.1648553,44180.666666666664,268.6666666666667,-289.3333333333333,-7.666666666666667,AUTO,200.0
04:19:57,0.049284824480613075,0.06714619944492976,-0.7666880091031393,0.5243004312117895,0.013343664507071177,-0.010402761089305082,-54.0,-11.333333333333334,-1006.3333333333334,525.0,13.666666666666666,-9.333333333333334,-35.36295066666667,149.16482299999998,44231.333333333336,169.33333333333334,-177.0,-1.0,AUTO,300000.0
04:19:58,0.02260991868873437,0.07437808314959209,-0.7699049711227417,-0.31159570813179016,-0.007589827602108319,-0.008794311744471392,-35.0,-25.666666666666668,-1002.0,-310.0,-6.666666666666667,-8.0,-35.362941166666666,149.16481083333335,44238.666666666664,112.33333333333333,-115.33333333333333,-2.3333333333333335,AUTO,300000.0
04:20:00,0.01856610955049594,0.029137613251805305,-0.7772970398267111,0.16196975111961365,-0.022880220785737038,-0.0038707261943879225,-5.666666666666667,0.3333333333333333,-1002.0,163.0,-21.666666666666668,-2.6666666666666665,-35.36293186666666,149.16479743333335,44247.0,21.0,-15.0,-1.6666666666666667,AUTO,300000.0
04:20:01,0.014758793326715628,0.00011162032024003565,-0.7822729349136353,0.1611416588226954,-0.028078551093737285,-0.002761088719125837,0.6666666666666666,-2.0,-1004.6666666666666,162.0,-26.666666666666668,-1.3333333333333333,-35.3629319,149.16479636666668,44249.666666666664,6.333333333333333,5.0,-1.0,AUTO,200.0
04:20:02,0.007487398067799707,-0.007070285423348348,-0.7851288715998331,0.08325664699077606,0.010877969907596707,0.002814235611973951,1.0,12.0,-999.6666666666666,85.33333333333333,11.333333333333334,3.3333333333333335,-35.36293203333333,149.16479653333332,44252.333333333336,9.0,3.6666666666666665,-1.3333333333333333,RTL,200.0
04:20:04,-0.005158105942731102,0.042436440785725914,-0.7892917394638062,-0.31021708250045776,0.04128037765622139,-0.00889439593690137,4.666666666666667,-20.333333333333332,-998.0,-309.0,41.333333333333336,-7.666666666666667,-35.362931833333334,149.16479806666666,44231.333333333336,-8.0,13.0,-1.0,RTL,200.0
04:20:05,-0.013849090474347273,0.08641114085912704,-0.792861819267273,-0.23847278952598572,0.03514682315289974,-0.004747774451971054,17.333333333333332,-3.3333333333333335,-998.0,-237.0,35.666666666666664,-3.6666666666666665,-35.36293516666667,149.16480366666664,44228.0,-58.0,60.333333333333336,-0.3333333333333333,RTL,124313.0
04:20:06,-0.010144957341253757,0.1159845491250356,-0.7949354449907938,0.25783886512120563,0.04235437139868736,-0.004983153194189072,28.0,26.0,-1006.6666666666666,259.6666666666667,42.666666666666664,-4.333333333333333,-35.36294039999999,149.16481073333333,44222.666666666664,-98.0,103.66666666666667,0.0,RTL,124313.0
04:20:08,-0.03751890485485395,0.18111216028531393,-0.799814502398173,0.029317299524943035,0.02202544764926036,-0.002631643166144689,72.33333333333333,43.0,-1002.3333333333334,30.666666666666668,22.0,-1.6666666666666667,-35.362970499999996,149.16485113333331,44189.666666666664,-238.66666666666666,263.0,1.0,RTL,124313.0
04:20:09,-0.05787423377235731,0.1716674566268921,-0.801088809967041,-0.025602043295900028,-0.021881969335178535,0.0012667342089116573,103.66666666666667,61.666666666666664,-1006.0,-24.0,-20.666666666666668,2.3333333333333335,-35.3630023,149.1648943,44184.0,-323.0,351.6666666666667,-2.3333333333333335,RTL,174288.0
04:20:10,-0.06267417098085086,0.16098141173521677,-0.8002248406410217,-0.02183600142598152,-0.01972385620077451,-0.0013940685118238132,107.66666666666667,61.666666666666664,-994.6666666666666,-20.0,-18.333333333333332,-0.3333333333333333,-35.36302536666667,149.16492503333333,44206.666666666664,-357.0,385.0,-3.3333333333333335,RTL,174288.0
04:20:12,-0.06812567015488942,0.1242768665154775,-0.8007182876269022,0.00016154597202936807,-0.0322087916235129,-0.0013021786386768024,112.66666666666667,66.66666666666667,-989.0,1.3333333333333333,-30.666666666666668,0.0,-35.36309443333334,149.16501630000002,44263.333333333336,-400.0,427.6666666666667,-2.6666666666666665,RTL,174288.0
04:20:13,-0.06720015282432239,0.09894020607074101,-0.8014029463132223,0.007029617826143901,-0.05157465487718582,-0.004262794895718495,116.66666666666667,69.0,-996.3333333333334,8.333333333333334,-50.333333333333336,-3.3333333333333335,-35.36313886666667,149.16507483333336,44279.333333333336,-396.3333333333333,424.3333333333333,-1.3333333333333333,RTL,290839.0
04:20:14,-0.06835580244660378,0.0633421242237091,-0.8003879984219869,0.03192636122306188,-0.03596776289244493,-0.004737022953728835,98.33333333333333,70.66666666666667,-991.3333333333334,33.0,-34.666666666666664,-3.3333333333333335,-35.3631648,149.1651092,44293.0,-379.3333333333333,405.0,-2.3333333333333335,RTL,290839.0
04:20:16,-0.05069670702020327,-0.034842390567064285,-0.7975188295046488,0.4640151758988698,-0.053813088685274124,0.017706530789534252,75.33333333333333,70.66666666666667,-1004.6666666666666,465.3333333333333,-52.0,18.333333333333332,-35.363223233333336,149.16518596666668,44300.0,-270.0,282.3333333333333,1.3333333333333333,RTL,290839.0
04:20:17,-0.031509460881352425,-0.06716312219699223,-0.7993501226107279,0.3896208902200063,-0.01475744585817059,0.014555639509732524,49.333333333333336,57.333333333333336,-1013.0,391.6666666666667,-13.333333333333334,15.0,-35.36324736666666,149.16521659999998,44268.666666666664,-167.33333333333334,171.0,3.0,RTL,300000.0
04:20:18,-0.019194021510581177,-0.07574683924516042,-0.8003054658571879,-0.3368678539991379,0.009661590059598288,-0.004776957755287488,30.333333333333332,4.333333333333333,-1004.3333333333334,-335.3333333333333,10.666666666666666,-3.3333333333333335,-35.36325656666667,149.16522783333332,44249.666666666664,-108.66666666666667,110.66666666666667,1.6666666666666667,RTL,300000.0
04:20:20,0.007558534387499094,-0.034587262819210686,-0.8019362489382426,0.23339171210924783,0.01811741975446542,-0.002144543919712305,3.6666666666666665,7.333333333333333,-1003.0,234.33333333333334,18.666666666666668,-0.6666666666666666,-35.36326613333333,149.16523949999998,44241.0,-10.0,17.333333333333332,0.0,RTL,300000.0
04:20:21,0.012980636519690355,-0.0027928137375662723,-0.8027444879213969,0.2565414309501648,0.029300125315785408,-0.0024337805807590485,-0.3333333333333333,3.3333333333333335,-1002.0,258.0,29.666666666666668,-1.3333333333333333,-35.36326643333333,149.16524013333333,44252.0,7.333333333333333,0.3333333333333333,0.0,RTL,200.0
04:20:22,0.0022629296314941407,-0.0008025108448540171,-0.803121825059255,-0.13505091269810995,-0.022628931639095146,-0.002930312301032245,0.6666666666666666,0.0,-1000.0,-133.0,-21.0,-1.3333333333333333,-35.3632662,149.16524013333333,44256.666666666664,7.333333333333333,2.6666666666666665,0.3333333333333333,RTL,200.0
04:20:24,0.002929552225396037,-0.005748314782977104,-0.8045941789944967,-0.16387507319450378,0.00379733545317625,-0.0014292147631446521,-2.0,-15.333333333333334,-999.0,-162.66666666666666,4.333333333333333,-0.3333333333333333,-35.36326483333334,149.1652401,44262.666666666664,11.333333333333334,-7.333333333333333,1.0,RTL,200.0
04:20:25,0.009216969134286046,-0.0021016108027348914,-0.8050652146339417,-0.11348556975523631,0.0012025493391168614,-0.002332942405094703,-2.3333333333333335,-16.333333333333332,-1002.0,-112.33333333333333,2.0,-1.3333333333333333,-35.36326413333334,149.16523903333334,44258.333333333336,10.0,-6.666666666666667,0.6666666666666666,RTL,35672.0
04:20:26,0.015909763053059578,-0.001710299674111108,-0.805440882841746,0.20680885016918182,-0.0003128046131071945,-0.0033080779248848557,-2.0,8.666666666666666,-1000.0,208.33333333333334,0.6666666666666666,-1.3333333333333333,-35.36326403333333,149.16523826666665,44258.0,10.0,-3.3333333333333335,0.0,RTL,35672.0
04:20:28,0.029588038722674053,-0.0003344514698255807,-0.8062974413235983,0.7927521963914236,-0.0046111177653074265,-0.006158995597312848,-0.3333333333333333,8.666666666666666,-968.3333333333334,793.3333333333334,-3.3333333333333335,-4.333333333333333,-35.36326366666666,149.1652372,43712.666666666664,11.666666666666666,3.6666666666666665,78.66666666666667,RTL,35672.0
04:20:29,0.032946767285466194,-0.0012879075948148966,-0.8071198264757792,0.6643772721290588,-2.3566205830623705e-05,0.0011521091607088845,1.0,-8.666666666666666,-1048.6666666666667,664.3333333333334,0.6666666666666666,2.3333333333333335,-35.3632636,149.16523686666667,42362.666666666664,11.666666666666666,5.333333333333333,112.66666666666667,RTL,172022.0
04:20:30,0.023586133494973183,-0.0024375509625921645,-0.8077447811762491,0.18180660034219423,-0.005558323270330827,-0.0015434628973404567,0.6666666666666666,-31.333333333333332,-986.0,182.0,-4.333333333333333,-0.6666666666666666,-35.36326356666667,149.16523683333332,41540.666666666664,12.333333333333334,6.333333333333333,103.66666666666667,RTL,172022.0
04:20:32,-0.010881477035582066,-0.001543029909953475,-0.808603843053182,-1.3639976580937703,-0.002899017029752334,-0.0025053239272286496,1.0,-59.666666666666664,-1026.3333333333333,-1361.3333333333333,-2.0,-1.3333333333333333,-35.3632631,149.1652372,39472.666666666664,9.666666666666666,2.6666666666666665,100.66666666666667,RTL,172022.0
04:20:33,-0.01566466021661957,-0.00018015202173652747,-0.809285302956899,-1.3491026163101196,0.004998473198308299,-0.004862967800969879,1.3333333333333333,-66.0,-1013.3333333333334,-1347.0,5.333333333333333,-3.3333333333333335,-35.3632625,149.16523783333335,38198.333333333336,5.666666666666667,0.0,97.66666666666667,RTL,300000.0
04:20:34,-0.029733269785841305,-0.0005549571166435877,-0.8097868959108988,-1.2293135325113933,-0.005365175117428104,0.0010494566522538662,0.3333333333333333,-40.333333333333336,-1008.0,-1225.6666666666667,-4.0,2.0,-35.36326209999999,149.1652382,37441.333333333336,1.6666666666666667,-2.3333333333333335,100.0,RTL,300000.0
04:20:36,-0.013301589836676916,-0.0003710794165575256,-0.8092188636461893,0.8032972613970438,0.0007140598221061131,0.0060121418597797556,0.0,64.66666666666667,-989.0,807.0,1.3333333333333333,6.666666666666667,-35.363261599999994,149.16523873333333,35401.333333333336,-1.6666666666666667,-6.333333333333333,101.66666666666667,RTL,300000.0
04:20:37,0.0018510298274729091,-0.002059990850587686,-0.8101154565811157,1.3997312386830647,0.00131294404854998,-0.0026073126743237176,-1.3333333333333333,64.33333333333333,-1007.3333333333334,1402.0,1.6666666666666667,-1.3333333333333333,-35.36326123333333,149.1652390666667,34127.333333333336,-7.0,-10.0,99.33333333333333,RTL,200.0
04:20:38,0.015243997486929098,-0.0032241332034269967,-0.810399055480957,1.0373388131459553,-0.0008115781820379198,-0.001395698714380463,-0.6666666666666666,31.0,-1010.3333333333334,1037.6666666666667,-0.3333333333333333,-0.3333333333333333,-35.3632615,149.1652388,33365.666666666664,-7.333333333333333,-10.333333333333334,100.0,RTL,200.0
04:20:40,0.01375036376218001,-0.002710574228937427,-0.8108037312825521,-0.6245766977469126,0.001680054507839183,-0.0018722799140959978,-1.6666666666666667,-61.333333333333336,-971.3333333333334,-624.0,2.0,0.0,-35.363262399999996,149.16523753333334,31321.666666666668,-1.3333333333333333,-3.6666666666666665,102.33333333333333,RTL,200.0
04:20:41,-0.0012494075732926528,-0.001183182466775179,-0.8108547727266947,-1.381726066271464,0.0005378931139906248,-0.007097644304546217,-0.6666666666666666,-63.666666666666664,-976.3333333333334,-1379.3333333333333,1.0,-5.333333333333333,-35.363262866666666,149.16523683333332,30056.333333333332,2.3333333333333335,0.6666666666666666,103.0,RTL,244500.0
04:20:42,-0.005367323678607742,0.001105111456126906,-0.8115169803301493,-1.3128814697265625,0.0040468627121299505,-0.0010359240307783086,-1.0,-42.333333333333336,-1012.6666666666666,-1310.3333333333333,4.0,0.0,-35.36326306666667,149.1652365,29284.666666666668,5.666666666666667,4.0,100.0,RTL,244500.0
04:20:44,-0.013787737737099329,0.002206288045272231,-0.8114587465922037,-0.27618498355150223,-0.0003517756607228269,0.00268116919323802,0.0,25.666666666666668,-997.3333333333334,-272.0,0.3333333333333333,4.0,-35.3632625,149.1652369,27240.666666666668,5.333333333333333,6.333333333333333,98.66666666666667,RTL,244500.0
04:20:45,-0.013644902966916561,0.00043434468292010325,-0.8114193479220072,0.14244296153386435,3.277731593698263e-05,0.006538308846453826,0.6666666666666666,41.0,-1004.0,146.33333333333334,0.6666666666666666,8.0,-35.36326223333334,149.1652374,25950.333333333332,2.0,3.0,99.33333333333333,RTL,93926.0
04:20:46,-0.008868942502886057,0.00019394283178068386,-0.8115336497624716,0.5088343818982443,-0.0005589501621822516,-0.001989316428080201,0.3333333333333333,64.33333333333333,-968.3333333333334,513.0,0.3333333333333333,-0.6666666666666666,-35.36326213333333,149.16523759999998,25186.666666666668,0.6666666666666666,1.0,100.0,RTL,93926.0
04:20:48,0.003932055473948519,-0.002171664983810236,-0.8121878504753113,1.13965904712677,-0.002177610081465294,-0.0025650685808310905,-2.3333333333333335,78.66666666666667,-971.3333333333334,1143.0,-2.0,-0.6666666666666666,-35.36326183333333,149.16523803333334,23153.0,-3.0,-2.0,98.33333333333333,RTL,93926.0
04:20:49,0.033444683998823166,-0.004333706883092721,-0.8121761878331503,1.4319299062093098,0.003203236226302882,0.001247946871444583,-2.3333333333333335,61.0,-1009.3333333333334,1434.0,3.3333333333333335,3.0,-35.36326293333334,149.16523706666666,21867.333333333332,1.6666666666666667,0.6666666666666666,100.33333333333333,RTL,49666.0
04:20:50,0.033021447559197746,-0.00340547823968033,-0.812260111172994,1.4428746700286865,0.003760665887966752,0.004664175522824128,-1.3333333333333333,65.0,-1033.3333333333333,1445.6666666666667,4.0,6.0,-35.363263333333336,149.16523650000002,21088.333333333332,7.666666666666667,5.333333333333333,96.66666666666667,RTL,49666.0
04:20:52,0.03715757901469866,-0.00036984856706112623,-0.8118622104326884,0.3047001163164775,0.0015111227597420414,-0.0019733383087441325,0.3333333333333333,-26.333333333333332,-987.6666666666666,305.6666666666667,2.0,0.3333333333333333,-35.36326403333334,149.16523546666667,19054.333333333332,16.0,13.333333333333334,100.33333333333333,RTL,49666.0
04:20:53,0.026856778810421627,-3.858808122458868e-05,-0.8124893307685852,-0.3321090539296468,0.0033030396637817225,-9.456630020091931e-05,0.0,-54.0,-967.3333333333334,-330.6666666666667,3.3333333333333335,2.0,-35.3632641,149.16523536666668,17776.0,17.666666666666668,15.0,98.33333333333333,RTL,200.0
04:20:54,0.0169696065907677,0.0016306639881804585,-0.8120940923690796,-0.9015613694985708,0.004057107260450721,-0.008319453491518894,1.3333333333333333,-68.33333333333333,-991.3333333333334,-899.3333333333334,4.666666666666667,-5.666666666666667,-35.363263933333336,149.16523546666667,17015.666666666668,18.333333333333332,15.666666666666666,96.0,RTL,200.0
04:20:56,-0.028234584257006645,0.003336674456174175,-0.8110631704330444,-1.047082543373108,-0.002489507799812903,0.0036381293709079423,3.0,-23.666666666666668,-1043.0,-1042.3333333333333,-2.0,4.666666666666667,-35.3632622,149.16523733333335,14979.333333333334,6.666666666666667,6.0,100.0,RTL,200.0
04:20:57,-0.033614927902817726,0.004128549325590332,-0.8119542400042216,-0.4014863769213359,-0.002449503168463707,0.004669402609579265,2.3333333333333335,20.666666666666668,-999.3333333333334,-396.0,-1.6666666666666667,6.333333333333333,-35.363261099999995,149.16523866666668,13718.0,-1.6666666666666667,-1.6666666666666667,101.66666666666667,RTL,185018.0
