,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P
04:19:09.129,13728.0,0.8,0.8,-3.3,0.25,5.1,0.0,21525.0,1000.0,1.0
04:19:13.145,192006.0,0.7,0.2,8.2,0.25,4.4,0.0,5042.0,0.0,1.0
04:19:17.164,200.0,1.1,0.0,3.3,0.25,4.6,0.0,32000.0,1000.0,1.0
04:19:21.177,200.0,0.7,1.7,-10.0,0.25,0.2,0.0,3433.0,220.0,1.0
04:19:25.203,187353.0,0.7,2.0,-10.0,0.25,1.4,0.0,0.0,390.0,1.0
04:19:29.214,200.0,0.0,0.1,-4.1,0.25,3.1,0.0,0.0,810.0,1.0
04:19:33.238,32063.0,0.4,0.0,-3.6,0.25,0.8,0.0,22983.0,650.0,1.0
04:19:37.271,201927.0,0.4,0.3,3.1,0.25,3.8,0.0,22904.0,0.0,1.0
04:19:41.285,200.0,0.4,2.0,-7.4,0.25,2.3,0.0,24089.0,810.0,1.0
04:19:45.320,121452.0,0.2,1.2,3.4,0.25,4.8,0.0,18933.0,720.0,1.0
04:19:49.348,198861.0,0.0,1.5,10.1,0.25,0.0,0.0,29488.0,0.0,1.0
04:19:53.364,200.0,1.1,2.0,-10.0,0.25,1.6,0.0,4715.0,390.0,1.0
04:19:57.392,300000.0,0.7,0.0,0.7,0.25,5.1,0.0,23246.0,700.0,1.0
04:20:01.404,200.0,0.3,1.9,-1.7,0.25,0.0,0.0,0.0,840.0,1.0
04:20:05.443,124313.0,0.9,0.1,3.2,0.25,3.8,0.0,32000.0,200.0,1.0
04:20:09.469,174288.0,0.7,2.0,8.5,0.25,0.0,0.0,6897.0,0.0,1.0
04:20:13.501,290839.0,0.0,2.0,10.1,0.25,4.2,0.0,25215.0,170.0,1.0
04:20:17.040,300000.0,0.7,1.8,10.1,0.25,3.1,0.0,28472.0,710.0,1.0
04:20:21.067,200.0,0.7,0.5,1.0,0.25,2.5,0.0,15217.0,600.0,1.0
04:20:25.083,35672.0,1.0,1.9,10.1,0.25,1.4,0.0,26824.0,0.0,1.0
04:20:29.105,172022.0,0.2,1.3,6.3,0.25,2.6,0.0,20221.0,220.0,1.0
04:20:33.161,300000.0,0.5,1.1,10.1,0.25,4.0,0.0,12849.0,0.0,1.0
04:20:37.174,200.0,0.3,1.0,5.5,0.25,2.9,0.0,9094.0,1000.0,1.0
04:20:41.203,244500.0,1.1,0.6,-5.1,0.25,0.0,0.0,0.0,690.0,1.0
04:20:45.222,93926.0,0.8,0.0,-8.8,0.25,5.1,0.0,5737.0,250.0,1.0
04:20:49.261,49666.0,0.4,0.5,0.2,0.25,3.5,0.0,0.0,230.0,1.0
04:20:53.288,200.0,0.0,0.7,10.1,0.25,0.7,0.0,29617.0,940.0,1.0
04:20:57.313,185018.0,0.2,0.9,5.3,0.25,2.0,0.0,32000.0,0.0,1.0
04:21:01.370,300000.0,0.7,0.2,10.1,0.25,5.1,0.0,4929.0,190.0,1.0
04:21:05.392,175790.0,0.4,0.3,9.0,0.25,4.4,0.0,18985.0,0.0,1.0
04:21:09.424,300000.0,0.4,1.9,10.1,0.25,2.9,0.0,16409.0,0.0,1.0
04:21:13.441,200.0,0.6,0.2,10.1,0.25,1.7,0.0,8796.0,1000.0,1.0
04:21:17.477,165051.0,1.1,2.0,10.1,0.25,0.3,0.0,29301.0,550.0,1.0
04:21:21.503,184917.0,1.1,0.0,0.9,0.25,3.0,0.0,11577.0,840.0,1.0
04:21:25.040,108263.0,0.1,0.5,-10.0,0.25,2.0,0.0,10475.0,740.0,1.0
04:21:29.076,26814.0,1.1,0.0,10.1,0.25,0.0,0.0,16561.0,0.0,1.0
04:21:33.091,200.0,0.4,0.0,-5.3,0.25,4.5,0.0,24020.0,570.0,1.0
04:21:37.116,192470.0,1.1,0.6,-7.0,0.25,1.8,0.0,0.0,780.0,1.0
04:21:41.154,268728.0,0.7,1.3,10.1,0.25,2.1,0.0,32000.0,580.0,1.0
