time_stamp,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE,RTL_ALT
17:14:48,-35.3632617,149.1652361,20249.0,-3.0,5.0,-152.0,0.0,0.0,-1000.0,1.0,0.0,-20.0,0.003155491198413074,0.0035313135012984276,-0.19837859272956848,-0.00020708137890323997,0.0003416143881622702,-0.01981025468558073,AUTO,7757.0
17:14:49,-35.363261775,149.1652364,22199.75,-2.5,3.75,-152.0,0.0,0.0,-1000.0,1.5,0.25,-20.25,0.003364676726050675,0.003293975256383419,-0.2235562652349472,0.0014450283197220415,1.1350595741532743e-05,-0.02040102891623974,AUTO,90974.0
17:14:50,-35.3632618,149.16523654999997,23371.5,-2.0,3.0,-152.0,0.0,0.0,-1000.0,0.5,0.5,-20.0,0.003043320612050593,0.0031123863300308585,-0.2384791448712349,-0.0005711374105885625,0.00015147581871133298,-0.020298760384321213,AUTO,90974.0
17:14:52,-35.36326215,149.16523654999997,26481.0,-5.0,-0.5,-152.0,0.0,0.5,-1000.0,22.5,-1.0,23.0,0.007395456777885556,0.004026573151350021,-0.24861903488636017,0.022330415435135365,-0.0024947851488832384,0.02370597142726183,AUTO,90974.0
17:14:54,-35.3632624,149.1652373,29586.5,0.0,8.0,-152.0,0.0,-1.0,-1000.5,-4.5,1.5,19.5,0.0033356003696098924,0.001717498991638422,-0.202376089990139,-0.005647670011967421,0.0008045906142797321,0.020008394494652748,AUTO,90974.0
17:14:55,-35.363262375000005,149.16523789999997,31527.25,0.0,3.75,-152.0,0.0,-0.25,-1000.0,1.5,0.75,16.25,0.00030104751203907654,0.0014582177682314068,-0.17963994666934013,0.0005929677136009559,-0.0001256579562323168,0.016796180978417397,AUTO,20544.0
17:14:56,-35.3632623,149.165238,32695.5,0.0,1.5,-152.0,0.0,0.0,-1000.5,3.5,0.5,13.5,0.0008045276917982846,0.001122823974583298,-0.1678425893187523,0.0034158810740336776,-0.0004801886389032006,0.014017671346664429,AUTO,20544.0
17:14:58,-35.3632622,149.1652379,35811.5,0.0,0.0,-152.0,0.0,0.0,-999.5,0.5,1.0,12.0,0.002569457981735468,0.0009269789734389633,-0.14215070754289627,-0.0005411774618551135,0.0007225646113511175,0.012152231764048338,AUTO,20544.0
17:15:00,-35.36326255,149.16523695,38833.0,-23.0,-21.5,-127.5,3.0,4.0,-954.5,-24.5,-58.0,418.5,-0.05397433042526245,0.05902583338320255,0.1290973275899887,-0.025182057172060013,-0.059309981763362885,0.41886770725250244,AUTO,20544.0
17:15:01,-35.363264825,149.165233,40055.0,-3.75,-10.75,-70.5,0.25,3.25,-967.0,21.25,6.0,-26.75,0.03669216623529792,-0.04848249163478613,0.2320232093334198,0.020526735577732325,0.005268731678370386,-0.0271971074398607,AUTO,100119.0
17:15:02,-35.36326435,149.16523304999998,40519.5,17.5,19.5,-49.5,-2.0,-4.0,-978.0,4.5,43.5,-28.0,0.03571346774697304,-0.02480667270720005,0.20789071917533875,0.003069038735702634,0.043019974604249,-0.028449024073779583,AUTO,100119.0
17:15:04,-35.3632611,149.16523835,41045.0,7.0,16.5,2.5,1.5,12.0,-938.5,515.5,60.5,-29.0,-0.004162278492003679,0.02546112984418869,0.16173794120550156,0.5155544877052307,0.059236044296994805,-0.029719814658164978,AUTO,100119.0
17:15:06,-35.36326545,149.16523865,40839.0,-61.5,4.0,-0.5,16.0,-8.0,-1010.0,-76.0,21.5,143.0,0.02343678753823042,0.056316763162612915,0.15326233208179474,-0.07679644227027893,0.02088790573179722,0.14264268055558205,AUTO,100119.0
17:15:07,-35.363276725000006,149.16524070000003,40828.75,-139.25,30.0,-0.75,26.25,-26.25,-1004.25,67.75,32.25,748.25,0.1075951550155878,0.043247499037534,1.0283913612365723,0.06695069372653961,0.031700660241767764,0.7483422756195068,AUTO,34448.0
17:15:08,-35.3632883,149.16524365,40814.0,-209.5,49.0,0.0,17.5,-35.5,-1010.0,42.5,12.5,707.5,0.15059322863817215,-0.0059766084887087345,1.5649158358573914,0.04070943593978882,0.012194964569061995,0.7076480686664581,AUTO,34448.0
17:15:10,-35.36334535,149.1652585,40779.0,-422.5,90.0,1.0,-86.0,-54.0,-1001.5,80.0,-22.5,613.0,0.050165776163339615,-0.20147962868213654,2.957913041114807,0.07880734279751778,-0.024266064167022705,0.6135898232460022,AUTO,34448.0
17:15:12,-35.36343985,149.16528195,40772.0,-607.5,123.5,-5.5,-137.5,-67.5,-1000.5,0.0,21.0,0.5,0.05704707093536854,-0.18790779262781143,3.039821743965149,-0.0012141000479459763,0.0206930092535913,0.0005318881012499332,AUTO,34448.0
17:15:13,-35.363511575,149.16529955000001,40828.75,-655.75,126.25,-5.0,-133.5,-56.0,-985.25,4.75,26.0,-7.0,0.06801873445510864,-0.15705344080924988,3.0351351499557495,0.0035357733722776175,0.025222884491086006,-0.007909496896900237,AUTO,24174.0
17:15:14,-35.3635563,149.1653103,40859.0,-664.0,127.5,-4.0,-134.5,-76.5,-983.5,-15.5,39.5,-10.5,0.07430915161967278,-0.14092020690441132,3.0309956073760986,-0.016443543136119843,0.03866121266037226,-0.011450959369540215,AUTO,24174.0
17:15:16,-35.363676,149.1653384,40818.5,-668.5,128.5,1.0,-138.5,-74.5,-993.0,39.0,7.0,-3.5,0.07276153191924095,-0.14257215708494186,3.019326686859131,0.037817444652318954,0.006117040757089853,-0.004255595325957984,AUTO,24174.0
17:15:18,-35.3638023,149.16536865,40850.0,-641.5,122.5,-6.5,-131.0,-74.0,-983.5,-254.5,58.0,5.0,0.0740761011838913,-0.07389618083834648,3.0113518238067627,-0.25620516389608383,0.05743395909667015,0.00477243959903717,AUTO,24174.0
17:15:19,-35.363869775000005,149.16538517499998,40899.25,-547.5,102.25,0.25,-113.0,-71.75,-988.5,-146.5,55.5,-0.5,0.08009923622012138,-0.016724964836612344,3.0075998306274414,-0.14828434959053993,0.05454525863751769,-0.0007595634087920189,AUTO,135567.0
17:15:20,-35.363905,149.16539365,40888.5,-473.0,83.5,2.5,-101.0,-54.0,-997.0,451.5,50.0,-6.5,0.08601188659667969,0.024415649473667145,3.0070343017578125,0.4510759636759758,0.048955949023365974,-0.006006930023431778,AUTO,135567.0
17:15:22,-35.3639699,149.16540809999998,40815.0,-243.5,36.0,3.0,-49.5,-48.0,-1006.0,79.0,21.0,5.0,0.04986782185733318,0.06307930685579777,3.000422239303589,0.07877177000045776,0.020448949187994003,0.005090155988000333,AUTO,135567.0
17:15:24,-35.36399595,149.16541435,40788.0,-54.5,1.5,0.5,-12.5,-30.0,-1013.5,-577.0,-22.5,2.0,0.016492388676851988,0.05387263558804989,2.9938377141952515,-0.5786541402339935,-0.024684350937604904,0.0022837886353954673,AUTO,135567.0
17:15:25,-35.363999,149.165415725,40793.5,-2.0,-10.5,0.75,-2.75,-10.25,-1001.5,-167.75,-16.75,-0.25,0.0128864940488711,0.03048634110018611,2.988558828830719,-0.16980627179145813,-0.018992042168974876,-0.0004918551312584896,AUTO,105774.0
17:15:26,-35.363998949999996,149.16541619999998,40798.5,9.5,-15.0,0.0,1.0,21.5,-1006.5,562.0,-30.5,1.5,0.019965202547609806,0.01188038568943739,2.985632538795471,0.5603551268577576,-0.03232387825846672,0.0019350237998878583,AUTO,105774.0
17:15:28,-35.3639993,149.16541605,40811.5,-4.5,-14.0,-2.0,0.0,-38.5,-1002.5,-414.0,10.0,3.0,0.0027783323312178254,0.014032204169780016,2.981324791908264,-0.41594040393829346,0.008504288038238883,0.003072014602366835,RTL,105774.0
17:15:30,-35.364000149999995,149.16541465,41592.5,9.5,-3.0,-81.5,0.5,3.5,-1045.0,142.5,-1.5,-1.5,-0.00037316624366212636,0.009438497945666313,2.976951479911804,0.14024746045470238,-0.0038999966345727444,-0.0023369849659502506,RTL,93327.0
17:15:32,-35.3639996,149.16541445000001,44101.0,4.0,-11.5,-148.5,1.0,-0.5,-1004.0,47.0,-9.5,2.5,0.03126625157892704,-0.003280502394773066,2.973924398422241,0.04493914730846882,-0.012415242847055197,0.0024866503663361073,RTL,80880.0
17:15:34,-35.36400105,149.16540735,47150.0,4.5,-3.5,-148.5,3.0,-2.0,-1006.0,-4.0,-11.5,-29.0,-0.08338464051485062,0.004195912275463343,2.889557719230652,-0.006491603329777718,-0.013955239672213793,-0.029831307008862495,RTL,80880.0
17:15:35,-35.363999625,149.16541155,49077.0,19.25,53.0,-149.75,-3.5,10.5,-1002.25,65.25,6.5,-2.0,-0.02178665646351874,-0.0007386589422821999,2.872474253177643,0.06349634658545256,0.004856760031543672,-0.0027183370693819597,RTL,66297.0
17:15:36,-35.36399815,149.16541554999998,50248.5,21.5,41.0,-152.0,-4.0,10.5,-1003.0,66.0,5.5,2.5,0.027107995934784412,0.0037575713358819485,2.8718791007995605,0.06405139341950417,0.0036902358988299966,0.0030588252702727914,RTL,66297.0
17:15:38,-35.3639978,149.1654168,53350.5,-17.5,0.0,-150.5,-2.0,-3.0,-1002.0,-4.0,25.5,-49.0,-0.012425170745700598,-0.001361349131911993,2.8774033784866333,-0.006727198837324977,0.023757743649184704,-0.05039931647479534,RTL,66297.0
17:15:40,-35.36399915,149.1654173,56470.0,0.5,1.0,-152.0,0.0,0.0,-1000.0,6.0,-3.0,-8.0,0.003787169116549194,0.008425901643931866,2.8222410678863525,0.004402106977067888,-0.0055648102425038815,-0.009020113851875067,RTL,66297.0
17:15:41,-35.36399887499999,149.1654167,58421.5,2.75,-3.75,-151.75,1.0,0.0,-1000.0,-3.0,-1.5,-14.5,-0.0009169010882033035,0.001954269588168245,2.80622398853302,-0.005927237798459828,-0.004131274472456425,-0.01550641329959035,RTL,139372.0
17:15:42,-35.3639987,149.16541615,59590.5,2.0,-3.0,-152.0,1.0,-0.5,-1000.0,0.5,0.5,-19.0,-0.003862673882395029,-0.00032493643811903894,2.7917938232421875,-0.0021814440260641277,-0.0011453228653408587,-0.020562169142067432,RTL,139372.0
17:15:44,-35.3639985,149.1654154,62709.0,0.0,0.0,-152.0,0.0,0.0,-1000.0,3.5,3.0,-21.0,-0.0018127572257071733,0.00020075870634173043,2.7447420358657837,0.0019248753087595105,0.0012165555963292718,-0.02224138006567955,RTL,139372.0
17:15:46,-35.3639985,149.16541515,65823.0,0.0,0.0,-152.0,0.0,0.0,-999.5,0.5,2.0,-17.0,-0.0007825700740795583,0.0011762772337533534,2.7015193700790405,-0.00191502517554909,0.00040295813232660294,-0.01848123036324978,RTL,139372.0
17:15:47,-35.3639985,149.165414925,67772.0,0.0,-1.0,-152.0,0.0,0.0,-999.5,3.0,3.0,13.5,0.0014125283196335658,0.0034414133988320827,2.692024290561676,0.0011331563582643867,0.0013963980600237846,0.013078432268230245,RTL,187031.0
17:15:48,-35.3639985,149.16541465,68944.0,0.0,-3.0,-152.0,0.0,0.0,-1000.0,-0.5,0.0,26.5,0.0005437450381577946,0.0030203419737517834,2.707356810569763,-0.0035563426790758967,-0.0018439912819303572,0.02605596650391817,RTL,187031.0
17:15:50,-35.3639985,149.1654139,72039.5,0.0,0.0,-152.0,0.0,0.0,-1000.0,2.5,2.0,21.5,-0.0025747790932655334,0.0005140090070199221,2.7548110485076904,0.0009871124057099223,0.0005081652197986841,0.021229819394648075,RTL,187031.0
17:15:52,-35.3639985,149.16541404999998,75146.5,0.0,1.0,-152.0,0.0,0.0,-1000.5,2.0,1.0,15.0,-0.0008841218077577651,0.0007344265468418598,2.7885591983795166,0.0005423316033557057,-0.0003541128826327622,0.014610299840569496,RTL,187031.0
17:15:53,-35.3639985,149.1654143,77091.25,0.0,1.0,-152.0,0.0,0.0,-999.75,3.5,2.5,14.0,0.00014768764413020108,0.0011529655021149665,2.8063185811042786,0.0017251729732379317,0.0009640680509619415,0.01354098110459745,RTL,8668.0
17:15:54,-35.363998550000005,149.16541445000001,78260.5,0.0,0.0,-152.0,0.0,0.0,-999.5,-0.5,2.5,12.5,0.0006083983753342181,0.0017150580533780158,2.8152015209198,-0.0033638838212937117,0.0007328444626182318,0.011550369206815958,RTL,8668.0
17:15:56,-35.3639987,149.1654146,81368.0,0.0,0.0,-152.0,0.0,0.0,-1000.0,1.5,0.5,10.5,-0.00029082249966450036,0.002210682723671198,2.834200143814087,-0.0003446206101216376,-0.0010781758464872837,0.00951714301481843,RTL,8668.0
17:15:58,-35.3639987,149.16541475000002,84471.5,0.0,0.0,-152.0,0.0,0.0,-1000.0,1.0,1.0,9.0,0.0005084744334453717,0.0016870711115188897,2.848877787590027,-0.0008245902718044817,-0.0006123077473603189,0.008116021286696196,RTL,8668.0
17:15:59,-35.3639987,149.1654148,86413.0,0.0,-1.0,-152.0,0.0,0.0,-999.75,2.5,2.25,8.0,6.130137535365066e-05,0.0018808653112500906,2.856406271457672,0.0009989961108658463,0.0005752258584834635,0.007118820678442717,RTL,129079.0
17:16:00,-35.3639987,149.1654148,87576.5,0.0,-1.0,-152.0,0.0,0.0,-1000.5,2.0,2.0,5.5,-3.566764553397661e-05,0.001805719395633787,2.860913872718811,0.00024149776436388493,0.000447259284555912,0.0047014623414725065,RTL,129079.0
17:16:02,-35.3639987,149.1654148,90686.5,0.0,-1.0,-152.0,0.0,0.0,-1000.0,2.5,1.0,7.5,0.0004710353532573208,0.0018163025961257517,2.8714253902435303,0.0011189344804733992,-0.0006171015556901693,0.006873508216813207,RTL,129079.0
17:16:04,-35.3639987,149.1654148,93788.5,0.0,-1.0,-152.0,0.0,0.0,-1000.0,3.0,3.0,8.5,0.0002852925535989925,0.0020990935154259205,2.8808352947235107,0.0013377234572544694,0.0017922563711181283,0.007539142621681094,RTL,129079.0
17:16:05,-35.3639987,149.1654148,95728.75,0.0,-1.0,-152.0,0.0,0.0,-1000.25,1.25,1.25,6.25,0.00029681319574592635,0.002006633294513449,2.885829210281372,-0.0004378071753308177,-0.00046422830200754106,0.0051860264502465725,RTL,62762.0
17:16:06,-35.3639987,149.1654148,96894.0,0.0,-1.0,-152.0,0.0,0.0,-1000.0,1.0,1.5,6.0,0.00024361508258152753,0.002347008790820837,2.888788938522339,-0.0006378464167937636,-2.2841559257358313e-05,0.005047467770054936,RTL,62762.0
17:16:08,-35.3639988,149.1654148,100003.5,1.0,-1.0,-152.0,0.0,0.0,-1000.0,1.5,1.5,5.5,0.00040002733294386417,0.0022781516890972853,2.895882725715637,0.0004379834281280637,-0.00015493493992835283,0.004442842677235603,RTL,62762.0
17:16:10,-35.3639988,149.1654149,103109.0,1.0,-1.0,-152.0,0.0,0.0,-1000.0,2.0,1.5,2.5,0.0008584145689383149,0.0020039259688928723,2.902659773826599,0.0002834956394508481,0.0001087383134290576,0.0013517921324819326,RTL,62762.0
17:16:11,-35.3639988,149.1654149,105056.0,0.0,-1.0,-152.0,0.0,0.0,-1000.0,1.5,1.75,3.25,0.0007541723898611963,0.0017791074933484197,2.906147599220276,-0.0005409559817053378,0.00021675246534869075,0.002353598509216681,RTL,116595.0
17:16:12,-35.3639988,149.1654149,106223.0,0.0,-1.0,-152.0,0.0,0.0,-999.5,2.0,1.5,4.0,0.0007953216845635325,0.0019617622601799667,2.9080430269241333,-0.0005731588462367654,3.7730904296040535e-05,0.0031674590427428484,RTL,116595.0
17:16:14,-35.3639988,149.1654149,109330.0,0.0,-1.0,-152.0,0.0,0.0,-1000.0,2.5,1.5,5.0,0.0006126081862021238,0.002157531096599996,2.912833571434021,0.0006279069930315018,-0.0004891023272648454,0.004191032378003001,RTL,116595.0
17:16:16,-35.3639988,149.1654149,112435.5,0.5,-1.0,-152.0,0.0,0.0,-1000.0,1.0,1.0,3.5,0.0005620584124699235,0.002690763445571065,2.9169336557388306,-0.0010155088966712356,-0.00083576375618577,0.0025848394143395126,RTL,116595.0
17:16:17,-35.3639988,149.1654149,114377.0,1.0,-1.0,-152.0,0.0,0.0,-1000.0,2.25,1.75,4.5,0.000629101850790903,0.0023600689601153135,2.9190491437911987,0.0004461592761799693,-0.00020372617291286588,0.003147472394630313,RTL,86514.0
17:16:18,-35.3639988,149.1654149,115542.0,1.0,-1.0,-152.0,0.0,0.0,-999.5,2.0,2.5,3.5,0.0006137126474641263,0.0022046901285648346,2.9201592206954956,0.0003129552351310849,0.0005920008989050984,0.0021505873883143067,RTL,86514.0
17:16:20,-35.3639988,149.1654149,118652.0,1.0,-1.0,-152.0,0.0,0.0,-999.5,1.5,1.0,6.5,0.0004110222216695547,0.002229257836006582,2.9235270023345947,-0.00013850268442183733,-0.00041108852019533515,0.005275787552818656,RTL,86514.0
17:16:22,-35.3639988,149.1654149,121719.33333333333,1.0,-1.0,-152.0,0.0,0.0,-1000.0,2.6666666666666665,2.3333333333333335,3.3333333333333335,0.0005654463893733919,0.002228340250439942,2.9260448217391968,0.0008999105775728822,0.0004488839767873287,0.002615395002067089,RTL,86514.0
17:16:23,-35.3639988,149.1654149,123858.25,1.0,-1.0,-152.0,0.0,0.0,-999.75,2.25,2.75,3.75,0.0006817513058194891,0.0022048578248359263,2.9276161789894104,0.0003431782824918628,0.0009617109899409115,0.002262574475025758,RTL,239168.0
17:16:24,-35.3639988,149.1654149,125025.0,1.0,-1.0,-152.0,0.0,0.0,-1000.0,4.5,2.5,5.0,0.000988139130640775,0.001802855811547488,2.9282193183898926,0.002654416486620903,0.0008770286804065108,0.003755745943635702,RTL,239168.0
17:16:26,-35.3639988,149.1654149,128131.5,0.0,-1.5,-152.0,0.0,0.0,-1000.0,1.6666666666666667,1.6666666666666667,3.0,0.0008041686087381095,0.002029097289778292,2.9312517642974854,0.0001725098118185997,0.00029385776724666357,0.002040756808128208,RTL,239168.0
17:16:28,-35.3639988,149.1654149,131040.0,0.0,-1.0,-152.0,0.0,0.0,-1000.0,1.6666666666666667,2.0,3.6666666666666665,0.0008279268125382563,0.0024675856499622264,2.932592789332072,-0.0002380820612112681,0.0002621492991844813,0.0025577115593478084,RTL,239168.0
17:16:29,-35.3639988,149.1654149,132981.66666666666,1.0,-2.0,-152.0,0.0,0.0,-999.6666666666666,1.3333333333333333,1.6666666666666667,2.6666666666666665,0.000722334545571357,0.0024748664000071585,2.9339256286621094,9.45298234000802e-06,-2.390547888353467e-05,0.0016918790061026812,RTL,179701.0
17:16:30,-35.3639988,149.1654149,134146.0,1.0,-1.6666666666666667,-152.0,0.0,0.0,-999.6666666666666,2.0,1.3333333333333333,3.3333333333333335,0.0006839552661404014,0.0022530382266268134,2.934273838996887,-0.0011456407373771071,-0.0006838731351308525,0.0016990257427096367,RTL,179701.0
17:16:32,-35.3639988,149.165415,137452.0,1.0,-2.0,-152.0,0.0,0.0,-1000.0,1.5,1.5,3.5,0.0013131664600223303,0.0025628632865846157,2.935532808303833,-0.0003857046249322593,-0.0004742249147966504,0.0019418472656980157,RTL,179701.0
17:16:34,-35.3639988,149.165415,140361.66666666666,1.0,-2.0,-152.0,0.0,0.0,-1000.0,2.3333333333333335,1.6666666666666667,2.6666666666666665,0.00010590894983882511,0.0023552790905038514,2.936560312906901,0.00043755296307305497,-0.0005843111236269275,0.0009894207275162141,RTL,179701.0
17:16:35,-35.3639988,149.165415,142308.0,1.0,-1.0,-152.0,0.0,0.0,-1000.0,2.6666666666666665,1.0,2.3333333333333335,0.0007126935912917057,0.0023072612627098956,2.937448342641195,0.00026396809456249076,-0.0009370657304922739,0.0006972454721108079,RTL,57203.0
17:16:36,-35.3639988,149.165415,143479.0,1.0,-1.0,-152.0,0.0,0.0,-1000.0,2.6666666666666665,1.6666666666666667,2.6666666666666665,0.0007328750022376577,0.002269806107506156,2.9376646677652993,0.0006567905656993389,-0.00015428701105217138,0.0007244244528313478,RTL,57203.0
17:16:38,-35.3639988,149.165415,146580.0,1.0,-1.3333333333333333,-152.0,0.0,0.0,-1000.3333333333334,2.6666666666666665,1.6666666666666667,2.3333333333333335,0.0007607513301384946,0.0024092389115442834,2.938624620437622,0.0008368246102084717,-0.0004631724053372939,0.000788279731447498,RTL,57203.0
17:16:40,-35.3639988,149.165415,149685.0,1.0,-1.3333333333333333,-152.0,0.0,0.0,-1000.0,2.6666666666666665,2.0,2.6666666666666665,0.0007856883845912913,0.00218859415811797,2.9392706553141275,0.00036084271656970185,0.00029567132393519085,0.0011872945663829644,RTL,57203.0
17:16:41,-35.3639988,149.165415,151634.66666666666,1.0,-1.3333333333333333,-152.0,0.0,0.0,-1000.0,2.0,1.6666666666666667,2.3333333333333335,0.0006305834782930712,0.0025517811688284078,2.9403882026672363,-1.2692064046859741e-05,-0.0002434967706600825,0.0004682667398204406,RTL,11969.0
17:16:42,-35.3639988,149.165415,152799.0,1.0,-2.0,-152.0,0.0,0.0,-1000.3333333333334,3.3333333333333335,1.3333333333333333,3.0,0.000854618614539504,0.0022404365396747985,2.9407781759897866,0.0011370706682403882,-0.0008478537589932481,0.0012701327602068584,RTL,11969.0
17:16:44,-35.3639988,149.165415,155910.0,1.0,-2.0,-152.0,0.0,0.0,-1000.0,3.3333333333333335,2.6666666666666665,2.0,0.0007504839062069854,0.0024783254290620484,2.9412002563476562,0.0011773256895442803,0.0007851438907285532,0.00010862085036933422,RTL,11969.0
17:16:46,-35.3639988,149.165415,159013.33333333334,1.0,-2.0,-152.0,0.0,0.0,-1000.0,2.3333333333333335,2.0,3.3333333333333335,0.0014723161002621055,0.0023943084136893353,2.9417734940846763,0.00016828463412821293,-6.340603188922007e-05,0.0019521705495814483,RTL,96464.0
17:16:48,-35.3639988,149.165415,162119.0,1.0,-2.0,-152.0,0.0,0.0,-1000.0,3.0,3.0,2.0,0.0001560738649762546,0.002417641536643108,2.941915512084961,0.0006402359964946905,0.0007525809730092684,-4.0348658027748265e-05,RTL,180959.0
17:16:50,-35.3639988,149.165415,165225.0,1.0,-1.0,-152.0,0.0,0.0,-999.6666666666666,2.0,3.0,2.3333333333333335,0.000707642815541476,0.002340087744717797,2.9421540101369223,-0.000969374862809976,0.0006607981243481239,0.00041103619150817394,RTL,180959.0
17:16:51,-35.3639988,149.165415,167167.66666666666,1.0,-1.0,-152.0,0.0,0.0,-999.6666666666666,2.0,2.0,2.3333333333333335,0.0007949355834474167,0.0022533352797230086,2.9425809383392334,-0.0005305259255692363,-0.00019872646468381086,0.0007867082798232635,RTL,70786.0
17:16:52,-35.3639988,149.165415,168336.33333333334,1.0,-1.3333333333333333,-152.0,0.0,0.0,-1000.3333333333334,3.0,2.0,3.0,0.000757165253162384,0.0023302655511846146,2.9425438245137534,0.000850663559200863,-1.844717189669609e-05,0.0009891629063834746,RTL,70786.0
17:16:54,-35.3639988,149.165415,171440.0,1.0,-1.0,-152.0,0.0,0.0,-999.6666666666666,3.0,3.3333333333333335,4.0,0.0010125253854009013,0.0022553353725622096,2.9428958098093667,0.0009585715209444364,0.0010431970780094464,0.002214833007504543,RTL,70786.0
17:16:56,-35.3639988,149.165415,174556.0,1.0,-1.3333333333333333,-152.0,0.0,0.0,-1000.0,2.3333333333333335,2.0,3.0,0.00069025958267351,0.002329913821692268,2.9430232842763266,-5.230012660225233e-05,-0.0002093244499216477,0.0014118989153454702,RTL,70786.0
17:16:57,-35.3639988,149.165415,176491.33333333334,1.0,-1.0,-152.0,0.0,0.0,-999.6666666666666,2.3333333333333335,2.6666666666666665,3.6666666666666665,0.0007088602675745884,0.002507758637269338,2.9436817169189453,-0.00015833085247625908,0.0002908925525844097,0.001996006816625595,RTL,2724.0
17:16:58,-35.3639988,149.165415,177656.33333333334,1.0,-1.3333333333333333,-152.0,0.0,0.0,-1000.0,1.3333333333333333,1.6666666666666667,1.0,0.0007922671114404997,0.002316033079599341,2.9438766638437905,-0.001019275514408946,-0.0004647256961713235,-0.0006721468331913153,RTL,2724.0
17:17:00,-35.3639988,149.165415,180764.0,1.0,-2.0,-152.0,0.0,0.0,-1000.0,2.0,3.3333333333333335,2.0,0.0007852687267586589,0.0023162209739287696,2.943981965382894,1.3076777880390486e-05,0.0005284763562182585,9.063794277608395e-05,RTL,2724.0
