time_stamp,MODE_AUTO,MODE_RTL,MODE_STABILIZE,relative_alt,RTL_ALT,vx,vy,vz
02:08:03.621,0,0,1,21,1500.0,-1,1,2
02:08:03.822,0,0,1,21,1500.0,-1,1,2
02:08:04.023,0,0,1,21,1500.0,-1,1,2
02:08:04.223,0,0,1,21,1500.0,-1,1,2
02:08:04.424,0,0,1,19,1500.0,-1,1,1
02:08:04.626,0,0,1,19,1500.0,-1,1,1
02:08:04.828,0,0,1,19,1500.0,-1,1,1
02:08:05.030,0,0,1,18,1500.0,-1,0,1
02:08:05.232,0,0,1,18,1500.0,-1,0,1
02:08:05.433,0,0,1,18,1500.0,-1,0,1
02:08:05.634,0,0,1,18,1500.0,-1,0,1
02:08:05.836,0,0,1,18,1500.0,-1,0,1
02:08:06.039,0,0,1,18,1500.0,-1,0,1
02:08:06.240,0,0,1,18,1500.0,-1,0,1
02:08:06.442,0,0,1,18,1500.0,-1,0,1
02:08:06.645,0,0,1,18,1500.0,-1,0,1
02:08:06.846,0,0,1,18,1500.0,-1,0,1
02:08:07.049,0,0,1,18,1500.0,-1,0,1
02:08:07.251,0,0,1,18,1500.0,-1,0,1
02:08:07.452,0,0,1,18,1500.0,-1,0,1
02:08:07.654,0,0,1,18,1500.0,-1,0,1
02:08:07.855,0,0,1,18,1500.0,-1,0,1
02:08:08.057,0,0,1,18,1500.0,-1,0,1
02:08:08.258,0,0,1,18,1500.0,-1,0,1
02:08:08.460,0,0,1,18,1500.0,-1,0,1
02:08:08.661,0,0,1,21,1500.0,-1,0,0
02:08:08.863,0,0,1,22,1500.0,-1,0,0
02:08:09.064,0,0,1,22,1500.0,-1,0,0
02:08:09.265,0,0,1,22,1500.0,-1,0,0
02:08:09.467,0,0,1,22,1500.0,-1,0,0
02:08:09.668,0,0,1,22,1500.0,-1,0,0
02:08:09.870,0,0,1,32,1500.0,-1,0,0
02:08:10.071,0,0,1,32,1500.0,-1,0,0
02:08:10.273,0,0,1,33,1500.0,-1,0,0
02:08:10.474,0,0,1,33,1500.0,-1,0,0
02:08:10.676,0,0,1,33,1500.0,-1,0,0
02:08:10.877,0,0,1,33,1500.0,-1,0,0
02:08:11.079,0,0,1,33,1500.0,-1,0,0
02:08:11.281,0,0,1,33,1500.0,-1,0,0
02:08:11.483,0,0,1,33,1500.0,-1,0,0
02:08:11.685,0,0,1,38,1500.0,-1,1,0
02:08:11.887,0,0,1,39,1500.0,-1,1,0
02:08:12.088,0,0,1,39,1500.0,-1,1,0
02:08:12.290,0,0,1,39,1500.0,-1,1,0
02:08:12.491,0,0,1,39,1500.0,-1,1,0
02:08:12.693,0,0,1,39,1500.0,-1,1,0
02:08:12.894,0,0,1,54,1500.0,-1,0,-3
02:08:13.096,0,0,1,54,1500.0,-1,0,-3
02:08:13.317,0,0,1,54,1500.0,-1,0,-3
02:08:13.519,0,0,1,54,1500.0,-1,0,-3
02:08:13.721,0,0,1,61,1500.0,-1,0,-2
02:08:13.922,0,0,1,61,1500.0,-1,0,-2
02:08:14.124,0,0,1,61,1500.0,-1,0,-2
