,A.LOITER1
17:02:28.115,-1.0
17:02:28.318,-1.0
17:02:28.520,-1.0
17:02:28.723,-1.0
17:02:28.927,-1.0
17:02:29.131,-1.0
17:02:29.337,-1.0
17:02:29.542,-1.0
17:02:29.746,-1.0
17:02:29.956,-1.0
17:02:30.163,-1.0
17:02:30.365,-1.0
17:02:30.573,-1.0
17:02:30.784,-1.0
17:02:31.001,-1.0
17:02:31.210,-1.0
17:02:31.412,-1.0
17:02:31.616,-1.0
17:02:31.819,-1.0
17:02:32.020,-1.0
17:02:32.222,-1.0
17:02:32.424,-1.0
17:02:32.627,-1.0
17:02:32.833,-1.0
17:02:33.042,-1.0
17:02:33.244,-1.0
17:02:33.447,-1.0
17:02:33.652,-1.0
17:02:33.854,-1.0
17:02:34.059,-1.0
17:02:34.260,-1.0
17:02:34.463,-1.0
17:02:34.670,-1.0
17:02:34.877,-1.0
17:02:35.084,-1.0
17:02:35.290,-1.0
17:02:35.492,-1.0
17:02:35.695,-1.0
17:02:35.899,-1.0
17:02:36.114,-1.0
17:02:36.316,-1.0
17:02:36.527,-1.0
17:02:36.732,-1.0
17:02:36.940,-1.0
17:02:37.153,-1.0
17:02:37.362,-1.0
17:02:37.575,-1.0
17:02:37.779,-1.0
17:02:37.981,-1.0
17:02:38.183,-1.0
17:02:38.386,-1.0
17:02:38.595,-1.0
17:02:38.806,-1.0
17:02:39.008,-1.0
17:02:39.219,-1.0
17:02:39.423,-1.0
17:02:39.625,-1.0
17:02:39.828,-1.0
17:02:41.282,-1.0
17:02:41.484,-1.0
17:02:41.686,-1.0
17:02:41.893,-1.0
17:02:42.097,-1.0
17:02:42.302,-1.0
17:02:42.508,-1.0
17:02:42.712,-1.0
17:02:42.915,-1.0
17:02:43.120,-1.0
17:02:43.322,-1.0
17:02:43.525,-1.0
17:02:43.728,-1.0
17:02:43.931,-1.0
17:02:44.134,-1.0
17:02:44.338,-1.0
17:02:44.541,-1.0
17:02:44.745,-1.0
17:02:44.948,-1.0
17:02:45.151,-1.0
17:02:45.353,-1.0
17:02:45.559,-1.0
17:02:45.762,-1.0
17:02:45.964,-1.0
17:02:46.169,-1.0
17:02:46.371,-1.0
17:02:46.578,-1.0
17:02:46.782,-1.0
17:02:46.988,-1.0
17:02:47.191,-1.0
17:02:47.395,-1.0
17:02:47.598,-1.0
17:02:47.800,-1.0
17:02:48.007,-1.0
17:02:48.210,-1.0
17:02:48.414,-1.0
17:02:48.619,-1.0
17:02:48.825,-1.0
17:02:49.029,-1.0
17:02:49.233,-1.0
17:02:49.437,-1.0
17:02:49.639,-1.0
17:02:49.844,-1.0
17:02:50.048,-1.0
17:02:50.253,-1.0
17:02:50.455,-1.0
17:02:50.660,-1.0
17:02:50.862,-1.0
17:02:51.066,-1.0
17:02:51.274,-1.0
17:02:51.478,-1.0
17:02:51.681,-1.0
17:02:51.885,-1.0
17:02:52.089,-1.0
17:02:52.292,-1.0
17:02:52.498,-1.0
17:02:52.702,-1.0
17:02:52.904,-1.0
17:02:53.108,-1.0
17:02:53.312,-1.0
17:02:53.513,-1.0
17:02:53.715,-1.0
17:02:53.920,-1.0
17:02:54.122,-1.0
17:02:54.325,-1.0
17:02:54.528,-1.0
17:02:54.732,-1.0
17:02:54.935,-1.0
17:02:55.138,-1.0
17:02:55.340,-1.0
17:02:55.543,-1.0
17:02:55.746,-1.0
17:02:55.948,-1.0
17:02:56.151,-1.0
17:02:56.354,-1.0
17:02:56.561,-1.0
17:02:56.766,-1.0
17:02:56.977,-1.0
17:02:57.181,-1.0
17:02:57.383,-1.0
17:02:57.586,-1.0
17:02:57.790,-1.0
17:02:57.995,-1.0
17:02:58.200,-1.0
17:02:58.402,-1.0
17:02:58.606,-1.0
17:02:58.807,-1.0
17:02:59.013,-1.0
17:02:59.216,-1.0
17:02:59.419,-1.0
17:02:59.621,-1.0
17:02:59.825,-1.0
17:03:00.029,-1.0
17:03:00.231,-1.0
17:03:00.437,-1.0
17:03:00.640,-1.0
17:03:00.843,-1.0
17:03:01.046,-1.0
17:03:01.252,-1.0
17:03:01.455,-1.0
17:03:01.657,-1.0
17:03:01.863,-1.0
17:03:02.067,-1.0
17:03:02.271,-1.0
17:03:02.473,-1.0
17:03:02.678,-1.0
17:03:02.882,-1.0
17:03:03.085,-1.0
17:03:03.288,-1.0
17:03:03.489,-1.0
17:03:03.694,-1.0
17:03:03.901,-1.0
17:03:04.105,-1.0
17:03:04.308,-1.0
17:03:04.510,-1.0
17:03:04.714,-1.0
17:03:04.918,-1.0
17:03:05.124,-1.0
17:03:05.326,-1.0
17:03:05.529,-1.0
17:03:05.731,-1.0
17:03:05.935,-1.0
17:03:06.138,-1.0
17:03:06.340,-1.0
17:03:06.542,-1.0
17:03:06.750,-1.0
17:03:06.954,-1.0
17:03:07.157,-1.0
17:03:07.359,-1.0
17:03:07.561,-1.0
17:03:07.764,-1.0
17:03:07.966,-1.0
17:03:08.173,-1.0
17:03:08.377,-1.0
17:03:08.584,-1.0
17:03:08.786,-1.0
17:03:08.989,-1.0
17:03:09.191,-1.0
17:03:09.394,-1.0
17:03:09.597,-1.0
17:03:09.799,-1.0
17:03:10.005,-1.0
17:03:10.208,-1.0
17:03:10.414,-1.0
17:03:10.618,-1.0
17:03:10.824,-1.0
17:03:11.027,-1.0
17:03:11.229,-1.0
17:03:11.431,-1.0
17:03:11.634,-1.0
17:03:11.836,-1.0
17:03:12.041,-1.0
17:03:12.243,-1.0
17:03:12.446,-1.0
17:03:12.650,-1.0
17:03:12.856,-1.0
17:03:13.058,-1.0
17:03:13.261,-1.0
17:03:14.751,-1.0
17:03:14.953,-1.0
17:03:15.155,-1.0
17:03:15.359,-1.0
17:03:15.564,-1.0
17:03:15.767,-1.0
17:03:15.968,-1.0
17:03:16.170,-1.0
17:03:16.375,-1.0
17:03:16.577,-1.0
17:03:16.780,-1.0
17:03:16.982,-1.0
17:03:17.185,-1.0
17:03:17.387,-1.0
17:03:17.593,-1.0
17:03:17.795,-1.0
17:03:18.000,-1.0
17:03:18.205,-1.0
17:03:18.408,-1.0
17:03:18.610,0.049
17:03:18.812,0.055
17:03:19.014,0.061
17:03:19.218,0.061
17:03:19.422,0.061
17:03:19.627,0.061
17:03:19.830,0.061
17:03:20.033,0.061
17:03:20.236,0.061
17:03:20.439,0.061
17:03:20.645,-1.0
17:03:20.848,-1.0
17:03:21.050,-1.0
17:03:21.252,-1.0
17:03:21.455,-1.0
17:03:21.658,-1.0
17:03:21.864,-1.0
17:03:22.069,-1.0
17:03:22.272,-1.0
17:03:22.475,-1.0
17:03:22.677,-1.0
17:03:22.879,-1.0
17:03:23.081,-1.0
17:03:23.285,-1.0
17:03:23.488,-1.0
17:03:23.694,-1.0
17:03:23.898,-1.0
17:03:24.102,-1.0
17:03:24.310,-1.0
17:03:24.512,-1.0
17:03:24.714,-1.0
17:03:24.917,-1.0
17:03:25.120,-1.0
17:03:25.323,-1.0
17:03:25.528,-1.0
17:03:25.732,-1.0
17:03:25.934,-1.0
17:03:26.140,-1.0
17:03:26.344,-1.0
17:03:26.548,-1.0
17:03:26.750,-1.0
17:03:26.952,-1.0
17:03:27.156,-1.0
17:03:27.358,-1.0
17:03:27.561,-1.0
17:03:27.765,-1.0
17:03:27.973,-1.0
17:03:28.175,-1.0
17:03:28.381,-1.0
17:03:28.583,-1.0
17:03:28.785,-1.0
17:03:28.988,-1.0
17:03:29.190,-1.0
17:03:29.393,-1.0
17:03:29.598,-1.0
17:03:29.802,-1.0
17:03:30.007,-1.0
17:03:30.211,-1.0
17:03:30.417,-1.0
17:03:30.623,-1.0
17:03:30.825,-1.0
17:03:31.027,-1.0
17:03:31.232,-1.0
17:03:31.436,-1.0
17:03:31.638,-1.0
17:03:31.840,-1.0
17:03:32.044,-1.0
17:03:32.248,-1.0
17:03:32.450,-1.0
17:03:32.653,-1.0
17:03:32.855,-1.0
17:03:33.057,-1.0
17:03:33.260,-1.0
17:03:33.468,-1.0
17:03:33.672,-1.0
17:03:33.876,-1.0
17:03:34.080,-1.0
17:03:34.284,-1.0
17:03:34.487,-1.0
17:03:34.689,-1.0
17:03:34.892,-1.0
17:03:35.095,-1.0
17:03:35.297,-1.0
17:03:35.500,-1.0
17:03:35.704,-1.0
17:03:35.906,-1.0
17:03:36.112,-1.0
17:03:36.314,-1.0
17:03:36.521,-1.0
17:03:36.724,-1.0
17:03:36.926,-1.0
17:03:37.128,-1.0
17:03:37.332,-1.0
17:03:37.534,-1.0
17:03:37.739,-1.0
17:03:37.946,-1.0
17:03:38.149,-1.0
17:03:38.353,-1.0
17:03:38.556,-1.0
17:03:38.758,-1.0
17:03:38.962,-1.0
17:03:39.165,-1.0
17:03:39.368,-1.0
17:03:39.571,-1.0
17:03:39.773,-1.0
17:03:39.980,-1.0
17:03:40.184,-1.0
17:03:40.388,-1.0
17:03:40.590,-1.0
17:03:40.794,1.0
17:03:40.997,1.0
17:03:41.205,1.0
17:03:41.411,1.0
17:03:41.616,1.0
17:03:41.820,1.0
17:03:42.023,1.0
17:03:42.225,1.0
17:03:42.431,1.0
17:03:42.636,1.0
17:03:42.838,1.0
17:03:43.040,1.0
17:03:43.245,1.0
17:03:43.452,1.0
17:03:43.656,1.0
17:03:43.861,1.0
17:03:44.066,1.0
17:03:44.270,1.0
17:03:44.473,-1.0
17:03:44.675,-1.0
17:03:44.877,-1.0
17:03:45.079,-1.0
17:03:45.288,-1.0
17:03:45.492,-1.0
17:03:45.697,-1.0
17:03:45.910,-1.0
17:03:46.113,-1.0
17:03:46.318,-1.0
17:03:46.522,-1.0
17:03:46.725,-1.0
17:03:46.927,-1.0
17:03:48.426,-1.0
17:03:48.630,-1.0
17:03:48.832,-1.0
17:03:49.036,-1.0
17:03:49.240,-1.0
17:03:49.443,-1.0
17:03:49.647,-1.0
17:03:49.850,-1.0
17:03:50.053,-1.0
17:03:50.257,-1.0
17:03:50.461,-1.0
17:03:50.667,-1.0
17:03:50.870,-1.0
17:03:51.074,-1.0
17:03:51.277,-1.0
17:03:51.480,-1.0
17:03:51.682,-1.0
17:03:51.886,-1.0
17:03:52.090,-1.0
17:03:52.293,-1.0
17:03:52.498,-1.0
17:03:52.702,-1.0
17:03:52.905,-1.0
17:03:53.108,-1.0
17:03:53.310,-1.0
17:03:53.514,-1.0
17:03:53.717,-1.0
17:03:53.920,-1.0
17:03:54.122,-1.0
17:03:54.324,-1.0
17:03:54.532,-1.0
17:03:54.734,-1.0
17:03:54.937,-1.0
17:03:55.140,-1.0
17:03:55.343,-1.0
17:03:55.546,-1.0
17:03:55.749,-1.0
17:03:55.951,-1.0
17:03:56.154,-1.0
17:03:56.356,-1.0
17:03:56.560,-1.0
17:03:56.764,-1.0
17:03:56.968,-1.0
17:03:57.172,-1.0
17:03:57.377,-1.0
17:03:57.584,-1.0
17:03:57.786,-1.0
17:03:57.993,-1.0
17:03:58.195,-1.0
17:03:58.398,-1.0
17:03:58.605,-1.0
17:03:58.810,-1.0
17:03:59.013,-1.0
17:03:59.215,-1.0
17:03:59.419,-1.0
17:03:59.624,-1.0
17:03:59.828,-1.0
17:04:00.033,-1.0
17:04:00.235,-1.0
17:04:00.437,-1.0
17:04:00.642,-1.0
17:04:00.847,-1.0
17:04:01.052,-1.0
17:04:01.256,-1.0
17:04:01.465,-1.0
17:04:01.668,-1.0
17:04:01.871,-1.0
17:04:02.074,-1.0
17:04:02.276,-1.0
17:04:02.484,-1.0
17:04:02.688,-1.0
17:04:02.891,-1.0
17:04:03.094,-1.0
17:04:03.297,-1.0
17:04:03.500,-1.0
17:04:03.704,-1.0
17:04:03.908,-1.0
17:04:04.111,-1.0
17:04:04.312,-1.0
17:04:04.514,-1.0
17:04:04.718,-1.0
17:04:04.922,-1.0
17:04:05.126,-1.0
17:04:05.330,-1.0
17:04:05.532,-1.0
17:04:05.735,-1.0
17:04:05.938,-1.0
17:04:06.140,-1.0
17:04:06.342,-1.0
17:04:06.549,-1.0
17:04:06.753,-1.0
17:04:06.956,-1.0
17:04:07.159,-1.0
17:04:07.361,-1.0
17:04:07.564,-1.0
17:04:07.767,-1.0
17:04:07.973,-1.0
17:04:08.175,-1.0
17:04:08.377,-1.0
17:04:08.582,-1.0
17:04:08.786,-1.0
17:04:08.989,-1.0
17:04:09.191,-1.0
17:04:09.393,-1.0
17:04:09.596,-1.0
17:04:09.800,-1.0
