time_stamp,MODE,alt,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
17:02:24,STABILIZE,583985.0,-35.36326215,149.1652374,0.0,-2.0,1.0,-1.0,0.0,2.0,-1000.0,1.0,0.0,0.0,-0.0004898002371191978,0.0013944627717137337,0.027042753994464874,0.0002666967047844082,0.00022081832867115736,0.002103507285937667
17:02:28,STABILIZE,583980.0,-35.3632622,149.1652375,0.0,-1.0,0.5,-0.25,0.0,-0.25,-1003.5,0.25,0.0,0.0,-0.0013314488460309803,0.0009648452105466276,0.025237531401216984,0.00019545797840692103,0.0002600808220449835,0.0018609397229738533
17:02:34,STABILIZE,583980.0,-35.3632622,149.1652375,0.0,-1.0,1.5,0.0,0.0,1.0,-1000.0,0.3333333333333333,0.0,0.3333333333333333,-0.00102323415922001,0.0009648043196648359,0.02331879921257496,0.00032254515099339187,0.0003482183674350381,0.0016770974034443498
17:02:37,STABILIZE,583976.6666666666,-35.3632622,149.1652375,0.0,-1.0,1.0,0.0,0.0,1.0,-1000.0,0.3333333333333333,0.0,0.3333333333333333,-0.001149807940237224,0.000995391543256119,0.02239509206265211,0.0003009025822393596,0.00028386880876496434,0.0015478514251299202
17:02:41,AUTO,583960.0,-35.3632622,149.16523758333332,0.5,-1.0,2.5,2.5,0.0,1.3333333333333333,-1000.0,0.5,0.16666666666666666,0.16666666666666666,-0.0010953218928383042,0.0009957048653935392,0.021897316289444763,0.00026639350107870996,0.00026260927552357316,0.0015005269281876583
17:02:43,AUTO,583956.6666666666,-35.3632622,149.1652375,0.6666666666666666,-0.16666666666666666,0.3333333333333333,1.3333333333333333,0.0,1.1666666666666667,-1000.5,0.6666666666666666,0.5,0.6666666666666666,-0.0012546151798839371,0.0011148071886661153,0.021580548646549385,0.0002586126405124863,0.0002757644688244909,0.0014226424585406978
17:02:45,AUTO,583953.3333333334,-35.3632622,149.16523745,2.5,0.0,0.0,-2.1666666666666665,0.0,1.0,-1023.0,7.166666666666667,-0.5,0.3333333333333333,0.00024693110996546846,0.0013487254958211754,0.02122063438097636,0.0066899598071662085,-0.0011756458649567019,0.0015792759562221665
17:02:47,AUTO,585365.0,-35.363262033333335,149.1652378,1411.6666666666667,1.1666666666666667,8.333333333333334,-138.16666666666666,0.0,-1.0,-1035.3333333333333,36.0,-4.666666666666667,1.5,0.021883323885655653,-0.0013463646561528246,0.02091713094462951,0.03590665323038896,-0.00566579836110274,0.002224353801769515
17:02:49,AUTO,588411.6666666666,-35.3632608,149.16524466666667,4457.666666666667,5.833333333333333,33.5,-149.16666666666666,2.8333333333333335,-8.166666666666666,-1001.8333333333334,-82.16666666666667,2.8333333333333335,-45.833333333333336,-0.028006100406249363,0.0079003116406966,-0.058827295899391174,-0.08329954091459513,0.0020129378341759243,-0.04608145907210807
17:02:51,AUTO,591501.6666666666,-35.36326136666667,149.16524078333333,7546.333333333333,-20.333333333333332,-56.5,-151.66666666666666,-4.333333333333333,12.5,-1002.5,67.16666666666667,6.166666666666667,-9.666666666666666,-0.016965256693462532,0.015979972667992115,-0.1252668984234333,0.06714538112282753,0.005912949641545613,-0.009890081157209352
17:02:53,AUTO,594633.3333333334,-35.363265733333336,149.16523431666667,10676.666666666666,1.6666666666666667,15.833333333333334,-152.16666666666666,1.6666666666666667,-0.3333333333333333,-998.3333333333334,-18.333333333333332,-41.5,69.83333333333333,0.046282648419340454,-0.05757934398328265,-0.046885675905893244,-0.01932680963849028,-0.04261200906087955,0.07056633134682973
17:02:55,AUTO,597556.6666666666,-35.363259066666664,149.16523809999998,13600.5,34.833333333333336,-6.0,-154.5,-7.833333333333333,-5.833333333333333,-1005.8333333333334,13.833333333333334,41.833333333333336,-83.83333333333333,-0.03800760333736738,0.03531807785232862,-0.15822345887621245,0.013542516467471918,0.04148084716871381,-0.08397045979897182
17:02:57,AUTO,600701.6666666666,-35.36326061666666,149.1652351666667,16746.666666666668,-40.666666666666664,9.0,-153.66666666666666,6.333333333333333,4.833333333333333,-1000.1666666666666,-0.16666666666666666,-79.0,65.33333333333333,0.029686774748067062,0.009897098566095034,-0.1859304259220759,-0.0011569551037003596,-0.08011635206639767,0.06604797975160182
17:02:59,AUTO,603816.6666666666,-35.36326198333334,149.16523745,19859.833333333332,16.166666666666668,-6.333333333333333,-154.33333333333334,-3.5,-1.8333333333333333,-1001.6666666666666,15.333333333333334,40.0,-72.16666666666667,-0.019100727862678468,-0.003415579868791004,-0.19358868151903152,0.014715836043857658,0.0394652501369516,-0.07229791767895222
17:03:01,AUTO,606946.6666666666,-35.36326098333333,149.16523533333333,22992.833333333332,-11.0,6.666666666666667,-154.5,1.3333333333333333,0.5,-999.0,-9.833333333333334,-15.0,-4.0,0.01653042765489469,0.017151329549960792,-0.26882971326510113,-0.011021995179665586,-0.01612442157541712,-0.0037711101273695626
17:03:03,AUTO,610065.0,-35.36326248333333,149.16523686666667,26109.166666666668,-5.833333333333333,1.3333333333333333,-154.66666666666666,0.8333333333333334,0.5,-1000.8333333333334,17.0,4.333333333333333,-7.333333333333333,-0.005826024959484736,-0.0029482870352997756,-0.28341151277224225,0.01635064580477774,0.0035865711203465858,-0.0075026793250193196
17:03:05,AUTO,613185.0,-35.3632628,149.165237,29230.166666666668,0.16666666666666666,7.5,-154.0,0.0,-0.5,-999.8333333333334,-5.666666666666667,1.1666666666666667,23.166666666666668,0.006837800960056484,0.0016203490473950903,-0.25644954790671665,-0.007083865736300747,0.0006109345510291556,0.023755333075920742
17:03:07,AUTO,616295.0,-35.36326251666666,149.16523803333334,32338.5,0.3333333333333333,3.5,-154.0,0.0,-0.3333333333333333,-1000.0,1.8333333333333333,1.1666666666666667,16.0,-0.0006319945790285905,0.0019345736945979297,-0.21728922178347906,0.001301884544470037,0.0007017791892091433,0.016664285212755203
17:03:09,AUTO,619408.3333333334,-35.3632623,149.16523805,35453.833333333336,0.0,0.0,-154.0,0.0,0.0,-999.6666666666666,1.5,1.0,12.0,0.001276012083205084,0.0014315835627106328,-0.1886609842379888,0.0005835409780653814,0.00011117151007056236,0.012698165917148193
17:03:11,AUTO,622525.0,-35.363262216666676,149.16523778333334,38570.333333333336,0.0,0.0,-154.0,0.0,0.0,-1000.0,2.1666666666666665,1.3333333333333333,9.666666666666666,0.0019481116517757375,0.0010873607825487852,-0.16725841909646988,0.001329597900621593,0.0009120562657093009,0.010211168477932612
17:03:13,AUTO,625450.0,-35.3632621,149.16523752,41491.8,0.0,0.4,-154.0,0.0,0.0,-999.6,0.8,1.2,8.0,0.002164932806044817,0.0015756024979054928,-0.15193024575710296,-0.0003403857466764748,0.0005559411132708192,0.00857208464294672
17:03:16,AUTO,628758.3333333334,-35.36326208333333,149.16523741666668,44802.666666666664,-0.5,1.0,-154.0,0.0,0.0,-999.6666666666666,1.1666666666666667,2.1666666666666665,6.833333333333333,0.001817917024406294,0.0014360948116518557,-0.13803951690594354,4.6937959268689156e-05,0.001363361836411059,0.0069588924913356704
17:03:18,LOITER,631766.6666666666,-35.36326261666667,149.16523661666668,47809.833333333336,-17.666666666666668,-16.0,-127.66666666666667,1.0,4.666666666666667,-952.3333333333334,25.333333333333332,-17.5,264.1666666666667,-0.02095591399120167,0.021056960511486977,0.07309350619713466,0.024092193382481735,-0.01871307287365198,0.26426060559848946
17:03:20,LOITER,632298.3333333334,-35.3632646,149.16523475000002,48343.5,7.666666666666667,17.666666666666668,102.16666666666667,-0.5,-48.333333333333336,-865.0,-1068.5,41.666666666666664,-39.0,0.015052686328999698,-0.024600574687307624,0.2340925633907318,-1.070494403441747,0.04094969046612581,-0.03973934178551038
17:03:22,LOITER,628840.0,-35.363262883333334,149.16523923333332,44886.666666666664,3.0,15.333333333333334,182.33333333333334,0.5,32.5,-1008.3333333333334,66.66666666666667,0.6666666666666666,-20.5,-0.018983456306159496,0.011356744760026535,0.17458037038644156,0.060545762379964195,-0.0006701829843223095,-0.021341914543882012
17:03:24,AUTO,625210.0,-35.36326346666667,149.16523825,41254.166666666664,-2.1666666666666665,-6.333333333333333,160.66666666666666,0.8333333333333334,51.833333333333336,-1055.0,896.3333333333334,-13.5,-15.0,0.010994155580798784,-0.006365779884314786,0.13342038169503212,0.8926569670438766,-0.015202846843749285,-0.015906993493748207
17:03:26,AUTO,623335.0,-35.36326411666667,149.16523676666665,39379.333333333336,4.333333333333333,2.1666666666666665,14.5,1.3333333333333333,4.666666666666667,-1054.8333333333333,141.5,5.666666666666667,-14.0,0.0015529520654429991,-0.003971261030528694,0.1046731024980545,0.13997084647417068,0.004803753380353252,-0.014677547694494327
17:03:28,AUTO,624010.0,-35.3632643,149.16523865,40052.333333333336,5.166666666666667,-11.0,-81.83333333333333,0.3333333333333333,-2.0,-1048.3333333333333,-21.0,-0.5,-8.333333333333334,-0.015545742896695932,-0.002507208497263491,0.08040084193150203,-0.02274049228678147,-0.0015837526589166373,-0.009355385166903337
