time_stamp,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,MODE,RTL_ALT
14:19:15,-4.0,13.0,-1004.0,69.0,11.0,0.0,0.010523354634642601,0.010372310876846313,-0.10899320989847183,0.06945445388555527,0.01116168312728405,0.00038103191764093935,-35.3632617,149.1652369,8132.0,-14.0,-58.0,-151.0,AUTO,271531.0
14:19:17,1.0,-7.0,-1002.0,-103.0,85.0,-50.0,-0.014445861335843801,-0.02178867592010647,-0.07446924224495888,-0.05210515868384391,0.06390128657221794,-0.06658543646335602,-35.3632642,149.1652344,11239.0,19.0,32.0,-148.0,AUTO,139920.5
14:19:19,-2.0,0.5,-999.5,16.5,-5.0,-6.5,0.011304005049169064,0.020986354909837246,-0.16987977921962738,0.01643339841393754,-0.006306099705398083,-0.006510135484859347,-35.363260249999996,149.16523465,14932.5,-3.0,-6.0,-153.0,AUTO,8310.0
14:19:20,2.0,0.5,-999.75,-7.0,-10.5,0.0,0.0120444989297539,0.00953973038122058,-0.16908609122037888,-0.008305349736474454,-0.011720244074240327,0.00019824132323265076,-35.3632607,149.165234425,16493.75,-12.5,6.75,-152.0,AUTO,27896.0
14:19:21,3.0,0.0,-1000.0,-10.0,-6.0,-9.0,0.005570367444306612,0.0027793459594249725,-0.17118190228939056,-0.010985290631651878,-0.007874757051467896,-0.009675566107034683,-35.3632613,149.1652349,17468.0,-12.0,11.0,-152.0,AUTO,27896.0
14:19:23,0.0,0.0,-1000.0,6.0,4.0,-26.0,0.0006837873952463269,0.00029421228100545704,-0.21445542573928833,0.004984946455806494,0.003863242920488119,-0.026449771597981453,-35.3632621,149.1652361,20580.0,-2.0,3.0,-153.0,AUTO,115662.0
14:19:25,0.0,0.0,-1000.0,-1.0,1.0,-19.0,0.00422324612736702,0.003303829114884138,-0.2609845995903015,-0.0029932567849755287,0.0008119110716506839,-0.019900204613804817,-35.3632621,149.1652363,23700.0,-1.0,3.0,-153.0,AUTO,203428.0
14:19:26,0.0,0.2,-1001.2,8.6,1.8,6.0,-0.0022287386003881694,0.0048459926154464485,-0.274525111913681,0.007864232757128775,0.001087138056755066,0.006186448037624359,-35.36326212,149.16523646000002,25645.0,-2.8,1.2,-152.8,AUTO,18201.0
14:19:27,0.0,0.0,-999.0,10.0,0.0,26.0,0.00985056534409523,0.003998419735580683,-0.2610486149787903,0.00935534480959177,-0.000615564058534801,0.02643309347331524,-35.3632622,149.1652364,26815.0,-5.0,1.0,-153.0,AUTO,18201.0
14:19:29,0.5,-1.0,-1000.5,-2.0,0.5,20.5,0.0006937059224583209,0.00145452911965549,-0.21429961919784546,-0.0015713343163952231,0.0003732588957063854,0.020837165415287018,-35.3632624,149.1652374,29925.0,0.0,8.0,-153.0,AUTO,123215.0
14:19:31,0.0,0.0,-1000.0,3.0,3.0,15.0,0.00029926688876003027,0.0009438703418709338,-0.18039168417453766,0.0018003531731665134,0.002075562020763755,0.015425624325871468,-35.3632624,149.165238,33030.0,0.0,1.0,-153.0,AUTO,228229.0
14:19:32,0.0,0.0,-999.8,2.2,1.8,12.6,0.001585764973424375,0.001038868399336934,-0.16372085809707643,0.0014009901555255056,0.0010630030650645495,0.013060454651713372,-35.3632623,149.16523791999998,34963.4,0.0,0.0,-153.0,AUTO,15892.0
14:19:33,0.0,0.0,-1000.0,-2.0,0.0,10.0,0.0019170739687979221,0.0013044369406998158,-0.154841348528862,-0.0035626725293695927,-0.00040692626498639584,0.010398870334029198,-35.3632622,149.1652378,36127.0,0.0,0.0,-153.0,AUTO,15892.0
14:19:35,0.0,0.0,-1000.0,0.0,1.0,9.0,0.002237076638266444,0.0017967377789318562,-0.1359788179397583,-0.001310962252318859,0.0009346894221380353,0.00913679227232933,-35.3632621,149.1652375,39241.0,0.0,0.0,-153.0,AUTO,62445.0
14:19:37,3.5,8.5,-939.0,106.5,-158.0,83.0,-0.012849666294641793,-0.012199116172268987,0.239346481859684,0.10555940493941307,-0.15968482196331024,0.08365033753216267,-35.36326365,149.1652351,41793.5,-31.0,-36.5,-83.5,AUTO,108998.0
14:19:38,-1.4,-3.0,-984.6,55.4,38.0,-32.0,0.03629833869636059,-0.03063612524420023,0.21786584258079528,0.05463385283946991,0.03709541186690331,-0.03271544016897678,-35.36326448,149.16523293999998,42555.8,12.6,12.6,-38.6,AUTO,17321.0
14:19:39,-2.0,-13.0,-989.0,-358.0,30.0,-19.0,0.010631982237100601,-0.001026645302772522,0.19515161216259003,-0.359596312046051,0.02981005236506462,-0.02013200707733631,-35.3632633,149.1652345,42822.0,21.0,30.0,-33.0,AUTO,17321.0
14:19:41,2.0,36.0,-1014.0,604.0,-20.0,-14.0,-0.04340614005923271,0.016905402764678,0.15256038308143616,0.6032206416130066,-0.021675478667020798,-0.014453456737101078,-35.3632621,149.1652378,42960.0,-13.0,-24.0,-4.0,AUTO,57786.0
14:19:43,-31.0,-19.0,-997.0,-577.0,-12.0,-777.0,-0.0780838280916214,-0.06724488735198975,-0.7377514243125916,-0.577648401260376,-0.013752755708992481,-0.7775099873542786,-35.3632665,149.1652229,42988.0,-30.0,-132.0,-4.0,AUTO,98251.0
14:19:44,-54.4,-18.0,-1010.8,22.2,-36.6,-451.8,-0.0011744551360607148,-0.1507028490304947,-1.5876505613327025,0.02082066461443901,-0.038459398224949835,-0.4524582037702203,-35.3632717,149.16519727999997,43029.2,-57.2,-238.2,-6.2,AUTO,133274.0
14:19:45,-65.0,-20.0,-1005.0,353.0,-12.0,90.0,0.02510509081184864,-0.16881369054317474,-1.7436680793762207,0.35211512446403503,-0.013499315828084946,0.09028305858373642,-35.3632758,149.1651752,43068.0,-77.0,-313.0,-7.0,AUTO,133274.0
14:19:47,-88.0,-51.0,-989.0,-97.0,1.0,8.0,0.03733548894524574,-0.1432284712791443,-1.7232996225357056,-0.09796974062919617,-6.443168967962265e-05,0.00809900090098381,-35.3632923,149.1650902,43266.0,-118.0,-442.0,-11.0,AUTO,175763.0
14:19:49,-100.0,-45.0,-989.0,-206.0,-13.0,-24.0,0.04714839160442352,-0.0997505635023117,-1.7349976301193237,-0.20803257822990417,-0.01425214484333992,-0.02525518275797367,-35.3633137,149.1649867,43521.0,-124.0,-483.0,-13.0,AUTO,218252.0
14:19:50,-99.25,-54.0,-997.25,12.0,54.25,-3.25,0.05613732058554888,-0.07534786220639944,-1.740347146987915,0.01102309487760067,0.05365497525781393,-0.003606041194871068,-35.363325849999995,149.16492737500002,43661.0,-118.0,-472.5,-12.25,AUTO,230513.0
14:19:51,-93.5,-63.0,-995.5,-361.5,41.5,0.0,0.054936569184064865,-0.038834068924188614,-1.7426063418388367,-0.36301493644714355,0.040777163580060005,-0.0005173683166503906,-35.3633336,149.16488950000002,43756.5,-110.0,-441.5,-11.5,AUTO,230513.0
14:19:53,-57.5,-0.5,-1002.0,503.5,61.5,-28.5,0.04709027335047722,0.06220781058073044,-1.7491034269332886,0.5016252994537354,0.060981014743447304,-0.02954518049955368,-35.363349549999995,149.1648101,43908.5,-57.5,-269.0,-4.5,AUTO,249473.5
14:19:55,-14.5,24.0,-1007.0,457.0,-25.0,-11.5,0.010919950902462006,0.0409246813505888,-1.7578389048576355,0.4560066759586334,-0.0263123270124197,-0.012790686916559935,-35.3633555,149.16477565000002,43941.5,-12.0,-71.5,-1.5,AUTO,268434.0
14:19:56,-4.0,6.5,-1003.25,164.0,-18.25,-4.25,0.013250649266410619,0.02010947116650641,-1.7628843188285828,0.16278934804722667,-0.01970395678654313,-0.005147234187461436,-35.36335715,149.16477070000002,43964.5,0.75,-19.0,-0.5,AUTO,28753.0
14:19:57,-1.0,-27.5,-998.5,-442.0,-25.0,0.0,0.013602038379758596,0.004145720362430438,-1.7662614583969116,-0.44313134253025055,-0.026207907125353813,-0.00043448107317090034,-35.36335785,149.1647703,43965.0,6.0,-4.0,0.0,AUTO,28753.0
14:19:59,-0.5,26.5,-1016.5,378.5,21.5,2.5,0.010155121330171824,-2.3371889255940914e-05,-1.7722561955451965,0.37637484818696976,0.02094827895052731,0.0018734256736934185,-35.3633584,149.16476964999998,43971.5,10.0,-14.5,-2.0,RTL,51429.0
14:20:01,0.0,-8.0,-1037.5,-222.5,-0.5,1.0,0.004437637981027365,-0.0017827486153692007,-1.7791418433189392,-0.22511321306228638,-0.001417132341885008,0.00035912683233618736,-35.3633583,149.1647687,44581.0,9.0,-1.5,-64.5,RTL,74105.0
14:20:02,0.0,-0.5,-1037.0,-15.5,0.75,1.25,0.004009392170701176,-0.002609483781270683,-1.7824009358882904,-0.01740294322371483,6.764356658095494e-05,0.0008465981809422374,-35.36335825,149.1647688,45716.25,9.75,-1.0,-109.75,RTL,110369.0
14:20:03,0.0,-0.5,-1036.0,25.5,-2.0,0.0,0.007347017759457231,-0.002793295541778207,-1.7843216061592102,0.024079062277451158,-0.0025613607722334564,-0.0013823073240928352,-35.363358149999996,149.1647688,46662.0,9.5,-1.0,-139.0,RTL,110369.0
14:20:05,4.5,-10.0,-1002.0,-160.0,-12.5,-43.5,-0.01908070733770728,0.008086999878287315,-1.8360162377357483,-0.16253887861967087,-0.01343915844336152,-0.04459402710199356,-35.363353450000005,149.16476675,49683.0,49.0,-13.5,-145.5,RTL,160319.5
14:20:07,-6.0,11.0,-1002.5,65.5,12.5,-3.5,-0.021312974859029055,0.003444401896558702,-1.8876574039459229,0.0639960803091526,0.012299540918320417,-0.004809969803318381,-35.363355549999994,149.16476705,52754.5,-56.5,23.5,-149.5,RTL,210270.0
14:20:08,-1.25,7.25,-998.75,-6.25,-26.0,45.5,0.027474100701510906,-0.0125840047840029,-1.8592240810394287,-0.008210255764424801,-0.027471197303384542,0.04465363593772054,-35.3633604,149.16477005000002,54709.75,-23.25,21.5,-151.75,RTL,223274.0
14:20:09,-1.0,1.0,-996.5,-76.0,21.5,-13.5,-0.002756483154371381,-0.014575679786503315,-1.8446314930915833,-0.07852127403020859,0.02123233024030924,-0.015016594436019659,-35.363361499999996,149.1647708,55877.0,-8.5,4.5,-149.5,RTL,223274.0
14:20:11,1.0,-2.5,-1000.5,-19.5,5.5,-11.0,0.0411345511674881,-0.0069993354845792055,-1.7780859470367432,-0.02201997907832265,0.00509835931006819,-0.012598165776580572,-35.363362949999996,149.1647709,58887.0,20.5,-0.5,-142.0,RTL,215102.0
14:20:13,3.0,-12.0,-999.0,-30.0,31.0,-67.5,0.01911683240905404,0.010303006274625659,-1.8174681663513184,-0.03244971111416817,0.029852459207177162,-0.06894989684224129,-35.3633563,149.16476749999998,61918.5,51.5,-17.5,-151.0,RTL,206930.0
14:20:14,2.5,-6.25,-1002.25,-42.75,-3.25,-36.0,-0.052615187130868435,0.0029693415999645367,-1.8749080002307892,-0.04529398726299405,-0.004751295782625675,-0.037602394819259644,-35.36335145,149.1647652,63846.5,21.75,-3.75,-152.0,RTL,22746.0
14:20:15,-1.5,1.5,-999.0,0.5,3.5,-25.5,-0.0711667463183403,0.00011610636283876374,-1.9000844955444336,-0.001628105528652668,0.0029640394495800138,-0.027334460988640785,-35.36335125,149.164765,65019.5,-22.5,11.0,-151.0,RTL,22746.0
14:20:17,-1.0,11.5,-1000.5,24.5,-41.5,53.0,0.03158304654061794,-0.002355123986490071,-1.8973658084869385,0.022782055661082268,-0.043461935594677925,0.05243794806301594,-35.36335965,149.1647703,68119.5,-31.0,33.0,-154.0,RTL,139838.5
14:20:19,-2.0,-3.5,-1002.0,-21.5,25.0,-54.0,-0.005732304882258177,0.0011726453085429966,-1.8908849358558655,-0.024393033236265182,0.02397614996880293,-0.05593090504407883,-35.3633604,149.16476995,71241.0,9.5,-20.0,-152.0,RTL,256931.0
14:20:20,0.25,-1.75,-1000.5,5.25,-5.5,59.5,0.001647578006668482,0.020156072452664375,-1.87189519405365,0.0032751456601545215,-0.006675205018837005,0.058708575554192066,-35.363359775,149.16476815,73180.5,8.5,1.75,-152.0,RTL,102644.0
14:20:21,2.5,-1.0,-995.5,-19.0,-1.0,84.0,-0.002640439721290022,0.011523504741489887,-1.8253887295722961,-0.02151315752416849,-0.0030923037556931376,0.08319264277815819,-35.36335915,149.1647684,74343.5,12.0,12.0,-151.0,RTL,102644.0
14:20:23,0.0,-1.5,-1000.5,-2.5,12.0,-3.0,0.005171608412638307,-0.013919510412961245,-1.765928328037262,-0.00479227933101356,0.010732315480709076,-0.0049175984458997846,-35.3633577,149.16477025,77398.5,9.0,-1.5,-149.5,RTL,155012.0
14:20:25,0.0,-1.0,-1000.0,3.0,1.5,-0.5,-0.0040116815362125635,0.0027232288848608732,-1.7729987502098083,0.0009118382586166263,0.00044060865184292197,-0.0015060168225318193,-35.3633566,149.1647684,80462.0,3.5,-3.5,-151.0,RTL,207380.0
14:20:26,0.0,0.0,-999.0,2.75,0.75,0.25,-0.003422613604925573,0.00142475581378676,-1.7772652208805084,0.0012121963372919708,-0.0007770929078105837,-0.0011507551680551842,-35.3633565,149.16476795,82375.75,0.0,1.5,-150.0,RTL,177695.0
14:20:27,0.0,0.0,-1000.0,5.0,-1.0,-0.5,-0.002444381592795253,-0.00027026686802855693,-1.779928982257843,0.0033427446614950895,-0.0030040452256798744,-0.002576530212536454,-35.363356550000006,149.1647679,83519.5,-1.0,3.0,-149.5,RTL,177695.0
14:20:29,0.0,0.0,-1000.0,1.0,1.5,1.5,2.3960095859365538e-05,-0.0014138208935037255,-1.7858126163482666,-0.0003336048685014248,0.00064716802444309,1.6127480193972588e-05,-35.363357,149.1647682,86566.0,0.0,3.5,-149.0,RTL,198423.5
14:20:31,0.0,0.0,-1000.0,2.5,2.0,0.5,0.0002202182513428852,-0.0018291244632564485,-1.790971279144287,0.0012933006510138512,0.0008237314177677035,-0.0004778428701683879,-35.3633573,149.1647685,89598.0,0.0,2.0,-149.0,RTL,219152.0
14:20:32,0.0,0.0,-1000.0,1.25,2.5,0.0,0.0001224222000928421,-0.001728289556922391,-1.7938498556613922,-0.000605429959250614,0.0009965923381969333,-0.0011892649199580774,-35.3633574,149.1647686,91498.75,1.0,2.0,-149.0,RTL,811.0
14:20:33,0.0,0.0,-998.0,1.0,1.0,-1.0,-2.295937110829982e-05,-0.0021597264567390084,-1.795526385307312,-0.0012032396625727415,5.035742651671171e-05,-0.0026106752338819206,-35.3633574,149.16476864999998,92638.0,1.0,2.0,-148.5,RTL,811.0
14:20:35,0.0,0.0,-1000.0,2.5,1.0,-0.5,-0.00036887507303617895,-0.0019360785954631865,-1.7992127537727356,0.000570687698200345,-0.00016100076027214527,-0.002565125934779644,-35.3633575,149.1647687,95650.5,1.0,1.0,-148.0,RTL,29142.0
14:20:37,0.0,0.0,-1000.0,1.0,0.5,0.0,0.00021052445663372055,-0.0017776131280697882,-1.8026689291000366,-0.0012883656891062856,-0.0006950636743567884,-0.0017076173098757863,-35.3633575,149.1647688,98662.5,1.0,1.0,-147.0,RTL,57473.0
14:20:38,0.0,0.0,-1000.25,0.75,2.5,1.0,-7.496117450500606e-05,-0.0017597399419173598,-1.8047410547733307,-0.0007958820788189769,0.0009816060774028301,-0.00035711575765162706,-35.3633575,149.1647688,100545.75,1.0,1.0,-147.75,RTL,64687.0
14:20:39,0.0,0.0,-1011.5,36.0,-2.5,1.5,0.005968498735455796,-0.0021418523974716663,-1.805438756942749,0.03460173960775137,-0.0040823553572408855,0.0008400141960009933,-35.3633575,149.16476875,101679.5,2.0,1.0,-149.5,RTL,64687.0
14:20:41,5.0,-12.0,-1005.5,-157.0,-20.5,-47.0,-0.036409396678209305,0.015010412316769361,-1.8593425750732422,-0.15959306061267853,-0.023385509382933378,-0.049225520342588425,-35.363353000000004,149.16476640000002,104762.0,45.5,-13.0,-148.5,RTL,40540.0
14:20:43,-6.5,13.0,-1003.5,71.0,14.0,0.5,-0.022158438805490732,0.0008323093061335385,-1.8986499905586243,0.0688176080584526,0.01251605898141861,-0.001238538941834122,-35.36335645,149.1647681,107850.0,-61.5,27.5,-151.5,RTL,16393.0
14:20:44,-1.75,11.0,-1001.25,29.0,-38.0,60.0,0.03849960118532181,-0.015309435548260808,-1.8675154745578766,0.027219582814723253,-0.04053755849599838,0.0588082130998373,-35.363362125,149.16477214999998,109795.75,-26.0,24.25,-154.0,RTL,143832.0
14:20:45,0.0,1.0,-1000.5,46.0,-14.5,48.0,0.06052566505968571,-0.044725341722369194,-1.823508381843567,0.04416181892156601,-0.016999515239149332,0.04647732712328434,-35.36336315,149.16477325,110980.5,5.5,-5.5,-153.5,RTL,143832.0
14:20:47,3.5,-9.0,-1007.0,-17.5,-22.0,-46.0,-0.06431128084659576,0.021553153172135353,-1.967364251613617,-0.019474472850561142,-0.024233208037912846,-0.04831697419285774,-35.36335645,149.1647655,114043.0,30.5,-13.5,-153.5,RTL,130889.0
14:20:49,-0.5,8.0,-1001.0,32.0,-6.0,8.5,-0.006920507526956499,-0.006082588108256459,-1.9915394186973572,0.03052338771522045,-0.00862989784218371,0.006992248585447669,-35.3633578,149.1647681,117165.5,-23.0,24.5,-152.5,RTL,117946.0
14:20:50,-0.5,4.0,-998.5,14.75,11.25,45.5,0.020033551147207618,-0.006647104513831437,-1.972551017999649,0.012866588134784251,0.00950558710610494,0.044078686012653634,-35.36336005,149.16477070000002,119114.5,-8.0,11.5,-152.0,RTL,91875.0
14:20:51,0.5,0.0,-998.5,-18.0,9.5,92.5,0.019066168926656246,-0.0005220460006967187,-1.9195741415023804,-0.021053215488791466,0.008028470445424318,0.09125148877501488,-35.363360349999994,149.16477135000002,120274.5,7.0,4.0,-150.5,RTL,91875.0
14:20:53,0.5,-1.5,-999.0,8.0,-8.0,63.0,-0.0036684174556285143,-0.005438194610178471,-1.7560235857963562,0.006221352145075798,-0.010157874959986657,0.061757149174809456,-35.3633587,149.1647717,123353.5,8.5,0.0,-151.0,RTL,53193.0
14:20:55,-1.5,-4.0,-1000.0,-1.0,53.0,-0.5,0.0014271364780142903,0.007226482572150417,-1.754034399986267,-0.0036136992275714874,0.051497453823685646,-0.002915825927630067,-35.363357300000004,149.1647696,126415.0,10.0,-12.5,-150.0,RTL,14511.0
14:20:56,5.75,1.25,-989.5,-0.75,35.25,-2.0,-0.004090492147952318,0.06584816239774227,-1.7580079436302185,-0.00333173741819337,0.03361620381474495,-0.004340042767580599,-35.363355975000005,149.16477035,128319.75,16.0,36.0,-146.0,RTL,162682.0
14:20:57,14.0,7.0,-966.0,-4.0,32.0,-2.0,-0.007818012963980436,0.08911867067217827,-1.7612864971160889,-0.006950631504878402,0.030262542888522148,-0.004175776615738869,-35.36335475,149.1647748,129392.0,24.0,83.5,-129.0,RTL,162682.0
14:20:59,51.0,28.0,-971.5,-23.5,15.0,-2.5,-0.0240127919241786,0.16825485974550247,-1.7693066596984863,-0.026565845822915435,0.013482291135005653,-0.005125566851347685,-35.363347250000004,149.1648106,131114.0,65.5,259.5,-41.0,RTL,166957.5
14:21:01,83.5,57.5,-976.0,135.0,-9.0,2.5,-0.04580512084066868,0.1447170078754425,-1.7737208008766174,0.13215114176273346,-0.011015549767762423,0.0005603369791060686,-35.36333165,149.16488794999998,131539.0,105.0,423.0,-1.5,RTL,171233.0
14:21:02,97.25,54.5,-998.5,56.0,-12.0,6.5,-0.05560763366520405,0.12294009886682034,-1.7766543626785278,0.053592730313539505,-0.014714019605889916,0.004968911642208695,-35.363319325000006,149.16495022499998,131501.75,117.5,473.25,1.5,RTL,9793.0
14:21:03,106.0,63.0,-1004.0,238.5,-29.0,0.0,-0.049918562173843384,0.10368901118636131,-1.7776145339012146,0.23664428666234016,-0.031774734146893024,-0.0020031873136758804,-35.3633116,149.1649904,131492.5,121.0,487.5,-0.5,RTL,9793.0
14:21:05,99.5,71.5,-998.0,317.5,-43.0,13.0,-0.05393453501164913,0.04661058634519577,-1.7801454067230225,0.31556469202041626,-0.04580378159880638,0.010855081491172314,-35.3632907,149.1650974,131511.5,120.0,466.0,-3.0,RTL,126705.5
14:21:07,63.0,5.0,-990.5,-688.5,-46.5,-23.0,-0.05031358264386654,-0.05193620175123215,-1.7799904942512512,-0.691155195236206,-0.04890596494078636,-0.02577475644648075,-35.363273050000004,149.16518715,131521.5,78.0,315.5,0.5,RTL,243618.0
14:21:09,22.0,25.5,-1006.0,-173.5,36.0,12.0,-0.022734464146196842,-0.06748884171247482,-1.784156620502472,-0.1772776022553444,0.034503620117902756,0.01047399896197021,-35.36326445,149.1652328,131490.5,22.5,95.5,2.5,RTL,271279.0
14:21:11,1.5,31.5,-1006.5,659.5,26.5,0.5,0.004497871268540621,-0.02841869927942753,-1.7888194918632507,0.6573704779148102,0.025042402558028698,-0.0013433637795969844,-35.363262399999996,149.1652429,131480.0,3.5,1.0,0.0,RTL,271279.0
14:21:12,0.5,-6.5,-1005.0,-199.25,-0.75,-1.0,-0.009597600612323731,-0.001482864172430709,-1.7911707162857056,-0.20263712853193283,-0.003058407921344042,-0.00322254587081261,-35.363261625,149.165242675,131487.5,-1.0,-5.75,0.0,RTL,45933.0
14:21:13,-1.5,3.5,-995.0,558.0,-2.5,1.5,0.0017932686459971592,-0.012191382236778736,-1.7920788526535034,0.5561655759811401,-0.004401265876367688,-0.0001864845398813486,-35.363261249999994,149.16524255000002,131492.5,-3.5,-4.5,0.5,RTL,45933.0
14:21:15,-3.0,-31.5,-1001.0,-603.5,3.5,2.0,-0.008189783431589603,-0.006900546606630087,-1.7944150567054749,-0.6059257835149765,0.0017955931252799928,0.00019729009363800287,-35.36326135,149.16524075,131490.0,-8.0,-11.5,0.0,RTL,211410.0
14:21:17,-1.5,16.0,-999.0,-22.0,-0.5,0.0,-0.0005106270837131888,-0.002466912497766316,-1.7962971925735474,-0.02545882761478424,-0.0028000109596177936,-0.0016152812168002129,-35.363262250000005,149.16523905000003,131485.5,0.0,-7.0,0.0,RTL,211410.0
14:21:18,-1.0,-22.0,-933.25,275.5,1.75,-0.75,0.020167262759059668,-0.004209065402392298,-1.7969126403331757,0.27498431131243706,0.0006139123870525509,-0.00290850579040125,-35.3632628,149.165238625,131193.5,2.5,-4.25,56.25,RTL,128097.0
14:21:19,-0.5,-36.5,-947.0,171.5,-0.5,-3.5,0.028083903715014458,-0.004929489688947797,-1.7980145812034607,0.17118177190423012,-0.0022586268605664372,-0.005511748022399843,-35.3632632,149.1652385,130632.5,4.5,-4.0,94.0,RTL,128097.0
14:21:21,0.0,-12.5,-1036.5,456.0,2.5,3.0,0.025114675983786583,-0.003092829487286508,-1.7999615669250488,0.4554034024477005,0.001434971869457513,0.001327846315689385,-35.3632636,149.1652383,128561.0,13.5,-5.0,93.0,RTL,269756.0
14:21:23,0.0,77.0,-1018.5,1250.5,3.0,8.0,0.023523259442299604,-0.004066810943186283,-1.8019221425056458,1.2460881173610687,0.0016603975091129541,0.0061146041844040155,-35.36326375,149.1652382,126574.5,17.0,-5.0,97.5,RTL,269756.0
14:21:24,-1.0,-35.75,-988.0,-1177.0,3.75,1.0,-0.006376463221386075,-0.004563141381368041,-1.8026990294456482,-1.1819981336593628,0.0017628179921302944,-0.0007975201588124037,-35.3632638,149.1652383,125279.5,16.5,-5.25,110.5,RTL,82030.0
14:21:25,1.0,-67.0,-1031.0,-1289.0,0.5,3.5,-0.0004950818038196303,-0.004060558741912246,-1.803554892539978,-1.2920045256614685,-0.0008808684651739895,0.001696030143648386,-35.3632637,149.1652383,124453.5,15.0,-6.0,100.0,RTL,82030.0
14:21:27,1.0,-42.0,-1042.0,-394.0,-2.0,2.0,-0.0023011379707895685,-0.0009814972581807524,-1.8038649559020996,-0.3963683554902673,-0.0035354875726625323,-0.0005507563473656774,-35.363262750000004,149.16523775000002,122411.5,10.5,-3.5,96.5,RTL,207523.0
14:21:29,3.5,-71.5,-941.0,-598.5,0.5,-7.5,-0.007502489490434527,-0.00011053718480980024,-1.8051605820655823,-0.6001564860343933,-0.0007206989685073495,-0.010115851182490587,-35.363261249999994,149.1652372,120502.5,-6.0,0.5,100.5,RTL,207523.0
14:21:30,2.25,25.25,-977.5,1289.0,4.5,17.25,-0.004467285063583404,0.0005760688873124309,-1.805988848209381,1.2869667708873749,0.0030060505669098347,0.015303759835660458,-35.36326,149.16523675000002,119198.25,-14.0,3.0,107.75,RTL,42566.0
14:21:31,0.0,39.5,-1050.0,1193.0,6.0,5.5,-0.012347421608865261,-0.0019046587403863668,-1.8059868812561035,1.1908416152000427,0.004555374733172357,0.003732566605322063,-35.36325935,149.1652366,118401.0,-21.5,5.5,96.5,RTL,42566.0
14:21:33,-5.5,76.0,-1015.5,1286.5,-0.5,-3.0,0.011909077875316143,-0.008947174530476332,-1.805575668811798,1.2818590998649597,-0.0023020406952127814,-0.005588208790868521,-35.36326085,149.1652373,116347.5,-20.5,6.0,101.0,RTL,65656.0
