,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH
06:06:49.327,96770.0,0.6,0.1,10.1,0.25
06:06:53.353,260199.0,0.9,0.7,-10.0,0.25
06:06:57.371,72057.0,1.1,0.5,0.6,0.25
06:07:01.383,21843.0,0.0,0.5,-2.2,0.25
06:07:05.425,300000.0,0.4,0.4,-10.0,0.25
06:07:09.438,27605.0,0.3,1.3,1.1,0.25
06:07:13.459,176714.0,0.0,0.6,6.4,0.25
06:07:17.490,195388.0,0.7,1.4,9.5,0.25
06:07:21.034,290437.0,0.0,0.1,-1.2,0.25
06:07:25.069,300000.0,1.1,2.0,-10.0,0.25
06:07:29.082,200.0,1.1,0.0,-10.0,0.25
06:07:33.114,300000.0,1.1,1.5,-10.0,0.25
06:07:37.131,33162.0,1.0,0.8,-10.0,0.25
06:07:41.150,122683.0,0.9,0.0,-5.8,0.25
06:07:45.164,951.0,0.5,0.1,-10.0,0.25
06:07:49.195,300000.0,0.0,1.2,-7.9,0.25
06:07:53.218,154060.0,1.1,0.4,-9.1,0.25
06:07:57.241,200183.0,1.0,1.4,-10.0,0.25
06:08:01.265,132875.0,0.4,0.0,-3.8,0.25
06:08:05.309,227080.0,0.4,0.9,3.8,0.25
06:08:09.325,68547.0,0.7,1.2,-10.0,0.25
06:08:13.340,200.0,0.9,0.0,1.6,0.25
06:08:17.356,52591.0,0.5,0.0,10.1,0.25
06:08:21.369,48974.0,0.8,0.0,0.4,0.25
06:08:25.400,300000.0,0.0,1.3,-10.0,0.25
06:08:29.412,200.0,0.6,0.0,-3.8,0.25
06:08:33.441,274488.0,0.6,2.0,-4.6,0.25
06:08:37.460,69848.0,0.0,1.9,-8.7,0.25
06:08:41.479,100585.0,1.0,0.9,-5.5,0.25
06:08:45.501,103384.0,0.9,0.5,2.1,0.25
06:08:49.031,300000.0,0.8,0.8,-10.0,0.25
06:08:53.072,300000.0,0.2,0.7,-3.4,0.25
06:08:57.106,251507.0,1.1,0.6,-10.0,0.25
06:09:01.117,200.0,0.3,0.0,-7.7,0.25
06:09:05.150,243680.0,0.6,0.3,-1.6,0.25
06:09:09.167,91799.0,1.0,0.3,4.9,0.25
06:09:13.188,106891.0,0.4,0.0,-6.4,0.25
06:09:17.204,15194.0,0.0,0.0,10.1,0.25
06:09:21.218,200.0,0.5,0.8,-10.0,0.25
06:09:25.239,171898.0,0.5,2.0,3.5,0.25
06:09:29.260,98333.0,1.0,1.5,-10.0,0.25
06:09:33.288,184541.0,1.1,2.0,-7.9,0.25
06:09:37.309,26880.0,0.3,0.2,-7.0,0.25
06:09:41.336,143220.0,0.0,0.5,5.9,0.25
06:09:45.359,139802.0,1.1,1.8,4.1,0.25
06:09:49.382,211126.0,0.9,2.0,6.1,0.25
06:09:53.412,300000.0,0.4,1.2,0.7,0.25
06:09:57.459,213777.0,0.4,2.0,3.4,0.25
06:10:01.482,200.0,0.6,0.7,0.6,0.25
06:10:05.494,200.0,0.4,0.7,7.2,0.25
06:10:09.015,147215.0,0.4,2.0,2.3,0.25
06:10:13.053,254285.0,0.8,1.5,-7.4,0.25
06:10:17.075,29498.0,0.6,2.0,-10.0,0.25
06:10:21.091,74467.0,0.2,0.5,10.1,0.25
06:10:25.111,200.0,0.7,0.8,2.8,0.25
06:10:29.127,200.0,0.1,0.0,6.6,0.25
06:10:33.153,121512.0,0.7,1.2,10.1,0.25
06:10:37.167,200.0,0.8,0.3,10.1,0.25
06:10:41.200,300000.0,0.0,1.0,-1.3,0.25
06:10:45.232,90476.0,0.2,0.0,-10.0,0.25
06:10:49.250,60995.0,0.1,0.0,10.1,0.25
06:10:53.265,200.0,0.6,2.0,-6.3,0.25
06:10:57.298,300000.0,0.3,0.0,10.0,0.25
06:11:01.321,155139.0,0.5,1.4,1.7,0.25
06:11:05.347,179541.0,0.0,1.4,-0.7,0.25
06:11:09.368,96100.0,0.0,0.5,6.1,0.25
