,A.RTL1,A.RTL2,A.RTL3,A.ALT_HOLD2
06:06:38.832,-1.0,-1.0,-1.0,-1
06:06:39.034,-1.0,-1.0,-1.0,-1
06:06:39.236,-1.0,-1.0,-1.0,-1
06:06:39.437,-1.0,-1.0,-1.0,-1
06:06:39.639,-1.0,-1.0,-1.0,-1
06:06:39.841,-1.0,-1.0,-1.0,-1
06:06:40.042,-1.0,-1.0,-1.0,-1
06:06:40.244,-1.0,-1.0,-1.0,-1
06:06:40.445,-1.0,-1.0,-1.0,-1
06:06:40.659,-1.0,-1.0,-1.0,-1
06:06:40.861,-1.0,-1.0,-1.0,-1
06:06:41.062,-1.0,-1.0,-1.0,-1
06:06:41.264,-1.0,-1.0,-1.0,-1
06:06:41.465,-1.0,-1.0,-1.0,-1
06:06:41.667,-1.0,-1.0,-1.0,-1
06:06:41.868,-1.0,-1.0,-1.0,-1
06:06:42.069,-1.0,-1.0,-1.0,-1
06:06:42.271,-1.0,-1.0,-1.0,-1
06:06:42.473,-1.0,-1.0,-1.0,-1
06:06:42.674,-1.0,-1.0,-1.0,-1
06:06:42.876,-1.0,-1.0,-1.0,-1
06:06:43.077,-1.0,-1.0,-1.0,-1
06:06:43.279,-1.0,-1.0,-1.0,-1
06:06:43.480,-1.0,-1.0,-1.0,-1
06:06:43.682,-1.0,-1.0,-1.0,-1
06:06:43.884,-1.0,-1.0,-1.0,-1
06:06:44.085,-1.0,-1.0,-1.0,-1
06:06:44.287,-1.0,-1.0,-1.0,-1
06:06:44.489,-1.0,-1.0,-1.0,-1
06:06:44.691,-1.0,-1.0,-1.0,-1
06:06:44.893,-1.0,-1.0,-1.0,-1
06:06:45.096,-1.0,-1.0,-1.0,-1
06:06:45.298,-1.0,-1.0,-1.0,-1
06:06:45.499,-1.0,-1.0,-1.0,-1
06:06:45.702,-1.0,-1.0,-1.0,-1
06:06:45.904,-1.0,-1.0,-1.0,-1
06:06:46.107,-1.0,-1.0,-1.0,-1
06:06:46.309,-1.0,-1.0,-1.0,-1
06:06:46.511,-1.0,-1.0,-1.0,-1
06:06:46.712,-1.0,-1.0,-1.0,-1
06:06:46.914,-1.0,-1.0,-1.0,-1
06:06:47.116,-1.0,-1.0,-1.0,-1
06:06:47.318,-1.0,-1.0,-1.0,-1
06:06:47.520,-1.0,-1.0,-1.0,-1
06:06:47.721,-1.0,-1.0,-1.0,-1
06:06:47.923,-1.0,-1.0,-1.0,-1
06:06:48.127,-1.0,-1.0,-1.0,-1
06:06:48.329,-1.0,-1.0,-1.0,-1
06:06:48.531,-1.0,-1.0,-1.0,-1
06:06:48.733,-1.0,-1.0,-1.0,-1
06:06:48.935,-1.0,-1.0,-1.0,-1
06:06:49.136,-1.0,-1.0,-1.0,-1
06:06:49.338,-1.0,-1.0,-1.0,-1
06:06:49.539,-1.0,-1.0,-1.0,-1
06:06:49.741,-1.0,-1.0,-1.0,-1
06:06:49.943,-1.0,-1.0,-1.0,-1
06:06:50.145,-1.0,-1.0,-1.0,-1
06:06:50.346,-1.0,-1.0,-1.0,-1
06:06:50.553,-1.0,-1.0,-1.0,-1
06:06:50.756,-1.0,-1.0,-1.0,-1
06:06:50.959,-1.0,-1.0,-1.0,-1
06:06:51.161,-1.0,-1.0,-1.0,-1
06:06:51.362,-1.0,-1.0,-1.0,-1
06:06:51.565,-1.0,-1.0,-1.0,-1
06:06:51.768,-1.0,-1.0,-1.0,-1
06:06:51.971,-1.0,-1.0,-1.0,-1
06:06:52.173,-1.0,-1.0,-1.0,-1
06:06:52.375,-1.0,-1.0,-1.0,-1
06:06:52.577,-1.0,-1.0,-1.0,-1
06:06:52.778,-1.0,-1.0,-1.0,-1
