,A.LAND1
21:29:55.325,-1.0
21:29:55.525,-1.0
21:29:55.726,-1.0
21:29:55.927,-1.0
21:29:56.127,-1.0
21:29:56.328,-1.0
21:29:56.529,-1.0
21:29:56.730,-1.0
21:29:56.931,-1.0
21:29:57.132,-1.0
21:29:57.333,-1.0
21:29:57.533,-1.0
21:29:57.734,-1.0
21:29:57.935,-1.0
21:29:58.135,-1.0
21:29:58.337,-1.0
21:29:58.537,-1.0
21:29:58.739,-1.0
21:29:58.940,-1.0
21:29:59.141,-1.0
21:29:59.342,-1.0
21:29:59.543,-1.0
21:29:59.743,-1.0
21:29:59.944,-1.0
21:30:00.145,-1.0
21:30:00.345,-1.0
21:30:00.546,-1.0
21:30:00.747,-1.0
21:30:00.948,-1.0
21:30:01.150,-1.0
21:30:01.351,-1.0
21:30:01.552,-1.0
21:30:01.753,-1.0
21:30:01.953,-1.0
21:30:02.157,-1.0
21:30:02.357,-1.0
21:30:02.559,-1.0
21:30:02.759,-1.0
21:30:02.960,-1.0
21:30:03.162,-1.0
21:30:03.363,-1.0
21:30:03.563,-1.0
21:30:03.764,-1.0
21:30:03.965,-1.0
21:30:04.166,-1.0
21:30:04.366,-1.0
21:30:04.567,-1.0
21:30:04.768,-1.0
21:30:04.969,-1.0
21:30:05.170,-1.0
21:30:05.371,-1.0
21:30:05.572,-1.0
21:30:05.773,-1.0
21:30:05.973,-1.0
21:30:06.174,-1.0
21:30:06.375,-1.0
21:30:06.576,-1.0
21:30:06.777,-1.0
21:30:06.978,-1.0
21:30:07.179,-1.0
21:30:07.380,-1.0
21:30:07.580,-1.0
21:30:07.781,-1.0
21:30:07.983,-1.0
21:30:08.183,-1.0
21:30:08.384,-1.0
21:30:08.585,-1.0
21:30:08.786,-1.0
21:30:08.987,-1.0
21:30:09.189,-1.0
21:30:09.390,-1.0
21:30:09.590,-1.0
21:30:09.791,-1.0
21:30:09.992,-1.0
21:30:10.193,-1.0
21:30:10.393,-1.0
21:30:10.594,-1.0
21:30:10.795,-1.0
21:30:10.996,-1.0
21:30:11.197,-1.0
21:30:11.398,-1.0
21:30:11.599,-1.0
21:30:11.800,-1.0
21:30:12.002,-1.0
21:30:12.203,-1.0
21:30:12.403,-1.0
21:30:12.604,-1.0
21:30:12.805,-1.0
21:30:13.006,-1.0
21:30:13.206,-1.0
21:30:13.407,-1.0
21:30:13.608,-1.0
21:30:13.809,-1.0
21:30:14.010,-1.0
21:30:14.211,-1.0
21:30:14.411,-1.0
21:30:14.612,-1.0
21:30:14.813,-1.0
21:30:15.013,-1.0
21:30:15.214,-1.0
21:30:15.415,-1.0
21:30:15.616,-1.0
21:30:15.816,-1.0
21:30:16.017,-1.0
21:30:16.218,-1.0
21:30:16.418,-1.0
21:30:16.619,-1.0
21:30:16.820,-1.0
21:30:17.020,-1.0
21:30:17.221,-1.0
21:30:17.422,-1.0
21:30:17.622,-1.0
21:30:17.823,-1.0
21:30:18.024,-1.0
21:30:18.225,-1.0
21:30:18.425,-1.0
21:30:18.626,-1.0
21:30:18.827,-1.0
21:30:19.028,-1.0
21:30:19.229,-1.0
21:30:19.430,-1.0
21:30:19.630,-1.0
21:30:19.831,-1.0
21:30:20.032,-1.0
21:30:20.233,-1.0
21:30:20.434,-1.0
21:30:20.635,-1.0
21:30:20.836,-1.0
21:30:21.037,-1.0
21:30:21.238,-1.0
21:30:21.439,-1.0
21:30:21.639,-1.0
21:30:21.841,-1.0
21:30:22.041,-1.0
21:30:22.242,-1.0
21:30:22.443,-1.0
21:30:22.643,-1.0
21:30:22.844,-1.0
21:30:23.045,-1.0
21:30:23.247,-1.0
21:30:23.447,-1.0
21:30:23.648,-1.0
21:30:23.849,-1.0
21:30:24.050,-1.0
21:30:24.250,-1.0
21:30:24.451,-1.0
21:30:24.651,-1.0
21:30:24.853,-1.0
21:30:25.054,-1.0
21:30:25.255,-1.0
21:30:25.456,-1.0
21:30:25.657,-1.0
21:30:25.858,-1.0
21:30:26.059,-1.0
21:30:26.259,-1.0
21:30:26.460,-1.0
21:30:26.661,-1.0
21:30:26.862,-1.0
21:30:27.063,-1.0
21:30:27.263,-1.0
21:30:27.464,-1.0
21:30:27.665,-1.0
21:30:27.866,-1.0
21:30:28.067,-1.0
21:30:28.268,-1.0
21:30:28.468,-1.0
21:30:28.670,-1.0
21:30:28.872,-1.0
21:30:29.545,-1.0
21:30:29.746,-1.0
21:30:29.947,-1.0
21:30:30.148,-1.0
21:30:30.348,-1.0
21:30:30.549,-1.0
21:30:30.750,-1.0
21:30:30.951,-1.0
21:30:31.152,-1.0
21:30:31.353,-1.0
21:30:31.554,-1.0
21:30:31.757,-1.0
21:30:31.958,-1.0
21:30:32.159,-1.0
21:30:32.359,-1.0
21:30:32.560,-1.0
21:30:32.761,-1.0
21:30:32.962,-1.0
21:30:33.162,-1.0
21:30:33.364,-1.0
21:30:33.565,-1.0
21:30:33.766,-1.0
21:30:33.967,-1.0
21:30:34.168,-1.0
21:30:34.369,-1.0
21:30:34.570,-1.0
21:30:34.770,-1.0
21:30:34.971,-1.0
21:30:35.172,-1.0
21:30:35.373,-1.0
21:30:35.575,-1.0
21:30:35.777,-1.0
21:30:35.977,-1.0
21:30:36.178,-1.0
21:30:36.379,-1.0
21:30:36.580,-1.0
21:30:36.781,-1.0
