,LAND_SPEED_HIGH,PLND_XY_DIST_MAX,PLND_TIMEOUT,AVOID_MARGIN,FOLL_OFS_Z,CAM_TRIGG_DIST,RNGFND1_PWRRNG,RNGFND2_PWRRNG,RNGFND3_PWRRNG,RNGFND4_PWRRNG
13:50:46.096,370.0,2.4834081964062182,9.536345019874187,3.158779435943135,-16.0,468.82413796601674,22070.911696991818,11882.321795740425,10044.575688302471,2803.1215510422116
13:50:49.103,340.0,3.2931990576422745,17.55664378987262,3.656013888126502,98.0,333.0624811846333,4838.936565866314,20921.20326790069,9028.991560099154,3221.6817251690013
13:50:52.107,360.0,4.472517800429624,17.867129281556654,2.8960000945007405,-6.0,381.26688587667303,6679.9418093346485,10278.664426333029,12432.75493331347,14239.706666821912
13:50:55.114,400.0,4.616775510356977,8.180837847583135,1.282025213632089,32.0,310.41910220136515,20284.49014695058,18075.704638983196,29273.513011347528,11775.14390309933
13:50:58.119,350.0,7.010872977924877,18.66855015833339,7.404413715219006,-18.0,815.8825629156395,17456.103702385004,11714.068469067624,31280.147905817536,10987.055768651264
13:51:01.125,450.0,0.6763938604115582,2.147398496776569,5.883273550470252,-32.0,998.5812503306844,30819.32840883489,31386.95851882881,24419.149585196155,19790.270173799156
13:51:04.134,460.0,5.184845369335962,4.594795916784744,4.359814317518209,72.0,38.98702443251811,4840.3310913357345,185.27512760727575,16204.17086169263,28634.206132091716
13:51:07.148,240.0,8.418171593263121,11.125865208440276,3.4416289603001964,-70.0,729.6780882877706,164.15400249064174,19718.98204539187,21437.68648915834,31750.336417293376
13:51:12.009,390.0,5.859737733564076,10.720293161701267,4.337774105789035,-53.0,296.47334255609803,27504.864991843675,13786.987139216437,5738.211259653012,17515.84504160514
13:51:15.013,20.0,5.547985378122515,6.993768522821755,3.0120152399362485,-80.0,761.4113931842835,27467.7630073997,12916.270886611484,22509.25263801599,9498.916220351311
13:51:18.020,250.0,3.14308997565911,5.476839255457497,1.1764274373123427,92.0,839.5870177809236,30168.375818011744,14186.389298404418,18149.035471191062,28045.925596076046
13:51:21.031,310.0,3.164142604509422,10.012138797155277,6.230977907269788,-10.0,288.3156414203861,19670.746940202935,10624.850723136688,12127.835849493402,6715.703790589236
13:51:24.036,220.0,9.647217503252804,5.079436264190025,4.666038618028452,25.0,576.4327196520272,18002.670402257794,26248.12276423588,2886.2923044385943,10231.251341209347
13:51:27.042,400.0,2.606806533968893,15.570302239100934,5.954453871019511,-52.0,6.2158787999420095,14837.180065592218,9009.871243540216,26322.171746240063,10954.561539801953
13:51:30.049,390.0,4.7089632747779735,0.5463944158994383,7.307709962341779,85.0,654.7320605403937,1036.4182950506824,22553.175081216235,31690.50656779875,15216.213745257195
13:51:33.057,70.0,2.7600985525748643,18.22805617624466,4.090296344254938,-31.0,854.791680584736,24987.20549466578,26606.451546899156,22495.010469526733,20366.821024353034
13:51:36.073,70.0,7.235241215161232,0.7729631968793793,5.557507778889415,90.0,761.1912268482278,9273.399037885098,3337.243751957197,20564.19047015678,5680.067726740083
13:51:39.085,210.0,2.3790726973587883,14.016067360957038,6.849475151000079,-27.0,593.454428966406,18072.54764316952,28003.414983828574,11903.031923078031,11332.835295383651
13:51:42.093,170.0,7.742244308063565,17.698751725056315,2.0923367893070943,-94.0,540.5836688827717,25150.754040378495,22922.56102272897,28539.829378092083,4702.867250590287
13:51:47.184,350.0,1.475819676230048,14.024885051302892,2.902675665292502,11.0,646.6339406650008,13703.215684809287,14088.257284347217,3344.798482472266,26455.284781842976
13:51:50.196,90.0,8.662806594070435,13.338148514500432,9.38742833603941,-22.0,364.21817053593384,11612.248627824765,6945.563002120192,30356.679040088624,26175.20504827439
13:51:53.208,80.0,6.353667949518197,10.92710104495312,9.486943862252579,-97.0,673.3155552665096,7696.280066850458,14858.376495335291,10369.02073484589,27400.9658335335
13:51:56.215,160.0,0.7045185866898451,5.649771831231223,2.1424328746359405,-8.0,950.419824148861,25455.245962720044,25311.18896722688,32512.57627826752,15958.082759899578
