,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH
12:55:12.353,28141.0,0.2,0.5,-4.1,0.25
12:55:18.392,128644.0,0.2,1.1,-7.9,0.25
12:55:24.436,28745.0,0.2,0.9,-7.4,0.25
12:55:30.406,87911.0,0.3,0.9,-8.7,0.25
12:55:36.331,80351.0,0.2,0.5,-9.0,0.25
12:55:42.312,40446.0,0.5,0.4,-9.9,0.25
12:55:48.401,45915.0,0.2,0.3,-8.7,0.25
12:55:54.309,160202.0,0.3,0.4,-8.1,0.25
12:56:00.062,24508.0,0.4,0.7,-6.2,0.25
12:56:06.189,143132.0,0.2,0.5,-7.1,0.25
12:56:12.054,66464.0,0.2,0.9,-4.7,0.25
12:56:17.970,31408.0,0.5,0.3,-6.2,0.25
12:56:22.916,65804.0,0.3,0.2,0.9,0.25
12:56:28.379,4340.0,0.4,0.5,-1.9,0.25
12:56:34.494,1152.0,0.5,0.5,-4.2,0.25
12:56:40.401,11579.0,0.5,0.5,-8.7,0.25
12:56:46.402,22269.0,0.2,0.4,-9.2,0.25
12:56:52.420,12826.0,0.9,0.2,-8.9,0.25
12:56:58.414,89518.0,0.3,0.7,-4.3,0.25
12:57:04.321,21858.0,0.2,0.9,-6.2,0.25
12:57:10.407,71921.0,0.3,0.5,-9.6,0.25
12:57:16.338,52229.0,0.4,0.3,-7.9,0.25
12:57:22.337,131913.0,0.3,0.2,-7.9,0.25
12:57:28.447,35519.0,0.4,0.5,-6.5,0.25
12:57:34.353,67230.0,0.4,0.4,-8.4,0.25
12:57:40.308,7922.0,0.4,0.5,-2.0,0.25
12:57:46.265,58312.0,0.3,0.4,-8.1,0.25
12:57:52.246,84171.0,0.5,0.2,-6.2,0.25
12:57:58.208,543.0,0.3,0.5,-9.6,0.25
12:58:04.244,8448.0,0.2,0.4,-6.5,0.25
12:58:10.266,2141.0,0.5,1.3,-7.6,0.25
12:58:16.315,63462.0,0.5,0.3,-9.9,0.25
12:58:22.336,127138.0,0.2,0.2,-8.9,0.25
12:58:28.124,16959.0,0.4,0.7,-3.8,0.25
12:58:35.155,662.0,0.2,0.7,-5.2,0.25
12:58:41.235,57961.0,0.2,1.5,-9.9,0.25
12:58:47.113,74343.0,0.4,0.7,-8.7,0.25
12:58:53.191,44662.0,0.2,1.2,-9.4,0.25
12:58:59.281,76480.0,0.4,0.7,-1.3,0.25
12:59:05.326,24670.0,0.2,0.2,1.3,0.25
12:59:11.272,126520.0,0.2,0.9,-2.6,0.25
12:59:17.212,84370.0,0.2,0.2,-4.1,0.25
12:59:23.199,21540.0,0.5,0.4,-7.9,0.25
12:59:29.190,135729.0,0.2,0.2,-3.0,0.25
12:59:35.069,173187.0,0.2,0.5,-6.8,0.25
12:59:41.143,39840.0,0.5,0.2,-3.6,0.25
12:59:47.153,131534.0,0.2,0.9,-8.1,0.25
12:59:53.214,122165.0,0.2,0.4,-7.4,0.25
12:59:59.345,262024.0,0.9,1.7,7.8,0.25
13:00:05.291,36231.0,0.2,0.7,-6.2,0.25
13:00:11.401,42142.0,0.2,0.9,-8.1,0.25
13:00:17.391,107912.0,0.2,0.3,-3.0,0.25
13:00:23.292,16304.0,0.2,0.5,-3.0,0.25
13:00:29.274,92071.0,0.2,0.2,-3.8,0.25
13:00:35.397,171980.0,0.2,0.4,-6.2,0.25
13:00:41.393,39452.0,0.4,0.3,-9.4,0.25
13:00:47.425,195282.0,0.2,0.4,-8.9,0.25
13:00:53.386,5329.0,0.7,0.7,-6.3,0.25
13:00:59.358,2283.0,0.2,0.3,-0.5,0.25
13:01:05.450,106928.0,0.2,0.4,-9.0,0.25
13:01:11.493,36937.0,0.4,0.2,-7.6,0.25
13:01:17.643,147547.0,0.2,0.2,-3.8,0.25
13:01:23.135,124299.0,0.3,0.5,-5.6,0.25
13:01:29.051,7528.0,0.2,0.9,-8.8,0.25
13:01:35.099,111640.0,0.2,1.3,-7.6,0.25
13:01:40.936,1838.0,0.3,0.5,-7.1,0.25
13:01:45.895,173938.0,0.2,0.7,-5.9,0.25
13:01:51.414,89184.0,0.2,0.3,-8.2,0.25
13:01:57.401,150926.0,0.2,0.7,-5.2,0.25
13:02:03.408,9012.0,0.3,0.9,-1.8,0.25
13:02:09.361,20702.0,0.5,0.5,-7.9,0.25
13:02:15.294,385.0,0.7,0.5,-6.5,0.25
13:02:21.312,36787.0,0.2,0.5,0.8,0.25
13:02:27.299,4549.0,0.3,0.3,-1.8,0.25
13:02:33.390,48559.0,0.2,0.9,-8.7,0.25
13:02:39.394,69711.0,0.2,0.2,-5.5,0.25
13:02:45.314,12302.0,0.3,0.2,-7.9,0.25
13:02:51.254,29467.0,0.5,0.4,-4.3,0.25
13:02:57.229,17389.0,0.4,0.2,-2.5,0.25
13:03:03.144,534.0,0.7,0.3,1.1,0.25
