time_stamp,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,chan4_raw,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lon,relative_alt,vx,vy,vz,MODE
15:04:16,1500.0,0.005745097529143095,0.09460051357746124,1.6596713066101074,0.15660271048545837,-0.04472998529672623,-0.7680471539497375,1133.0,-6.0,32.0,-1012.0,157.0,-44.0,-768.0,-35.3632646,149.1652425,25913.0,131.0,-76.0,-132.0,AUTO
15:04:18,1500.0,0.14796949923038483,-0.018685026094317436,0.15794974565505981,-0.03259628638625145,-0.21051476895809174,-0.7123392820358276,1133.0,12.0,6.0,-998.0,-31.0,-209.0,-712.0,-35.3632594,149.1652249,28824.0,-66.0,7.0,-137.0,AUTO
15:04:20,1500.0,-0.047135017812252045,-0.05547473579645157,-0.21627138555049896,-0.03379102796316147,0.10138782858848572,-0.07041765749454498,1500.0,-18.0,-19.0,-1010.0,-32.0,102.0,-70.0,-35.3632544,149.1652359,31687.0,119.0,-1.0,-145.0,AUTO
15:04:22,1500.0,0.01749083213508129,0.1371435970067978,-0.202943354845047,-0.01584390364587307,0.02570699155330658,0.02398911491036415,1500.0,3.0,3.0,-990.0,-14.0,26.0,23.0,-35.3632428,149.1652321,34803.0,-40.0,4.0,-149.0,AUTO
15:04:24,1500.0,0.003917714115232229,-0.03213741257786751,-0.10315147042274475,-0.05284935235977173,-0.07128632813692093,-0.010926551185548306,1500.0,34.0,3.0,-1013.0,-51.0,-70.0,-11.0,-35.3632632,149.1652421,37737.0,-111.0,71.0,-152.0,AUTO
15:04:26,1500.0,-0.09907733649015427,-0.10261619091033936,-0.13993993401527405,0.05162440240383148,0.04466363415122032,-0.01820981316268444,1500.0,-19.0,4.0,-995.0,52.0,45.0,-18.0,-35.363268,149.1652461,40845.0,66.0,-81.0,-142.0,AUTO
15:04:28,1500.0,0.03510601073503494,0.07571252435445786,-0.15693174302577972,0.0747533068060875,0.07987130433320999,0.0008632333483546972,1500.0,-24.0,19.0,-1015.0,75.0,81.0,1.0,-35.3632545,149.1652166,43822.0,30.0,-123.0,-159.0,AUTO
15:04:30,1500.0,0.09169857949018478,-0.01982596330344677,-0.028144892305135727,-0.1140088140964508,-0.19783243536949158,0.23367203772068024,1649.0,31.0,-1.0,-1014.0,-112.0,-196.0,234.0,-35.3632638,149.1652127,46898.0,-97.0,108.0,-139.0,AUTO
15:04:32,1500.0,-0.08985713869333267,0.11381229758262634,0.4264081120491028,0.16388271749019623,-0.1571519672870636,-0.025144781917333603,1500.0,-7.0,-7.0,-912.0,165.0,-155.0,-24.0,-35.3632628,149.1652363,49630.0,28.0,14.0,-86.0,AUTO
15:04:34,1500.0,0.026183193549513817,-0.013298682868480682,0.3979710042476654,0.7288873791694641,0.006855661515146494,-0.006873422767966986,1500.0,0.0,29.0,-999.0,730.0,8.0,-6.0,-35.3632622,149.1652346,50258.0,0.0,4.0,0.0,AUTO
15:04:36,1500.0,-0.06561939418315887,-0.03686826303601265,0.41486069560050964,0.6267684102058411,-0.03436954692006111,-0.05853431671857834,1500.0,-9.0,35.0,-1019.0,628.0,-32.0,-58.0,-35.3632601,149.1652372,49984.0,45.0,-18.0,2.0,AUTO
15:04:38,1500.0,0.017631435301154852,-0.17165451496839523,-0.5573408901691437,-0.24060983676463366,-0.036643100902438164,0.007072346401400864,1500.0,-47.0,-34.5,-1004.0,-239.0,-35.0,7.0,-35.36324175,149.16522379999998,49944.5,192.0,-135.5,0.0,AUTO
15:04:40,1500.0,0.13678914308547974,-0.16913332045078278,-0.9605856537818909,-0.05959152802824974,-0.014698157086968422,-0.773398369550705,1145.0,-54.5,-81.5,-998.5,-58.5,-13.5,-772.5,-35.36319075,149.1651829,49916.0,395.5,-246.0,1.5,AUTO
15:04:42,1500.0,0.14351069182157516,0.12215132266283035,-2.39096999168396,-0.008185405284166336,0.012124774977564812,-0.70956090092659,1145.0,101.5,-113.5,-999.0,-8.0,12.5,-708.5,-35.363105950000005,149.165118,49939.5,540.0,-334.0,-7.5,AUTO
15:04:44,1500.0,0.06616704538464546,0.14947127550840378,-2.6847968101501465,-0.06078917998820543,-0.026668399572372437,0.019780036760494113,1500.0,143.0,-71.5,-989.5,-60.0,-25.5,20.0,-35.363003750000004,149.16504175,50018.0,592.5,-350.0,-4.0,AUTO
15:04:46,1500.0,0.07855406403541565,0.14193657785654068,-2.685118794441223,-0.01367880403995514,0.006515818648040295,-0.011758041335269809,1500.0,144.0,-67.5,-993.5,-14.0,7.5,-11.0,-35.36289815000001,149.1649648,50007.0,593.0,-355.0,1.5,AUTO
15:04:48,1500.0,0.005646559176966548,0.10500748828053474,-2.6862252950668335,-0.09143060445785522,-0.030574198346585035,0.04450046084821224,1500.0,134.0,-52.5,-990.0,-89.0,-29.5,45.0,-35.362794199999996,149.16488725,50063.0,551.5,-333.0,-5.5,AUTO
15:04:50,1500.0,-0.04028703272342682,0.02539370022714138,-2.6851212978363037,0.5079516246914864,-0.06431758776307106,-0.12038037553429604,1500.0,103.5,-22.5,-999.5,506.5,-63.0,-119.0,-35.3627095,149.16482535,50050.0,390.5,-237.5,2.0,AUTO
15:04:52,1500.0,-0.11720033486684163,0.04449473197261492,-2.683221181233724,-0.4791408064775169,-0.005435192336638768,0.09932755554715793,1500.0,51.0,-31.333333333333332,-1005.0,-479.3333333333333,-4.333333333333333,100.66666666666667,-35.3626617,149.16479356666667,49964.0,221.0,-82.66666666666667,0.0,AUTO
15:04:55,1500.0,0.10880689322948456,0.15106397370497385,-0.7941048343976339,0.10873834788799286,0.0011220381905635197,0.6906754374504089,1618.0,85.66666666666667,-26.0,-1003.6666666666666,110.33333333333333,2.3333333333333335,691.3333333333334,-35.362629366666674,149.164848,49888.333333333336,67.0,352.0,-2.0,AUTO
15:04:57,1500.0,0.1420446236928304,0.15201317270596823,-0.6089315414428711,-0.034727429350217186,0.007303028871926169,-0.0070582494760553045,1500.0,113.66666666666667,-66.33333333333333,-1000.6666666666666,-32.333333333333336,8.0,-5.666666666666667,-35.36261673333333,149.1649527,49879.0,92.0,568.6666666666666,-3.3333333333333335,AUTO
15:04:58,1500.0,0.1315100466211637,0.15355789164702097,-0.6090441147486368,-0.01005109252097706,-0.014228447806090117,4.60274750366807e-05,1500.0,119.66666666666667,-73.0,-993.6666666666666,-8.0,-12.666666666666666,0.6666666666666666,-35.3626109,149.16500236666664,49911.0,90.66666666666667,624.0,-5.0,AUTO
15:05:01,1500.0,0.08253451933463414,0.13231444855531058,-0.6127559145291647,-0.006352461874485016,-0.004131221096031368,0.003439886107419928,1500.0,135.33333333333334,-74.0,-986.3333333333334,-3.6666666666666665,-3.3333333333333335,4.666666666666667,-35.362584733333335,149.16524346666665,50044.0,92.0,679.6666666666666,2.6666666666666665,AUTO
15:05:02,1500.0,0.08630562573671341,0.13373614847660065,-0.6124431490898132,0.008243486285209656,0.002800978720188141,0.002337090981503328,1500.0,130.33333333333334,-75.33333333333333,-986.0,11.0,4.0,3.3333333333333335,-35.362578500000005,149.16529993333333,50017.0,94.66666666666667,682.3333333333334,3.0,AUTO
15:05:04,1500.0,0.03791803494095802,0.1470832626024882,-0.9148624340693156,0.0017301850020885468,0.009066925073663393,-0.7433719237645467,1285.0,155.66666666666666,-36.666666666666664,-986.3333333333334,4.333333333333333,10.0,-741.6666666666666,-35.36256096666667,149.16545056666666,50004.0,98.33333333333333,682.6666666666666,-0.3333333333333333,AUTO
15:05:06,1500.0,-0.14681711296240488,0.05187478537360827,-2.360753297805786,-0.010857136299212774,0.004016306872169177,-0.7134063045183817,1285.0,61.0,143.0,-986.6666666666666,-8.333333333333334,5.0,-711.6666666666666,-35.3625423,149.16560036666667,50015.333333333336,99.33333333333333,676.6666666666666,0.0,AUTO
15:05:18,1500.0,-0.15793130919337273,-0.0022981192596489564,-2.7558326721191406,0.021821411326527596,0.006365863955579698,-0.0004179087118245661,1500.0,-10.5,149.5,-982.5,24.0,7.5,0.75,-35.3624917,149.166037025,49985.75,102.5,676.75,-0.5,AUTO
