,A.RTL3
19:04:56.159,-1.0
19:04:56.361,-1.0
19:04:56.567,-1.0
19:04:56.771,-1.0
19:04:56.974,-1.0
19:04:57.175,-1.0
19:04:57.377,-1.0
19:04:57.578,-1.0
19:04:57.779,-1.0
19:04:57.980,-1.0
19:04:58.184,-1.0
19:04:58.385,-1.0
19:04:58.587,-1.0
19:04:58.792,-1.0
19:04:59.004,-1.0
19:04:59.211,-1.0
19:04:59.412,-1.0
19:04:59.614,-1.0
19:04:59.816,-1.0
19:05:00.017,-1.0
19:05:00.218,-1.0
19:05:00.425,-1.0
19:05:00.627,-1.0
19:05:00.828,-1.0
19:05:01.029,-1.0
19:05:01.231,-1.0
19:05:01.435,-1.0
19:05:01.637,-1.0
19:05:13.801,-1.0
19:05:14.002,-1.0
19:05:14.207,-1.0
19:05:14.409,-1.0
19:05:14.611,-1.0
19:05:14.814,-1.0
19:05:15.015,-1.0
19:05:15.216,-1.0
19:05:15.419,-1.0
19:05:15.621,-1.0
19:05:15.824,-1.0
19:05:16.027,-1.0
19:05:16.229,-1.0
19:05:16.431,-1.0
19:05:16.633,-1.0
19:05:16.837,-1.0
19:05:17.038,-1.0
19:05:17.241,-1.0
19:05:17.443,-1.0
19:05:17.679,-1.0
19:05:17.897,-1.0
19:05:18.135,-1.0
19:05:18.372,-1.0
19:05:18.596,-1.0
19:05:18.839,-1.0
19:05:19.041,-1.0
19:05:19.243,-1.0
19:05:19.446,-1.0
19:05:19.650,-1.0
19:05:19.851,-1.0
19:05:20.053,-1.0
19:05:20.254,-1.0
19:05:20.457,-1.0
19:05:20.659,-1.0
19:05:20.863,-1.0
19:05:21.065,-1.0
19:05:21.267,-1.0
19:05:21.469,-1.0
19:05:21.670,-1.0
19:05:21.875,-1.0
19:05:22.081,-1.0
19:05:22.318,-1.0
19:05:22.531,-1.0
19:05:22.748,-1.0
19:05:22.961,-1.0
19:05:23.164,-1.0
19:05:23.366,-1.0
19:05:23.568,-1.0
19:05:23.769,-1.0
19:05:23.972,-1.0
19:05:27.369,-1.0
19:05:27.571,-1.0
19:05:27.775,-1.0
19:05:27.976,-1.0
19:05:28.177,-1.0
19:05:28.378,-1.0
19:05:28.580,-1.0
19:05:28.784,-1.0
19:05:28.986,-1.0
19:05:29.188,-1.0
19:05:29.390,-1.0
19:05:29.593,-1.0
19:05:29.797,-1.0
19:05:29.999,-1.0
19:05:30.201,-1.0
19:05:30.403,-1.0
19:05:30.607,-1.0
19:05:30.812,-1.0
19:05:31.015,-1.0
19:05:31.219,-1.0
19:05:31.422,-1.0
19:05:31.623,-1.0
19:05:31.826,-1.0
19:05:32.028,-1.0
19:05:32.231,-1.0
19:05:32.435,-1.0
19:05:32.711,-1.0
19:05:32.913,-1.0
19:05:33.135,-1.0
19:05:33.341,-1.0
19:05:33.581,-1.0
19:05:33.786,-1.0
19:05:33.988,-1.0
19:05:34.189,-1.0
19:05:34.396,-1.0
19:05:34.598,-1.0
19:05:34.800,-1.0
19:05:35.002,-1.0
19:05:35.206,-1.0
19:05:35.414,-1.0
19:05:35.615,-1.0
19:05:35.817,-1.0
19:05:36.019,-1.0
19:05:36.221,-1.0
19:05:36.423,-1.0
19:05:36.624,-1.0
19:05:36.826,-1.0
19:05:37.034,-1.0
19:05:37.253,-1.0
19:05:37.464,-1.0
19:05:37.702,-1.0
19:05:37.905,-1.0
19:05:38.107,-1.0
19:05:38.309,-1.0
19:05:38.515,-1.0
19:05:38.717,-1.0
19:05:38.921,-1.0
19:05:39.123,-1.0
19:05:39.325,-1.0
19:05:39.527,-1.0
19:05:39.730,-1.0
19:05:39.932,-1.0
19:05:40.134,-1.0
19:05:40.335,-1.0
19:05:40.538,-1.0
19:05:40.740,-1.0
19:05:40.945,-1.0
19:05:41.171,-1.0
19:05:41.374,-1.0
19:05:41.578,-1.0
19:05:41.792,-1.0
19:05:42.027,-1.0
19:05:42.229,-1.0
19:05:42.440,-1.0
19:05:42.644,-1.0
19:05:42.846,-1.0
19:05:43.048,-1.0
19:05:43.249,-1.0
19:05:43.452,-1.0
19:05:43.656,-1.0
19:05:43.858,-1.0
19:05:44.060,-1.0
19:05:44.262,-1.0
19:05:44.465,-1.0
19:05:44.666,-1.0
19:05:44.868,-1.0
19:05:45.069,-1.0
19:05:45.271,-1.0
19:05:45.474,-1.0
19:05:45.676,-1.0
19:05:45.877,-1.0
19:05:46.079,-1.0
19:05:46.280,-1.0
19:05:46.512,-1.0
19:05:46.727,-1.0
19:05:46.940,-1.0
19:05:47.183,-1.0
19:05:47.389,-1.0
19:05:47.592,-1.0
19:05:47.794,-1.0
19:05:47.996,-1.0
19:05:48.197,-1.0
19:05:48.400,-1.0
19:05:48.603,-1.0
19:05:48.804,-1.0
19:05:49.006,-1.0
19:05:49.208,-1.0
19:05:49.409,-1.0
19:05:49.610,-1.0
19:05:49.812,-1.0
19:05:50.014,-1.0
19:05:50.215,-1.0
19:05:50.417,-1.0
19:05:50.624,-1.0
19:05:50.831,-1.0
19:05:51.095,-1.0
19:05:51.320,-1.0
19:05:51.557,-1.0
19:05:51.762,-1.0
19:05:51.966,-1.0
19:05:52.168,-1.0
19:05:52.372,-1.0
19:05:52.574,-1.0
19:05:52.776,-1.0
