,CHUTE_ALT_MIN,OA_DB_ALT_MIN,ADSB_LIST_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,RTL_SPEED,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG,RNGFND8_WSP_MAVG,RNGFND9_WSP_MAVG,RNGFNDA_WSP_MAVG,LGR_DEPLOY_ALT,RTL_CONE_SLOPE,EK3_GPS_VACC_MAX,LGR_RETRACT_ALT,EK2_RNG_USE_SPD,EK3_RNG_USE_SPD
19:05:14.498,11116.0,0.0,0.0,0.6,1.9,1000.0,1.0,0.1,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,6.6,10.1,134.0,4.5,6.0
19:05:18.866,18201.0,0.0,0.0,0.7,0.8,640.0,1.0,0.1,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,5.4,10.1,620.0,6.0,3.0
19:05:29.468,16607.0,0.0,0.0,0.3,0.7,0.0,1.0,0.1,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.4,444.0,4.0,5.0
19:05:33.710,0.0,0.0,0.0,0.8,0.1,660.0,1.0,0.1,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,1.6,1000.0,6.0,6.0
19:05:37.779,32000.0,0.0,0.0,0.2,0.9,1000.0,1.0,0.1,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.8,10.1,450.0,6.0,4.0
19:05:43.397,32000.0,0.0,0.0,0.0,1.2,1000.0,1.0,0.1,1850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.1,6.8,0.0,2.5,5.5
19:05:47.586,0.0,0.0,0.0,0.8,1.6,630.0,1.0,0.1,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,5.5,7.9,756.0,3.0,4.5
19:05:51.918,32000.0,0.0,0.0,0.0,1.5,950.0,1.0,0.1,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,4.1,487.0,4.0,2.5
19:05:57.025,23082.0,0.0,0.0,0.3,1.5,360.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.0,0.5,6.8,0.0,3.0,5.5
19:06:04.583,10231.0,0.0,0.0,0.5,1.9,1000.0,1.0,0.1,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.0,6.8,0.8,914.0,6.0,6.0
