time_stamp,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro
13:04:48,1500.0,0.0506907207891345,-0.0014345817035064101,-0.00032149720937013626,-0.025759959127753973,0.025438886135816574,-0.03783576743444428,AUTO,-35.363261675000004,149.165239475,2812.5,6.25,38.5,-147.0,1.75,-7.25,-996.0,-25.0,26.5,-38.0
13:04:50,1500.0,-0.07078824006021023,0.0024140304885804653,-0.09439935348927975,0.001100603782106191,0.0012347762967692688,-0.028463818598538637,AUTO,-35.3632607,149.16524605,5871.25,-1.0,-17.0,-148.0,-0.75,1.25,-1001.75,1.75,2.25,-28.25
13:04:52,1500.0,0.046291053760796785,0.013769736047834158,-0.10883506760001183,0.06564606819301844,0.0011364644014975056,0.0030280363862402737,AUTO,-35.36326270000001,149.165235225,8959.0,-21.5,-35.5,-152.25,-2.0,11.5,-1003.0,65.75,1.75,2.25
13:04:54,1500.0,-0.029576174216344953,-0.016074841318186373,-0.08153370209038258,-0.04850828042253852,0.07736193295568228,-0.09354566968977451,AUTO,-35.363262925,149.165237425,12046.25,35.75,21.25,-148.5,-3.5,-9.0,-1006.0,-47.25,77.5,-93.25
13:04:56,1500.0,0.019187602680176497,0.027884874492883682,-0.18388589471578598,0.02481790562160313,-0.009966918805730529,0.0002034276258200407,AUTO,-35.3632594,149.16523545,15175.75,-8.5,-11.0,-152.5,-2.0,2.75,-999.0,25.5,-9.25,-0.25
13:05:01,1500.0,0.0046192507725209,0.003448169445618987,-0.26126137375831604,0.0009137775632552803,-0.00041434323065914214,-0.018161226995289326,AUTO,-35.3632622,149.1652365,23523.5,0.0,2.5,-152.0,0.0,0.0,-1000.0,1.0,0.0,-17.5
13:05:03,1500.0,0.0073374370113015175,0.005191553849726915,-0.2656131237745285,0.019904249347746372,-0.002426428778562695,0.02577327750623226,AUTO,-35.3632622,149.1652365,26643.0,-4.0,0.5,-153.0,0.0,0.5,-999.5,20.5,-1.0,25.5
13:05:05,1500.0,0.0011648339132079855,0.001651066413614899,-0.21913962811231613,-0.004391300491988659,0.001721625099889934,0.02120647393167019,AUTO,-35.3632624,149.1652374,29756.0,0.0,8.5,-152.0,0.5,-1.0,-1000.0,-2.5,2.5,20.5
13:05:07,1500.0,-8.701870683580637e-06,0.0010948116541840136,-0.18526631593704224,0.0029900739318691194,0.0008775615133345127,0.014878482092171907,AUTO,-35.3632624,149.1652381,32870.0,0.0,1.5,-152.0,0.0,0.0,-999.5,3.5,1.5,14.0
13:05:09,1500.0,0.0011962256394326687,0.0013082357472740114,-0.15989869832992554,0.0016989728901535273,0.0008167756604962051,0.011787569150328636,AUTO,-35.3632622,149.16523795,35992.5,0.0,0.0,-152.0,0.0,0.0,-1000.0,2.5,1.5,11.0
