time_stamp,alt,MODE_AUTO,MODE_LOITER,MODE_RTL,MODE_STABILIZE,vx,vy,vz
12:34:12.169,583890,0,0,0,1,0,-1,0
12:34:12.370,583890,0,0,0,1,0,-1,0
12:34:12.576,583890,0,0,0,1,0,-1,0
12:34:12.778,583890,0,0,0,1,0,-1,0
12:34:12.980,583890,0,0,0,1,0,-1,0
12:34:13.181,583890,0,0,0,1,0,-1,0
12:34:13.383,583890,0,0,0,1,0,-1,0
12:34:13.586,583890,0,0,0,1,0,-1,0
12:34:13.788,583890,0,0,0,1,0,-1,0
12:34:13.993,583890,0,0,0,1,0,-1,0
12:34:14.195,583940,0,0,0,1,-1,0,0
12:34:14.397,583940,0,0,0,1,-1,0,0
12:34:14.599,583940,0,0,0,1,-1,0,0
12:34:14.804,583940,0,0,0,1,-1,0,0
12:34:15.015,583940,0,0,0,1,-1,0,0
12:34:15.220,583940,0,0,0,1,-1,0,0
12:34:15.423,583940,0,0,0,1,-1,0,0
12:34:15.626,583940,0,0,0,1,-1,0,0
12:34:15.839,583940,0,0,0,1,-1,0,0
12:34:16.042,583940,0,0,0,1,-1,0,0
12:34:16.258,583960,0,0,0,1,-1,1,0
12:34:16.461,583960,0,0,0,1,-1,1,0
12:34:16.667,583960,0,0,0,1,-1,1,0
12:34:16.876,583960,0,0,0,1,-1,1,0
12:34:17.083,583960,0,0,0,1,-1,1,0
12:34:17.287,583960,0,0,0,1,-1,1,0
12:34:17.493,583960,0,0,0,1,-1,1,0
12:34:17.698,583960,0,0,0,1,-1,1,0
12:34:17.900,583960,0,0,0,1,-1,1,0
12:34:18.102,583970,0,0,0,1,-1,1,0
12:34:18.304,583970,0,0,0,1,-1,0,-3
12:34:18.506,583970,0,0,0,1,-1,0,-3
12:34:18.720,583970,0,0,0,1,-1,0,-3
12:34:18.923,583970,0,0,0,1,-1,0,-3
12:34:19.136,583970,0,0,0,1,-1,0,-3
12:34:19.348,583970,0,0,0,1,-1,0,-3
12:34:19.554,583970,0,0,0,1,-1,0,-3
12:34:19.756,583970,0,0,0,1,-1,0,-3
12:34:19.961,583970,0,0,0,1,-1,0,-3
12:34:20.164,584000,0,0,0,1,-1,0,-2
12:34:20.365,584000,0,0,0,1,-1,0,-2
12:34:20.570,584000,0,0,0,1,-1,0,-2
12:34:20.776,584000,0,0,0,1,-1,0,-2
12:34:20.979,584000,0,0,0,1,-1,0,-2
12:34:21.184,584000,0,0,0,1,-1,0,-2
12:34:21.387,584000,0,0,0,1,-1,0,-2
12:34:21.590,584000,0,0,0,1,-1,0,-2
12:34:21.798,584000,0,0,0,1,-1,0,-2
12:34:22.000,583990,0,0,0,1,-1,1,-1
12:34:22.202,583990,0,0,0,1,-1,2,0
12:34:22.404,583980,0,0,0,1,-1,2,0
12:34:22.607,583980,0,0,0,1,-1,2,0
12:34:22.817,583980,0,0,0,1,-1,2,0
12:34:23.022,583980,0,0,0,1,-1,2,0
12:34:23.225,583980,0,0,0,1,-1,2,0
12:34:23.430,583980,0,0,0,1,-1,2,0
12:34:23.636,583980,0,0,0,1,-1,2,0
12:34:23.837,583980,0,0,0,1,-1,2,0
12:34:24.040,583980,0,0,0,1,-1,1,0
12:34:24.245,583970,0,0,0,1,-1,1,0
12:34:24.447,583970,0,0,0,1,-1,1,0
12:34:25.831,583970,0,0,0,1,-1,1,0
12:34:26.034,583970,0,0,0,1,-1,1,0
12:34:26.238,583970,0,0,0,1,-1,1,0
12:34:26.441,583970,0,0,0,1,-1,1,0
12:34:26.646,583970,0,0,0,1,-1,1,0
12:34:26.848,583970,0,0,0,1,-1,1,0
12:34:27.054,583970,0,0,0,1,-1,1,0
12:34:27.268,583970,0,0,0,1,-1,0,-1
12:34:27.471,583970,0,0,0,1,-1,0,-1
12:34:27.673,583970,0,0,0,1,-1,0,-1
12:34:27.880,583970,0,0,0,1,-1,0,-1
12:34:28.087,583970,0,0,0,1,-1,0,-1
12:34:28.294,583970,0,0,0,1,-1,0,-1
12:34:28.496,583970,0,0,0,1,-1,0,-1
12:34:28.702,583970,0,0,0,1,-1,0,-1
12:34:28.904,583970,0,0,0,1,-1,0,-1
12:34:29.109,583970,0,0,0,1,-1,0,-1
12:34:29.311,583970,0,0,0,1,-1,1,0
12:34:29.516,583970,1,0,0,0,-1,1,0
12:34:29.719,583970,1,0,0,0,-1,1,0
12:34:29.925,583970,1,0,0,0,-1,1,0
12:34:30.127,583970,1,0,0,0,-1,1,0
12:34:30.331,583970,1,0,0,0,-1,1,0
12:34:30.536,583970,1,0,0,0,-1,1,0
12:34:30.738,583970,1,0,0,0,-1,1,0
12:34:30.943,583970,1,0,0,0,-1,1,0
12:34:31.144,583970,1,0,0,0,-1,1,0
12:34:31.351,583980,1,0,0,0,0,0,0
12:34:31.555,583980,1,0,0,0,0,0,0
12:34:31.757,583980,1,0,0,0,0,0,0
12:34:31.963,583980,1,0,0,0,0,0,0
12:34:32.167,583980,1,0,0,0,0,0,0
12:34:32.372,583980,1,0,0,0,0,0,0
12:34:32.576,583980,1,0,0,0,0,0,0
12:34:32.783,583980,1,0,0,0,0,0,0
12:34:32.990,583980,1,0,0,0,0,0,0
12:34:33.194,583970,1,0,0,0,0,0,0
12:34:33.397,583970,1,0,0,0,0,0,0
12:34:33.599,583980,1,0,0,0,0,0,-18
12:34:33.801,583980,1,0,0,0,0,0,-18
12:34:34.003,583980,1,0,0,0,0,0,-18
12:34:34.205,583980,1,0,0,0,0,0,-18
12:34:34.408,583980,1,0,0,0,0,0,-18
12:34:34.611,583980,1,0,0,0,0,0,-18
12:34:34.813,583980,1,0,0,0,0,0,-18
12:34:35.018,583980,1,0,0,0,0,0,-18
12:34:35.220,585140,1,0,0,0,1,4,-141
12:34:35.422,585890,1,0,0,0,2,14,-147
12:34:35.624,586270,1,0,0,0,4,22,-148
12:34:35.827,586270,1,0,0,0,4,22,-148
12:34:36.031,586270,1,0,0,0,4,22,-148
12:34:36.235,586270,1,0,0,0,4,22,-148
12:34:36.438,586270,1,0,0,0,4,22,-148
12:34:36.642,586270,1,0,0,0,4,22,-148
12:34:36.845,586270,1,0,0,0,4,22,-148
12:34:37.052,586270,1,0,0,0,4,22,-148
12:34:37.255,587820,1,0,0,0,21,70,-145
12:34:37.466,588920,1,0,0,0,36,107,-143
12:34:37.668,589270,1,0,0,0,38,117,-143
12:34:37.871,589270,1,0,0,0,38,117,-143
12:34:38.077,589270,1,0,0,0,38,117,-143
12:34:38.282,589270,1,0,0,0,38,117,-143
12:34:38.486,589270,1,0,0,0,38,117,-143
12:34:38.691,589270,1,0,0,0,38,117,-143
12:34:38.895,589270,1,0,0,0,38,117,-143
12:34:39.098,589270,1,0,0,0,38,117,-143
12:34:39.302,591990,1,0,0,0,-18,-9,-144
12:34:39.505,591990,1,0,0,0,-18,-9,-144
12:34:39.707,592370,1,0,0,0,-22,-48,-141
12:34:39.910,592370,1,0,0,0,-22,-48,-141
12:34:40.114,592370,1,0,0,0,-22,-48,-141
12:34:40.319,592370,1,0,0,0,-22,-48,-141
12:34:40.526,592370,1,0,0,0,-22,-48,-141
12:34:40.729,592370,1,0,0,0,-22,-48,-141
12:34:40.932,592370,1,0,0,0,-22,-48,-141
