,LAND_SPEED_HIGH,PLND_XY_DIST_MAX,PLND_TIMEOUT,AVOID_MARGIN,FOLL_OFS_Z,CAM_TRIGG_DIST,RNGFND1_PWRRNG,RNGFND2_PWRRNG,RNGFND3_PWRRNG,RNGFND4_PWRRNG
13:04:10.126,350.0,5.6948869983476555,16.589942958633188,2.524634197805107,33.0,18.88932491057316,14143.621355739431,30448.163086563658,30707.521514526383,11758.965279783786
13:04:13.134,170.0,7.381506221931624,4.849054104329529,3.033136712600974,77.0,424.59314628315224,28068.635568116304,20251.526441543538,31836.304994251113,1866.6777760369966
13:04:16.142,290.0,0.9708725580269517,14.314123795359796,7.558148798194411,96.0,512.5820151124888,30981.96471572939,13414.135632152067,29676.820764338216,17748.95796752076
13:04:19.156,320.0,0.7065837887956927,5.927262767308861,2.5169400015418253,23.0,742.3800393071251,20844.724963260607,5992.74310792443,14142.082342065172,28343.736528634607
13:04:22.172,140.0,6.65088493944177,5.275124062913699,3.5018869992377226,-60.0,719.1925736688229,29319.468421254634,26174.616971197134,29334.852909439836,30767.340446777427
13:04:25.183,120.0,2.5852071012118163,1.6216182958121927,7.8496410124687745,80.0,941.1075048181311,5463.910316263231,32507.13123300101,8315.725815980279,3263.8429963848594
13:04:28.209,290.0,1.101079925643994,8.878461138172122,6.408078073665583,10.0,860.5244899856062,14704.881378243754,17884.470688950016,20274.864355479545,7470.052049527262
13:04:31.217,430.0,1.1534285491371077,17.038459164570185,9.710144501140238,11.0,555.5094341122575,22082.98857239279,7667.59937098047,13517.446101487692,14990.373230330855
13:04:34.223,130.0,0.9807972733677028,3.9918397565642194,7.298762944243483,71.0,545.85039383406,19478.79725264566,4254.019734936144,17410.791167139007,20432.114817303747
13:04:37.227,390.0,7.825051417534246,4.606581717010492,9.69991318215381,25.0,752.3926330462025,30702.923763290248,22199.20020441854,1102.3996472944148,25062.039794856893
13:04:42.062,470.0,4.24008505657039,10.01673199319292,7.427636392669513,-22.0,974.5793823785637,21126.224935653976,11082.017192524834,5024.193600607845,9479.028026039587
13:04:45.069,230.0,0.9251025454610173,10.897074103371496,3.271274699694282,34.0,957.06432864383,10585.599916621404,10782.274128432799,704.5208932026735,29089.292465457384
13:04:48.080,250.0,5.6919670406710186,9.566730573039557,8.692546241060908,-41.0,638.7264300540284,29288.509491096964,16671.246161090174,21382.125871228298,19693.31353251518
13:04:51.106,80.0,0.9262953731360379,8.307185383329447,6.43215383625398,-92.0,179.49127425248236,16375.081707326217,4592.5220507966405,18206.15727760971,27921.498126072514
13:04:54.158,220.0,8.750901633523151,9.052533727043667,3.2685049037329668,19.0,909.507145544448,19523.919783034173,4061.617397565191,28962.404959001364,5937.832916418465
13:04:57.173,90.0,2.9802393088790256,8.845804521528269,1.9787482899862274,31.0,968.0122214332547,31051.473728869234,16321.064513719995,22115.231249848854,19518.54863126595
13:05:00.180,160.0,4.467050962695929,19.340473570552888,2.9645253170014234,7.0,529.8193187893853,9037.23150019979,16245.348456623196,32484.78371396287,21715.750581201974
13:05:03.189,330.0,6.213857983321516,1.3351817042929248,6.166250075782819,9.0,311.2665083545828,15636.126186140742,3196.957550206413,31270.20790767673,26657.435743905018
13:05:06.195,310.0,8.36983842004355,0.08998182976642566,3.961714043090357,-81.0,198.6454367614391,10571.666714841294,14914.905754623585,19392.46318764416,13347.995955673741
13:05:09.205,20.0,6.962044978321953,5.145098210169417,3.684196771880799,-61.0,53.46226872635984,21286.549871574105,10683.447804017398,19259.286900289586,6913.780081793837
13:05:14.072,120.0,1.9552059372412434,17.491076237551646,8.322377113668178,-50.0,495.5491694223459,20882.431830439706,15507.269647367455,2475.003979741087,6147.703973619544
13:05:17.079,180.0,0.09023546204235955,2.840558483033544,9.078506328646922,-19.0,536.143694431442,19966.259679901254,2969.5637805965816,13000.669120401812,28481.212788410103
13:05:20.084,330.0,7.973808978547723,8.044429865319696,5.0630545553620365,84.0,163.78903920778686,27214.505092125695,5937.989060221873,24065.723607077445,8738.392414280474
13:05:23.101,280.0,9.114747195657182,6.324607974915992,3.4444649771393667,92.0,97.93431985437218,27645.806481550346,20895.138009328955,4391.574760628573,25351.508410179285
13:05:26.107,30.0,1.856714634664537,14.028134330688744,9.08015014468984,-15.0,553.229030563534,22957.580343110545,13384.732730715048,10127.668105084842,5714.140930941975
13:05:29.118,180.0,1.472051171108617,16.538043393496636,6.371749472759886,46.0,871.0064077169446,16851.075888343596,4015.0451330418714,19961.10637443335,30926.457087910854
