time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,alt,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE
16:38:02,-0.0010471768133963149,0.0009354055703928074,0.025118437285224598,0.0001977819095676144,0.00020291252682606378,0.0019296418565014999,583980.0,-35.3632622,149.1652375,0.0,-1.0,1.0,0.25,0.0,1.5,-1000.0,0.0,0.25,0.5,STABILIZE
16:38:04,-0.0011808157820875447,0.0009278099169023335,0.024450480317076046,0.00022639177041128278,0.00021200792010252675,0.0018179315375164151,583980.0,-35.3632622,149.1652375,0.0,-1.0,1.0,0.0,0.0,1.5,-1000.0,0.0,0.0,0.0,STABILIZE
16:38:12,-0.0005816788567850987,0.0009553461374404529,0.021962016820907593,0.00029634108068421483,0.0002763853796447317,0.0015481208295871813,583996.6666666666,-35.3632622,149.16523753333334,10.666666666666666,-1.0,2.0,0.0,0.0,1.5,-1000.0,0.5,1.0,0.5,STABILIZE
16:38:14,-0.0007315769675187766,0.0009552080533467233,0.021556978672742845,0.00022045898949727417,0.00027353380573913455,0.0015071761095896362,583990.0,-35.3632622,149.1652375,4.4,-1.0,1.2,0.0,0.0,1.2,-1000.0,0.4,0.4,0.2,AUTO
16:38:16,-0.0007023906102403999,0.0011538676219061017,0.02116767093539238,0.0003484042943455279,0.000275630340911448,0.001452893135137856,583990.0,-35.3632622,149.1652375,0.6,0.0,0.0,0.0,0.0,1.0,-1000.0,1.0,0.6,0.4,AUTO
16:38:18,0.0006536649570989539,0.0009750031361666819,0.020708655007183552,0.0005550653149839491,-0.00013970534200780094,0.0015596311811047296,584005.0,-35.36326218333334,149.1652375,24.666666666666668,0.0,0.0,-12.666666666666666,0.0,0.6666666666666666,-1046.0,1.0,0.16666666666666666,0.6666666666666666,AUTO
16:38:20,0.03404912748374045,-0.003161121255592055,0.015953333272288244,0.04292778422435125,-0.008040338444213072,0.0026225370626586177,585810.0,-35.36326196666666,149.16523795,1824.0,2.1666666666666665,14.5,-143.5,0.3333333333333333,-2.1666666666666665,-1016.5,43.0,-6.833333333333333,1.8333333333333333,AUTO
16:38:22,-0.04426882602274418,0.009344654507003725,-0.08162695169448853,-0.04600133378213892,-0.022032173971335094,-0.030310735727349918,588850.0,-35.36326105,149.16524533333333,4863.166666666667,-1.6666666666666667,23.333333333333332,-147.66666666666666,3.3333333333333335,-6.166666666666667,-1004.1666666666666,-44.666666666666664,-20.833333333333332,-30.166666666666668,AUTO
16:38:24,0.0012291641129801671,-0.0027579659751305976,-0.08994525919357936,0.0643197533984979,0.013556604118396839,0.0032345003370816507,591936.6666666666,-35.363261316666666,149.16523951666667,7952.333333333333,-0.6666666666666666,-54.5,-150.66666666666666,-7.0,10.333333333333334,-1002.8333333333334,64.5,13.833333333333334,2.5,AUTO
16:38:26,0.019283432862721384,0.003964303835042908,-0.09333261474967003,-0.0627085892483592,-0.01332576231410106,-0.006048801277453701,595058.3333333334,-35.36326206666667,149.16523498333333,11072.0,-6.333333333333333,19.666666666666668,-149.66666666666666,2.8333333333333335,-2.1666666666666665,-999.1666666666666,-61.666666666666664,-12.5,-6.166666666666667,AUTO
