time_stamp,MODE_LAND,relative_alt,vx,vy,vz
11:30:45.430,0,3,-1,1,-1
11:30:45.632,0,0,-1,1,-1
11:30:45.833,0,0,-1,1,-1
11:30:46.039,0,0,-1,1,-1
11:30:46.240,0,0,-1,1,-1
11:30:46.447,0,0,-1,1,-1
11:30:46.652,0,0,-1,1,-1
11:30:46.858,0,0,-1,1,-1
11:30:47.060,0,0,-1,1,-1
11:30:47.265,0,0,-1,1,-1
11:30:47.467,0,0,-2,1,0
11:30:47.670,0,5,-2,1,0
11:30:47.871,0,5,-2,1,0
11:30:48.073,0,5,-2,1,0
11:30:48.276,0,5,-2,1,0
11:30:48.480,0,5,-2,1,0
11:30:48.684,0,5,-2,1,0
11:30:48.886,0,5,-2,1,0
11:30:49.088,0,5,-2,1,0
11:30:49.291,0,5,0,0,0
11:30:49.492,0,5,0,0,0
11:30:49.694,0,5,0,0,0
11:30:49.897,0,5,0,0,0
11:30:50.099,0,5,0,0,0
11:30:50.301,0,5,0,0,0
11:30:50.504,0,5,0,0,0
11:30:50.707,0,5,0,0,0
11:30:50.910,0,5,0,0,0
11:30:51.112,0,5,0,0,0
11:30:51.315,0,3,0,0,0
11:30:51.518,0,9,0,0,-7
11:30:51.720,0,9,0,0,-7
11:30:51.923,0,9,0,0,-7
11:30:52.125,0,9,0,0,-7
11:30:52.328,0,9,0,0,-7
11:30:52.531,0,9,0,0,-7
11:30:52.736,0,9,0,0,-7
11:30:52.941,0,9,0,0,-7
11:30:53.142,0,9,0,0,-7
11:30:53.345,0,324,0,1,-91
11:30:53.548,0,2011,2,17,-149
11:30:53.752,0,2011,2,17,-149
11:30:53.956,0,2011,2,17,-149
11:30:54.160,0,2011,2,17,-149
11:30:54.361,0,2011,2,17,-149
11:30:54.562,0,2011,2,17,-149
11:30:54.764,0,2011,2,17,-149
11:30:54.967,0,2011,2,17,-149
11:30:55.168,0,3156,10,50,-146
11:30:55.370,0,4671,-7,28,-149
11:30:55.572,0,5056,-10,13,-149
11:30:55.774,0,5056,-10,13,-149
11:30:55.976,0,5056,-10,13,-149
11:30:56.180,0,5056,-10,13,-149
11:30:56.382,0,5056,-10,13,-149
11:30:56.584,0,5056,-10,13,-149
11:30:56.786,0,5056,-10,13,-149
11:30:56.988,0,5056,-10,13,-149
11:30:57.190,0,5056,-10,13,-149
11:30:57.393,0,7364,4,-59,-150
11:30:57.595,0,8141,3,-53,-151
11:30:57.797,0,8141,3,-53,-151
11:30:58.005,0,8141,3,-53,-151
11:30:58.208,0,8141,3,-53,-151
11:30:58.410,0,8141,3,-53,-151
11:30:58.616,0,8141,3,-53,-151
11:30:58.821,0,8141,3,-53,-151
11:30:59.023,0,8141,3,-53,-151
11:30:59.226,0,10099,-10,8,-150
11:30:59.429,0,10867,-13,21,-149
11:30:59.631,0,11251,-12,21,-149
11:30:59.833,0,11251,-12,21,-149
11:31:00.036,0,11251,-12,21,-149
11:31:00.239,0,11251,-12,21,-149
11:31:00.443,0,11251,-12,21,-149
11:31:00.647,0,11251,-12,21,-149
11:31:00.850,0,11251,-12,21,-149
11:31:01.051,0,11251,-12,21,-149
11:31:01.253,0,11251,-12,21,-149
11:31:01.455,0,13978,4,-4,-152
11:31:01.657,0,14368,5,-5,-152
11:31:01.858,0,14368,5,-5,-152
11:31:02.061,0,14368,5,-5,-152
11:31:02.263,0,14368,5,-5,-152
11:31:02.465,0,14368,5,-5,-152
11:31:02.669,0,14368,5,-5,-152
11:31:02.873,0,14368,5,-5,-152
11:31:03.074,0,14368,5,-5,-152
11:31:03.277,0,15927,4,-3,-152
11:31:03.479,0,17490,0,3,-152
11:31:03.682,0,17490,0,3,-152
11:31:03.885,0,17490,0,3,-152
11:31:04.087,0,17490,0,3,-152
11:31:04.291,0,17490,0,3,-152
11:31:04.495,0,17490,0,3,-152
11:31:04.698,0,17490,0,3,-152
11:31:04.900,0,17490,0,3,-152
11:31:05.103,0,17490,0,3,-152
11:31:05.305,0,19442,-3,6,-152
11:31:05.506,0,20614,-3,5,-152
11:31:05.709,0,20614,-3,5,-152
11:31:05.910,0,20614,-3,5,-152
11:31:06.112,0,20614,-3,5,-152
11:31:06.315,0,20614,-3,5,-152
11:31:06.518,0,20614,-3,5,-152
11:31:06.723,0,20614,-3,5,-152
11:31:06.925,0,20614,-3,5,-152
11:31:07.127,0,20614,-3,5,-152
11:31:07.333,0,22568,-3,3,-153
11:31:07.537,0,23745,-2,3,-153
11:31:07.740,0,23745,-2,3,-153
11:31:07.942,0,23745,-2,3,-153
11:31:08.145,0,23745,-2,3,-153
11:31:08.346,0,23745,-2,3,-153
11:31:08.547,0,23745,-2,3,-153
11:31:08.749,0,23745,-2,3,-153
11:31:08.952,0,23745,-2,3,-153
11:31:09.155,0,23745,-2,3,-153
