,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P
00:46:53.835,72838.0,0.2,0.4,-7.6,0.25,0.2,0.0,257.0,30.0,1.0
00:46:58.603,6837.0,0.4,1.2,-8.4,0.25,4.4,0.0,9112.0,160.0,1.0
00:47:03.768,149338.0,0.5,0.7,-3.1,0.25,1.6,0.0,991.0,190.0,1.0
00:47:08.594,104208.0,0.3,0.3,-9.6,0.25,1.0,0.0,9237.0,880.0,1.0
00:47:13.820,10133.0,0.3,0.9,1.0,0.25,0.6,0.0,29608.0,210.0,1.0
00:47:18.521,177247.0,0.5,0.7,1.3,0.25,0.3,0.0,21012.0,180.0,1.0
00:47:23.777,129587.0,0.5,0.7,-9.6,0.25,0.6,0.0,3836.0,250.0,1.0
00:47:28.498,122609.0,0.2,0.5,-6.1,0.25,0.1,0.0,14914.0,100.0,1.0
00:47:33.701,215279.0,0.2,0.5,-7.8,0.25,3.2,0.0,4638.0,80.0,1.0
00:47:38.514,41181.0,0.3,0.9,-9.8,0.25,1.1,0.0,28497.0,110.0,1.0
00:47:43.737,4841.0,0.3,0.2,-8.4,0.25,5.1,0.0,2896.0,220.0,1.0
00:47:48.466,93257.0,0.5,0.9,-9.6,0.25,0.2,0.0,5687.0,570.0,1.0
00:47:54.188,224549.0,0.2,0.5,-8.4,0.25,0.6,0.0,8110.0,150.0,1.0
00:47:59.873,3902.0,0.4,0.5,3.3,0.25,1.5,0.0,6652.0,210.0,1.0
00:48:04.470,139027.0,0.2,0.5,-7.1,0.25,0.8,0.0,15499.0,370.0,1.0
00:48:10.188,9918.0,0.5,0.3,3.4,0.25,1.5,0.0,6153.0,80.0,1.0
00:48:15.866,42530.0,0.5,0.3,-8.4,0.25,2.4,0.0,3428.0,280.0,1.0
00:48:20.557,6817.0,0.9,0.3,-4.4,0.25,2.6,0.0,14816.0,10.0,1.0
