,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH
13:53:33.358,54218.0,0.2,0.4,-9.4,0.25
13:53:39.277,4414.0,0.5,0.5,-4.7,0.25
13:53:45.003,1646.0,0.4,0.2,-6.3,0.25
13:53:50.832,47243.0,0.2,0.5,-9.6,0.25
13:53:55.681,4482.0,0.4,0.3,-9.7,0.25
13:54:01.192,50405.0,0.2,0.4,5.1,0.25
13:54:07.157,76994.0,0.2,0.9,-8.9,0.25
13:54:13.139,62655.0,0.4,0.3,-8.1,0.25
13:54:19.062,1621.0,0.2,0.7,-8.8,0.25
13:54:25.003,43572.0,0.3,0.9,-6.9,0.25
13:54:30.844,68688.0,0.2,0.7,-1.8,0.25
13:54:35.681,90977.0,0.2,0.5,-8.4,0.25
13:54:41.105,50241.0,0.4,0.2,-9.7,0.25
13:54:47.065,9774.0,0.5,0.3,3.1,0.25
13:54:53.035,176635.0,0.3,0.5,-8.7,0.25
13:54:58.968,59220.0,0.4,0.2,1.1,0.25
13:55:03.886,134880.0,0.3,0.3,-8.1,0.25
13:55:09.322,57678.0,0.2,0.3,-5.6,0.25
13:55:15.056,56949.0,0.2,0.2,-2.2,0.25
13:55:20.832,161851.0,0.2,0.5,-8.9,0.25
13:55:25.842,18698.0,0.2,0.4,-7.1,0.25
13:55:31.216,21651.0,0.3,0.7,-5.2,0.25
13:55:37.135,20337.0,0.2,0.4,-9.7,0.25
13:55:43.062,1406.0,0.3,0.3,-4.7,0.25
13:55:48.899,27432.0,0.5,0.7,-8.9,0.25
13:55:53.951,74850.0,0.2,0.2,-9.9,0.25
13:55:59.190,124429.0,0.2,0.2,-6.2,0.25
