,CHUTE_ALT_MIN,RTL_ALT,OA_DB_ALT_MIN,ADSB_LIST_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,RTL_SPEED,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG,RNGFND8_WSP_MAVG,RNGFND9_WSP_MAVG,RNGFNDA_WSP_MAVG
08:07:29.371,16525.0,200.0,0.0,0.0,0.3,1.2,480.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:07:33.410,31455.0,300000.0,0.0,0.0,0.6,1.0,850.0,1.0,0.1,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:07:37.464,18032.0,258251.0,0.0,0.0,0.5,0.7,830.0,1.0,0.1,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:07:41.482,31292.0,200.0,0.0,0.0,1.1,2.0,120.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:07:45.508,28087.0,96406.0,0.0,0.0,1.1,0.0,810.0,1.0,0.1,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:07:49.047,0.0,271801.0,0.0,0.0,1.1,0.0,0.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:07:53.094,32000.0,300000.0,0.0,0.0,0.4,1.7,890.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:07:57.119,19825.0,200.0,0.0,0.0,0.0,0.7,620.0,1.0,0.1,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:08:01.159,6963.0,300000.0,0.0,0.0,0.5,1.9,690.0,1.0,0.1,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:08:05.194,20624.0,258389.0,0.0,0.0,1.1,1.0,400.0,1.0,0.1,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:08:09.231,0.0,300000.0,0.0,0.0,1.1,2.0,1000.0,1.0,0.1,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:08:13.249,8825.0,200.0,0.0,0.0,0.5,1.5,620.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:08:17.278,3177.0,5084.0,0.0,0.0,0.6,2.0,930.0,1.0,0.1,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:08:21.297,24335.0,68767.0,0.0,0.0,0.0,1.3,960.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:08:25.330,14205.0,215389.0,0.0,0.0,0.0,1.0,310.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:08:29.355,25346.0,200.0,0.0,0.0,1.1,1.5,1000.0,1.0,0.1,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:08:33.396,25883.0,200.0,0.0,0.0,0.2,0.5,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:08:37.411,0.0,200.0,0.0,0.0,0.0,0.2,190.0,1.0,0.1,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:08:41.459,17912.0,300000.0,0.0,0.0,0.0,1.4,1000.0,1.0,0.1,1850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:08:45.497,20285.0,300000.0,0.0,0.0,0.6,0.1,0.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:08:49.020,17100.0,200.0,0.0,0.0,0.7,1.3,1000.0,1.0,0.1,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:08:53.054,12550.0,273400.0,0.0,0.0,0.1,2.0,830.0,1.0,0.1,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:08:57.071,27438.0,200.0,0.0,0.0,0.3,2.0,740.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:09:01.085,0.0,200.0,0.0,0.0,0.0,0.3,120.0,1.0,0.1,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:09:05.102,0.0,200.0,0.0,0.0,0.9,0.4,780.0,1.0,0.1,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:09:09.137,15165.0,149523.0,0.0,0.0,0.4,2.0,320.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:09:13.156,0.0,200.0,0.0,0.0,0.5,1.1,440.0,1.0,0.1,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:09:17.208,0.0,217138.0,0.0,0.0,0.8,0.7,990.0,1.0,0.1,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:09:21.227,18286.0,12336.0,0.0,0.0,1.1,2.0,650.0,1.0,0.1,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:09:25.264,0.0,232690.0,0.0,0.0,1.0,1.7,1000.0,1.0,0.1,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:09:29.316,32000.0,300000.0,0.0,0.0,0.0,0.6,500.0,1.0,0.1,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:09:33.359,19441.0,245729.0,0.0,0.0,0.3,0.0,1000.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:09:37.405,16798.0,270807.0,0.0,0.0,1.1,0.9,820.0,1.0,0.1,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:09:41.441,31310.0,74865.0,0.0,0.0,0.1,1.7,1000.0,1.0,0.1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
