time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,RTL_ALT
08:07:16,-0.0008552740328013897,0.000990537810139358,0.02716539427638054,8.881377289071679e-05,0.0002368885325267911,0.0020303926430642605,STABILIZE,-35.36326215,149.1652375,16.5,-1.0,1.0,0.0,0.0,1.0,-1000.0,0.0,0.0,0.0,1500.0
08:07:20,-0.000957875425228849,0.0009350159962195903,0.02557356469333172,0.00026865670224651694,0.00024146062787622213,0.0018858779221773148,STABILIZE,-35.3632621,149.1652375,10.0,-1.0,1.0,1.0,0.0,1.5,-1000.0,0.5,0.0,0.5,1500.0
08:07:28,-0.0012656936305575073,0.0010044366936199367,0.023367169313132763,0.0002648236695677042,0.0003030146181117743,0.001484202512074262,AUTO,-35.3632622,149.1652375,9.0,-1.0,0.5,0.0,0.0,1.0,-1000.0,0.5,0.0,0.0,1500.0
08:07:29,-0.0011416171328164637,0.0010888898686971515,0.023200605530291796,0.0029131707560736686,0.0002592400705907494,0.0014786649262532592,AUTO,-35.3632621,149.1652375,10.5,-0.25,0.0,0.25,0.0,9.0,-989.0,3.0,1.0,1.0,200.0
08:07:30,-0.0006921959284227341,0.0013809844967909157,0.022913304157555103,0.00023157961550168693,0.000304908404359594,0.0014944528229534626,AUTO,-35.3632621,149.1652375,8.0,0.0,0.0,0.0,0.0,1.5,-1000.0,1.0,0.0,0.5,200.0
08:07:32,0.0028476392617449164,0.0006528943995363079,0.02262106817215681,-0.0009013582020998001,0.0031496695009991527,0.0025737672112882137,AUTO,-35.3632621,149.1652375,307.0,0.0,1.0,-84.5,0.0,0.0,-1118.5,0.0,3.5,1.5,200.0
08:07:33,0.015993170847650617,-9.653197776060551e-05,0.022282485850155354,0.03397580794990063,-0.0045924438163638115,0.0018679069908102974,AUTO,-35.363262075,149.16523755,1216.75,0.25,4.5,-138.25,0.0,-0.25,-1040.25,34.5,-4.0,0.75,300000.0
08:07:34,0.05304406210780144,0.00036790408194065094,-0.01653865841217339,-0.057878507766872644,0.05421099194791168,-0.06616744957864285,AUTO,-35.3632615,149.16524035,3117.0,9.0,47.0,-147.5,1.5,-9.0,-993.0,-57.0,54.0,-66.0,300000.0
08:07:36,-0.08104407787322998,0.02168292086571455,-0.11747312173247337,0.04295200854539871,0.005341046256944537,-0.05193336680531502,AUTO,-35.363259850000006,149.16524625,6176.0,-1.5,-30.5,-149.0,-3.0,3.0,-1004.0,43.5,5.5,-52.0,300000.0
08:07:37,-0.03584781149402261,0.02464283723384142,-0.13876305893063545,0.06852742843329906,0.007067571044899523,-0.018259734148159623,AUTO,-35.3632607,149.165241825,7325.5,-24.25,-63.75,-149.75,-4.75,13.5,-1002.0,68.75,7.5,-18.0,258251.0
