time_stamp,RTL_ALT,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro
18:10:57,1500.0,STABILIZE,0.0003030582156497985,0.0013851335970684886,0.02884220890700817,0.00041004540980793536,0.000204711890546605,0.0023583213333040476,-35.3632621,149.1652374,0.0,0.0,0.0,0.0,0.0,1.0,-1000.0,0.0,0.0,0.0
18:11:01,1500.0,STABILIZE,-0.00013480243796948344,0.0012030487414449453,0.025952231138944626,0.00032171967905014753,0.0003327316662762314,0.001989798853173852,-35.3632622,149.1652376,0.0,-1.0,2.0,1.0,0.0,1.0,-1000.0,0.0,0.0,0.0
18:11:13,1500.0,AUTO,-0.0011877676006406546,0.0010406526853330433,0.02252527605742216,0.00023274330305866897,0.00024116082931868732,0.0016404762864112854,-35.3632621,149.1652375,10.0,-0.5,0.0,0.0,0.0,1.5,-1000.0,0.0,1.0,0.0
18:11:14,138313.0,AUTO,-0.0008238716691266745,0.0012473840324673802,0.022295531816780567,0.0002824376570060849,0.0002717963798204437,0.001485080982092768,-35.3632621,149.1652375,12.0,0.0,0.0,0.0,0.0,1.5,-1000.0,0.25,0.25,0.0
18:11:15,138313.0,AUTO,-0.0005403636023402214,0.0015298938378691673,0.022026533260941505,0.0002921974810305983,0.0002749493287410587,0.0014519348042085767,-35.3632621,149.1652375,15.0,0.0,0.0,0.0,0.0,1.0,-1000.0,0.0,0.0,0.0
18:11:17,138313.0,AUTO,0.012174434086773545,0.0001035535242408514,0.021500608883798122,0.019079042598605156,-0.00251240492798388,0.0009865572210401297,-35.36326205,149.1652375,921.0,0.0,3.0,-123.5,0.0,0.0,-1062.5,19.5,-1.5,0.5
18:11:18,300000.0,AUTO,0.04904754925519228,-0.006221531191840768,0.014675012091174722,0.02876087580807507,-0.0016207511071115732,-0.010030413512140512,-35.363261824999995,149.1652386,2373.25,4.25,26.5,-148.5,0.75,-4.0,-1000.5,29.25,-0.75,-11.0
18:11:19,300000.0,AUTO,0.0013797581195831299,0.028483344707638025,-0.06899379938840866,-0.09176807664334774,0.04531469102948904,-0.0845131203532219,-35.36326125,149.16524305000002,3900.5,0.5,44.5,-148.0,4.5,-10.0,-996.5,-90.5,46.5,-84.5
18:11:21,300000.0,AUTO,-0.03414742695167661,-0.02230064570903778,-0.06814795732498169,0.05678332783281803,0.014819681644439697,0.008041201392188668,-35.363261800000004,149.16524275,6969.5,7.0,-51.5,-150.5,-7.0,9.0,-1002.0,57.0,15.0,7.0
18:11:22,104056.0,AUTO,0.025218921480700374,-0.0003788108006119728,-0.06754440441727638,0.051630398258566856,0.032332641538232565,-0.007136668908060528,-35.363260875,149.165236375,8522.25,12.25,-50.5,-153.0,-9.5,8.5,-1002.75,51.75,32.5,-7.5
