time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lon,relative_alt,vx,vy,vz,RTL_ALT
19:16:00,0.042504468001425266,-0.015742520879333217,-0.012409312495340904,-0.3269685084621112,-0.1673606010929992,0.004006850533187389,AUTO,-71.33333333333333,-50.333333333333336,-1008.6666666666666,-326.8333333333333,-166.16666666666666,5.166666666666667,-35.36287223333333,149.16519481666668,50060.166666666664,321.0,-23.666666666666668,12.5,1500.0
19:16:02,0.0327639173095425,-0.047765263356268406,-0.025363792354861896,0.044479623436927795,-0.03148261457681656,0.02150846536581715,AUTO,-67.0,-38.0,-998.3333333333334,45.5,-30.333333333333332,22.666666666666668,-35.3628134,149.165189,49958.833333333336,334.5,-33.0,-6.833333333333333,1500.0
19:16:04,0.03224043858548006,-0.06373012127975623,-0.032354731733600296,-0.05770077866812547,0.07970781872669856,-0.019279930430154007,AUTO,-82.83333333333333,-43.166666666666664,-1002.5,-56.666666666666664,80.16666666666667,-18.333333333333332,-35.3627493,149.16518226666668,49976.166666666664,382.0,-44.833333333333336,-6.333333333333333,1500.0
19:16:12,0.01746496371924877,0.027547704987227917,-0.04539109021425247,-0.5120817869901657,-0.011679591611027718,-0.00498568220064044,AUTO,-10.5,-21.0,-1007.0,-511.0,-10.5,-3.5,-35.362661700000004,149.16517125000001,49990.5,39.5,-1.5,0.0,1500.0
19:16:17,0.004251514779753052,0.0060418827924877405,-0.05844130590558052,-0.6703051209449769,0.0063701594830490645,0.0041538123739883305,RTL,-0.4,-33.8,-983.8,-669.4,7.0,5.0,-35.36265872,149.16516964,50035.4,2.8,13.8,1.6,1500.0
19:16:20,0.012000869261100888,0.10345720127224922,-0.061032241210341454,-0.06254485249519348,0.04650620836764574,0.0015231183788273484,RTL,30.5,17.75,-1001.25,-59.5,46.75,3.0,-35.362675575000004,149.16517,50022.5,-136.25,41.75,2.25,1500.0
19:16:22,-0.027126893401145935,0.17000729590654373,-0.06270530819892883,0.006440937519073486,0.0264962250366807,0.012390021234750748,RTL,69.5,42.0,-998.0,11.0,26.5,13.0,-35.3627198,149.16517655,49972.5,-334.5,60.0,2.0,1500.0
19:16:24,-0.05013460603853067,0.18200350304444632,-0.06595052654544513,-0.051308454014360905,0.04055228487898906,-0.01030715291077892,RTL,96.0,45.666666666666664,-990.3333333333334,-48.333333333333336,41.0,-8.833333333333334,-35.3627774,149.16518466666665,49965.333333333336,-471.5,57.833333333333336,1.5,1500.0
19:16:26,-0.07612725198268891,0.17269289791584014,-0.06567941084504128,-0.0008707117289304733,0.12624612748622893,-0.00301025016233325,RTL,119.66666666666667,60.0,-974.0,-8.0,67.66666666666667,-2.1666666666666665,-35.36288132,149.16519808,50023.4,-592.4,49.2,1.4,1500.0
19:16:28,-0.08361711353063583,0.14949399729569754,-0.06492712845404942,-0.018999452392260235,-0.057484435538450875,-0.008999512065201998,RTL,135.66666666666666,70.0,-986.6666666666666,-16.0,-56.333333333333336,-7.333333333333333,-35.363004966666665,149.1652122,50058.333333333336,-662.6666666666666,42.666666666666664,1.6666666666666667,1500.0
19:16:30,-0.07626477256417274,-0.023737674579024315,-0.05214889347553253,0.8355588912963867,0.028257369995117188,0.0345242447219789,RTL,95.33333333333333,96.33333333333333,-992.6666666666666,739.6666666666666,42.333333333333336,47.333333333333336,-35.3631129,149.1652238,50185.333333333336,-476.3333333333333,22.333333333333332,10.0,1500.0
19:16:32,-0.029574399068951606,0.04553594132885337,-0.06320381835103035,-0.037245017290115354,0.0771092139184475,0.004046913795173168,RTL,64.66666666666667,39.666666666666664,-1001.8333333333334,-146.33333333333334,65.83333333333333,-3.8333333333333335,-35.363174279999996,149.16522742,50013.0,-340.2,13.6,6.8,1500.0
19:16:34,-0.011532857121589283,-0.02385993938272198,-0.06465328484773636,-0.025972838203112285,-0.08506082743406296,-0.00011096157444020112,RTL,59.5,42.333333333333336,-998.0,-22.666666666666668,-83.83333333333333,1.1666666666666667,-35.36322843333333,149.16522996666666,50018.666666666664,-284.6666666666667,40.5,-3.5,1500.0
19:16:36,0.01391871739178896,-0.04270000942051411,-0.06628962978720665,0.46300163865089417,0.034449607133865356,0.01193596632219851,RTL,7.0,32.5,-1017.5,468.5,34.5,12.5,-35.36326405,149.1652331,50013.0,-38.5,29.0,2.0,1500.0
19:16:38,0.011643678997643292,-0.009158835474712154,-0.06530075644453366,-0.16276474048693976,0.019299881843229134,-0.0014477060758508742,RTL,1.1666666666666667,-7.333333333333333,-1001.6666666666666,-159.33333333333334,19.833333333333332,-0.16666666666666666,-35.363265950000006,149.16523413333334,50003.166666666664,0.8333333333333334,24.0,0.0,1500.0
19:16:40,0.011574669275432825,-0.005878667060945493,-0.06547437980771065,0.04715838904182116,-0.0062385794493214535,-0.005463051047020902,RTL,0.8333333333333334,-14.0,-997.0,48.0,-5.333333333333333,-3.8333333333333335,-35.3632658,149.1652356333333,50003.333333333336,3.1666666666666665,17.833333333333332,0.3333333333333333,1500.0
19:16:47,0.008155173168051987,0.0013870354858227074,-0.067316173017025,-0.06195751205086708,0.0018694314756430685,-0.0007143910741433501,RTL,-0.2,-2.4,-983.0,-57.8,2.0,0.2,-35.363263399999994,149.16523632000002,50001.0,6.8,11.0,3.8,1500.0
19:16:49,-0.025855161773506552,0.0033811123964066305,-0.06816394627094269,-1.0419936676820118,0.0013611947651952505,-0.00783877438516356,RTL,1.6666666666666667,-34.0,-954.5,-1035.5,2.1666666666666665,-6.333333333333333,-35.363262633333335,149.16523780000003,49109.5,2.8333333333333335,3.3333333333333335,96.5,1500.0
