,A.RTL3
19:15:11.772,-1.0
19:15:11.973,-1.0
19:15:12.176,-1.0
19:15:12.381,-1.0
19:15:12.607,-1.0
19:15:12.811,-1.0
19:15:13.019,-1.0
19:15:13.222,-1.0
19:15:13.431,-1.0
19:15:13.634,-1.0
19:15:13.836,-1.0
19:15:14.037,-1.0
19:15:14.239,-1.0
19:15:14.441,-1.0
19:15:14.643,-1.0
19:15:14.844,-1.0
19:15:15.046,-1.0
19:15:15.248,-1.0
19:15:15.449,-1.0
19:15:15.651,-1.0
19:15:15.853,-1.0
19:15:16.054,-1.0
19:15:16.258,-1.0
19:15:16.459,-1.0
19:15:16.661,-1.0
19:15:16.863,-1.0
19:15:17.065,-1.0
19:15:17.267,-1.0
19:15:17.469,-1.0
19:15:17.671,-1.0
19:15:17.873,-1.0
19:15:18.074,-1.0
19:15:18.275,-1.0
19:15:18.478,-1.0
19:15:18.680,-1.0
19:15:18.882,-1.0
19:15:19.085,-1.0
19:15:19.287,-1.0
19:15:19.489,-1.0
19:15:19.691,-1.0
19:15:19.892,-1.0
19:15:20.094,-1.0
19:15:20.296,-1.0
19:15:20.497,-1.0
19:15:20.700,-1.0
19:15:20.901,-1.0
19:15:21.103,-1.0
19:15:21.305,-1.0
19:15:21.509,-1.0
19:15:21.710,-1.0
19:15:21.911,-1.0
19:15:22.113,-1.0
19:15:22.315,-1.0
19:15:22.516,-1.0
19:15:22.717,-1.0
19:15:22.919,-1.0
19:15:23.120,-1.0
19:15:23.321,-1.0
19:15:23.523,-1.0
19:15:23.724,-1.0
19:15:23.925,-1.0
19:15:24.127,-1.0
19:15:24.331,-1.0
19:15:24.533,-1.0
19:15:24.734,-1.0
19:15:24.936,-1.0
19:15:25.138,-1.0
19:15:25.341,-1.0
19:15:25.543,-1.0
19:15:25.745,-1.0
19:15:25.946,-1.0
19:15:26.147,-1.0
19:15:26.351,-1.0
19:15:26.553,-1.0
19:15:26.755,-1.0
19:15:26.957,-1.0
19:15:27.159,-1.0
19:15:27.361,-1.0
19:15:27.563,-1.0
19:15:27.765,-1.0
19:15:27.966,-1.0
19:15:28.169,-1.0
19:15:28.371,-1.0
19:15:28.573,-1.0
19:15:28.775,-1.0
19:15:28.976,-1.0
19:15:29.181,-1.0
19:15:29.384,-1.0
19:15:29.585,-1.0
19:15:29.787,-1.0
19:15:29.988,-1.0
19:15:30.189,-1.0
19:15:30.392,-1.0
19:15:30.633,-1.0
19:15:30.848,-1.0
19:15:34.580,-1.0
19:15:34.813,-1.0
19:15:35.015,-1.0
19:15:35.240,-1.0
19:15:35.445,-1.0
19:15:35.647,-1.0
19:15:35.851,-1.0
19:15:36.052,-1.0
19:15:36.253,-1.0
19:15:36.456,-1.0
19:15:36.658,-1.0
19:15:36.860,-1.0
19:15:37.062,-1.0
19:15:37.267,-1.0
19:15:37.469,-1.0
19:15:37.673,-1.0
19:15:37.877,-1.0
19:15:38.081,-1.0
19:15:38.283,-1.0
19:15:38.495,-1.0
19:15:38.697,-1.0
19:15:38.900,-1.0
19:15:39.108,-1.0
19:15:39.310,-1.0
19:15:39.516,-1.0
19:15:39.727,-1.0
19:15:39.931,-1.0
19:15:40.136,-1.0
19:15:40.343,-1.0
19:15:40.574,-1.0
19:15:40.800,-1.0
19:15:41.010,-1.0
19:15:41.212,-1.0
19:15:41.413,-1.0
19:15:41.616,-1.0
19:15:41.818,-1.0
19:15:42.020,-1.0
19:15:42.222,-1.0
19:15:42.425,-1.0
19:15:42.627,-1.0
19:15:42.829,-1.0
19:15:43.030,-1.0
19:15:43.232,-1.0
19:15:43.435,-1.0
19:15:43.636,-1.0
19:15:43.838,-1.0
19:15:44.041,-1.0
19:15:44.242,-1.0
19:15:44.444,-1.0
19:15:44.646,-1.0
19:15:44.847,-1.0
19:15:45.055,-1.0
19:15:45.261,-1.0
19:15:45.465,-1.0
19:15:45.670,-1.0
19:15:45.876,-1.0
19:15:46.078,-1.0
19:15:46.281,-1.0
19:15:46.482,-1.0
19:15:46.683,-1.0
19:15:46.884,-1.0
19:15:47.087,-1.0
19:15:47.288,-1.0
19:15:47.489,-1.0
19:15:47.692,-1.0
19:15:47.894,-1.0
19:15:48.097,-1.0
19:15:48.298,-1.0
19:15:48.501,-1.0
19:15:48.703,-1.0
19:15:48.907,-1.0
19:15:49.122,-1.0
19:15:49.337,-1.0
19:15:49.647,-1.0
19:15:49.896,-1.0
19:15:50.099,-1.0
19:15:50.301,-1.0
19:15:50.502,-1.0
19:15:50.704,-1.0
