time_stamp,MODE,RTL_ALT,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
06:03:03,STABILIZE,1500.0,-35.3632621,149.1652375,0.0,-1.0,1.0,0.0,0.0,2.0,-1000.0,0.0,0.0,1.0,-0.0009852596558630466,0.0009430883801542222,0.024561341851949692,0.00019339763093739748,0.00037505661020986736,0.0018271426670253277
06:03:11,AUTO,1500.0,-35.3632622,149.1652375,9.0,-1.0,1.0,0.0,0.0,2.0,-1000.0,0.0,1.0,0.0,-0.0010899970075115561,0.0009810851188376546,0.022438451647758484,0.0003103826311416924,0.00024469144409522414,0.0015911482041701674
06:03:12,AUTO,121963.0,-35.363262125,149.1652375,9.0,-0.25,0.25,0.0,0.0,1.25,-1000.0,0.0,0.25,0.25,-0.0009128023666562513,0.0010394843411631882,0.02229959750548005,0.00025117851328104734,0.000253900361713022,0.0015206565149128437
06:03:13,AUTO,121963.0,-35.3632621,149.1652375,9.5,0.0,0.0,0.0,0.0,1.5,-1000.0,0.5,0.0,0.5,-0.0007475687307305634,0.0012533693225122988,0.022061259485781193,0.00027124412008561194,0.00029185088351368904,0.001528088003396988
06:03:15,AUTO,121963.0,-35.3632621,149.1652375,106.0,0.0,0.0,-35.5,0.0,0.5,-1065.0,0.0,2.0,1.0,0.0012334325583651662,0.0009210592725139577,0.021599200554192066,0.0002276239392813295,0.002054004289675504,0.0018592249252833426
06:03:16,AUTO,147179.0,-35.363262075,149.1652375,885.5,0.25,1.5,-127.0,0.0,0.0,-1064.0,23.0,-1.5,0.25,0.009134300518780947,0.0006659521750407293,0.02103907009586692,0.022398554894607514,-0.002204894131864421,0.0009672071973909624
06:03:17,AUTO,147179.0,-35.363261800000004,149.1652387,2353.5,4.5,27.0,-148.0,0.5,-4.0,-999.5,18.0,7.0,-19.5,0.04804004542529583,-0.005926864454522729,0.0059393541887402534,0.01728247804567218,0.006589710246771574,-0.019223313429392874
06:03:19,AUTO,147179.0,-35.3632612,149.16524575,5407.0,-5.0,-1.5,-149.0,2.0,-0.5,-1001.0,-10.0,-31.5,-1.0,-0.05808616429567337,-0.00043363403528928757,-0.088494673371315,-0.010724453255534172,-0.03196296957321465,-0.0007121733797248453
06:03:20,AUTO,43155.0,-35.3632614,149.16524275,6947.0,1.5,-52.5,-149.5,-6.0,8.0,-1001.75,61.0,10.0,2.25,-0.03188814525492489,-0.012595154577866197,-0.08281775191426277,0.06111159920692444,0.010056847357191145,0.0031679021194577217
06:03:21,AUTO,43155.0,-35.36326135,149.1652368,8498.5,1.5,-43.0,-152.0,-6.5,10.0,-1002.5,57.0,18.5,-1.0,0.03090801415964961,0.001997176092118025,-0.08117188513278961,0.05702611804008484,0.018110591918230057,-0.0010798051953315735
06:03:23,AUTO,43155.0,-35.36326235,149.16523565,11596.5,-8.5,18.0,-150.0,3.5,-3.0,-1002.0,-32.0,-15.5,-4.5,-0.003984162351116538,-0.0030413641361519694,-0.09444024413824081,-0.03327132831327617,-0.01673650788143277,-0.0041496953926980495
06:03:24,AUTO,200.0,-35.363262675,149.16523675000002,13145.75,0.75,2.0,-152.0,0.25,-0.5,-1000.75,11.75,4.75,-22.0,-0.01184519985690713,-0.007682942086830735,-0.11020921915769577,0.011824667104519904,0.004481651674723253,-0.022147610783576965
06:03:25,AUTO,200.0,-35.363262399999996,149.1652363,14705.5,5.0,-5.0,-152.0,-2.0,0.0,-1000.0,13.0,9.5,-23.5,0.0020370979327708483,-0.0003891306696459651,-0.13501865416765213,0.012687060050666332,0.00910999160259962,-0.023743961937725544
06:03:27,AUTO,200.0,-35.36326165,149.1652355,17824.5,-1.0,3.5,-152.0,0.0,0.0,-1000.0,-2.5,-0.5,-14.5,0.007454894483089447,0.00700869713909924,-0.17059442400932312,-0.0033330171136185527,-0.0010596038191579282,-0.01482200063765049
06:03:28,AUTO,189816.0,-35.3632616,149.16523575,19379.0,-2.5,6.0,-152.5,0.0,0.0,-1000.0,-0.5,-0.25,-15.0,0.003926675417460501,0.005151315941475332,-0.18465988337993622,-0.0017025245178956538,-0.0011013878538506106,-0.015154593158513308
06:03:29,AUTO,189816.0,-35.3632616,149.16523619999998,20938.0,-3.0,5.5,-153.0,0.0,0.0,-1000.0,-0.5,0.0,-18.5,0.0018791138427332044,0.0038733361288905144,-0.20193416625261307,-0.0012418008118402213,0.00014757108874619007,-0.019138280302286148
06:03:31,AUTO,189816.0,-35.3632618,149.16523665,24060.5,-2.0,2.5,-153.0,0.0,0.0,-1000.0,2.0,0.5,-19.5,0.0018511285306885839,0.0026435855543240905,-0.24066594243049622,0.0016721223073545843,0.00019494057050906122,-0.019970537163317204
06:03:32,AUTO,300000.0,-35.3632619,149.16523672500003,25612.5,-3.25,0.0,-152.5,0.0,0.25,-1001.25,6.0,3.5,1.5,-0.00429108278331114,0.004298190062399954,-0.2529018744826317,0.005563262529904023,0.0025942633801605552,0.0017856140329968184
06:03:33,AUTO,300000.0,-35.36326215,149.1652366,27166.5,-4.0,1.5,-153.0,0.0,0.5,-999.5,12.5,-1.0,23.5,0.008814029395580292,0.0026067730505019426,-0.23485508561134338,0.011242420878261328,-0.0025961335049942136,0.0247446121647954
06:03:35,AUTO,300000.0,-35.3632624,149.16523755,30270.5,0.0,7.0,-152.5,0.0,-0.5,-999.5,-2.5,1.0,19.5,0.000698708463460207,0.0017486194265075028,-0.19115839153528214,-0.004126276238821447,0.0006809439801145345,0.020484333857893944
06:03:36,AUTO,51773.0,-35.36326235,149.16523795,31823.5,0.0,3.5,-153.0,0.0,0.0,-1000.25,1.25,0.25,16.5,-0.0006680015794700012,0.0014243141340557486,-0.17333420738577843,0.0009253780008293688,-0.00042416610813234,0.01712621282786131
06:03:37,AUTO,51773.0,-35.3632623,149.165238,33381.5,0.0,0.5,-153.0,0.0,0.0,-999.5,1.0,2.0,13.5,0.00023697498545516282,0.0014070338802412152,-0.15827518701553345,0.0003452880191616714,0.0017014317854773253,0.013941967859864235
06:03:39,AUTO,51773.0,-35.3632622,149.16523784999998,36487.0,0.0,0.0,-153.0,0.0,0.0,-1000.0,0.0,0.0,11.5,0.0015158061287365854,0.0011588197958189994,-0.13438618928194046,-0.0017327771638520062,-0.0003098910965491086,0.01162600563839078
06:03:40,AUTO,300000.0,-35.36326215,149.16523770000003,38040.0,0.0,0.0,-153.0,0.0,0.0,-1000.0,3.0,0.5,9.25,0.0022090700804255903,0.0016752068186178803,-0.12459721229970455,0.0020550426561385393,0.00011112297943327576,0.009668736951425672
06:03:41,AUTO,300000.0,-35.3632621,149.16523755,39592.0,0.0,0.0,-153.0,0.0,0.0,-999.5,0.0,1.5,7.5,0.002386339008808136,0.0015856604441069067,-0.11620790883898735,-0.0006840681016910821,0.0007554320036433637,0.008391275070607662
06:03:43,AUTO,300000.0,-35.3632642,149.16523405,42213.5,-18.0,-25.0,-88.0,1.5,6.5,-957.0,51.5,-77.0,36.5,0.009829049929976463,-0.030880454927682877,0.2555869221687317,0.051245538517832756,-0.07791704591363668,0.036337580531835556
