,CHUTE_ALT_MIN,OA_DB_ALT_MIN,ADSB_LIST_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,RTL_SPEED,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG,RNGFND8_WSP_MAVG,RNGFND9_WSP_MAVG,RNGFNDA_WSP_MAVG,LGR_DEPLOY_ALT,RTL_CONE_SLOPE,EK3_GPS_VACC_MAX,LGR_RETRACT_ALT,EK2_RNG_USE_SPD,EK3_RNG_USE_SPD
19:50:07.360,0.0,0.0,0.0,0.7,1.6,100.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,9.8,8.5,222.0,2.0,2.5
19:50:12.360,23738.0,0.0,0.0,0.0,1.9,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678.0,7.8,6.3,104.0,5.5,4.5
19:50:16.777,0.0,0.0,0.0,0.5,0.4,150.0,1.0,0.1,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.1,6.7,1000.0,2.5,6.0
19:50:22.373,30635.0,0.0,0.0,0.5,0.0,1000.0,1.0,0.1,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2,5.6,718.0,4.5,6.0
19:50:28.364,0.0,0.0,0.0,0.9,1.8,500.0,1.0,0.1,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.3,5.7,155.0,4.0,2.0
19:50:32.653,25624.0,0.0,0.0,0.8,1.3,1000.0,1.0,0.1,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,9.5,5.1,617.0,6.0,6.0
19:50:36.753,30156.0,0.0,0.0,0.7,1.1,0.0,1.0,0.1,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741.0,2.1,3.3,502.0,3.0,6.0
19:50:44.928,31684.0,0.0,0.0,0.2,1.5,190.0,1.0,0.1,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,3.6,4.6,808.0,4.5,2.0
19:50:50.234,13972.0,0.0,0.0,0.8,1.6,510.0,1.0,0.1,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920.0,7.5,10.1,1000.0,5.0,5.5
19:50:54.606,971.0,0.0,0.0,1.1,0.8,460.0,1.0,0.1,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,7.8,0.0,718.0,5.0,2.0
