time_stamp,lat,lon,relative_alt,vx,vy,vz,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,RTL_ALT
19:50:27,-35.363262,149.16523738333333,46652.5,-2.3333333333333335,-0.16666666666666666,-149.33333333333334,-0.006232535350136459,0.010153190194008252,-0.0828475314968576,-0.03940789840028932,0.0379607756040059,0.11642555760530134,0.0,0.0,-990.3333333333334,-38.5,38.5,116.16666666666667,AUTO,1500.0
19:50:29,-35.36326445,149.16523336666668,49070.0,-9.5,-16.5,-75.5,0.022222156636416912,-0.04142737233390411,0.2817978908618291,0.04293630504980683,-0.03203854616731405,0.012325855767509589,0.5,4.833333333333333,-962.8333333333334,44.166666666666664,-30.833333333333332,12.5,AUTO,1500.0
19:50:31,-35.36326235,149.16523595,50040.5,16.5,27.666666666666668,-23.666666666666668,0.006391896517015994,0.007598237115113686,0.2247742439309756,-0.11060475224318604,0.018463088509937126,-0.029299973820646603,-1.1666666666666667,-12.666666666666666,-975.3333333333334,-109.66666666666667,19.166666666666668,-28.5,AUTO,1500.0
19:50:33,-35.363261,149.1652385,50035.5,4.833333333333333,-15.333333333333334,9.5,-0.02901819224158923,-0.016725255622683715,0.17808042714993158,-0.06466862559318542,-0.06307404674589634,-0.022186783142387867,-1.6666666666666667,-6.5,-1009.3333333333334,-64.83333333333333,-61.5,-21.5,AUTO,1500.0
19:50:35,-35.36325278333334,149.16523103333333,49954.833333333336,112.66666666666667,-60.5,-0.8333333333333334,-0.0010374283883720636,-0.11944412315885226,-0.24273291633774838,-0.10456032740573089,-0.04584262194111943,-0.2908095698803663,-27.833333333333332,-15.833333333333334,-1004.6666666666666,-103.5,-44.166666666666664,-290.1666666666667,AUTO,1500.0
19:50:41,-35.363214500000005,149.16520794285717,49945.0,286.7142857142857,-141.0,-2.4285714285714284,0.02083457407674619,-0.14215146324464253,-0.3203335702419281,-0.04779658147266933,0.020294489738132273,-0.03171487006225756,-66.57142857142857,-31.857142857142858,-1003.8571428571429,-46.0,21.285714285714285,-30.714285714285715,AUTO,1500.0
19:50:43,-35.363144416666664,149.16516518333333,49936.5,439.6666666666667,-209.0,-7.166666666666667,0.0574051309376955,-0.14039417651171485,-0.3463633408149083,-0.011126738972961903,0.10317519928018253,0.0186315745425721,-108.0,-54.333333333333336,-1011.6666666666666,-10.666666666666666,104.0,19.5,AUTO,1500.0
19:50:47,-35.36296908,149.16506382,50138.2,324.0,-137.2,13.0,0.03980280570685864,0.04614353105425835,-0.3710799813270569,0.15782068371772767,-0.06579332612454891,-0.04285748824477196,-71.8,-16.0,-1004.0,163.8,-64.4,-41.8,AUTO,1500.0
19:50:49,-35.362920700000004,149.16503756666668,49931.333333333336,323.6666666666667,-167.16666666666666,-0.3333333333333333,0.01904013640402506,-0.11971555293227236,-0.38245047132174176,-0.06346791237592697,0.08987734839320183,-0.03359783906489611,-77.83333333333333,-42.5,-1028.3333333333333,-61.666666666666664,90.66666666666667,-32.333333333333336,AUTO,1500.0
19:50:51,-35.362863319999995,149.16500190000002,49929.2,404.6,-209.4,6.2,0.04209286980330944,-0.2042219027876854,-0.3911495625972748,0.04374781996011734,0.13441577553749084,0.00013161990791559218,-91.6,-51.6,-1031.6,44.2,135.0,1.2,AUTO,1500.0
19:50:53,-35.362787600000004,149.16495526,49925.4,512.0,-251.0,7.0,0.06039909347891807,-0.21225040256977082,-0.4017390012741089,0.04236965328454971,0.14610349647700788,-0.015882743895053862,-119.0,-63.4,-1034.2,43.4,146.8,-14.4,AUTO,1500.0
19:50:55,-35.3626985,149.16490268,50123.2,456.8,-219.6,-5.2,0.061322569847106934,0.036591836251318455,-0.40143921971321106,-0.6232994556427002,0.14325567185878754,0.012442972976714373,-100.0,-84.4,-1007.8,-622.4,143.8,13.2,AUTO,1500.0
19:50:57,-35.36263925,149.16487048333332,50011.333333333336,291.8333333333333,-144.5,12.666666666666666,0.020936642851059634,-0.09483009856194258,-0.41110093394915265,0.1104668453335762,-0.19949071823308864,0.012342066193620363,-63.5,-34.333333333333336,-996.8333333333334,111.83333333333333,-198.66666666666666,13.666666666666666,AUTO,1500.0
19:50:59,-35.362579216666674,149.16483558333334,49985.166666666664,347.1666666666667,-193.33333333333334,0.16666666666666666,0.03172643420596918,-0.11653360010435183,-0.41547782222429913,-0.1188633566101392,-0.1581322788260877,-0.021720980837320287,-84.0,-46.666666666666664,-978.1666666666666,-117.83333333333333,-157.0,-19.833333333333332,AUTO,1500.0
19:51:01,-35.36250578333333,149.16479003333333,50010.166666666664,437.3333333333333,-231.83333333333334,-2.6666666666666665,0.058038508519530296,-0.1212603417225182,-0.4214857717355092,0.07331923209130764,-0.06634413920498143,-0.0025480285209293165,-102.16666666666667,-56.0,-981.8333333333334,74.0,-65.83333333333333,-0.6666666666666666,AUTO,1500.0
19:51:03,-35.362425740000006,149.16474056,50115.0,386.0,-190.0,-9.6,0.0822995126247406,0.10115733556449413,-0.4202065527439117,0.10346762239933013,0.16064637899398804,0.006861216481775045,-94.2,-66.2,-983.0,100.2,160.8,8.2,AUTO,1500.0
19:51:05,-35.362381883333335,149.164715,50013.333333333336,161.83333333333334,-62.166666666666664,7.333333333333333,0.03067298388729493,-0.02861727649966876,-0.42330343027909595,-0.12121367454528809,-0.08148722567905982,0.007412793056573719,-36.666666666666664,-30.5,-1002.5,-121.16666666666667,-80.5,8.666666666666666,AUTO,1500.0
19:51:07,-35.362353250000005,149.164695925,50023.75,89.5,-19.5,-0.25,0.04723011888563633,0.08704428374767303,-0.4262315258383751,0.21594307571649551,-0.0013531165241147391,-0.0039024022116791457,-20.8,-3.8,-1000.6,47.4,24.4,-1.0,AUTO,1500.0
19:51:09,-35.36234893333333,149.16469391666666,50005.833333333336,5.166666666666667,26.666666666666668,1.0,0.011770785863821706,0.01920562393691701,-0.42968682448069256,0.009620840971668562,-0.0331981914738814,-0.002404767321422696,1.6666666666666667,2.0,-1002.5,11.5,-32.0,-1.0,AUTO,1500.0
19:51:11,-35.36234928333334,149.1646952333333,50001.0,12.833333333333334,13.166666666666666,0.5,0.01405579837349554,-0.016251368292917807,-0.4334589938322703,0.0317840576171875,0.008712739450857043,1.4748036240537962e-05,-0.8333333333333334,0.5,-1001.1666666666666,33.666666666666664,9.333333333333334,1.6666666666666667,RTL,1500.0
19:51:17,-35.362346349999996,149.16469645,49980.5,0.5,10.0,0.0,-0.007557040546089411,0.033595734275877476,-0.4340943545103073,0.46733176708221436,0.054483888670802116,0.00937246612738818,4.0,24.5,-1017.5,472.0,54.5,10.0,RTL,1500.0
19:51:19,-35.3623544,149.1647045,49994.0,-111.0,37.0,1.0,-0.037369102239608765,0.0983823761343956,-0.4388927221298218,-0.5371773838996887,0.03996160998940468,-0.0002958020195364952,21.0,-2.0,-996.0,-535.0,40.0,1.0,RTL,1500.0
19:51:21,-35.3623823,149.1647205,49959.0,-260.5,111.0,2.5,-0.03703064098954201,0.17036696523427963,-0.4425050616264343,0.0609980970621109,-0.0010545338736847043,0.01614663703367114,52.666666666666664,32.666666666666664,-1005.6666666666666,-118.33333333333333,23.0,7.333333333333333,RTL,1500.0
19:51:23,-35.3624531,149.1647619,49916.0,-457.0,214.0,0.0,-0.05995102599263191,0.17591097950935364,-0.44430088996887207,0.06462463736534119,-0.24601523578166962,-0.005958967842161655,109.0,73.0,-1040.0,65.0,-245.0,-4.0,RTL,1500.0
19:51:25,-35.362545,149.1648164,49806.0,-599.0,307.0,-22.0,-0.05541490390896797,0.11596198379993439,-0.4166027009487152,-0.34073206782341003,-0.42968782782554626,0.059168387204408646,151.0,82.0,-1164.0,-339.0,-429.0,60.0,RTL,1500.0
19:51:33,-35.362853,149.1649944,49972.0,-478.0,248.0,26.0,-0.045251958072185516,0.28304600715637207,-0.42872655391693115,0.14160649478435516,0.3620634973049164,0.03473272547125816,135.0,53.0,-963.0,143.0,362.0,36.0,RTL,1500.0
19:51:35,-35.362949,149.165053,50183.0,-473.0,225.0,-13.0,-0.08631215989589691,-0.047531235963106155,-0.4086187481880188,-0.27391213178634644,-0.2735688388347626,-0.031191864982247353,101.0,63.0,-998.0,-270.0,-272.0,-28.0,RTL,1500.0
19:51:37,-35.36301,149.1650877,50011.0,-258.0,119.0,12.0,-0.0405585803091526,0.08643390238285065,-0.4085821509361267,-0.5784640908241272,0.3039150536060333,-0.038272421807050705,62.0,8.0,-999.0,-578.0,304.0,-36.0,RTL,1500.0
19:51:39,-35.3630671,149.1651239,50004.0,-327.0,148.0,-1.0,-0.06498109549283981,0.10060563683509827,-0.41000843048095703,-0.5595325827598572,0.3368266522884369,-0.056324899196624756,72.0,7.0,-939.0,-560.0,337.0,-54.0,RTL,1500.0
19:51:43,-35.3632022,149.16520325,50094.5,-338.0,146.5,-4.0,-0.05676088109612465,-0.10048562288284302,-0.39922067523002625,0.34759557247161865,-0.079339899122715,0.038359805941581726,74.0,67.5,-986.5,-40.5,-97.0,25.5,RTL,1500.0
19:51:45,-35.3632435,149.1652237,49985.0,-143.0,71.0,3.0,0.010426599532365799,0.041089896112680435,-0.401985228061676,0.6541784405708313,-0.0037409812211990356,0.011060642078518867,33.0,45.5,-1006.5,394.0,21.0,17.5,RTL,1500.0
19:51:52,-35.3632664,149.16523708333332,49990.0,8.5,12.833333333333334,0.5,0.005587176342184345,-0.019818243958676856,-0.4011286000410716,0.02705850824713707,0.04202221271892389,-0.0008967655788486203,1.5,-4.166666666666667,-1005.1666666666666,28.833333333333332,42.5,1.0,RTL,1500.0
19:51:54,-35.36326461666667,149.16523936666667,49987.166666666664,0.16666666666666666,-1.0,0.0,-0.011839277712473026,0.00109658373791414,-0.4017336318890254,-0.132415022701025,-0.017597825188810628,0.002906290969500939,0.16666666666666666,-7.5,-996.6666666666666,-131.5,-16.0,4.5,RTL,1500.0
19:51:57,-35.36326398,149.16523750000002,49985.8,4.8,-1.6,-0.6,0.01657381313852966,-0.00011937457602471114,-0.40043255090713503,0.15040182769298555,0.0044850102625787255,-0.001557790068909526,-4.0,18.2,-1006.0,153.6,4.8,0.4,RTL,1500.0
19:51:59,-35.36326335,149.1652357,49943.0,8.0,14.5,24.5,0.0034461120376363397,0.0024484455352649093,-0.400393471121788,-0.7555406093597412,0.0001223417930305004,0.00024477357510477304,-1.0,-22.0,-927.5,-751.5,1.5,2.5,RTL,1500.0
19:52:01,-35.3632629,149.1652359,48290.0,5.0,16.0,116.0,-0.017820579931139946,0.0004878616891801357,-0.402324914932251,-0.856499433517456,-0.004609080497175455,0.0035573251079767942,-4.0,9.0,-1025.0,-848.0,-3.0,5.0,RTL,1500.0
19:52:02,-35.363262875000004,149.16523562499998,46895.0,5.0,14.25,100.25,0.01918889326043427,0.0026973763306159526,-0.401399701833725,-0.8026584312319756,0.0026468106952961534,-0.005589015374425799,0.75,-66.5,-979.5,-807.25,3.5,-3.5,RTL,1500.0
19:52:04,-35.36326251666666,149.16523643333332,44977.833333333336,3.0,10.5,96.83333333333333,-0.004971389522931228,0.002164521429222077,-0.4016147007544835,-1.2400284906228383,0.0005095066347469887,-0.006521595622568081,0.8333333333333334,-70.66666666666667,-996.1666666666666,-1241.5,1.5,-4.333333333333333,RTL,1500.0
19:52:06,-35.36326243333333,149.16523726666665,42928.0,1.8333333333333333,3.6666666666666665,97.5,0.008598061938149234,0.0005607417648813376,-0.40146417419115704,-0.26352058351039886,-0.0009085738565772772,-0.005033260211348534,1.0,-47.666666666666664,-1012.8333333333334,-267.8333333333333,0.16666666666666666,-2.6666666666666665,RTL,1500.0
19:52:08,-35.36326188333334,149.16523878333336,40907.166666666664,-0.8333333333333334,-5.166666666666667,98.16666666666667,0.00649946501168112,0.0022572675176585713,-0.4013957927624385,1.2979738314946492,0.002716963072695459,-0.0002551083064948519,1.0,45.166666666666664,-1038.0,1300.5,3.3333333333333335,1.5,RTL,1500.0
19:52:10,-35.363261566666665,149.16523971666663,38883.166666666664,-5.833333333333333,-15.0,101.16666666666667,-8.445307806444664e-05,-0.0008853739127516747,-0.4015943855047226,1.3203253547350566,-0.0017687848400479804,0.0020404778188094497,-1.3333333333333333,70.66666666666667,-1023.0,1325.3333333333333,-0.6666666666666666,3.5,RTL,1500.0
19:52:12,-35.36326208333333,149.16523796666667,36835.833333333336,-1.6666666666666667,-6.333333333333333,100.5,-0.0028277712990529835,6.11268806096632e-05,-0.40184788902600604,0.1148604191839695,0.005094111043338974,-0.001663512356268863,-0.8333333333333334,37.166666666666664,-1030.1666666666667,124.0,5.666666666666667,0.5,RTL,1500.0
19:52:14,-35.363262033333335,149.16523811666664,34821.0,-1.3333333333333333,-5.166666666666667,100.66666666666667,-0.019195793196558952,0.0016333593715292711,-0.40120983123779297,-1.4088178674379985,-0.0016701597293528418,-0.0039677881092454,0.6666666666666666,-68.0,-1001.6666666666666,-1408.8333333333333,-0.5,-1.8333333333333333,RTL,1500.0
19:52:16,-35.36326173333334,149.16523909999998,32884.0,-3.3333333333333335,-9.833333333333334,102.0,0.007235024308708186,-0.000716901478881482,-0.40192824602127075,1.3361801306406658,0.0009871874935925007,0.0022057973934958377,-1.0,49.0,-1008.0,1338.1666666666667,2.0,4.166666666666667,RTL,1500.0
19:52:18,-35.36326236666667,149.16523726666665,30856.666666666668,-1.0,-3.5,102.66666666666667,0.018062542813519638,-0.0015181540608561288,-0.4016065796216329,1.028935929139455,0.0042350340518169105,-0.0006304676450478534,-2.6666666666666665,76.83333333333333,-997.5,1036.8333333333333,5.0,1.5,RTL,1500.0
19:52:22,-35.3632616,149.16523899999999,26688.8,-1.0,-3.2,104.0,-0.003535324800759554,0.005680888891220093,-0.4010461390018463,1.3552690267562866,-0.0028056736569851636,-0.0006149114109575748,5.2,38.2,-1035.0,1356.0,-1.4,1.6,RTL,1500.0
19:52:28,-35.3632607,149.1652424,23833.0,-17.0,-40.0,102.0,-0.0395059660077095,-0.0026259985752403736,-0.4013157784938812,-1.3186153173446655,-0.0031550072599202394,0.002653951058164239,-1.0,-70.0,-995.0,-1322.0,-2.0,4.0,RTL,1500.0
19:52:30,-35.363261316666666,149.16524075000004,22228.833333333332,-12.0,-32.0,106.16666666666667,-0.02471073406438033,-0.0025445112066032984,-0.40076198677221936,-0.480084965005517,-0.001238073726805548,0.0028023702713350454,-3.0,16.0,-991.3333333333334,-473.3333333333333,0.0,5.0,RTL,1500.0
19:52:32,-35.363261685714285,149.1652387714286,19999.571428571428,-6.0,-15.0,102.14285714285714,0.00110903028066137,0.0007716432696075312,-0.4012441635131836,0.8593142373221261,0.004061762975262744,0.010124683280342392,-2.2857142857142856,62.857142857142854,-997.1428571428571,864.1428571428571,4.571428571428571,12.0,RTL,1500.0
19:52:35,-35.363261699999995,149.16523822222223,17389.666666666668,-4.0,-6.111111111111111,102.0,0.011318545478085676,0.003249131686364611,-0.4003932045565711,1.2972307602564495,-0.0012147948016516035,-0.0012742364649764365,0.3333333333333333,45.333333333333336,-1022.2222222222222,1296.2222222222222,-0.2222222222222222,0.7777777777777778,RTL,1500.0
19:52:37,-35.3632617,149.1652381,15521.5,-6.5,-9.0,102.0,0.0165624157525599,0.0018887347541749477,-0.4009595364332199,0.26507046073675156,-0.005404763738624752,0.000122500816360116,0.0,-25.0,-1011.0,257.5,-4.0,2.5,RTL,1500.0
19:52:38,-35.36326181666667,149.1652379,13888.5,-3.5,-4.5,101.0,0.010816492916395267,0.0026034461528373263,-0.40114745994408924,-0.06833172193728387,-0.002756312198471278,-0.01214428364376848,0.0,-44.666666666666664,-985.8333333333334,-76.5,-1.3333333333333333,-9.5,RTL,1500.0
19:52:40,-35.36326182,149.16523802,12066.0,-3.8,-3.0,99.4,0.002593783522024751,0.0013163408380933105,-0.401010537147522,0.9790095925331116,-0.00018748799338936807,-0.0012279435992240905,-1.0,74.0,-1000.6,984.6,1.2,1.2,RTL,1500.0
19:53:07,-35.3632622,149.1652368,7156.8,-2.2,0.2,33.2,0.006416267133317888,0.0008042014233069494,-0.40004167556762693,-0.7903836309909821,0.0010217586997896433,3.944938071072101e-05,-1.2,-39.0,-1001.0,-790.6,2.4,2.2,RTL,1500.0
19:53:09,-35.363262571428564,149.16523588571428,6443.571428571428,2.4285714285714284,10.571428571428571,32.285714285714285,0.011723350400903396,0.0018497261917218566,-0.40023501004491535,-0.1760669361267771,0.001241705846041441,0.0025078507605940104,-0.14285714285714285,-11.285714285714286,-1003.8571428571429,-175.14285714285714,2.4285714285714284,5.142857142857143,RTL,1500.0
19:53:11,-35.3632622,149.1652372,5778.0,1.8,6.4,32.8,-0.01362594785168767,0.0042125530075281855,-0.39961727857589724,-0.6449839748442173,-0.0017852122196927666,-0.00015636293683201074,2.0,-23.4,-1000.4,-641.8,-0.2,2.6,RTL,1500.0
19:53:19,-35.363262950000006,149.16523519999998,2939.5,3.0,10.5,31.5,0.01841460634022951,-0.002115386538207531,-0.40102602541446686,-0.7061878144741058,-0.002125390979927033,0.0034625731641426682,-3.0,-20.0,-999.0,-703.0,-0.5,6.0,RTL,1500.0
19:53:21,-35.3632636,149.16523306666667,2332.3333333333335,12.333333333333334,30.666666666666668,31.333333333333332,0.044628205398718514,0.0011664520716294646,-0.3998024066289266,0.3378882904847463,0.003730158554390073,-0.00449435506016016,0.3333333333333333,-3.6666666666666665,-1013.3333333333334,337.0,5.0,-1.0,RTL,1500.0
19:53:23,-35.363263,149.16523445714284,1706.5714285714287,11.285714285714286,30.0,31.714285714285715,0.016583087787564312,0.004842918066840086,-0.39982722061020987,0.14047531357833318,0.00027182595139103275,-0.000458523298480681,1.2857142857142858,-1.7142857142857142,-1004.0,142.0,1.7142857142857142,2.5714285714285716,RTL,1500.0
19:53:25,-35.3632627,149.16523565,970.5,5.0,16.833333333333332,32.5,0.0045131063016015105,0.0026432720478624105,-0.400078813234965,-0.5686507647236189,0.0010541690183648218,-0.000714945956133306,0.3333333333333333,-20.166666666666668,-1005.6666666666666,-564.0,3.0,2.3333333333333335,RTL,1500.0
19:53:27,-35.36326238,149.16523666,332.0,3.0,10.8,32.4,0.00524942809715867,0.0034255887847393753,-0.3996206045150757,-0.2953846111893654,3.200687933713198e-05,-0.002714766887947917,1.4,-28.2,-995.6,-294.8,1.6,0.2,RTL,1500.0
19:53:29,-35.363262049999996,149.16523743333335,3.0,-1.6666666666666667,-1.6666666666666667,16.5,-0.0018311961515185733,0.0036784142333393297,-0.39715848366419476,0.00012669700663536787,0.0016858115753469367,0.0006961305625736713,0.0,0.0,-1000.0,3.0,3.0,3.0,RTL,1500.0
19:53:31,-35.363262399999996,149.16523713333333,0.0,-7.333333333333333,-4.0,11.166666666666666,-0.0005044136014475953,0.006150796155755718,-0.3965897212425868,0.00039796434187640745,0.0017995141679421067,0.000690701223599414,0.0,0.0,-1000.0,3.3333333333333335,3.1666666666666665,3.0,RTL,1500.0
19:53:33,-35.3632626,149.16523726,0.0,-9.0,-0.6,7.2,0.001954173552803695,0.007341489475220442,-0.39611910581588744,0.00045045996084809304,0.0016916091553866863,0.0007208587136119604,0.0,0.0,-1000.0,3.4,3.2,3.4,RTL,1500.0
19:53:40,-35.3632626,149.16523764000002,0.0,-6.0,4.6,2.2,0.004937378410249949,0.006972549390047789,-0.3943931877613068,0.0005713510327041149,0.0015470812562853099,0.0007270412985235453,0.0,0.0,-1000.0,3.6,3.6,3.2,RTL,1500.0
