,A.AUTO1
14:43:29.759,-1
14:43:29.961,-1
14:43:30.161,-1
14:43:30.362,-1
14:43:30.563,-1
14:43:30.765,-1
14:43:30.966,-1
14:43:31.166,-1
14:43:31.368,-1
14:43:31.574,-1
14:43:31.777,-1
14:43:31.978,-1
14:43:32.179,-1
14:43:32.381,-1
14:43:32.582,-1
14:43:32.783,-1
14:43:32.984,-1
14:43:33.184,-1
14:43:33.386,-1
14:43:33.587,-1
14:43:33.789,-1
14:43:33.990,-1
14:43:34.191,-1
14:43:34.392,-1
14:43:34.593,-1
14:43:34.794,-1
14:43:34.995,-1
14:43:35.198,-1
14:43:35.399,-1
14:43:35.600,-1
14:43:35.803,-1
14:43:36.004,-1
14:43:36.205,-1
14:43:36.407,-1
14:43:36.608,-1
14:43:36.809,-1
14:43:37.011,-1
14:43:37.215,-1
14:43:37.417,-1
14:43:37.620,-1
14:43:37.820,-1
14:43:38.021,-1
14:43:38.222,-1
14:43:38.423,-1
14:43:38.624,-1
14:43:38.825,-1
14:43:39.026,-1
14:43:39.228,-1
14:43:39.429,-1
14:43:39.632,-1
14:43:39.833,-1
14:43:40.034,-1
14:43:40.235,-1
14:43:40.436,-1
14:43:40.637,-1
14:43:40.837,-1
14:43:41.039,-1
14:43:41.241,-1
14:43:41.444,-1
14:43:41.647,-1
14:43:41.848,-1
14:43:42.049,-1
14:43:42.250,-1
14:43:42.451,-1
14:43:42.652,-1
14:43:42.853,-1
14:43:43.055,-1
14:43:43.257,-1
14:43:43.458,-1
14:43:43.659,-1
14:43:43.860,-1
14:43:44.060,-1
14:43:44.261,-1
14:43:44.462,-1
14:43:44.663,-1
14:43:44.864,-1
14:43:45.065,-1
14:43:45.267,-1
14:43:45.468,-1
14:43:45.670,-1
14:43:45.871,-1
14:43:46.072,-1
14:43:46.273,-1
14:43:46.474,-1
14:43:46.675,-1
14:43:46.876,-1
14:43:47.077,-1
14:43:47.279,-1
14:43:47.480,-1
14:43:47.682,-1
14:43:47.883,-1
14:43:48.085,-1
14:43:48.286,-1
14:43:48.487,-1
14:43:48.688,-1
14:43:48.889,-1
14:43:49.090,-1
14:43:49.294,-1
14:43:49.496,-1
14:43:49.698,-1
14:43:49.899,-1
14:43:50.099,-1
14:43:50.301,-1
14:43:50.502,-1
14:43:50.703,-1
14:43:50.904,-1
14:43:51.106,-1
14:43:51.308,-1
14:43:51.509,-1
14:43:51.710,-1
14:43:51.911,-1
14:43:52.114,-1
14:43:52.315,-1
14:43:52.517,-1
14:43:52.717,-1
14:43:52.918,-1
14:43:53.119,-1
14:43:53.321,-1
14:43:53.524,-1
14:43:53.726,-1
14:43:53.927,-1
14:43:54.128,-1
14:43:54.329,-1
14:43:54.530,-1
14:43:54.731,-1
14:43:54.932,-1
14:43:55.133,-1
14:43:55.334,-1
14:43:55.536,-1
14:43:55.737,-1
14:43:55.938,-1
14:43:56.139,-1
14:43:56.340,-1
14:43:56.541,-1
14:43:56.742,-1
14:43:56.944,-1
14:43:57.145,-1
14:43:57.345,-1
14:43:57.548,-1
14:43:57.749,-1
14:43:57.950,-1
14:43:58.151,-1
14:43:58.352,-1
14:43:58.554,-1
14:43:58.755,-1
14:43:58.956,-1
14:43:59.159,-1
14:43:59.359,-1
14:43:59.561,-1
14:43:59.761,-1
14:43:59.963,-1
14:44:00.164,-1
14:44:00.365,-1
14:44:00.566,-1
14:44:00.768,-1
14:44:00.968,-1
14:44:01.169,-1
14:44:01.371,-1
14:44:01.573,-1
14:44:01.774,-1
14:44:01.975,-1
14:44:02.176,-1
14:44:02.378,-1
14:44:02.579,-1
14:44:02.780,-1
14:44:02.981,-1
14:44:03.183,-1
14:44:03.384,-1
14:44:03.586,-1
14:44:03.786,-1
14:44:03.987,-1
14:44:04.188,-1
14:44:04.389,-1
14:44:04.590,-1
14:44:04.791,-1
14:44:04.992,-1
14:44:05.193,-1
14:44:05.395,-1
14:44:05.598,-1
14:44:05.798,-1
14:44:06.000,-1
14:44:06.200,-1
14:44:06.401,-1
14:44:06.602,-1
14:44:06.803,-1
14:44:07.005,-1
14:44:07.207,-1
14:44:07.408,-1
14:44:07.610,-1
14:44:07.810,-1
14:44:08.012,-1
14:44:08.213,-1
14:44:08.414,-1
14:44:08.615,-1
14:44:08.816,-1
14:44:09.018,-1
14:44:09.219,-1
14:44:09.421,-1
14:44:09.623,-1
14:44:09.824,-1
14:44:10.026,-1
14:44:10.227,-1
14:44:10.427,-1
14:44:10.628,-1
14:44:10.829,-1
14:44:11.032,-1
14:44:11.233,-1
14:44:11.435,-1
14:44:11.638,-1
14:44:11.839,-1
14:44:12.040,-1
14:44:12.241,-1
14:44:12.442,-1
14:44:12.643,-1
14:44:12.844,-1
14:44:13.046,-1
14:44:13.248,-1
14:44:13.449,-1
14:44:13.651,-1
14:44:13.851,-1
14:44:14.052,-1
14:44:14.253,-1
14:44:14.454,-1
14:44:14.655,-1
14:44:14.856,-1
14:44:15.058,-1
14:44:15.260,-1
14:44:15.892,-1
14:44:16.095,-1
14:44:16.296,-1
14:44:16.498,-1
14:44:16.699,-1
14:44:16.900,-1
14:44:17.102,-1
14:44:17.302,-1
14:44:17.503,-1
14:44:17.705,-1
14:44:17.907,-1
14:44:18.109,-1
14:44:18.310,-1
14:44:18.510,-1
14:44:18.711,-1
14:44:18.912,-1
14:44:19.113,-1
14:44:19.315,-1
14:44:19.516,-1
14:44:19.716,-1
14:44:19.918,-1
14:44:20.120,-1
14:44:20.321,-1
14:44:20.522,-1
14:44:20.722,-1
14:44:20.923,-1
14:44:21.124,-1
14:44:21.325,-1
14:44:21.526,-1
14:44:21.728,-1
14:44:21.928,-1
14:44:22.129,-1
14:44:22.330,-1
14:44:22.531,-1
14:44:22.732,-1
14:44:22.933,-1
14:44:23.134,-1
14:44:23.335,-1
14:44:23.536,-1
14:44:23.740,-1
14:44:23.942,-1
14:44:24.144,-1
14:44:24.346,-1
14:44:24.547,-1
14:44:24.748,-1
14:44:24.949,-1
14:44:25.150,-1
14:44:25.351,-1
14:44:25.552,-1
14:44:25.753,-1
14:44:25.955,-1
14:44:26.157,-1
14:44:26.358,-1
14:44:26.559,-1
14:44:26.760,-1
14:44:26.961,-1
14:44:27.162,-1
14:44:27.363,-1
14:44:27.564,-1
14:44:27.765,-1
14:44:27.966,-1
14:44:28.168,-1
14:44:28.369,-1
14:44:28.570,-1
14:44:28.771,-1
14:44:28.972,-1
14:44:29.173,-1
14:44:29.374,-1
14:44:29.575,-1
14:44:29.777,-1
14:44:29.978,-1
14:44:30.179,-1
14:44:30.380,-1
14:44:30.581,-1
14:44:30.782,-1
14:44:30.983,-1
14:44:31.184,-1
14:44:31.385,-1
14:44:31.587,-1
14:44:31.789,-1
14:44:31.991,-1
14:44:32.192,-1
14:44:32.393,-1
14:44:32.593,-1
14:44:32.794,-1
14:44:32.995,-1
14:44:33.199,-1
14:44:33.400,-1
14:44:33.602,-1
14:44:33.804,-1
14:44:34.005,-1
14:44:34.206,-1
14:44:34.407,-1
14:44:34.608,-1
14:44:34.809,-1
14:44:35.010,-1
14:44:35.211,-1
14:44:35.412,-1
14:44:35.613,-1
14:44:35.815,-1
14:44:36.016,-1
14:44:36.218,-1
14:44:36.418,-1
14:44:36.620,-1
14:44:36.821,-1
14:44:37.022,-1
14:44:37.223,-1
14:44:37.425,-1
14:44:37.626,-1
14:44:37.828,-1
14:44:38.029,-1
14:44:38.230,-1
14:44:38.431,-1
14:44:38.632,-1
14:44:38.833,-1
14:44:39.035,-1
14:44:39.236,-1
14:44:39.437,-1
14:44:39.638,-1
14:44:39.840,-1
14:44:40.041,-1
14:44:40.243,-1
14:44:40.444,-1
14:44:40.645,-1
14:44:40.846,-1
14:44:41.047,-1
14:44:41.248,-1
14:44:41.449,-1
14:44:41.650,-1
14:44:41.852,-1
14:44:42.054,-1
14:44:42.255,-1
14:44:42.457,-1
14:44:42.658,-1
14:44:42.860,-1
14:44:43.061,-1
14:44:43.262,-1
14:44:43.463,-1
14:44:43.664,-1
14:44:43.866,-1
14:44:44.067,-1
14:44:44.268,-1
14:44:44.469,-1
14:44:44.670,-1
14:44:44.871,-1
14:44:45.072,-1
14:44:45.273,-1
14:44:45.474,-1
14:44:45.677,-1
14:44:45.878,-1
14:44:46.079,-1
14:44:46.280,-1
14:44:46.482,-1
14:44:46.683,-1
14:44:46.883,-1
14:44:47.084,-1
14:44:47.285,-1
14:44:47.489,-1
14:44:47.690,-1
14:44:47.892,-1
14:44:48.094,-1
14:44:48.295,-1
14:44:48.496,-1
14:44:48.697,-1
14:44:48.899,-1
14:44:49.099,-1
14:44:49.301,-1
14:44:49.503,-1
14:44:49.705,-1
14:44:49.907,-1
14:44:50.109,-1
14:44:50.311,-1
14:44:50.513,-1
14:44:50.715,-1
14:44:50.916,-1
14:44:51.117,-1
14:44:51.318,-1
14:44:51.521,-1
14:44:51.722,-1
14:44:51.925,-1
14:44:52.129,-1
14:44:52.330,-1
14:44:52.531,-1
14:44:52.731,-1
14:44:52.933,-1
14:44:53.134,-1
14:44:53.335,-1
14:44:53.537,-1
14:44:53.739,-1
14:44:53.940,-1
14:44:54.143,-1
14:44:54.343,-1
14:44:54.544,-1
14:44:54.745,-1
14:44:54.946,-1
14:44:55.147,-1
14:44:55.348,-1
14:44:55.548,-1
14:44:55.749,-1
14:44:55.951,-1
14:44:56.153,-1
14:44:56.354,-1
14:44:56.555,-1
