,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN,OA_DB_ALT_MIN,RTL_SPEED,RTL_CONE_SLOPE,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG
03:57:30.908,59759.0,0.25,0.1,1000.0,30.0,1.8,6800.0,1000.0,3185.0,2360.0,0.0,950.0,4.4,0.0,0.0
03:57:35.749,40039.0,0.25,0.1,1000.0,30.0,2.2,2300.0,1000.0,1612.0,220.0,0.0,1500.0,2.5,0.0,0.0
03:57:41.107,194058.0,0.25,0.1,1000.0,30.0,3.2,2300.0,1000.0,1051.0,650.0,0.0,100.0,7.6,0.0,0.0
03:57:46.753,16516.0,0.25,0.1,1000.0,30.0,1.6,6600.0,1000.0,3513.0,1220.0,0.0,900.0,0.8,0.0,0.0
03:57:51.496,150082.0,0.25,0.1,1000.0,30.0,1.6,6400.0,1000.0,322.0,60.0,0.0,900.0,3.3,0.0,0.0
03:57:56.710,107793.0,0.25,0.1,1000.0,30.0,1.6,13300.0,1000.0,19264.0,180.0,0.0,1500.0,3.1,0.0,0.0
03:58:01.403,1879.0,0.25,0.1,1000.0,30.0,0.8,8600.0,1000.0,2057.0,330.0,0.0,1400.0,3.5,0.0,0.0
03:58:07.136,56052.0,0.25,0.1,1000.0,30.0,3.8,1100.0,1000.0,10488.0,1120.0,0.0,650.0,3.8,0.0,0.0
03:58:12.755,50560.0,0.25,0.1,1000.0,30.0,1.2,2600.0,1000.0,3761.0,20.0,0.0,900.0,7.2,0.0,0.0
03:58:17.521,150053.0,0.25,0.1,1000.0,30.0,1.1,12200.0,1000.0,1152.0,260.0,0.0,1400.0,4.0,0.0,0.0
03:58:22.819,3092.0,0.25,0.1,1000.0,30.0,1.0,5100.0,1000.0,21102.0,2740.0,0.0,1550.0,2.7,0.0,0.0
03:58:27.574,152505.0,0.25,0.1,1000.0,30.0,1.1,2800.0,1000.0,1558.0,170.0,0.0,650.0,2.3,0.0,0.0
03:58:32.717,41258.0,0.25,0.1,1000.0,30.0,1.3,8200.0,1000.0,829.0,2300.0,0.0,350.0,3.8,0.0,0.0
03:58:37.429,231818.0,0.25,0.1,1000.0,30.0,1.1,5800.0,1000.0,14438.0,170.0,0.0,950.0,2.5,0.0,0.0
03:58:43.202,181613.0,0.25,0.1,1000.0,30.0,3.9,14000.0,1000.0,2247.0,1130.0,0.0,350.0,5.3,0.0,0.0
03:58:48.924,158266.0,0.25,0.1,1000.0,30.0,0.8,4100.0,1000.0,31483.0,1220.0,0.0,450.0,0.7,0.0,0.0
03:58:53.697,31795.0,0.25,0.1,1000.0,30.0,1.9,1200.0,1000.0,9799.0,1220.0,0.0,1150.0,2.3,0.0,0.0
03:58:58.970,24278.0,0.25,0.1,1000.0,30.0,0.1,14300.0,1000.0,16268.0,2360.0,0.0,250.0,3.1,0.0,0.0
03:59:03.672,108195.0,0.25,0.1,1000.0,30.0,0.6,7600.0,1000.0,12134.0,570.0,0.0,250.0,7.5,0.0,0.0
03:59:08.837,65979.0,0.25,0.1,1000.0,30.0,2.1,7700.0,1000.0,3737.0,430.0,0.0,250.0,8.9,0.0,0.0
03:59:13.638,58027.0,0.25,0.1,1000.0,30.0,4.7,6300.0,1000.0,25845.0,2190.0,0.0,100.0,6.0,0.0,0.0
03:59:18.929,43456.0,0.25,0.1,1000.0,30.0,0.1,1700.0,1000.0,5226.0,850.0,0.0,900.0,1.2,0.0,0.0
03:59:23.661,9434.0,0.25,0.1,1000.0,30.0,2.9,4000.0,1000.0,10228.0,50.0,0.0,1900.0,1.1,0.0,0.0
03:59:28.429,40533.0,0.25,0.1,1000.0,30.0,3.2,14500.0,1000.0,5849.0,2970.0,0.0,200.0,3.1,0.0,0.0
03:59:34.178,112736.0,0.25,0.1,1000.0,30.0,0.4,4500.0,1000.0,23553.0,610.0,0.0,150.0,5.7,0.0,0.0
03:59:39.820,76497.0,0.25,0.1,1000.0,30.0,2.5,8900.0,1000.0,9476.0,740.0,0.0,1900.0,5.6,0.0,0.0
03:59:44.565,147876.0,0.25,0.1,1000.0,30.0,0.8,800.0,1000.0,5225.0,220.0,0.0,600.0,6.0,0.0,0.0
03:59:49.808,195174.0,0.25,0.1,1000.0,30.0,1.6,7400.0,1000.0,28893.0,360.0,0.0,750.0,2.4,0.0,0.0
03:59:54.626,91112.0,0.25,0.1,1000.0,30.0,0.6,6300.0,1000.0,17217.0,890.0,0.0,450.0,7.1,0.0,0.0
03:59:59.862,30816.0,0.25,0.1,1000.0,30.0,1.1,1700.0,1000.0,26553.0,150.0,0.0,150.0,6.4,0.0,0.0
04:00:04.639,50267.0,0.25,0.1,1000.0,30.0,2.4,10000.0,1000.0,15079.0,90.0,0.0,250.0,1.2,0.0,0.0
04:00:09.950,96409.0,0.25,0.1,1000.0,30.0,3.7,1700.0,1000.0,565.0,1040.0,0.0,250.0,3.5,0.0,0.0
04:00:14.710,2358.0,0.25,0.1,1000.0,30.0,2.6,900.0,1000.0,11372.0,2650.0,0.0,900.0,2.8,0.0,0.0
04:00:20.050,231531.0,0.25,0.1,1000.0,30.0,1.9,13100.0,1000.0,14344.0,1890.0,0.0,500.0,1.0,0.0,0.0
04:00:25.774,77202.0,0.25,0.1,1000.0,30.0,1.6,14000.0,1000.0,19500.0,940.0,0.0,250.0,3.8,0.0,0.0
04:00:30.523,45475.0,0.25,0.1,1000.0,30.0,2.4,3700.0,1000.0,318.0,1130.0,0.0,900.0,7.2,0.0,0.0
04:00:35.737,58616.0,0.25,0.1,1000.0,30.0,3.2,2100.0,1000.0,19372.0,780.0,0.0,600.0,1.6,0.0,0.0
04:00:40.558,75985.0,0.25,0.1,1000.0,30.0,2.4,1900.0,1000.0,8613.0,430.0,0.0,150.0,4.4,0.0,0.0
04:00:45.870,27360.0,0.25,0.1,1000.0,30.0,2.8,8700.0,1000.0,30768.0,1530.0,0.0,250.0,4.2,0.0,0.0
04:00:50.540,63981.0,0.25,0.1,1000.0,30.0,1.2,8400.0,1000.0,4620.0,60.0,0.0,950.0,2.7,0.0,0.0
04:00:55.681,171833.0,0.25,0.1,1000.0,30.0,1.1,1300.0,1000.0,20812.0,690.0,0.0,250.0,6.4,0.0,0.0
04:01:00.384,8057.0,0.25,0.1,1000.0,30.0,1.2,9400.0,1000.0,2596.0,1190.0,0.0,1150.0,1.6,0.0,0.0
04:01:06.076,292870.0,0.25,0.1,1000.0,30.0,0.2,11000.0,1000.0,6259.0,2880.0,0.0,250.0,4.8,0.0,0.0
04:01:11.827,115891.0,0.25,0.1,1000.0,30.0,4.4,7400.0,1000.0,4979.0,480.0,0.0,500.0,4.2,0.0,0.0
