,LOIT_BRK_DELAY,WPNAV_TER_MARGIN,LOIT_BRK_ACCEL,CHUTE_DELAY_MS,GUID_TIMEOUT,SERVO_ROB_POSMAX,SERVO_ROB_POSMIN,EK2_BCN_DELAY,EK2_FLOW_DELAY,EK3_FLOW_DELAY,BARO_FLTR_RNG,COMPASS_FLTR_RNG,H_RSC_AROT_PCT,BATT2_LOW_TIMER,BATT3_LOW_TIMER,BATT4_LOW_TIMER,BATT5_LOW_TIMER,BATT6_LOW_TIMER,BATT7_LOW_TIMER,BATT8_LOW_TIMER,BATT9_LOW_TIMER,BATT_LOW_TIMER,DISARM_DELAY,OSD_MSG_TIME,EK2_TAU_OUTPUT
21:45:49.223,0.5,0.1,72.0,4120.0,0.1,0.0,0.0,50.0,20.0,190.0,34.0,50.0,7.0,45.0,104.0,27.0,15.0,29.0,29.0,115.0,13.0,74.0,0.0,1.0,40.0
21:45:55.080,0.9,0.1,204.0,1969.0,0.1,0.0,0.0,20.0,10.0,160.0,75.0,47.0,13.0,29.0,98.0,7.0,35.0,78.0,25.0,34.0,68.0,5.0,0.0,1.0,15.0
21:46:02.440,0.9,0.1,91.0,1093.0,0.1,0.0,0.0,40.0,20.0,160.0,32.0,44.0,5.0,38.0,2.0,38.0,83.0,80.0,93.0,15.0,63.0,98.0,0.0,1.0,20.0
21:46:07.445,1.3,0.1,28.0,50.0,0.1,0.0,0.0,20.0,40.0,80.0,71.0,4.0,9.0,113.0,30.0,7.0,7.0,63.0,38.0,85.0,80.0,49.0,0.0,1.0,40.0
21:46:13.370,1.3,0.1,47.0,3338.0,0.1,0.0,0.0,10.0,10.0,30.0,6.0,4.0,25.0,27.0,84.0,37.0,108.0,60.0,68.0,4.0,25.0,41.0,0.0,1.0,15.0
21:46:19.262,1.4,0.1,97.0,145.0,0.1,0.0,0.0,80.0,70.0,10.0,69.0,8.0,30.0,50.0,61.0,45.0,91.0,30.0,68.0,4.0,95.0,15.0,0.0,1.0,35.0
21:46:25.349,0.5,0.1,141.0,4170.0,0.1,0.0,0.0,10.0,70.0,60.0,4.0,67.0,10.0,35.0,9.0,21.0,19.0,85.0,53.0,30.0,80.0,29.0,0.0,1.0,50.0
21:46:31.101,1.5,0.1,79.0,830.0,0.1,0.0,0.0,80.0,40.0,10.0,48.0,64.0,10.0,19.0,5.0,63.0,34.0,6.0,23.0,57.0,25.0,11.0,0.0,1.0,25.0
21:46:36.281,0.5,0.1,46.0,4597.0,0.1,0.0,0.0,70.0,40.0,20.0,41.0,8.0,2.0,33.0,19.0,15.0,45.0,17.0,120.0,38.0,34.0,45.0,0.0,1.0,35.0
21:46:41.197,0.7,0.1,69.0,931.0,0.1,0.0,0.0,20.0,10.0,110.0,19.0,76.0,33.0,33.0,67.0,75.0,34.0,21.0,11.0,97.0,61.0,23.0,0.0,1.0,40.0
21:46:47.031,0.3,0.1,142.0,2918.0,0.1,0.0,0.0,50.0,40.0,20.0,82.0,18.0,5.0,5.0,13.0,13.0,29.0,25.0,2.0,103.0,11.0,68.0,0.0,1.0,40.0
21:46:52.945,0.4,0.1,138.0,1015.0,0.1,0.0,0.0,20.0,40.0,160.0,45.0,15.0,14.0,53.0,12.0,111.0,42.0,41.0,98.0,34.0,67.0,68.0,0.0,1.0,15.0
