,A.LAND1
14:06:45.703,-1.0
14:06:45.905,-1.0
14:06:46.109,-1.0
14:06:46.313,-1.0
14:06:46.516,-1.0
14:06:46.719,-1.0
14:06:46.924,-1.0
14:06:47.129,-1.0
14:06:47.333,-1.0
14:06:47.537,-1.0
14:06:47.740,-1.0
14:06:47.942,-1.0
14:06:48.145,-1.0
14:06:48.348,-1.0
14:06:48.551,-1.0
14:06:48.753,-1.0
14:06:48.956,-1.0
14:06:49.159,-1.0
14:06:49.364,-1.0
14:06:49.567,-1.0
14:06:49.770,-1.0
14:06:49.972,-1.0
14:06:50.185,-1.0
14:06:50.390,-1.0
14:06:50.593,-1.0
14:06:50.796,-1.0
14:06:50.999,-1.0
14:06:51.203,-1.0
14:06:51.406,-1.0
14:06:51.611,-1.0
14:06:51.813,-1.0
14:06:52.017,-1.0
14:06:52.220,-1.0
14:06:52.424,-1.0
14:06:52.627,-1.0
14:06:52.836,-1.0
14:06:53.038,-1.0
14:06:53.240,-1.0
14:06:53.445,-1.0
14:06:53.648,-1.0
14:06:53.852,-1.0
14:06:54.056,-1.0
14:06:54.261,-1.0
14:06:54.468,-1.0
14:06:54.670,-1.0
14:06:54.872,-1.0
14:06:55.075,-1.0
14:06:55.278,-1.0
14:06:55.482,-1.0
14:06:55.684,-1.0
14:06:55.890,-1.0
14:06:56.093,-1.0
14:06:56.295,-1.0
14:06:56.498,-1.0
14:06:56.702,-1.0
14:06:56.905,-1.0
14:06:57.113,-1.0
14:06:57.316,-9.0
14:06:57.521,-9.0
14:06:57.722,-9.0
14:06:57.924,-9.0
14:06:58.126,-9.0
14:06:58.335,-9.0
14:06:58.538,-9.0
14:06:58.742,-9.0
14:06:58.944,-9.0
14:06:59.149,-9.0
14:06:59.352,-9.0
14:06:59.554,-9.0
14:06:59.757,-2.333
14:06:59.959,-1.5
14:07:00.163,-1.5
14:07:00.365,-1.5
14:07:00.570,-1.5
14:07:00.773,-1.5
14:07:00.975,-1.5
14:07:01.179,-1.5
14:07:01.383,-1.5
14:07:01.588,-1.5
14:07:01.792,-1.5
14:07:01.996,-1.5
14:07:02.197,-1.5
14:07:02.400,-1.5
14:07:02.604,-1.0
14:07:02.810,-1.0
14:07:03.012,-1.0
14:07:03.218,-1.0
