time_stamp,RTL_ALT,MODE,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lon,relative_alt,vx,vy,vz,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
12:35:10,1500.0,RTL,1.0,12.5,-976.5,1068.0,3.5,1.0,-35.3632623,149.165238,18863.5,-0.5,-4.5,98.5,0.024093524552881718,0.004728615051135421,2.2876514196395874,1.070147693157196,-0.000330053037032485,-0.0011399902869015932
12:35:12,1500.0,RTL,0.0,-9.666666666666666,-991.6666666666666,631.3333333333334,3.3333333333333335,3.6666666666666665,-35.3632622,149.16523805,16823.5,2.0,-2.5,100.0,0.025772876106202602,0.0010695007804315537,2.2873666286468506,0.689209371805191,-0.0017452912870794535,0.00045777857303619385
12:35:14,1500.0,RTL,2.0,-30.5,-971.0,351.0,11.5,6.0,-35.363261949999995,149.16523825000002,14787.5,-3.0,-5.0,101.5,0.020688808523118496,0.005054483888670802,2.2872538566589355,0.35468508303165436,0.007707060780376196,0.004941442282870412
12:35:16,1500.0,RTL,0.0,-24.333333333333332,-985.0,386.3333333333333,0.3333333333333333,5.333333333333333,-35.3632626,149.1652376,12739.0,4.0,-0.5,100.5,0.017186726443469524,0.0023720348835922778,2.285989284515381,0.3799940198659897,-0.003090695710852742,0.003121406363788992
12:35:18,1500.0,RTL,0.0,-29.0,-1063.0,-801.0,6.5,1.5,-35.3632623,149.1652377,10932.5,1.0,-1.0,46.5,-0.007355808047577739,0.0022405822528526187,2.28681480884552,-0.803170382976532,0.0027634473517537117,-0.0001639840193092823
12:35:20,1500.0,RTL,-1.0,-12.5,-1002.0,-651.5,2.0,2.0,-35.36326235,149.1652379,10381.0,1.5,-1.5,28.5,-0.005688771605491638,0.0025742693105712533,2.2862699031829834,-0.6541150361299515,-0.00213038083165884,0.0008690193644724786
12:35:22,1500.0,RTL,0.5,-28.5,-995.0,-795.5,5.0,1.5,-35.3632624,149.16523784999998,9721.5,0.0,-2.0,34.0,-0.0124483248218894,0.0044112547766417265,2.2861721515655518,-0.7972450852394104,0.001253174152225256,6.931927055120468e-05
12:35:24,1500.0,RTL,0.6666666666666666,-32.666666666666664,-1003.0,-814.3333333333334,4.0,-0.3333333333333333,-35.363263149999995,149.1652368,9045.5,7.5,3.5,34.0,-0.023330416530370712,0.002718870062381029,2.286295533180237,-0.8688198924064636,-6.357964593917131e-05,-0.0015420772251673043
12:35:26,1500.0,RTL,-1.5,-7.5,-1027.0,-451.5,4.0,0.5,-35.36326305,149.16523665,8364.0,10.5,7.5,28.5,-0.011928909458220005,-0.00044056089245714247,2.2864307165145874,-0.4547243043780327,-4.642130807042122e-05,-0.001040975854266435
12:35:28,1500.0,RTL,-1.0,17.5,-1004.0,502.0,5.0,0.0,-35.363261699999995,149.1652379,8369.0,-0.5,0.0,-4.0,0.02062489464879036,-0.0010573604959063232,2.2860910892486572,0.5019250959157944,0.0010930451098829508,-0.0016612017061561346
12:35:30,1500.0,RTL,-0.6666666666666666,-25.0,-1014.3333333333334,-514.3333333333334,4.666666666666667,3.0,-35.3632611,149.16523865,8280.5,-8.5,-6.5,13.5,0.007335185306146741,0.0009850978967733681,2.2862218618392944,-0.6054833233356476,0.0011960724368691444,0.001254192553460598
12:35:32,1500.0,RTL,0.6666666666666666,21.666666666666668,-1004.0,484.3333333333333,4.666666666666667,2.0,-35.3632613,149.1652386,8263.333333333334,-9.666666666666666,-7.666666666666667,-0.6666666666666666,0.013964960351586342,0.002706017578020692,2.2860898971557617,0.5211562067270279,0.0006531176622956991,-0.0006607707473449409
12:35:34,1500.0,RTL,0.0,-21.333333333333332,-1000.0,-452.6666666666667,4.666666666666667,3.3333333333333335,-35.36326173333333,149.16523806666666,8276.666666666666,-5.666666666666667,-4.333333333333333,0.0,-0.0019560218788683414,0.0011641510451833408,2.2861576080322266,-0.45416860779126483,0.0011559475678950548,0.001140929409302771
12:35:36,1500.0,RTL,0.0,19.0,-1003.0,394.3333333333333,5.333333333333333,3.6666666666666665,-35.363262033333335,149.1652378,8278.333333333334,-2.6666666666666665,-1.6666666666666667,0.3333333333333333,0.005972489753427605,0.001961374694171051,2.2862300872802734,0.39269867291053134,0.0016225379270811875,0.0023747823822001615
12:35:38,1500.0,RTL,-0.3333333333333333,10.0,-1003.6666666666666,564.3333333333334,5.333333333333333,3.0,-35.3632623,149.1652376,7872.0,0.3333333333333333,-0.3333333333333333,41.0,0.011046304677923521,0.001918904638538758,2.2861275672912598,0.5645485688000917,0.0015078357731302579,0.0010504393139854074
12:35:40,1500.0,RTL,-0.6666666666666666,2.0,-1007.3333333333334,477.6666666666667,5.0,3.0,-35.363262066666664,149.16523800000002,7118.333333333333,0.0,-2.0,34.0,0.017146092218657333,0.0022278818457076945,2.285707473754883,0.47807423397898674,0.0010973084717988968,0.0008467362495139241
12:35:42,1500.0,RTL,-1.0,-7.666666666666667,-1000.6666666666666,215.66666666666666,1.3333333333333333,2.0,-35.36326173333333,149.16523843333331,6436.333333333333,-2.3333333333333335,-5.0,33.0,0.01793462721010049,0.0012657068436965346,2.2862497170766196,0.2163731257120768,-0.002290159541492661,0.00011524007034798463
12:35:44,1500.0,RTL,-0.3333333333333333,-1.3333333333333333,-1005.6666666666666,311.3333333333333,4.666666666666667,1.3333333333333333,-35.363260833333335,149.16523933333335,5752.666666666667,-10.666666666666666,-12.0,33.0,0.02992297088106473,0.0010385654750280082,2.2862870693206787,0.311446875333786,0.0008795489557087421,-0.0004636504066487153
12:35:46,1500.0,RTL,1.0,2.0,-1003.6666666666666,421.0,4.0,2.3333333333333335,-35.3632608,149.1652395,5069.666666666667,-16.0,-15.666666666666666,33.0,0.023655297234654427,0.004020420679201682,2.285921653111776,0.4204189380009969,0.00030952179804444313,0.000655685318633914
12:35:48,1500.0,RTL,0.3333333333333333,16.333333333333332,-1007.6666666666666,690.0,2.6666666666666665,2.6666666666666665,-35.363261466666664,149.1652387,4386.666666666667,-9.333333333333334,-11.0,32.333333333333336,0.016459854630132515,0.0029407020968695483,2.286096731821696,0.6880399783452352,-0.001316053792834282,0.0006006408172349135
12:35:50,1500.0,RTL,0.0,15.666666666666666,-995.6666666666666,650.6666666666666,4.333333333333333,2.3333333333333335,-35.36326163333334,149.16523843333334,3712.3333333333335,-7.0,-8.0,33.0,0.0156314829364419,0.002478274516761303,2.286127964655558,0.6485451360543569,0.0002946242845306794,0.0006388641583422819
12:35:52,1500.0,RTL,0.6666666666666666,25.0,-1005.6666666666666,688.0,3.3333333333333335,3.6666666666666665,-35.36326186666667,149.16523826666665,3029.6666666666665,-4.0,-6.0,32.333333333333336,0.014052451898654303,0.0032391507799426713,2.2859466075897217,0.6855338017145792,-0.0006556815933436155,0.0015056663348029058
12:35:54,1500.0,RTL,0.6666666666666666,19.333333333333332,-1010.0,758.0,5.0,2.0,-35.36326226666667,149.16523783333332,2345.3333333333335,-1.0,-3.0,32.666666666666664,0.010380204766988754,0.003894921625033021,2.2861692905426025,0.7558738390604655,0.0008916426450014114,-0.00037316108743349713
12:35:56,1500.0,RTL,1.3333333333333333,20.0,-1005.6666666666666,664.3333333333334,3.6666666666666665,5.333333333333333,-35.3632634,149.1652367,1672.6666666666667,7.0,3.0,33.333333333333336,-0.007502346144368251,0.005023237783461809,2.2857789198557534,0.6622608800729116,-0.0004880807052055995,0.0033711802680045366
12:35:58,1500.0,RTL,0.0,40.666666666666664,-1009.3333333333334,832.3333333333334,1.3333333333333333,3.0,-35.363263933333336,149.1652359,992.6666666666666,16.0,10.666666666666666,33.0,-0.007368921554492165,0.0013860827311873436,2.286119063695272,0.8289878169695536,-0.0032788027698795,0.0010092727995167177
12:36:00,1500.0,RTL,-1.6666666666666667,37.0,-1003.6666666666666,659.3333333333334,5.666666666666667,1.0,-35.36326286666667,149.1652369,307.6666666666667,11.333333333333334,8.0,32.0,0.008566426598311713,-0.0008131212962325662,2.286006053288778,0.6558978160222372,0.0016433730100591977,-0.0007087228586897254
12:36:02,1500.0,RTL,0.0,0.0,-1000.0,3.0,3.0,3.0,-35.36326243333334,149.16523756666666,48.333333333333336,2.0,3.6666666666666665,5.333333333333333,0.002365478780120611,-0.00033423737962342176,2.2875471115112305,0.0009805957476298015,-0.0014068297265718381,0.000634185504168272
12:36:04,1500.0,RTL,0.0,0.0,-1000.0,3.0,3.0,3.0,-35.363262866666666,149.1652374,16.333333333333332,-5.0,0.0,3.6666666666666665,0.005421347140024106,-0.002193867927417159,2.2878199418385825,0.0011032484471797943,-0.0013575621414929628,0.0006300858998050293
12:36:06,1500.0,RTL,0.0,0.0,-1000.0,3.0,3.0,2.6666666666666665,-35.363263233333335,149.1652373,5.0,-8.666666666666666,0.0,2.0,0.006324727398653825,-0.0030638218546907106,2.288748025894165,0.0009859406854957342,-0.0011686370708048344,0.0005863917370637258
12:36:08,1500.0,RTL,0.0,0.0,-1000.0,3.0,3.0,3.0,-35.3632633,149.1652373,1.0,-9.0,0.0,1.0,0.006116167021294435,-0.003090872118870417,2.289712826410929,0.0009246917131046454,-0.001112670327226321,0.0006941852625459433
