,A.LOITER1
10:30:38.889,-1.0
10:30:39.091,-1.0
10:30:39.319,-1.0
10:30:39.523,-1.0
10:30:39.727,-1.0
10:30:39.929,-1.0
10:30:40.133,-1.0
10:30:40.338,-1.0
10:30:40.541,-1.0
10:30:40.749,-1.0
10:30:40.951,-1.0
10:30:41.153,-1.0
10:30:41.362,-1.0
10:30:41.568,-1.0
10:30:41.772,-1.0
10:30:41.979,-1.0
10:30:42.181,-1.0
10:30:42.384,-1.0
10:30:42.596,-1.0
10:30:42.803,-1.0
10:30:43.005,-1.0
10:30:43.207,-1.0
10:30:43.411,-1.0
10:30:43.619,-1.0
10:30:43.825,-1.0
10:30:44.030,-1.0
10:30:44.233,-1.0
10:30:44.443,-1.0
10:30:44.661,-1.0
10:30:44.865,-1.0
10:30:45.067,-1.0
10:30:45.283,-1.0
10:30:45.492,-1.0
10:30:45.694,-1.0
10:30:47.102,-1.0
10:30:47.307,-1.0
10:30:47.516,-1.0
10:30:47.728,-1.0
10:30:47.933,-1.0
10:30:48.136,-1.0
10:30:48.345,-1.0
10:30:48.547,-1.0
10:30:48.751,-1.0
10:30:48.955,-1.0
10:30:49.162,-1.0
10:30:49.374,-1.0
10:30:49.576,-1.0
10:30:49.787,-1.0
10:30:49.992,-1.0
10:30:50.194,-1.0
10:30:50.411,-1.0
10:30:50.614,-1.0
10:30:50.818,-1.0
10:30:51.026,-1.0
10:30:51.234,-1.0
10:30:51.475,-1.0
10:30:51.677,-1.0
10:30:51.883,-1.0
10:30:52.088,-1.0
10:30:52.294,-1.0
10:30:52.502,-1.0
10:30:52.713,-1.0
10:30:52.915,-1.0
10:30:53.124,-1.0
10:30:53.327,-1.0
10:30:53.543,-1.0
10:30:53.749,-1.0
10:30:53.954,-1.0
10:30:54.162,-1.0
10:30:54.364,-1.0
10:30:54.570,-1.0
10:30:54.775,-1.0
10:30:54.977,-1.0
10:30:55.179,-1.0
10:30:55.382,-1.0
10:30:55.587,-1.0
10:30:55.799,-1.0
10:30:56.001,-1.0
10:30:56.205,-1.0
10:30:56.409,-1.0
10:30:56.611,-1.0
10:30:56.814,-1.0
10:30:57.016,-1.0
10:30:57.225,-1.0
10:30:57.431,-1.0
10:30:57.637,-1.0
10:30:57.840,-1.0
10:30:58.043,-1.0
10:30:58.248,-1.0
10:30:58.451,-1.0
10:30:58.657,-1.0
10:30:58.860,-1.0
10:30:59.067,-1.0
10:30:59.270,-1.0
10:30:59.481,-1.0
10:30:59.690,-1.0
10:30:59.896,-1.0
10:31:00.102,-1.0
10:31:00.306,-1.0
10:31:00.512,-1.0
10:31:00.716,-1.0
10:31:00.989,-1.0
10:31:01.213,-1.0
10:31:01.424,-1.0
10:31:01.636,-1.0
10:31:01.842,-1.0
10:31:02.051,-1.0
10:31:02.260,-1.0
10:31:02.469,-1.0
10:31:02.676,-1.0
10:31:02.878,-1.0
10:31:03.087,-1.0
10:31:05.537,-1.0
10:31:05.740,-1.0
10:31:05.943,-1.0
10:31:06.148,-1.0
10:31:06.351,-1.0
10:31:06.554,-1.0
10:31:06.759,-1.0
10:31:06.967,-1.0
10:31:07.176,-1.0
10:31:07.379,-1.0
10:31:07.584,-1.0
10:31:07.789,-1.0
10:31:07.995,-1.0
10:31:08.198,-1.0
10:31:08.403,-1.0
10:31:08.606,-1.0
10:31:08.813,-1.0
10:31:09.019,-1.0
10:31:09.223,-1.0
10:31:09.431,-1.0
10:31:09.636,-1.0
10:31:09.846,-1.0
10:31:10.052,-1.0
10:31:10.266,-1.0
10:31:10.473,-1.0
10:31:10.676,-1.0
10:31:10.881,-1.0
10:31:11.083,-1.0
10:31:11.287,-1.0
10:31:11.491,-1.0
10:31:11.694,-1.0
10:31:11.896,-1.0
10:31:12.105,-1.0
10:31:12.324,-1.0
10:31:12.530,-1.0
10:31:12.732,-1.0
10:31:12.934,-1.0
10:31:13.136,-1.0
10:31:13.339,-1.0
10:31:13.543,-1.0
10:31:13.748,-1.0
10:31:13.958,-1.0
10:31:14.161,-1.0
10:31:14.368,-1.0
10:31:14.573,-1.0
10:31:14.776,-1.0
10:31:14.980,-1.0
10:31:15.188,-1.0
10:31:15.390,-1.0
10:31:15.600,-1.0
10:31:15.803,-1.0
10:31:16.020,-1.0
10:31:16.223,-1.0
10:31:16.430,-1.0
10:31:16.635,-1.0
10:31:16.838,-1.0
10:31:17.043,-1.0
10:31:17.248,-1.0
10:31:17.451,-1.0
10:31:17.655,-1.0
10:31:17.857,-1.0
10:31:18.061,-1.0
10:31:18.264,-1.0
10:31:18.470,-1.0
10:31:18.677,-1.0
