,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH
12:07:20.057,27923.0,0.5,0.2,-4.7,0.25
12:07:25.958,25779.0,0.5,0.5,-5.6,0.25
12:07:30.813,115771.0,0.2,0.7,-7.4,0.25
12:07:36.370,61968.0,0.5,0.2,-8.4,0.25
12:07:42.303,144828.0,0.2,0.2,-6.3,0.25
12:07:48.237,45722.0,0.5,0.3,-6.2,0.25
12:07:54.207,120874.0,0.5,0.4,-6.9,0.25
12:08:00.062,67033.0,0.3,0.9,-7.9,0.25
12:08:05.990,3640.0,0.3,1.3,-7.9,0.25
12:08:10.924,15408.0,0.5,0.2,-0.5,0.25
12:08:16.348,26688.0,0.5,0.2,-0.2,0.25
12:08:22.248,202231.0,0.2,0.2,-5.9,0.25
12:08:28.103,133978.0,0.4,0.2,-6.6,0.25
12:08:33.937,83961.0,0.7,0.5,-8.7,0.25
12:08:38.946,6765.0,0.2,1.5,-9.4,0.25
12:08:44.305,30680.0,0.4,0.5,-4.3,0.25
12:08:50.278,12124.0,0.2,0.4,-9.2,0.25
12:08:56.012,20877.0,0.4,0.4,0.2,0.25
12:09:01.902,135715.0,0.5,0.2,-7.1,0.25
12:09:06.940,43955.0,0.3,0.3,-4.5,0.25
12:09:12.395,18934.0,0.2,0.5,4.1,0.25
12:09:18.309,91061.0,0.4,0.2,-8.5,0.25
12:09:24.293,14125.0,0.3,1.1,-2.2,0.25
12:09:30.202,18782.0,0.3,0.5,-3.5,0.25
12:09:36.068,59832.0,0.7,0.3,-9.4,0.25
12:09:42.011,67798.0,0.2,0.3,-4.3,0.25
12:09:47.931,97493.0,0.2,0.5,-3.1,0.25
12:09:52.804,23287.0,0.4,0.5,-2.5,0.25
12:09:58.203,55431.0,0.2,0.3,-9.8,0.25
12:10:04.216,123999.0,0.2,0.2,-2.6,0.25
12:10:10.088,37724.0,0.2,0.2,-3.3,0.25
12:10:15.889,67521.0,0.2,0.9,-8.2,0.25
12:10:20.829,16052.0,0.5,0.7,-7.9,0.25
12:10:26.148,39253.0,0.2,0.3,-7.4,0.25
12:10:32.032,80058.0,0.2,0.7,-9.9,0.25
12:10:38.037,134464.0,0.3,0.7,-8.1,0.25
12:10:43.971,778.0,0.2,0.3,1.0,0.25
12:10:48.839,58330.0,0.5,0.2,-6.9,0.25
12:10:54.315,32057.0,0.3,1.8,-8.4,0.25
12:11:00.292,11802.0,0.3,0.5,-6.8,0.25
12:11:06.256,54139.0,0.2,0.9,-5.8,0.25
12:11:12.114,101710.0,0.2,0.4,-9.7,0.25
12:11:18.021,56618.0,0.4,0.3,-3.9,0.25
12:11:23.905,12708.0,0.2,0.2,-7.2,0.25
12:11:28.841,32788.0,0.3,0.2,-5.3,0.25
12:11:35.195,42066.0,0.2,0.7,-4.5,0.25
12:11:41.164,82754.0,0.3,0.5,-5.2,0.25
12:11:47.102,91625.0,0.2,0.3,-8.4,0.25
12:11:53.029,41615.0,0.2,0.4,-2.5,0.25
12:11:58.882,73853.0,0.4,0.2,-8.1,0.25
12:12:03.739,95564.0,0.2,0.7,-5.0,0.25
12:12:09.126,16970.0,0.7,0.2,-9.2,0.25
12:12:14.860,51190.0,0.2,0.5,-9.4,0.25
12:12:19.891,184842.0,0.4,0.3,-6.6,0.25
12:12:25.317,96275.0,0.4,0.2,-3.6,0.25
12:12:31.349,79208.0,0.2,0.3,-3.5,0.25
12:12:37.263,183758.0,0.3,0.3,-4.7,0.25
12:12:43.200,25404.0,0.2,1.1,-8.5,0.25
12:12:49.250,144013.0,0.5,0.4,-4.3,0.25
12:12:55.130,8449.0,0.5,0.5,-0.6,0.25
12:13:00.956,22198.0,0.2,1.2,-6.6,0.25
