,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN,OA_DB_ALT_MIN,RTL_SPEED,RTL_CONE_SLOPE,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG
03:14:25.098,82778.0,0.25,0.1,1000.0,30.0,2.6,12000.0,1000.0,21497.0,260.0,0.0,1550.0,1.1,0.0,0.0
03:14:30.860,74779.0,0.25,0.1,1000.0,30.0,2.9,900.0,1000.0,5516.0,1170.0,0.0,1400.0,1.1,0.0,0.0
03:14:35.500,10324.0,0.25,0.1,1000.0,30.0,3.7,1100.0,1000.0,3353.0,1060.0,0.0,350.0,1.0,0.0,0.0
03:14:40.704,74701.0,0.25,0.1,1000.0,30.0,1.8,3200.0,1000.0,11610.0,1770.0,0.0,1050.0,4.6,0.0,0.0
03:14:45.337,101470.0,0.25,0.1,1000.0,30.0,2.9,5100.0,1000.0,15768.0,610.0,0.0,750.0,3.5,0.0,0.0
03:14:51.116,99421.0,0.25,0.1,1000.0,30.0,0.2,6300.0,1000.0,24306.0,360.0,0.0,500.0,1.8,0.0,0.0
03:14:56.731,51654.0,0.25,0.1,1000.0,30.0,0.6,5100.0,1000.0,399.0,150.0,0.0,150.0,4.6,0.0,0.0
03:15:01.440,95016.0,0.25,0.1,1000.0,30.0,2.2,900.0,1000.0,8839.0,2110.0,0.0,350.0,9.7,0.0,0.0
03:15:07.164,64936.0,0.25,0.1,1000.0,30.0,0.8,16400.0,1000.0,9594.0,1810.0,0.0,450.0,1.1,0.0,0.0
03:15:12.717,64544.0,0.25,0.1,1000.0,30.0,1.6,3400.0,1000.0,13723.0,480.0,0.0,350.0,5.3,0.0,0.0
03:15:17.468,133127.0,0.25,0.1,1000.0,30.0,3.1,4000.0,1000.0,13339.0,2210.0,0.0,350.0,1.4,0.0,0.0
03:15:23.199,132587.0,0.25,0.1,1000.0,30.0,1.0,17300.0,1000.0,2290.0,620.0,0.0,350.0,2.6,0.0,0.0
03:15:28.937,231914.0,0.25,0.1,1000.0,30.0,5.1,5800.0,1000.0,2235.0,130.0,0.0,1150.0,2.3,0.0,0.0
03:15:33.661,90100.0,0.25,0.1,1000.0,30.0,0.8,700.0,1000.0,12700.0,290.0,0.0,150.0,3.3,0.0,0.0
03:15:38.754,37163.0,0.25,0.1,1000.0,30.0,1.0,5000.0,1000.0,3445.0,980.0,0.0,1300.0,1.8,0.0,0.0
03:15:43.562,6065.0,0.25,0.1,1000.0,30.0,3.4,16400.0,1000.0,8289.0,1890.0,0.0,500.0,9.0,0.0,0.0
03:15:48.887,140961.0,0.25,0.1,1000.0,30.0,1.0,12100.0,1000.0,2794.0,980.0,0.0,1650.0,8.3,0.0,0.0
03:15:53.635,20405.0,0.25,0.1,1000.0,30.0,2.8,9600.0,1000.0,14275.0,210.0,0.0,100.0,4.2,0.0,0.0
03:15:58.869,48166.0,0.25,0.1,1000.0,30.0,3.8,4600.0,1000.0,10032.0,1110.0,0.0,250.0,1.0,0.0,0.0
03:16:03.548,142645.0,0.25,0.1,1000.0,30.0,1.2,8400.0,1000.0,13863.0,780.0,0.0,200.0,4.8,0.0,0.0
03:16:08.862,2105.0,0.25,0.1,1000.0,30.0,0.3,2600.0,1000.0,10853.0,2250.0,0.0,1250.0,5.1,0.0,0.0
03:16:13.611,211549.0,0.25,0.1,1000.0,30.0,0.2,10100.0,1000.0,5005.0,470.0,0.0,1300.0,1.1,0.0,0.0
03:16:18.867,169493.0,0.25,0.1,1000.0,30.0,0.8,3100.0,1000.0,10700.0,420.0,0.0,150.0,2.0,0.0,0.0
03:16:23.603,113503.0,0.25,0.1,1000.0,30.0,2.1,2800.0,1000.0,2702.0,710.0,0.0,1400.0,7.2,0.0,0.0
03:16:28.738,113214.0,0.25,0.1,1000.0,30.0,2.8,5600.0,1000.0,16702.0,3000.0,0.0,1150.0,1.0,0.0,0.0
03:16:33.526,154286.0,0.25,0.1,1000.0,30.0,2.5,5500.0,1000.0,13257.0,560.0,0.0,250.0,6.7,0.0,0.0
03:16:38.629,41319.0,0.25,0.1,1000.0,30.0,2.4,6300.0,1000.0,13653.0,630.0,0.0,1500.0,8.1,0.0,0.0
03:16:43.253,14753.0,0.25,0.1,1000.0,30.0,1.9,4100.0,1000.0,13639.0,2320.0,0.0,350.0,7.1,0.0,0.0
03:16:48.986,111742.0,0.25,0.1,1000.0,30.0,2.4,1100.0,1000.0,11476.0,930.0,0.0,150.0,7.8,0.0,0.0
03:16:53.799,56612.0,0.25,0.1,1000.0,30.0,3.1,2800.0,1000.0,11612.0,2810.0,0.0,100.0,4.4,0.0,0.0
03:16:58.864,98786.0,0.25,0.1,1000.0,30.0,1.0,7900.0,1000.0,24147.0,240.0,0.0,200.0,2.4,0.0,0.0
03:17:03.660,276344.0,0.25,0.1,1000.0,30.0,1.0,5800.0,1000.0,3198.0,1260.0,0.0,200.0,2.0,0.0,0.0
03:17:08.740,23068.0,0.25,0.1,1000.0,30.0,0.3,3700.0,1000.0,9688.0,770.0,0.0,450.0,7.6,0.0,0.0
03:17:13.530,64821.0,0.25,0.1,1000.0,30.0,3.7,2800.0,1000.0,30452.0,880.0,0.0,450.0,5.3,0.0,0.0
03:17:18.666,49368.0,0.25,0.1,1000.0,30.0,1.9,1300.0,1000.0,4647.0,1630.0,0.0,350.0,1.4,0.0,0.0
03:17:23.428,47940.0,0.25,0.1,1000.0,30.0,0.8,1900.0,1000.0,965.0,2860.0,0.0,850.0,2.3,0.0,0.0
03:17:29.200,176223.0,0.25,0.1,1000.0,30.0,2.4,2800.0,1000.0,9872.0,160.0,0.0,650.0,4.0,0.0,0.0
03:17:34.767,86104.0,0.25,0.1,1000.0,30.0,0.3,16100.0,1000.0,2115.0,1040.0,0.0,850.0,2.4,0.0,0.0
03:17:39.493,84521.0,0.25,0.1,1000.0,30.0,2.1,4600.0,1000.0,2570.0,1150.0,0.0,250.0,2.3,0.0,0.0
03:17:45.137,59566.0,0.25,0.1,1000.0,30.0,1.8,6100.0,1000.0,13020.0,380.0,0.0,850.0,5.3,0.0,0.0
03:17:50.769,1230.0,0.25,0.1,1000.0,30.0,0.6,1700.0,1000.0,2768.0,2900.0,0.0,750.0,5.7,0.0,0.0
03:17:55.421,47181.0,0.25,0.1,1000.0,30.0,1.9,10200.0,1000.0,6526.0,2960.0,0.0,600.0,1.1,0.0,0.0
03:18:01.030,24850.0,0.25,0.1,1000.0,30.0,0.1,4600.0,1000.0,431.0,2800.0,0.0,100.0,4.0,0.0,0.0
03:18:06.691,14374.0,0.25,0.1,1000.0,30.0,3.2,3300.0,1000.0,9391.0,610.0,0.0,750.0,3.8,0.0,0.0
03:18:11.401,103349.0,0.25,0.1,1000.0,30.0,0.1,3600.0,1000.0,29696.0,610.0,0.0,900.0,1.0,0.0,0.0
03:18:17.097,224551.0,0.25,0.1,1000.0,30.0,0.6,1900.0,1000.0,7182.0,1840.0,0.0,850.0,2.2,0.0,0.0
03:18:22.894,71310.0,0.25,0.1,1000.0,30.0,0.6,2400.0,1000.0,7163.0,960.0,0.0,1400.0,0.7,0.0,0.0
03:18:27.627,5560.0,0.25,0.1,1000.0,30.0,0.2,2300.0,1000.0,7197.0,1470.0,0.0,650.0,2.3,0.0,0.0
03:18:32.877,97013.0,0.25,0.1,1000.0,30.0,1.1,2400.0,1000.0,5601.0,2420.0,0.0,350.0,4.8,0.0,0.0
03:18:37.682,222630.0,0.25,0.1,1000.0,30.0,0.8,2100.0,1000.0,14620.0,1020.0,0.0,200.0,3.3,0.0,0.0
03:18:42.328,5511.0,0.25,0.1,1000.0,30.0,0.3,1300.0,1000.0,8702.0,430.0,0.0,950.0,6.8,0.0,0.0
03:18:48.144,93605.0,0.25,0.1,1000.0,30.0,1.3,4600.0,1000.0,17286.0,2620.0,0.0,200.0,3.5,0.0,0.0
03:18:53.921,59216.0,0.25,0.1,1000.0,30.0,0.1,6300.0,1000.0,20255.0,2180.0,0.0,450.0,9.7,0.0,0.0
03:18:58.631,224514.0,0.25,0.1,1000.0,30.0,3.8,1100.0,1000.0,23784.0,210.0,0.0,250.0,1.1,0.0,0.0
03:19:03.770,50634.0,0.25,0.1,1000.0,30.0,2.5,12300.0,1000.0,7792.0,1500.0,0.0,1800.0,9.4,0.0,0.0
03:19:08.447,45515.0,0.25,0.1,1000.0,30.0,2.8,8100.0,1000.0,11945.0,380.0,0.0,350.0,1.7,0.0,0.0
03:19:14.145,15739.0,0.25,0.1,1000.0,30.0,5.0,1900.0,1000.0,17285.0,1340.0,0.0,500.0,1.2,0.0,0.0
03:19:19.859,96443.0,0.25,0.1,1000.0,30.0,1.1,800.0,1000.0,4816.0,510.0,0.0,350.0,2.4,0.0,0.0
03:19:24.690,80563.0,0.25,0.1,1000.0,30.0,1.5,6900.0,1000.0,24541.0,1920.0,0.0,250.0,4.9,0.0,0.0
03:19:29.936,33697.0,0.25,0.1,1000.0,30.0,2.2,9200.0,1000.0,3178.0,1410.0,0.0,1150.0,4.4,0.0,0.0
03:19:34.682,168871.0,0.25,0.1,1000.0,30.0,5.1,4100.0,1000.0,6969.0,380.0,0.0,500.0,1.8,0.0,0.0
03:19:39.991,152173.0,0.25,0.1,1000.0,30.0,0.3,3100.0,1000.0,4355.0,1220.0,0.0,1650.0,8.1,0.0,0.0
03:19:44.790,271131.0,0.25,0.1,1000.0,30.0,0.4,2800.0,1000.0,14268.0,1250.0,0.0,350.0,3.1,0.0,0.0
03:19:50.049,17211.0,0.25,0.1,1000.0,30.0,3.8,12600.0,1000.0,3689.0,770.0,0.0,1550.0,2.6,0.0,0.0
03:19:55.896,205625.0,0.25,0.1,1000.0,30.0,2.8,2600.0,1000.0,172.0,1590.0,0.0,850.0,0.7,0.0,0.0
03:20:00.675,76477.0,0.25,0.1,1000.0,30.0,1.6,4500.0,1000.0,23216.0,2370.0,0.0,1900.0,9.3,0.0,0.0
03:20:05.956,239146.0,0.25,0.1,1000.0,30.0,0.3,9900.0,1000.0,1601.0,1130.0,0.0,1500.0,2.6,0.0,0.0
03:20:10.740,38045.0,0.25,0.1,1000.0,30.0,0.6,14000.0,1000.0,2767.0,410.0,0.0,850.0,1.4,0.0,0.0
03:20:16.063,144740.0,0.25,0.1,1000.0,30.0,1.1,7300.0,1000.0,3053.0,1450.0,0.0,350.0,9.4,0.0,0.0
03:20:21.912,209238.0,0.25,0.1,1000.0,30.0,0.3,5100.0,1000.0,21348.0,1350.0,0.0,250.0,3.8,0.0,0.0
