time_stamp,RTL_ALT,lat,lon,relative_alt,vx,vy,vz,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro
21:17:27,1500.0,-35.36243188333333,149.16686966666666,49954.333333333336,-269.3333333333333,-264.6666666666667,4.166666666666667,BRAKE,0.05304147799809774,-0.17720024287700653,-2.3264565070470176,0.028550100823243458,-0.014280780218541622,0.0063094028737396,-74.33333333333333,-47.833333333333336,-1006.5,30.0,-11.5,8.5
21:17:29,1500.0,-35.36248140000001,149.16680863333332,50097.666666666664,-177.33333333333334,-189.0,-7.333333333333333,BRAKE,0.039889241413523756,0.17816390097141266,-2.305126945177714,-0.9179978022972742,-0.014492166539033255,0.02393877909829219,-51.666666666666664,-79.16666666666667,-985.1666666666666,-916.8333333333334,-11.5,26.166666666666668
21:17:34,1500.0,-35.36250455,149.1667818375,48941.5,-26.25,-9.625,130.0,AUTO,0.01891522656660527,-0.0031624373514205217,-2.3157366514205933,0.8329500611871481,0.003596137830754742,-0.005235658201854676,-8.75,36.5,-902.125,834.625,6.125,-2.5
21:17:39,1500.0,-35.3625098,149.16678180000002,45784.0,-15.0,-17.0,84.5,AUTO,0.01895955903455615,-0.029605109244585037,-2.320060968399048,-0.35299669206142426,-0.05125592276453972,0.012932035140693188,-4.0,-46.5,-1166.0,-356.0,-48.0,15.5
21:17:41,1500.0,-35.362526380000006,149.16676223999997,45231.0,-147.2,-143.6,-0.8,AUTO,0.0251515693962574,-0.14979105293750763,-2.3444698810577393,-0.03545691799372434,-0.038946143724024294,-0.0018088843440636992,-39.90909090909091,-24.90909090909091,-1016.3636363636364,30.90909090909091,-37.18181818181818,-2.4545454545454546
21:17:43,1500.0,-35.3625881,149.16669013333333,45373.333333333336,-357.3333333333333,-366.0,-8.833333333333334,AUTO,0.06672159271935622,-0.20838674157857895,-2.3533540964126587,-0.006201628595590591,-0.003898920491337776,0.0020427201331282654,-101.33333333333333,-55.666666666666664,-1003.0,-4.166666666666667,-1.1666666666666667,5.0
21:17:48,1500.0,-35.3627647,149.1664725,46167.0,-107.0,-133.0,13.0,BRAKE,0.037987060844898224,0.08954930305480957,-2.3264498710632324,0.4820200204849243,-0.16880974173545837,-0.045423515141010284,-44.0,-1.5,-1048.0,86.5,-186.0,-49.5
21:17:50,1500.0,-35.362775039999995,149.16645878,46070.4,-56.2,-78.8,1.6,ALT_HOLD,0.017826730012893678,0.012624670937657356,-2.330004596710205,0.11207279562950134,-0.0064537579659372565,-0.010958035197108983,-21.4,-2.6,-1008.8,116.0,-3.6,-7.6
21:17:52,1500.0,-35.3627861625,149.1664474,45190.5,-45.5,-39.25,121.5,AUTO,0.006208299775607884,-0.005642303440254182,-2.3333592414855957,-0.07759402319788933,-0.0002319219202036038,0.0006312811456155032,-14.0,-19.0,-900.75,-76.125,2.5,3.5
21:18:01,1500.0,-35.362930057142854,149.16627988571432,42272.42857142857,-444.14285714285717,-448.85714285714283,-34.857142857142854,AUTO,0.05838533118367195,-0.17627366738659994,-2.3653153351375034,0.0035087508149445057,0.014323280126388584,-0.005235632914783699,-122.28571428571429,-64.71428571428571,-994.8571428571429,7.857142857142857,16.857142857142858,-1.4285714285714286
