time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,RTL_ALT,MODE
17:46:26,-0.0007127967352668444,0.0009789948429291446,0.02281515548626582,0.00023769548473258814,0.00027688039699569345,0.001633295789361,-35.363262133333336,149.1652374,0.0,-1.0,0.6666666666666666,-1.0,0.0,1.0,-1000.0,0.0,0.0,0.0,179377.0,STABILIZE
17:46:31,-0.0005483540589921176,0.001131135388277471,0.021214377755920093,0.0008582775869096319,0.00033052649814635515,0.0014652564035107691,-35.3632621,149.16523746666667,11.333333333333334,0.0,0.0,-1.0,0.0,-8.0,-1014.6666666666666,1.0,0.6666666666666666,0.6666666666666666,179377.0,AUTO
17:46:32,-0.0003749430470634252,0.001321181111658613,0.020994591837128002,0.00029749008050809306,0.0002863753082541128,0.001412645021143059,-35.3632621,149.1652374,14.666666666666666,0.0,0.0,-1.0,0.0,1.3333333333333333,-1000.0,0.3333333333333333,0.0,0.6666666666666666,300000.0,AUTO
17:46:33,-6.240546736080432e-05,0.0016436008154414594,0.020641877315938473,0.00033978797728195786,0.00025926626403816044,0.0014052136684767902,-35.3632621,149.1652375,14.0,0.0,0.0,0.0,0.0,2.0,-1000.0,0.5,0.5,0.5,300000.0,AUTO
17:46:35,0.03486319569249948,-0.003098250327942272,0.020255136614044506,0.044794743259747825,-0.007806666971494754,0.0028638726410766444,-35.36326196666666,149.1652377,1798.6666666666667,1.6666666666666667,12.333333333333334,-146.66666666666666,0.0,-0.5,-1011.5,46.0,-5.5,1.5,300000.0,AUTO
17:46:36,0.05333980669577917,-0.0011279055227835972,-0.0063929253568251925,-0.03932260846098264,0.034273624109725155,-0.04545431459943453,-35.363261599999994,149.1652398,2944.6666666666665,7.333333333333333,43.0,-146.66666666666666,0.75,-5.75,-996.5,-18.0,24.0,-33.5,217303.0,AUTO
17:46:37,-0.0486878901720047,0.015288744742671648,-0.09441179037094116,-0.05567407483855883,-0.06627377262338996,0.0007619988173246384,-35.36326113333334,149.1652456666667,4840.333333333333,-8.333333333333334,24.666666666666668,-148.0,5.0,-6.5,-1002.5,-48.0,-44.0,-29.0,217303.0,AUTO
17:46:39,-0.0027456688694655895,-0.00943375239148736,-0.07663185149431229,0.06482622027397156,0.01840448472648859,0.005113664083182812,-35.363261449999996,149.16523965,7716.5,6.5,-60.0,-149.5,-9.0,10.0,-1003.5,65.0,18.0,4.0,217303.0,AUTO
17:46:40,0.0416549239307642,0.00651359889889136,-0.07702318020164967,0.04614827781915665,0.028747334610670805,-0.010115065379068255,-35.36326105,149.16523535,8890.25,4.0,-37.75,-151.75,-6.75,7.75,-1001.75,46.25,28.75,-10.25,129734.0,AUTO
17:46:41,0.03024921752512455,0.020204424392431974,-0.10301218181848526,-0.08320346474647522,-0.056471746414899826,0.017866299953311682,-35.3632615,149.16523410000002,10828.5,-17.0,25.0,-148.0,4.5,-0.5,-997.5,-82.0,-55.5,17.5,129734.0,AUTO
17:46:43,-0.010663214139640331,-0.009500149171799421,-0.11947537958621979,0.020474678836762905,0.010379179380834103,-0.02733605820685625,-35.363263,149.1652373,13923.5,4.0,-4.0,-151.0,-0.5,0.0,-1000.5,20.5,10.5,-27.0,129734.0,AUTO
17:46:44,0.002478062000591308,-0.0009448084892937914,-0.1403423212468624,0.014903390081599355,0.012503242352977395,-0.026239460334181786,-35.363262575,149.16523665,15095.75,6.75,-8.5,-152.0,-2.25,0.0,-1000.0,15.0,12.75,-26.0,200.0,AUTO
17:46:45,0.011146603152155876,0.00821263575926423,-0.1655697599053383,-0.00038911952287890017,0.0029442489612847567,-0.01545664295554161,-35.36326175,149.16523554999998,17041.0,2.5,-1.0,-152.0,-2.0,0.0,-1000.0,0.0,3.0,-15.5,200.0,AUTO
17:46:47,0.0036031646886840463,0.0045960526913404465,-0.190531387925148,-0.0027098770951852202,-0.0015585340443067253,-0.016620080918073654,-35.3632615,149.16523585,20154.5,-3.0,6.0,-152.0,0.0,0.0,-999.5,-1.5,-0.5,-16.0,200.0,AUTO
