,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,EK2_CHECK_SCALE,EK3_CHECK_SCALE,LGR_DEPLOY_ALT,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG
17:46:32.086,300000.0,0.6,1.4,0.7,0.25,0.0,0.0,21520.0,250.0,1.0,0.1,50.0,50.0,842.0,0.0,0.0,0.0,0.0,0.0,0.0
17:46:36.114,217303.0,0.5,0.5,4.8,0.25,0.0,0.0,19941.0,0.0,1.0,0.1,50.0,50.0,359.0,0.0,0.0,0.0,0.0,0.0,0.0
17:46:40.134,129734.0,0.5,0.0,7.6,0.25,5.1,0.0,5690.0,550.0,1.0,0.1,50.0,50.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0
17:46:44.149,200.0,0.9,1.6,10.1,0.25,2.6,0.0,6622.0,660.0,1.0,0.1,50.0,50.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0
17:46:48.166,44276.0,0.6,1.3,8.8,0.25,0.0,0.0,16629.0,680.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
17:46:52.183,15437.0,0.0,1.3,-8.8,0.25,5.1,0.0,11107.0,1000.0,1.0,0.1,50.0,50.0,672.0,0.0,0.0,0.0,0.0,0.0,0.0
17:46:56.210,274588.0,0.7,0.7,-0.5,0.25,0.0,0.0,10868.0,1000.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
17:47:00.246,223321.0,0.7,0.1,-3.6,0.25,2.3,0.0,2437.0,1000.0,1.0,0.1,50.0,50.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0
17:47:04.267,186876.0,1.1,0.1,-6.2,0.25,0.7,0.0,19517.0,770.0,1.0,0.1,50.0,50.0,531.0,0.0,0.0,0.0,0.0,0.0,0.0
17:47:08.286,105924.0,1.1,0.0,-0.0,0.25,5.1,0.0,11996.0,1000.0,1.0,0.1,50.0,50.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0
