,LAND_SPEED,LAND_ALT_LOW,PLND_XY_DIST_MAX,PLND_TIMEOUT,AVOID_MARGIN,FOLL_OFS_Z,CAM_TRIGG_DIST,RNGFND1_PWRRNG,RNGFND2_PWRRNG,RNGFND3_PWRRNG,RNGFND4_PWRRNG,RNGFND5_PWRRNG,RNGFND6_PWRRNG,RNGFND7_PWRRNG,RNGFND8_PWRRNG,RNGFND9_PWRRNG,RNGFNDA_PWRRNG,WPNAV_TER_MARGIN,OA_MARGIN_MAX,VISO_POS_M_NSE,WP_NAVALT_MIN,OA_BR_LOOKAHEAD,FOLL_OFS_X,BCN_ALT,TERRAIN_MARGIN
22:33:13.283,60.0,3470.0,0.0,0.0,1.0,-68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,18.1,0.1,0.0,63.0,-99.0,5523.0,0.05
22:33:17.155,200.0,2700.0,0.0,0.0,1.0,-87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,37.1,0.1,0.0,63.0,13.0,1267.0,0.05
22:33:21.017,200.0,2310.0,0.0,0.0,1.0,-41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,18.1,0.1,0.0,65.0,-72.0,1842.0,0.05
22:33:24.876,100.0,2290.0,0.0,0.0,1.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,31.1,0.1,0.0,72.0,-42.0,596.0,0.05
22:33:29.341,80.0,3090.0,0.0,0.0,1.0,-78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,93.1,0.1,0.0,47.0,-89.0,7316.0,0.05
22:33:33.170,120.0,580.0,0.0,0.0,1.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,93.1,0.1,0.0,35.0,-30.0,7151.0,0.05
22:33:37.028,80.0,5200.0,0.0,0.0,1.0,-23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,77.1,0.1,0.0,3.0,-87.0,325.0,0.05
22:33:41.007,60.0,220.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,60.1,0.1,0.0,86.0,-47.0,4813.0,0.05
22:33:44.871,120.0,6260.0,0.0,0.0,1.0,-62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,83.1,0.1,0.0,44.0,-36.0,16.0,0.05
22:33:49.276,120.0,770.0,0.0,0.0,1.0,-41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,51.1,0.1,0.0,6.0,-8.0,975.0,0.05
22:33:53.100,50.0,930.0,0.0,0.0,1.0,-66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,60.1,0.1,0.0,6.0,100.0,7463.0,0.05
22:33:56.922,60.0,840.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,56.1,0.1,0.0,92.0,21.0,6497.0,0.05
22:34:01.322,130.0,1160.0,0.0,0.0,1.0,-76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,57.1,0.1,0.0,80.0,-58.0,1501.0,0.05
22:34:05.253,180.0,530.0,0.0,0.0,1.0,-44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,20.1,0.1,0.0,37.0,-94.0,4585.0,0.05
22:34:09.118,200.0,7030.0,0.0,0.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,34.1,0.1,0.0,6.0,88.0,1349.0,0.05
22:34:12.986,140.0,1030.0,0.0,0.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,26.1,0.1,0.0,40.0,-36.0,90.0,0.05
22:34:17.292,50.0,880.0,0.0,0.0,1.0,-85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,52.1,0.1,0.0,32.0,-25.0,8932.0,0.05
22:34:21.125,110.0,5050.0,0.0,0.0,1.0,-96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,8.1,0.1,0.0,24.0,-97.0,2346.0,0.05
22:34:24.968,120.0,2550.0,0.0,0.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,18.1,0.1,0.0,17.0,53.0,874.0,0.05
22:34:29.839,60.0,5540.0,0.0,0.0,1.0,-96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,57.1,0.1,0.0,52.0,-66.0,953.0,0.05
22:34:34.233,90.0,910.0,0.0,0.0,1.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,40.1,0.1,0.0,82.0,-82.0,2365.0,0.05
