,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P
22:52:11.829,7195.0,0.3,0.5,-6.8,0.25,0.6,0.0,26078.0,290.0,1.0
22:52:16.592,102768.0,0.4,0.3,-3.9,0.25,1.1,0.0,4501.0,450.0,1.0
22:52:21.687,28273.0,0.7,0.7,-8.9,0.25,4.1,0.0,560.0,10.0,1.0
22:52:26.432,17051.0,0.3,0.3,-5.5,0.25,1.1,0.0,2916.0,240.0,1.0
22:52:32.138,155174.0,0.2,0.9,2.5,0.25,0.6,0.0,4553.0,370.0,1.0
22:52:37.766,9335.0,0.2,2.0,-8.8,0.25,1.1,0.0,7880.0,350.0,1.0
22:52:42.487,252543.0,0.3,0.4,-9.8,0.25,1.6,0.0,27587.0,290.0,1.0
22:52:48.072,240916.0,0.4,0.2,-8.1,0.25,2.4,0.0,6625.0,340.0,1.0
22:52:53.731,21218.0,0.9,0.3,-6.8,0.25,1.5,0.0,18424.0,290.0,1.0
22:52:58.489,51395.0,0.3,0.7,-3.1,0.25,2.1,0.0,16286.0,280.0,1.0
22:53:04.338,288345.0,0.2,0.3,-5.0,0.25,1.0,0.0,10535.0,150.0,1.0
22:53:09.915,115867.0,0.4,1.1,-7.2,0.25,0.8,0.0,389.0,480.0,1.0
22:53:14.657,49864.0,0.5,0.4,1.3,0.25,0.8,0.0,4011.0,130.0,1.0
22:53:19.971,50117.0,0.5,1.8,-8.1,0.25,0.8,0.0,4200.0,40.0,1.0
22:53:24.781,83554.0,0.2,0.3,-9.4,0.25,4.4,0.0,11999.0,100.0,1.0
22:53:29.996,19328.0,0.2,1.3,-9.4,0.25,3.9,0.0,164.0,110.0,1.0
22:53:34.760,208872.0,0.3,0.7,-9.2,0.25,3.2,0.0,1428.0,130.0,1.0
22:53:39.923,94022.0,0.3,0.2,-7.9,0.25,1.2,0.0,31181.0,100.0,1.0
22:53:44.521,51409.0,0.9,1.4,-2.3,0.25,1.6,0.0,11264.0,30.0,1.0
22:53:49.644,115275.0,0.3,1.2,-9.2,0.25,0.1,0.0,16271.0,10.0,1.0
22:53:54.292,198489.0,0.2,0.3,-2.9,0.25,0.1,0.0,4494.0,290.0,1.0
22:53:59.985,95922.0,0.2,0.3,-4.3,0.25,1.0,0.0,1872.0,350.0,1.0
22:54:04.627,189701.0,0.5,0.2,-4.5,0.25,0.8,0.0,21831.0,150.0,1.0
22:54:09.676,176743.0,0.7,0.9,-9.0,0.25,0.6,0.0,733.0,130.0,1.0
22:54:14.306,16244.0,0.5,1.1,-6.1,0.25,0.2,0.0,3103.0,590.0,1.0
22:54:19.927,135688.0,0.3,0.2,-1.2,0.25,0.2,0.0,2241.0,190.0,1.0
22:54:24.595,76149.0,0.3,0.7,-7.6,0.25,0.1,0.0,3665.0,640.0,1.0
22:54:29.784,32171.0,0.3,1.3,-7.2,0.25,0.2,0.0,18379.0,590.0,1.0
22:54:34.594,143128.0,0.4,1.1,-8.7,0.25,1.2,0.0,20483.0,240.0,1.0
22:54:39.785,116228.0,0.9,0.5,-8.9,0.25,2.4,0.0,6744.0,160.0,1.0
