time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lon,relative_alt,vx,vy,vz,MODE,RTL_ALT
16:18:02,-0.0009854671661742032,0.0013070321583654732,0.02807614509947598,0.00022595803602598608,0.00025092484429478645,0.0024322197132278234,0.0,1.0,-1000.0,0.0,0.0,0.5,-35.3632621,149.1652374,0.0,0.0,0.0,-1.0,STABILIZE,1500.0
16:18:04,-0.0007910518227921178,0.001566329369476686,0.026872144391139347,0.0002833038355068614,0.0002549384904947753,0.002251419316356381,0.0,1.5,-1000.0,0.0,0.0,0.0,-35.3632621,149.1652374,0.0,-1.3333333333333333,0.3333333333333333,-1.0,STABILIZE,1500.0
16:18:08,-0.0014042403345229104,0.0009593877111910842,0.025047046598047018,0.0002431245957268402,0.0002395788615103811,0.0019804742914857343,0.0,1.0,-1000.0,0.0,0.0,0.0,-35.3632622,149.1652375,0.0,-1.0,0.0,-0.3333333333333333,STABILIZE,1500.0
16:18:14,-0.0009433177183382213,0.0009769579046405852,0.02314220741391182,0.00035021742223761976,0.00022884257487021387,0.0017393826274201274,0.0,1.0,-1000.0,0.5,0.0,0.25,-35.3632622,149.1652375,0.0,-1.0,1.0,-1.0,STABILIZE,1500.0
16:18:20,-0.0006538141169585288,0.0009769125802752872,0.022470484177271526,0.0003226404854406913,0.00030804080112526816,0.0015826929981509845,0.0,1.0,-1000.0,0.6666666666666666,0.0,0.3333333333333333,-35.3632622,149.16523753333334,0.0,-1.0,3.0,1.6666666666666667,AUTO,1500.0
16:18:24,0.0016615361737422063,0.0006466728591476567,0.02114008041098714,0.007101146678905934,0.00203173617774155,0.0012728779402095824,0.0,0.0,-1109.25,7.5,2.25,0.75,-35.363262125,149.16523740000002,389.75,0.0,-0.75,-89.75,AUTO,1500.0
16:18:26,0.04070542248276373,0.001910205736445884,-0.00491629121825099,-0.039799806041022144,0.014014357157672444,-0.03524990888157239,1.5,-7.166666666666667,-997.6666666666666,-39.333333333333336,14.666666666666666,-35.5,-35.36326165,149.16523948333332,2842.6666666666665,5.333333333333333,35.833333333333336,-145.5,AUTO,1500.0
16:18:28,-0.06351840309798717,0.001326209217950236,-0.09462225995957851,0.045669425278902054,-0.0020375409949338064,-0.017880471423268318,-2.0,3.75,-1001.5,45.5,-1.5,-17.75,-35.36326095,149.165244325,5750.5,-3.75,-29.5,-149.0,AUTO,1500.0
16:19:02,0.013634472702895957,-0.0013710342713498644,0.2523476183414459,-0.11150068470409938,0.03622980096510479,-0.03452531301549503,-1.0,-4.142857142857143,-975.2857142857143,-109.42857142857143,36.857142857142854,-33.57142857142857,-35.3632632,149.1652345142857,49987.71428571428,17.0,25.714285714285715,-19.571428571428573,AUTO,1500.0
16:19:04,0.06075812876224518,-0.028798032909565206,0.27705779671669006,-0.08095341388668333,-0.01921260919854311,0.25116004661789965,0.7142857142857143,-12.0,-1006.5714285714286,-78.0,-17.857142857142858,251.71428571428572,-35.36326148571429,149.16524127142858,49970.857142857145,6.428571428571429,55.0,-0.14285714285714285,AUTO,1500.0
16:19:08,0.025960256345570087,-0.14343076944351196,1.531863033771515,0.005967907607555389,0.017840971238911152,-0.0038093039765954018,-94.0,-49.5,-986.5,5.5,18.0,-3.0,-35.3632456,149.16534710000002,49973.0,89.5,434.0,-7.0,AUTO,1500.0
16:19:10,0.04765046713873744,-0.10579090472310781,1.5096759349107742,-0.02066176012158394,0.018940445996122435,-0.00789954437641427,-103.5,-50.375,-990.75,-19.5,19.375,-7.25,-35.3632310125,149.16544348749997,50007.375,95.625,486.125,-0.75,AUTO,1500.0
16:19:12,0.05082637009521326,-0.04142273450270295,1.4914283156394958,-0.07155901504059632,0.052756776101887226,-0.013040405620510379,-100.0,-52.666666666666664,-994.1666666666666,-69.66666666666667,53.166666666666664,-12.166666666666666,-35.363213433333335,149.1655646,50025.666666666664,88.0,455.5,-0.16666666666666666,AUTO,1500.0
