time_stamp,MODE,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,RTL_ALT
23:36:14,STABILIZE,0.0,1.0,-1000.0,0.0,0.0,0.0,-0.0008444308768957853,0.0009120642789639533,0.024991344660520554,0.00039543031016364694,0.00034432049142196774,0.0020275632850825787,-35.3632621,149.1652375,0.0,-1.0,1.0,0.0,94164.0
23:36:22,AUTO,0.0,1.5,-1000.0,0.5,0.0,0.5,-0.0005601403245236725,0.0009828979964368045,0.02257567085325718,0.0002386930282227695,0.0002457601367495954,0.0016307823243550956,-35.3632622,149.1652375,2.5,-1.0,1.0,-1.0,94164.0
23:36:24,AUTO,0.0,1.0,-1000.0,0.5,0.0,0.0,3.4392451198073104e-06,0.0013605725835077465,0.021950545720756054,0.00034096301533281803,0.0003276242350693792,0.0015576493460685015,-35.3632621,149.1652374,14.5,0.0,0.0,-2.5,172448.0
23:36:26,AUTO,0.0,0.0,-1121.6666666666667,3.0,2.6666666666666665,0.3333333333333333,0.0011955001003419359,0.0004774902287560205,0.02146372136970361,0.002607120589042703,0.00272233826884379,0.0011713594625083108,-35.3632621,149.16523746666667,323.3333333333333,0.0,0.0,-85.66666666666667,250732.0
23:36:28,AUTO,2.0,-8.0,-994.3333333333334,-74.0,41.333333333333336,-63.0,0.04609780696531137,0.004204755581061666,-0.022425770449141662,-0.07502534488836925,0.04076767868051926,-0.06281744937102,-35.3632615,149.16524026666667,3111.3333333333335,7.666666666666667,48.0,-146.0,250732.0
23:36:29,AUTO,4.333333333333333,-3.6666666666666665,-1002.3333333333334,-54.0,-76.33333333333333,22.0,-0.0596067321797212,0.0016444979701191187,-0.0874934767683347,-0.055102989077568054,-0.07719162479043007,0.022761898580938578,-35.3632613,149.16524583333333,5006.333333333333,-9.333333333333334,17.0,-148.0,113823.0
23:36:30,AUTO,-2.3333333333333335,5.666666666666667,-1001.0,48.0,5.333333333333333,3.6666666666666665,-0.05970140422383944,-0.020198898389935493,-0.07267971336841583,0.048118919134140015,0.005582933236534397,0.0043799687797824545,-35.36326163333334,149.16524503333335,6155.333333333333,0.0,-33.666666666666664,-148.0,113823.0
23:36:32,AUTO,-5.0,4.333333333333333,-1000.0,30.333333333333332,38.333333333333336,-29.333333333333332,0.05473486458261808,0.01598420801262061,-0.07725621511538823,0.03038597044845422,0.03799843291441599,-0.029178868047893047,-35.363260833333335,149.16523396666668,9255.666666666666,1.3333333333333333,-23.0,-151.33333333333334,113823.0
23:36:34,AUTO,4.333333333333333,-2.0,-1002.6666666666666,-12.666666666666666,-8.333333333333334,-10.0,-0.019824635858337086,-0.013267173742254576,-0.09583738446235657,-0.013272640916208426,-0.009009413256232316,-0.0100076924621438,-35.3632629,149.16523683333335,12327.0,-9.333333333333334,18.0,-149.66666666666666,80097.0
23:36:36,AUTO,-3.0,0.0,-1000.0,13.333333333333334,11.666666666666666,-23.0,0.007048861899723609,0.001836883796689411,-0.1479048083225886,0.013018917292356491,0.011399111244827509,-0.02339472932120164,-35.3632624,149.1652363,15447.333333333334,7.666666666666667,-9.0,-151.0,80097.0
23:36:38,AUTO,0.0,0.0,-999.0,-4.333333333333333,-1.6666666666666667,-10.666666666666666,0.00811630068346858,0.007497197948396206,-0.17845153311888376,-0.005255306450029214,-0.002767751303811868,-0.010751212947070599,-35.3632615,149.16523543333332,18565.0,-1.0,5.333333333333333,-151.0,80097.0
23:36:39,AUTO,0.3333333333333333,-0.6666666666666666,-1000.0,-1.6666666666666667,-0.3333333333333333,-16.0,0.0027510925040890775,0.0039450790112217264,-0.19505242009957632,-0.002931765920948237,-0.001173784917530914,-0.01644471970697244,-35.363261533333336,149.16523593333332,20505.333333333332,-3.0,6.666666666666667,-151.0,37001.0
23:36:40,AUTO,0.0,0.0,-1000.0,1.0,0.0,-19.0,0.0012386497110128403,0.003064274787902832,-0.2085918883482615,0.0008201141996930043,-8.065284540255864e-05,-0.01916769581536452,-35.3632616,149.16523630000003,21673.666666666668,-3.0,5.333333333333333,-151.0,37001.0
23:36:42,AUTO,0.0,0.0,-998.6666666666666,-22.666666666666668,1.6666666666666667,-17.333333333333332,-0.001497529757519563,0.0027561752746502557,-0.24810636043548584,-0.023240760201588273,0.0013837701020141442,-0.01791956399877866,-35.3632618,149.1652366666667,24789.333333333332,-2.0,2.0,-151.66666666666666,37001.0
23:36:44,AUTO,0.3333333333333333,0.0,-999.6666666666666,-4.0,0.0,24.0,0.010510977978507677,0.0016784986946731806,-0.22553950051466623,-0.005554397280017535,-0.0009040262084454298,0.02511463624735673,-35.36326226666667,149.1652365,27902.666666666668,-3.0,6.333333333333333,-151.0,37001.0
23:36:45,AUTO,0.6666666666666666,-1.0,-1000.3333333333334,-2.6666666666666665,1.3333333333333333,20.0,0.0012787030524729441,0.002043287386186421,-0.19864210486412048,-0.004178150091320276,0.0009194929346752664,0.020678201069434483,-35.3632623,149.16523736666667,29837.333333333332,0.0,8.0,-151.0,66166.0
