time_stamp,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,RTL_ALT
13:08:15,STABILIZE,-0.000516017316840589,0.0012039351277053356,0.027755772694945335,0.0002271560369990766,0.00033383877598680556,0.0021399948745965958,-35.3632622,149.1652375,20.0,-1.0,1.0,-1.0,0.0,1.0,-1000.0,0.0,0.0,0.0,1500.0
13:08:23,STABILIZE,-0.0008869997982401401,0.0009580845653545111,0.024169436655938625,0.0001893005392048508,0.0002615756820887327,0.0016435579163953662,-35.3632622,149.1652375,30.0,-1.0,1.0,0.0,0.0,2.0,-1000.0,0.0,0.0,0.0,1500.0
13:08:29,AUTO,-0.001501103222835809,0.0010025715455412865,0.022705898620188236,0.00020258687436580658,0.00014949479373171926,0.0015411567874252796,-35.36326215,149.1652375,4.5,-1.0,0.0,0.0,0.0,1.5,-1000.0,0.0,1.0,0.5,1500.0
13:08:31,AUTO,-0.0008715154544916004,0.0013861721963621676,0.022313573397696018,0.0002385804837103933,0.0003020967706106603,0.0015033046365715563,-35.3632621,149.1652375,0.0,0.0,1.5,1.0,0.0,1.0,-1000.0,0.0,0.5,0.0,1500.0
13:08:32,AUTO,-0.0007212366908788681,0.0016103289381135255,0.022112413309514523,0.00026379294286016375,0.00031281248084269464,0.001432977500371635,-35.3632621,149.1652375,0.0,0.0,0.25,0.5,0.0,1.5,-1000.0,0.5,0.0,0.5,12187.0
13:08:33,AUTO,0.0034927355591207743,0.0006446008301281836,0.02184018399566412,-0.0003064775373786688,0.004130837507545948,0.001353574509266764,-35.3632621,149.1652375,291.5,0.0,1.5,-83.5,0.0,0.0,-1119.0,0.5,4.5,0.5,12187.0
13:08:35,AUTO,0.05257507786154747,0.00016703642904758453,-0.016154548386111856,-0.05893592978827655,0.05862514115869999,-0.07145939953625202,-35.3632615,149.16524045,3097.5,9.0,47.0,-147.0,1.5,-9.0,-992.0,-58.0,59.0,-71.5,12187.0
13:08:37,AUTO,-0.06373405084013939,-0.0008334450249094516,-0.09795723855495453,0.05325384624302387,-0.000760925468057394,-0.015105010941624641,-35.36326085,149.1652456,6161.5,-2.5,-34.0,-150.0,-2.5,5.0,-1001.5,53.5,0.0,-15.0,12187.0
13:08:38,AUTO,-0.01803744852077216,0.003356640605488792,-0.10508812218904495,0.06464874930679798,0.009316893178038299,-0.002761124400421977,-35.36326115,149.165241575,7318.5,-8.0,-56.5,-151.0,-5.0,10.25,-1002.25,64.75,9.5,-2.75,107347.0
13:08:39,AUTO,0.06157573312520981,0.009839945007115602,-0.10076703131198883,0.0370924174785614,-0.02138392203778494,0.02525693830102682,-35.3632627,149.16523505,9278.0,-18.0,-17.5,-154.0,-1.0,8.0,-999.0,37.5,-20.5,24.5,107347.0
13:08:41,AUTO,-0.01934028696268797,0.005799876875244081,-0.11498333513736725,0.013064761878922582,0.01969530526548624,-0.05166022107005119,-35.3632619,149.1652369,12368.0,18.0,-0.5,-153.0,-3.0,-3.5,-1002.0,13.5,20.0,-51.5,107347.0
13:08:43,AUTO,0.012329647317528725,0.011462766211479902,-0.15904328227043152,-0.0017498600063845515,-0.008462772238999605,-0.001177815705887042,-35.3632608,149.1652353,15492.5,-7.0,1.0,-153.0,0.0,0.5,-999.5,-1.0,-7.0,-1.0,107347.0
