time_stamp,MODE,alt,lat,lon,relative_alt,vx,vy,vz,VFR_HUD_alt,xacc,yacc,zacc,xgyro,ygyro,zgyro,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,EK2_ALT_SOURCE
17:05:28,AUTO,590426.0,-35.36326108000001,149.16524440000003,6400.2,-2.0,-38.0,-147.8,590.4259887695313,-3.2,6.4,-1002.2,48.6,2.0,-5.2,1500.0,-0.051238647848367694,-0.006757807731628418,-0.09350664466619492,0.048285090178251264,0.0015102124772965908,-0.005315636121667922,0.0
17:05:50,AUTO,624575.0,-35.3632621,149.16523745,40547.5,0.0,0.0,-153.0,624.5749816894531,0.0,0.0,-1000.0,1.0,1.25,7.5,1500.0,0.0030791456229053438,0.0014117971004452556,-0.11496437340974808,0.00010938994819298387,0.0003112748672720045,0.008245709585025907,0.0
17:06:05,AUTO,626230.0,-35.36326488,149.16524896,42205.2,-3.2,23.2,81.8,626.22998046875,1.8,4.2,-1127.0,576.4,-16.2,1.6,1500.0,0.018738789451890624,-0.005478328943718224,0.12256652712821961,0.5790605053305626,-0.01734456783160567,0.0011749080149456859,0.0
17:06:18,ALT_HOLD,625910.0,-35.36306893999999,149.16561487999996,41882.8,156.4,161.0,172.8,625.9099853515625,-55.0,-22.8,-939.2,-798.0,5.0,6.6,1500.0,-0.016130900688585824,-0.008333789464086295,1.0538368701934815,-0.8034492239356041,0.004093631729483604,0.0066516691818833355,0.0
17:06:24,AUTO,619535.0,-35.36300833333333,149.16567265,35509.666666666664,65.33333333333333,197.83333333333334,-17.166666666666668,619.5349833170573,-38.5,-25.0,-1017.1666666666666,-26.333333333333332,-43.833333333333336,17.166666666666668,1500.0,0.052472359190384545,-0.1450598823527495,1.045116702715556,-0.031179554760456085,-0.04586241922030846,0.016745035264951486,0.0
17:06:29,AUTO,621610.0,-35.362921525,149.16585675,37584.5,331.25,487.25,-55.5,621.6099853515625,-95.75,-85.0,-963.75,28.75,-67.75,-216.75,1500.0,0.07142592500895262,-0.1544693410396576,0.8033519387245178,0.024626838974654675,-0.0697236224077642,-0.2186269760131836,0.0
17:07:59,AUTO,592717.1428571428,-35.362609985714286,149.1665250285714,8692.285714285714,27.714285714285715,-15.857142857142858,-3.0,592.7171369280134,-2.2857142857142856,5.857142857142857,-1003.5714285714286,79.28571428571429,-2.142857142857143,2.857142857142857,1500.0,-0.01282950131488698,-0.004498929151200822,1.0182441302708216,0.07849187616791044,-0.0058389640346701655,0.0009426265356263944,0.0
17:08:25,ALT_HOLD,586395.0,-35.362586416666666,149.16652343333334,2368.6666666666665,-15.5,10.666666666666666,18.0,586.3949890136719,3.6666666666666665,-20.0,-929.6666666666666,-336.5,1.1666666666666667,1.3333333333333333,1500.0,-0.0050390584850295754,0.0018221823981245204,1.0045784711837769,-0.34176435445745784,-0.002824884606525302,-0.0014093446467692654,0.0
17:08:37,ALT_HOLD,583940.0,-35.36259305,149.1665304,0.0,-2.0,1.0,1.0,583.9400024414062,0.0,0.0,-1000.0,3.25,3.0,3.0,1500.0,-0.00022748420542484382,-0.0014093699574004859,1.0037330389022827,0.0005212985561229289,5.420949310064316e-05,0.0006929458468221128,0.0
