,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN
08:56:27.994,72372.0,0.25,0.1,1000.0,30.0,0.1,4000.0,1000.0,14530.0,1990.0
08:56:32.996,270705.0,0.25,0.1,1000.0,30.0,1.6,800.0,1000.0,8131.0,520.0
08:56:38.493,67855.0,0.25,0.1,1000.0,30.0,0.3,2100.0,1000.0,394.0,2880.0
08:56:44.329,3242.0,0.25,0.1,1000.0,30.0,0.6,4500.0,1000.0,12301.0,180.0
08:56:50.380,112288.0,0.25,0.1,1000.0,30.0,1.8,8400.0,1000.0,4186.0,780.0
08:56:56.400,75374.0,0.25,0.1,1000.0,30.0,0.4,6300.0,1000.0,20417.0,2550.0
08:57:02.288,221866.0,0.25,0.1,1000.0,30.0,0.1,10200.0,1000.0,3483.0,1670.0
08:57:08.248,54489.0,0.25,0.1,1000.0,30.0,1.5,12000.0,1000.0,3253.0,1880.0
08:57:14.126,135252.0,0.25,0.1,1000.0,30.0,0.8,7600.0,1000.0,10643.0,280.0
08:57:20.070,15346.0,0.25,0.1,1000.0,30.0,0.4,10000.0,1000.0,290.0,180.0
08:57:25.999,20060.0,0.25,0.1,1000.0,30.0,4.8,3200.0,1000.0,11804.0,280.0
08:57:31.926,47306.0,0.25,0.1,1000.0,30.0,0.8,1600.0,1000.0,19351.0,360.0
08:57:36.775,14633.0,0.25,0.1,1000.0,30.0,1.0,5900.0,1000.0,12671.0,90.0
08:57:42.114,118218.0,0.25,0.1,1000.0,30.0,2.1,7100.0,1000.0,6723.0,1430.0
08:57:47.998,90688.0,0.25,0.1,1000.0,30.0,2.4,5300.0,1000.0,11072.0,570.0
08:57:53.840,63888.0,0.25,0.1,1000.0,30.0,0.1,5800.0,1000.0,9957.0,2560.0
08:57:58.711,18546.0,0.25,0.1,1000.0,30.0,2.9,1700.0,1000.0,6298.0,2640.0
08:58:04.194,12527.0,0.25,0.1,1000.0,30.0,1.6,4100.0,1000.0,26879.0,750.0
08:58:10.053,23757.0,0.25,0.1,1000.0,30.0,1.6,17800.0,1000.0,19869.0,330.0
08:58:15.935,70541.0,0.25,0.1,1000.0,30.0,0.4,1700.0,1000.0,12834.0,2570.0
08:58:20.948,211156.0,0.25,0.1,1000.0,30.0,1.5,4300.0,1000.0,3363.0,2430.0
08:58:26.328,105328.0,0.25,0.1,1000.0,30.0,0.8,2600.0,1000.0,31039.0,110.0
08:58:32.206,63403.0,0.25,0.1,1000.0,30.0,2.9,14600.0,1000.0,3721.0,1880.0
08:58:38.241,224133.0,0.25,0.1,1000.0,30.0,0.4,1100.0,1000.0,6667.0,570.0
08:58:44.221,290240.0,0.25,0.1,1000.0,30.0,2.1,6600.0,1000.0,16119.0,600.0
08:58:50.110,92048.0,0.25,0.1,1000.0,30.0,1.5,2600.0,1000.0,1316.0,2150.0
08:58:56.151,47267.0,0.25,0.1,1000.0,30.0,0.1,800.0,1000.0,10193.0,130.0
08:59:02.166,108820.0,0.25,0.1,1000.0,30.0,2.2,3300.0,1000.0,4994.0,190.0
08:59:08.228,212491.0,0.25,0.1,1000.0,30.0,1.1,2100.0,1000.0,8325.0,310.0
08:59:14.178,55966.0,0.25,0.1,1000.0,30.0,1.8,1100.0,1000.0,504.0,1850.0
08:59:20.077,114483.0,0.25,0.1,1000.0,30.0,1.6,4000.0,1000.0,403.0,1020.0
08:59:26.000,43819.0,0.25,0.1,1000.0,30.0,0.8,10400.0,1000.0,7343.0,490.0
08:59:32.046,27238.0,0.25,0.1,1000.0,30.0,3.2,8900.0,1000.0,1175.0,560.0
08:59:38.059,137527.0,0.25,0.1,1000.0,30.0,1.2,4900.0,1000.0,19400.0,30.0
08:59:44.105,195775.0,0.25,0.1,1000.0,30.0,1.1,5100.0,1000.0,13660.0,60.0
08:59:49.984,92054.0,0.25,0.1,1000.0,30.0,2.6,5800.0,1000.0,9697.0,440.0
08:59:54.888,29576.0,0.25,0.1,1000.0,30.0,2.1,5100.0,1000.0,7303.0,1610.0
09:00:00.279,48871.0,0.25,0.1,1000.0,30.0,4.1,1300.0,1000.0,12290.0,1010.0
09:00:06.098,69830.0,0.25,0.1,1000.0,30.0,1.8,9100.0,1000.0,2415.0,220.0
09:00:11.940,69909.0,0.25,0.1,1000.0,30.0,0.8,5300.0,1000.0,5152.0,490.0
09:00:17.382,69164.0,0.25,0.1,1000.0,30.0,1.2,5000.0,1000.0,6823.0,1880.0
09:00:23.339,114919.0,0.25,0.1,1000.0,30.0,1.1,1900.0,1000.0,10391.0,280.0
09:00:29.303,11765.0,0.25,0.1,1000.0,30.0,3.1,3200.0,1000.0,23810.0,910.0
09:00:35.123,203167.0,0.25,0.1,1000.0,30.0,0.8,5900.0,1000.0,16480.0,180.0
09:00:41.015,49066.0,0.25,0.1,1000.0,30.0,0.6,4000.0,1000.0,16271.0,150.0
09:00:46.950,17255.0,0.25,0.1,1000.0,30.0,3.8,2100.0,1000.0,4579.0,290.0
09:00:51.920,18327.0,0.25,0.1,1000.0,30.0,0.4,5600.0,1000.0,23778.0,1520.0
09:00:57.438,132707.0,0.25,0.1,1000.0,30.0,0.6,7300.0,1000.0,15759.0,90.0
09:01:03.404,77399.0,0.25,0.1,1000.0,30.0,2.1,9400.0,1000.0,1581.0,1510.0
09:01:09.433,17441.0,0.25,0.1,1000.0,30.0,2.6,12100.0,1000.0,1145.0,310.0
09:01:15.424,155373.0,0.25,0.1,1000.0,30.0,1.1,1700.0,1000.0,461.0,1610.0
09:01:21.382,123190.0,0.25,0.1,1000.0,30.0,0.8,9500.0,1000.0,2441.0,440.0
09:01:27.445,3357.0,0.25,0.1,1000.0,30.0,0.6,8200.0,1000.0,5783.0,180.0
09:01:33.449,88379.0,0.25,0.1,1000.0,30.0,1.2,2800.0,1000.0,649.0,650.0
09:01:39.465,271992.0,0.25,0.1,1000.0,30.0,2.5,4600.0,1000.0,3576.0,260.0
09:01:45.591,7426.0,0.25,0.1,1000.0,30.0,1.9,9200.0,1000.0,4035.0,1310.0
09:01:51.048,67180.0,0.25,0.1,1000.0,30.0,1.9,13200.0,1000.0,2139.0,280.0
09:01:57.001,115301.0,0.25,0.1,1000.0,30.0,1.1,4300.0,1000.0,12464.0,2570.0
09:02:03.079,5513.0,0.25,0.1,1000.0,30.0,1.0,6300.0,1000.0,8941.0,1580.0
09:02:08.963,31695.0,0.25,0.1,1000.0,30.0,0.2,17300.0,1000.0,7542.0,2580.0
09:02:14.055,93399.0,0.25,0.1,1000.0,30.0,0.3,9100.0,1000.0,7663.0,570.0
09:02:18.996,85569.0,0.25,0.1,1000.0,30.0,1.2,7100.0,1000.0,4435.0,910.0
09:02:24.939,250679.0,0.25,0.1,1000.0,30.0,2.1,1200.0,1000.0,15660.0,260.0
09:02:29.844,94941.0,0.25,0.1,1000.0,30.0,1.2,8700.0,1000.0,13636.0,700.0
09:02:35.329,187496.0,0.25,0.1,1000.0,30.0,1.0,4700.0,1000.0,7207.0,710.0
09:02:41.410,118556.0,0.25,0.1,1000.0,30.0,2.1,7600.0,1000.0,442.0,1170.0
09:02:47.382,107119.0,0.25,0.1,1000.0,30.0,0.3,9900.0,1000.0,22369.0,830.0
09:02:53.344,78923.0,0.25,0.1,1000.0,30.0,0.3,10900.0,1000.0,11176.0,1130.0
09:02:59.279,62438.0,0.25,0.1,1000.0,30.0,1.9,600.0,1000.0,3809.0,2050.0
09:03:05.288,118619.0,0.25,0.1,1000.0,30.0,0.1,14100.0,1000.0,11077.0,180.0
09:03:11.524,260581.0,0.25,0.1,1000.0,30.0,0.3,12500.0,1000.0,809.0,260.0
09:03:16.872,97856.0,0.25,0.1,1000.0,30.0,0.2,12100.0,1000.0,5928.0,580.0
09:03:21.864,39970.0,0.25,0.1,1000.0,30.0,0.8,10600.0,1000.0,5373.0,2220.0
09:03:27.406,41212.0,0.25,0.1,1000.0,30.0,2.1,6300.0,1000.0,6672.0,1850.0
09:03:33.351,118061.0,0.25,0.1,1000.0,30.0,2.9,2600.0,1000.0,7039.0,360.0
09:03:39.310,79040.0,0.25,0.1,1000.0,30.0,1.9,3700.0,1000.0,334.0,770.0
09:03:45.374,55853.0,0.25,0.1,1000.0,30.0,0.4,14500.0,1000.0,8103.0,180.0
09:03:51.450,102423.0,0.25,0.1,1000.0,30.0,1.2,1700.0,1000.0,3570.0,2750.0
09:03:57.432,188654.0,0.25,0.1,1000.0,30.0,1.9,7400.0,1000.0,23890.0,470.0
