time_stamp,RTL_ALT,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
08:59:49,143914.5,-35.36326006666666,149.16523806666666,216665.33333333334,-17.0,-1.3333333333333333,100.33333333333333,0.0,-64.66666666666667,-1011.3333333333334,-791.0,-4.333333333333333,-5.666666666666667,RTL,-0.01967357440541188,-0.004002339361856381,-1.5017555554707844,-0.7935539782047272,-0.00771145677814881,-0.00883292150683701
08:59:51,92054.0,-35.363261099999995,149.16523846666666,214619.0,-16.0,-5.0,99.33333333333333,-3.0,-45.0,-985.0,-77.33333333333333,0.6666666666666666,-1.3333333333333333,RTL,0.01313399833937486,-0.007125189372648795,-1.5065829753875732,-0.0787081834860146,-0.0022223795919368663,-0.004780376019577186
08:59:53,92054.0,-35.363264066666666,149.16523800000002,212576.66666666666,5.333333333333333,-4.666666666666667,98.66666666666667,-2.6666666666666665,-68.33333333333333,-998.3333333333334,-1025.6666666666667,8.0,-4.0,RTL,0.025513578827182453,-0.004793078250562151,-1.511132796605428,-1.0286243955294292,0.006044459451610844,-0.00741225255963703
08:59:54,29576.0,-35.36326436666667,149.16523759999998,211305.33333333334,19.666666666666668,-3.3333333333333335,100.0,-0.6666666666666666,-56.666666666666664,-985.3333333333334,-1436.6666666666667,8.0,1.6666666666666667,RTL,-0.004355072548302512,0.0022398256696760654,-1.51422115166982,-1.441289226214091,0.006108130095526576,-0.0013195253753413756
08:59:55,29576.0,-35.36326376666667,149.1652374,210529.66666666666,18.666666666666668,-1.6666666666666667,98.33333333333333,2.6666666666666665,-36.333333333333336,-1014.3333333333334,-1170.6666666666667,7.333333333333333,2.0,RTL,-0.015482267985741297,0.0043307811332245665,-1.516262690226237,-1.1762992143630981,0.005243417263651888,-0.0012238379567861557
08:59:57,29576.0,-35.36326209999999,149.16523753333334,208509.0,3.3333333333333335,0.0,101.0,1.0,-17.0,-996.3333333333334,-1026.6666666666667,0.3333333333333333,2.0,RTL,-0.024921319757898647,-0.0004973240429535508,-1.5189264218012493,-1.032892068227132,-0.0020745774187768498,-0.0013930266723036766
08:59:59,29576.0,-35.363261666666666,149.16523793333332,206473.33333333334,-3.3333333333333335,-2.6666666666666665,102.0,1.6666666666666667,20.666666666666668,-983.3333333333334,-341.0,7.0,-2.0,RTL,-0.020159791534145672,-0.0020140910831590495,-1.5218878587086995,-0.34851795931657154,0.004854826955124736,-0.005633945654456814
09:00:00,48871.0,-35.36326123333333,149.165238,205201.66666666666,-5.666666666666667,-3.3333333333333335,101.33333333333333,1.0,17.333333333333332,-995.0,-503.6666666666667,0.6666666666666666,4.0,RTL,-0.02827523338298003,-0.0010317216510884464,-1.523974100748698,-0.510678231716156,-0.0010206986141080658,0.0008913614631940922
09:00:01,48871.0,-35.36326096666667,149.165238,204432.0,-9.0,-3.3333333333333335,100.0,0.3333333333333333,16.666666666666668,-1012.0,-375.0,1.3333333333333333,7.666666666666667,RTL,-0.027759938190380733,-0.00011079511023126543,-1.5253175099690754,-0.3821264108022054,-0.0006834935241689285,0.004496923182159662
09:00:03,48871.0,-35.36326006666666,149.1652379,202383.0,-16.666666666666668,-2.6666666666666665,98.66666666666667,-1.0,56.333333333333336,-992.0,261.6666666666667,-2.3333333333333335,13.0,RTL,-0.028583018109202385,-0.0004117060695231582,-1.5278871059417725,0.25562501202027005,-0.004773569526150823,0.00996468092004458
09:00:05,48871.0,-35.36326283333333,149.1652379,200341.0,-8.0,-1.0,98.66666666666667,-6.666666666666667,56.0,-1006.0,382.0,-2.3333333333333335,7.0,RTL,0.020174768830959994,-0.010026417672634125,-1.530666748682658,0.37612126270929974,-0.004942954983562231,0.00415968398253123
09:00:06,69830.0,-35.36326576666667,149.1652378,199065.33333333334,20.666666666666668,-3.0,99.66666666666667,-2.3333333333333335,50.0,-970.0,154.0,13.666666666666666,10.0,RTL,0.03484163371225198,-0.00418387462074558,-1.5319774945576985,0.14748099943002066,0.011624158748115102,0.006661751928428809
09:00:07,69830.0,-35.36326606666667,149.16523746666667,198299.33333333334,33.666666666666664,-2.3333333333333335,101.0,0.3333333333333333,37.666666666666664,-1004.3333333333334,-74.0,8.666666666666666,7.333333333333333,RTL,0.020342712601025898,0.002156747422607926,-1.5311559041341145,-0.08065396298964818,0.0066806186611453695,0.004433247105528911
09:00:09,69830.0,-35.3632638,149.165237,196257.33333333334,24.333333333333332,2.3333333333333335,99.66666666666667,0.6666666666666666,46.0,-1038.6666666666667,1307.3333333333333,-6.0,0.6666666666666666,RTL,0.021215394760171574,0.0037246610348423323,-1.5319875478744507,1.3031981388727825,-0.009005251030127207,-0.0029445378265033164
09:00:11,69909.0,-35.3632637,149.1652372,194196.0,16.333333333333332,3.0,96.33333333333333,-0.3333333333333333,71.0,-1044.0,1182.0,4.0,-4.666666666666667,RTL,0.02088461599002282,-0.0003017881487418587,-1.5339199701944988,1.1755789915720622,0.002108295060073336,-0.008575242788841328
09:00:12,69909.0,-35.3632644,149.16523725000002,192955.5,18.0,2.0,102.0,-2.0,9.5,-1006.0,1013.5,6.0,2.5,RTL,0.04574738256633282,-0.0008555053209420294,-1.5353169441223145,1.010109394788742,0.0044002876384183764,-0.0010122369276359677
09:00:14,69909.0,-35.363264349999994,149.1652372,190922.0,22.5,1.0,99.0,1.0,0.5,-964.0,907.5,1.5,3.5,RTL,0.037126293405890465,0.0009173884027404711,-1.5354271531105042,0.9043225646018982,-0.0011464499402791262,0.00016729533672332764
09:00:16,69909.0,-35.3632634,149.1652372,188873.0,19.0,0.0,97.0,4.5,40.0,-1009.5,1382.5,11.0,13.0,RTL,0.02527676336467266,0.005029362626373768,-1.5369747281074524,1.3771594166755676,0.008472875226289034,0.009779619984328747
09:00:17,69164.0,-35.3632618,149.1652372,188105.0,10.0,0.0,97.5,6.0,35.75,-1035.0,1389.75,2.25,5.5,RTL,0.0015766206197440624,0.007959736394695938,-1.5373109579086304,1.3846076130867004,-0.0006773582426831126,0.0020919492817483842
09:00:18,69164.0,-35.363259049999996,149.1652373,186839.0,-12.5,1.0,96.0,2.0,68.0,-989.5,1503.5,-4.0,21.5,RTL,-0.026397154666483402,0.005843545775860548,-1.537387490272522,1.4968091249465942,-0.007186784641817212,0.018080496462062
09:00:20,69164.0,-35.363258200000004,149.1652378,184821.0,-39.5,0.0,100.0,-1.5,29.5,-1031.0,1189.5,0.0,5.0,RTL,-0.0032213954254984856,-0.003481837804429233,-1.5381305813789368,1.1860221028327942,-0.0026233316166326404,0.0016750406939536333
09:00:22,69164.0,-35.3632609,149.16523784999998,182781.5,-25.0,-1.0,104.5,-3.0,-34.5,-966.0,55.5,1.0,0.5,RTL,0.01701030693948269,-0.003374979365617037,-1.538941502571106,0.053463153541088104,-0.0012506087077781558,-0.002811760059557855
09:00:23,114919.0,-35.363261725,149.16523770000003,182006.0,-15.75,-1.25,99.5,-0.75,-12.0,-1022.0,515.0,3.75,-1.0,RTL,0.024512757547199726,-0.0018301359086763114,-1.5392567217350006,0.5128461048007011,0.0017511783516965806,-0.004794510547071695
09:00:24,114919.0,-35.3632616,149.1652374,180723.0,-6.5,-0.5,101.5,0.5,-42.5,-991.0,190.5,5.5,-1.0,RTL,0.005199627368710935,0.0045140262227505445,-1.539132833480835,0.18868839740753174,0.0034415803384035826,-0.004805914591997862
09:00:26,114919.0,-35.36326065,149.1652373,178688.0,-16.0,1.0,104.5,0.5,-76.0,-951.0,-1490.5,-2.5,0.5,RTL,-0.024120258167386055,0.00038492803287226707,-1.5393509268760681,-1.494139552116394,-0.005219104466959834,-0.0033666183007881045
09:00:28,114919.0,-35.3632611,149.16523755,176632.0,-13.0,0.0,95.5,-0.5,-30.0,-1043.5,-13.5,-4.5,13.0,RTL,0.0020932960615027696,-0.0029589589685201645,-1.540196716785431,-0.014897212386131287,-0.0075800553895533085,0.009360911208204925
09:00:29,11765.0,-35.3632621,149.1652377,175872.25,-10.25,0.0,99.5,-2.75,-50.5,-971.75,-401.75,-2.75,4.0,RTL,0.01688286999706179,-0.006683847168460488,-1.5401918292045593,-0.40385719016194344,-0.005141232570167631,0.00025234243366867304
