,CHUTE_ALT_MIN,OA_DB_ALT_MIN,ADSB_LIST_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,RTL_SPEED,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG,RNGFND8_WSP_MAVG,RNGFND9_WSP_MAVG,RNGFNDA_WSP_MAVG,LGR_DEPLOY_ALT,RTL_CONE_SLOPE,EK3_GPS_VACC_MAX,LGR_RETRACT_ALT,EK2_RNG_USE_SPD,EK3_RNG_USE_SPD
18:17:46.502,32000.0,0.0,0.0,0.4,2.0,330.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.0,3.5,5.7,0.0,3.5,5.5
18:17:52.140,32000.0,0.0,0.0,0.9,1.2,400.0,1.0,0.1,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,8.7,44.0,4.5,4.5
18:17:56.655,0.0,0.0,0.0,0.5,2.0,550.0,1.0,0.1,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,3.7,2.8,225.0,4.0,6.0
18:18:01.080,20490.0,0.0,0.0,0.6,1.7,560.0,1.0,0.1,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.5,5.1,0.0,5.0,2.0
18:18:05.229,5914.0,0.0,0.0,0.0,0.0,540.0,1.0,0.1,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,5.0,6.9,339.0,5.5,3.5
18:18:13.575,25792.0,0.0,0.0,0.9,1.3,460.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,873.0,10.1,2.5,89.0,3.5,2.5
18:18:19.026,0.0,0.0,0.0,0.4,0.8,930.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,4.6,0.0,2.0,5.0
18:18:24.174,17603.0,0.0,0.0,0.6,0.3,340.0,1.0,0.1,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.6,400.0,6.0,2.0
18:18:30.086,223.0,0.0,0.0,0.7,1.6,0.0,1.0,0.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,3.4,9.4,769.0,4.0,4.5
18:18:47.459,6369.0,0.0,0.0,0.9,2.0,150.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.0,1.2,1.7,1000.0,2.5,5.5
18:18:52.496,4812.0,0.0,0.0,0.9,2.0,1000.0,1.0,0.1,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.1,0.0,840.0,5.0,3.0
18:18:57.143,10853.0,0.0,0.0,1.0,0.7,1000.0,1.0,0.1,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.0,4.8,10.1,762.0,6.0,5.5
18:19:01.351,4422.0,0.0,0.0,0.3,0.9,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644.0,0.8,10.1,343.0,5.0,6.0
18:19:06.130,14415.0,0.0,0.0,0.4,0.3,50.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,2.9,307.0,4.5,5.5
18:19:12.362,3922.0,0.0,0.0,1.0,1.9,870.0,1.0,0.1,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,9.5,7.9,954.0,3.0,3.0
18:19:23.434,22505.0,0.0,0.0,0.0,0.7,610.0,1.0,0.1,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,10.1,7.0,357.0,3.0,2.0
18:19:30.402,0.0,0.0,0.0,0.6,0.0,440.0,1.0,0.1,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789.0,2.6,4.1,964.0,2.0,3.0
18:19:35.265,0.0,0.0,0.0,1.1,0.0,790.0,1.0,0.1,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,8.8,271.0,5.0,4.5
18:19:40.453,32000.0,0.0,0.0,1.1,0.5,180.0,1.0,0.1,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,10.1,993.0,3.5,3.0
18:19:44.686,16044.0,0.0,0.0,0.1,0.1,0.0,1.0,0.1,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.0,3.3,10.1,625.0,4.0,4.0
18:19:49.203,0.0,0.0,0.0,0.4,1.4,100.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.0,3.7,0.0,641.0,5.5,4.5
18:19:59.076,16833.0,0.0,0.0,0.0,0.8,810.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.5,0.0,377.0,5.0,6.0
18:20:06.065,20873.0,0.0,0.0,0.7,2.0,50.0,1.0,0.1,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920.0,6.5,5.2,648.0,2.5,6.0
18:20:11.087,15305.0,0.0,0.0,1.0,0.9,1000.0,1.0,0.1,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.3,7.4,0.0,6.0,6.0
18:20:17.362,22693.0,0.0,0.0,0.4,0.0,1000.0,1.0,0.1,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.0,0.5,5.1,1000.0,2.0,2.5
18:20:27.023,29387.0,0.0,0.0,0.9,0.6,460.0,1.0,0.1,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,1.5,450.0,5.0,2.0
18:20:34.276,0.0,0.0,0.0,0.1,0.0,1000.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,6.3,0.4,0.0,4.5,5.0
18:20:38.879,0.0,0.0,0.0,0.0,1.0,670.0,1.0,0.1,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,761.0,3.6,3.6,1000.0,5.5,6.0
18:20:44.298,27472.0,0.0,0.0,0.9,0.0,810.0,1.0,0.1,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,7.3,2.1,682.0,6.0,6.0
18:20:49.065,15661.0,0.0,0.0,0.6,1.2,200.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,9.5,193.0,2.0,5.0
18:20:54.050,29385.0,0.0,0.0,0.0,2.0,80.0,1.0,0.1,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.0,6.3,5.8,918.0,6.0,2.0
18:20:58.447,10298.0,0.0,0.0,0.4,2.0,610.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,5.7,150.0,4.0,5.5
18:21:02.836,13734.0,0.0,0.0,0.2,0.0,1000.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,6.0,0.0,812.0,2.5,5.0
18:21:12.074,2587.0,0.0,0.0,1.1,0.0,140.0,1.0,0.1,1650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,794.0,2.5,5.6,539.0,2.0,6.0
18:21:17.404,32000.0,0.0,0.0,0.5,0.4,1000.0,1.0,0.1,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,10.1,0.0,1000.0,5.5,5.0
18:21:22.200,0.0,0.0,0.0,0.3,0.0,1000.0,1.0,0.1,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,4.2,624.0,2.0,6.0
18:21:27.049,32000.0,0.0,0.0,0.0,0.4,530.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,4.6,5.9,968.0,3.0,3.5
18:21:33.290,17457.0,0.0,0.0,0.5,1.1,140.0,1.0,0.1,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.0,5.7,9.0,695.0,3.5,3.0
18:21:37.716,19078.0,0.0,0.0,1.1,0.4,380.0,1.0,0.1,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,10.1,0.0,516.0,3.0,4.5
