,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN,OA_DB_ALT_MIN,RTL_SPEED,RTL_CONE_SLOPE,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG
08:11:39.285,203223.0,0.25,0.1,1000.0,30.0,0.0,1900.0,1000.0,18272.0,1960.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:11:43.308,47184.0,0.25,0.1,1000.0,30.0,0.0,4400.0,1000.0,11000.0,1080.0,0.0,350.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:11:47.322,200.0,0.25,0.1,1000.0,30.0,5.1,9200.0,1000.0,17186.0,1770.0,0.0,450.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:11:51.352,66839.0,0.25,0.1,1000.0,30.0,1.0,2900.0,1000.0,7114.0,940.0,0.0,1850.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:11:55.379,167309.0,0.25,0.1,1000.0,30.0,1.8,18000.0,1000.0,32000.0,2770.0,0.0,1350.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:11:59.394,200.0,0.25,0.1,1000.0,30.0,1.1,2700.0,1000.0,18312.0,2890.0,0.0,1700.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:12:03.432,230356.0,0.25,0.1,1000.0,30.0,4.9,4500.0,1000.0,4081.0,2430.0,0.0,1150.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:12:07.459,200.0,0.25,0.1,1000.0,30.0,2.5,7800.0,1000.0,11930.0,1140.0,0.0,2000.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:12:11.496,300000.0,0.25,0.1,1000.0,30.0,5.1,3700.0,1000.0,29495.0,0.0,0.0,1000.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:12:15.023,100829.0,0.25,0.1,1000.0,30.0,0.0,3200.0,1000.0,32000.0,1810.0,0.0,1250.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:12:19.053,61352.0,0.25,0.1,1000.0,30.0,4.2,9900.0,1000.0,23442.0,2180.0,0.0,650.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:12:23.078,122060.0,0.25,0.1,1000.0,30.0,4.2,18000.0,1000.0,32000.0,3000.0,0.0,700.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:12:27.099,81324.0,0.25,0.1,1000.0,30.0,3.9,9100.0,1000.0,32000.0,2070.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:12:31.119,33893.0,0.25,0.1,1000.0,30.0,0.6,500.0,1000.0,2857.0,2320.0,0.0,900.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:12:35.166,243937.0,0.25,0.1,1000.0,30.0,2.5,5200.0,1000.0,25189.0,2830.0,0.0,50.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:12:39.189,94214.0,0.25,0.1,1000.0,30.0,0.1,500.0,1000.0,15639.0,1460.0,0.0,1150.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:12:43.208,79114.0,0.25,0.1,1000.0,30.0,3.2,11400.0,1000.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:12:47.246,235343.0,0.25,0.1,1000.0,30.0,0.2,500.0,1000.0,12875.0,1560.0,0.0,1450.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:12:51.299,157580.0,0.25,0.1,1000.0,30.0,0.2,500.0,1000.0,32000.0,310.0,0.0,1400.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:12:55.323,77549.0,0.25,0.1,1000.0,30.0,0.0,5500.0,1000.0,9087.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:12:59.354,300000.0,0.25,0.1,1000.0,30.0,0.0,13000.0,1000.0,5760.0,1890.0,0.0,400.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:13:03.385,178422.0,0.25,0.1,1000.0,30.0,0.0,9900.0,1000.0,24742.0,330.0,0.0,1050.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:13:07.424,248210.0,0.25,0.1,1000.0,30.0,0.0,4900.0,1000.0,19297.0,1380.0,0.0,1700.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:13:11.459,300000.0,0.25,0.1,1000.0,30.0,1.4,18000.0,1000.0,6249.0,1840.0,0.0,2000.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:13:15.479,200.0,0.25,0.1,1000.0,30.0,4.8,500.0,1000.0,7859.0,3000.0,0.0,1200.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:13:19.514,101652.0,0.25,0.1,1000.0,30.0,3.8,10600.0,1000.0,24601.0,10.0,0.0,1900.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:13:23.051,300000.0,0.25,0.1,1000.0,30.0,4.0,15000.0,1000.0,22160.0,3000.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:13:27.069,43130.0,0.25,0.1,1000.0,30.0,0.0,500.0,1000.0,30668.0,1960.0,0.0,2000.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
