,A.LAND1
12:25:33.877,-1.0
12:25:34.079,-1.0
12:25:34.281,-1.0
12:25:34.483,-1.0
12:25:34.684,-1.0
12:25:34.885,-1.0
12:25:35.089,-1.0
12:25:35.292,-1.0
12:25:35.494,-1.0
12:25:35.695,-1.0
12:25:35.900,-1.0
12:25:36.101,-1.0
12:25:36.303,-1.0
12:25:36.506,-1.0
12:25:36.708,-1.0
12:25:36.911,-1.0
12:25:37.116,-1.0
12:25:37.318,-1.0
12:25:37.522,-1.0
12:25:37.726,-1.0
12:25:37.930,-1.0
12:25:38.132,-1.0
12:25:38.333,-1.0
12:25:38.540,-1.0
12:25:38.744,-1.0
12:25:38.946,-1.0
12:25:39.148,-1.0
12:25:39.352,-1.0
12:25:39.555,-1.0
12:25:39.759,-1.0
12:25:39.961,-1.0
12:25:40.163,-1.0
12:25:40.364,-1.0
12:25:40.567,-1.0
12:25:40.770,-1.0
12:25:40.973,-1.0
12:25:41.177,-1.0
12:25:41.379,-1.0
12:25:41.582,-1.0
12:25:41.784,-1.0
12:25:41.986,-1.0
12:25:42.188,-1.0
12:25:42.391,-1.0
12:25:42.595,-1.0
12:25:42.799,-1.0
12:25:43.001,-1.0
12:25:43.202,-1.0
12:25:43.404,-1.0
12:25:43.611,-1.0
12:25:43.813,-1.0
12:25:44.017,-1.0
12:25:44.219,-1.0
12:25:44.422,-1.0
12:25:44.625,-1.0
12:25:44.826,-1.0
12:25:45.030,-1.0
12:25:45.233,-1.0
12:25:45.434,-1.0
12:25:45.636,-1.0
12:25:45.840,-1.0
12:25:46.042,-1.0
12:25:46.244,-1.0
12:25:46.445,-1.0
12:25:46.648,-1.0
12:25:46.850,-1.0
12:25:47.052,-1.0
12:25:47.254,-1.0
12:25:47.456,-1.0
12:25:47.658,-1.0
12:25:47.860,-1.0
12:25:48.062,-1.0
12:25:48.264,-1.0
12:25:48.470,-1.0
12:25:48.671,-1.0
12:25:48.873,-1.0
12:25:49.074,-1.0
12:25:49.277,-1.0
12:25:49.478,-1.0
12:25:49.680,-1.0
12:25:49.881,-1.0
