time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,RTL_ALT,MODE
08:42:43,8.070360490819439e-05,0.0012635679449886084,0.02986137382686138,0.0003035867412108928,0.00023764721117913723,0.0025695853400975466,-35.3632621,149.1652374,35.0,0.0,0.0,-2.0,0.0,1.0,-1000.0,0.0,0.0,1.0,18621.0,STABILIZE
08:42:47,-0.00028357768314890563,0.0012055342085659504,0.026591219007968903,0.00022435898426920176,0.00018649338744580746,0.002046036534011364,-35.3632622,149.1652375,0.0,-1.0,2.0,0.0,0.0,1.0,-1000.0,0.0,0.0,1.0,18621.0,STABILIZE
08:42:49,-0.000700246833730489,0.000958760385401547,0.025679562240839005,0.00021387275774031878,0.00026329036336392164,0.001996625680476427,-35.3632621,149.1652375,0.0,-1.0,0.0,-1.0,0.0,2.0,-999.0,0.0,0.0,1.0,18621.0,STABILIZE
08:43:05,-0.0009100785828195512,0.0009883736493065953,0.021212641149759293,0.00036448496393859386,0.0003303214907646179,0.0013506157556548715,-35.3632622,149.1652375,1.0,-1.0,1.0,0.0,0.0,1.5,-1000.0,1.0,0.0,0.5,247658.0,AUTO
08:43:07,-0.0004321104206610471,0.0012149983085691929,0.02089089434593916,-8.837028872221708e-06,0.00022099001216702163,0.0013650173204950988,-35.3632621,149.1652375,0.5,0.0,1.0,2.0,0.0,8.0,-989.0,0.5,0.5,0.5,247658.0,AUTO
08:43:08,-0.0002056661614915356,0.0014872111205477268,0.02066309843212366,0.00030014071671757847,0.0003196353791281581,0.0013545865658670664,-35.3632621,149.1652375,0.0,0.0,0.0,1.5,0.0,1.5,-1000.0,0.5,0.0,0.5,200464.0,AUTO
08:43:09,0.002295040836543194,0.0008686458368174499,0.02059791423380375,-0.0026868577988352627,0.002618846105178818,0.0016098741325549781,-35.3632621,149.1652375,84.0,0.0,0.5,-32.5,0.0,0.5,-1065.0,-1.5,2.5,0.5,200464.0,AUTO
08:43:11,0.04671352915465832,-0.006160106277093291,0.006463372614234686,0.03150625806301832,-0.004782631178386509,-0.007169396383687854,-35.363261800000004,149.16523875000001,2287.0,4.5,25.0,-147.0,0.5,-3.5,-1002.0,32.0,-3.5,-7.0,227893.0,AUTO
08:43:13,-0.05695481784641743,0.0029195292154327035,-0.08510581776499748,6.040744483470917e-05,-0.00394004478584975,-0.02966441586613655,-35.363260749999995,149.16524605,5342.0,0.5,1.5,-149.0,0.5,-2.0,-1002.0,1.0,-2.5,-29.5,255322.0,AUTO
08:43:14,-0.03891530423425138,0.004380495462100953,-0.10917153395712376,0.06151803955435753,0.006367115391185507,-0.009832839481532574,-35.3632609,149.165243375,6879.5,-7.75,-52.25,-149.25,-5.5,9.75,-1001.75,62.0,6.75,-9.25,208871.0,AUTO
08:43:15,0.02710161596769467,0.01206995639950037,-0.11126361042261124,0.06742461398243904,0.005042848701123148,0.0017998423718381673,-35.36326215,149.16523725000002,8431.0,-19.0,-45.5,-152.0,-2.0,10.5,-1003.0,67.5,5.5,2.0,208871.0,AUTO
08:43:17,-0.006970449350774288,-0.03236365976044908,-0.0633483324199915,-0.06800888385623693,0.06000051274895668,-0.053789937403053045,-35.363263450000005,149.1652364,11531.0,25.5,21.0,-149.5,-2.0,-6.5,-1001.5,-67.0,60.5,-53.5,212523.5,AUTO
08:43:19,0.00993572361767292,0.024303153157234192,-0.17053264379501343,0.023431388661265373,-0.0059465530794113874,-0.00806214613839984,-35.36325975,149.1652357,14648.5,-2.0,-10.5,-153.5,-1.5,1.0,-999.5,23.5,-5.5,-8.0,216176.0,AUTO
