time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,alt,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE
16:46:07,-0.0004894623222450415,0.001135177173030873,0.02552345146735509,0.0002307135243124018,0.0002554075132745008,0.0020290103275328875,583955.0,-35.3632622,149.1652375,0.0,-1.0,1.75,0.0,0.0,1.0,-1000.0,0.0,1.0,0.0,STABILIZE
16:46:13,-0.0009563288185745478,0.0009450023353565484,0.023384476080536842,0.00027756913914345205,0.00022129362332634628,0.001672646263614297,583933.3333333334,-35.3632622,149.1652375,0.0,-1.0,0.6666666666666666,-0.6666666666666666,0.0,1.0,-1000.0,0.0,0.0,0.0,STABILIZE
16:46:17,-0.0006470411123397449,0.0009693542572980126,0.0221903333440423,0.0002464485975603263,0.00027794735312151414,0.0016159013806221385,583950.0,-35.3632622,149.1652375,0.0,-1.0,1.0,0.0,0.0,1.0,-1000.0,0.5,0.0,0.0,STABILIZE
16:46:19,-0.0007808936352375895,0.0009863047938173015,0.021657091565430164,0.00033031339989975095,0.00027001586083012324,0.0015413037423665326,583940.0,-35.3632622,149.1652375,1.8333333333333333,-1.0,1.0,0.0,0.0,1.5,-1000.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,AUTO
16:46:21,-0.0002875767434791972,0.0011466864380054176,0.02115224984784921,0.00031422108683424693,0.00027480525507902104,0.0014748734538443387,583936.6666666666,-35.3632622,149.1652375,0.5,0.0,0.16666666666666666,0.0,0.0,1.3333333333333333,-1000.0,0.5,0.16666666666666666,0.16666666666666666,AUTO
16:46:23,0.0009932358872977904,0.0011407955219813932,0.020587998442351818,0.0038212704530451447,-0.0013423419829147558,0.0015925452656423051,583940.0,-35.3632622,149.1652375,9.666666666666666,0.0,0.0,-7.333333333333333,0.0,1.0,-1039.8333333333333,4.166666666666667,-1.0,0.6666666666666666,AUTO
16:46:25,0.02889451349619776,-0.0023519417251615473,0.020077398667732876,0.03788275682988266,-0.006904020789079368,0.0020798184365654984,585548.3333333334,-35.36326198333333,149.16523785,1611.6666666666667,1.5,11.333333333333334,-141.5,0.0,-1.1666666666666667,-1025.3333333333333,38.166666666666664,-6.0,1.3333333333333333,AUTO
16:46:27,-0.04097320899988214,0.012336888699792325,-0.08087802926699321,-0.06060961207064489,-0.024685643846169114,-0.033681219443678856,588590.0,-35.36326113333333,149.16524496666668,4653.833333333333,-2.3333333333333335,26.833333333333332,-147.16666666666666,3.6666666666666665,-6.333333333333333,-1004.0,-59.5,-23.833333333333332,-33.833333333333336,AUTO
16:46:30,-0.01649593550246209,-0.009923642966896296,-0.08283600769937038,0.06332032661885023,0.013259029830805957,0.004376547236461192,591280.0,-35.363261375,149.165241375,7344.0,2.25,-56.0,-149.25,-7.0,9.0,-1002.25,63.25,13.75,3.5,AUTO
16:46:32,0.04225532213846842,0.01643396549237271,-0.09320102135340373,-0.029546221097310383,-0.004165557213127613,-0.007931297024091085,594011.6666666666,-35.363261466666664,149.16523441666666,10076.166666666666,-8.166666666666666,1.6666666666666667,-150.16666666666666,0.16666666666666666,1.6666666666666667,-997.8333333333334,-28.833333333333332,-3.5,-8.5,AUTO
16:46:33,-0.013304519777496656,-0.009447300185759863,-0.09735772262016933,-0.00733824687389036,-0.0033192011760547757,-0.014620180707424879,596213.3333333334,-35.3632627,149.16523643333335,12278.333333333334,-5.0,12.0,-150.66666666666666,2.6666666666666665,-1.6666666666666667,-1001.6666666666666,-6.666666666666667,-2.3333333333333335,-14.333333333333334,AUTO
16:46:34,-0.009050602559000254,-0.007730025177200635,-0.11424196263154347,0.013150786980986595,0.007226411874095599,-0.02450184089442094,597383.3333333334,-35.36326276666667,149.1652368,13451.666666666666,2.0,-0.3333333333333333,-151.66666666666666,-0.3333333333333333,0.0,-1000.0,13.0,7.0,-24.666666666666668,AUTO
16:46:35,0.007757274045919378,0.003965765140795459,-0.14911510050296783,0.006986588482201721,0.006926422201407452,-0.019227796389410894,599618.3333333334,-35.36326211666667,149.1652359,15683.166666666666,4.166666666666667,-3.6666666666666665,-152.0,-1.8333333333333333,0.0,-999.6666666666666,7.166666666666667,7.0,-18.666666666666668,AUTO
16:46:37,0.006484756090988715,0.0063272269908338785,-0.17865777015686035,-0.003462672776853045,-0.0022549803058306375,-0.01375153303767244,602588.3333333334,-35.36326158333333,149.16523558333333,18652.5,-1.8333333333333333,5.0,-152.0,0.0,0.0,-999.8333333333334,-2.3333333333333335,-1.0,-13.666666666666666,AUTO
16:46:39,0.002146177323690305,0.0034369947000717125,-0.21005620807409286,0.00011189490517911811,0.00015990546671673656,-0.020247266938289005,605556.6666666666,-35.36326163333334,149.16523631666666,21623.333333333332,-3.0,5.0,-153.0,0.0,0.0,-999.8333333333334,0.6666666666666666,0.6666666666666666,-20.0,AUTO
16:46:41,-0.0017091019932801526,0.0032779380368689695,-0.24756458898385367,0.0008479097838668773,0.0023079638194758445,-0.013616693671792746,608688.3333333334,-35.363261816666665,149.1652367,24753.5,-2.5,1.6666666666666667,-152.66666666666666,0.0,0.0,-1000.6666666666666,1.6666666666666667,2.6666666666666665,-13.5,AUTO
