,ADSB_LIST_ALT,ADSB_LIST_RADIUS,FOLL_DIST_MAX,COMPASS_CUS_ROLL,ACRO_RP_EXPO,PILOT_TKOFF_ALT,ACRO_Y_EXPO,PILOT_Y_EXPO,AHRS_CUSTOM_ROLL,IM_STB_COL_1,IM_STB_COL_4,H_CYC_MAX,LOIT_BRK_ACCEL,TMODE_TRIM_AUTO,IM_STB_COL_2,IM_STB_COL_3,EK3_GSF_RST_MAX,ATC_RAT_YAW_P,ATC_ANG_YAW_P,EK2_GSF_RST_MAX,ATC_RAT_YAW_I,ATC_RAT_YAW_D,FHLD_BRAKE_RATE,COMPASS_CUS_YAW,AHRS_CUSTOM_YAW
17:00:21.509,0.0,0.0,1.0,1.0,-0.5,10.0,-1.0,-0.5,-151.0,42.0,16.0,500.0,74.0,0.0,1.0,77.0,7.0,0.57,3.0,7.0,0.08,0.0,1.0,-71.0,67.0
17:00:26.584,0.0,0.0,1.0,-109.0,-0.5,30.0,-1.0,-0.5,-137.0,50.0,2.0,3000.0,126.0,0.0,2.0,15.0,8.0,0.47,3.0,7.0,0.07,0.01,1.0,-173.0,-9.0
17:00:31.344,0.0,0.0,1.0,24.0,-0.5,190.0,-1.0,-0.5,149.0,93.0,70.0,800.0,34.0,0.0,82.0,25.0,5.0,0.295,3.0,8.0,0.04,0.0,1.0,162.0,-154.0
17:00:37.036,0.0,0.0,1.0,-91.0,-0.5,1000.0,-1.0,-0.5,-150.0,50.0,47.0,3200.0,123.0,0.0,69.0,55.0,5.0,0.265,3.0,3.0,0.03,0.01,1.0,59.0,-6.0
17:00:41.468,0.0,0.0,1.0,11.0,-0.5,40.0,-1.0,-0.5,-27.0,58.0,18.0,200.0,59.0,0.0,19.0,41.0,6.0,0.18,3.0,7.0,0.03,0.01,1.0,46.0,64.0
17:00:46.649,0.0,0.0,1.0,-10.0,-0.5,60.0,-1.0,-0.5,37.0,13.0,3.0,3300.0,34.0,0.0,89.0,11.0,3.0,0.59,3.0,9.0,0.1,0.02,1.0,-86.0,-76.0
17:00:51.456,0.0,0.0,1.0,-123.0,-0.5,210.0,-1.0,-0.5,-6.0,63.0,26.0,200.0,179.0,0.0,57.0,16.0,4.0,0.275,3.0,6.0,0.03,0.0,1.0,-14.0,-83.0
17:00:55.562,0.0,0.0,1.0,3.0,-0.5,190.0,-1.0,-0.5,-17.0,50.0,61.0,1200.0,96.0,0.0,41.0,35.0,3.0,0.215,3.0,9.0,0.12,0.01,1.0,131.0,24.0
17:00:59.860,0.0,0.0,1.0,111.0,-0.5,100.0,-1.0,-0.5,-119.0,11.0,56.0,3400.0,133.0,0.0,48.0,45.0,4.0,0.325,3.0,5.0,0.17,0.0,1.0,-142.0,-162.0
17:01:04.770,0.0,0.0,1.0,-172.0,-0.5,410.0,-1.0,-0.5,85.0,70.0,90.0,3500.0,82.0,0.0,25.0,8.0,4.0,0.18,3.0,6.0,0.04,0.0,1.0,85.0,-67.0
17:01:09.513,0.0,0.0,1.0,-156.0,-0.5,880.0,-1.0,-0.5,-103.0,12.0,45.0,600.0,226.0,0.0,69.0,4.0,8.0,0.245,3.0,4.0,0.1,0.0,1.0,-158.0,32.0
17:01:13.676,0.0,0.0,1.0,-93.0,-0.5,570.0,-1.0,-0.5,-105.0,52.0,11.0,3900.0,54.0,0.0,22.0,69.0,5.0,0.265,3.0,9.0,0.08,0.01,1.0,125.0,-67.0
17:01:19.065,0.0,0.0,1.0,133.0,-0.5,800.0,-1.0,-0.5,-83.0,19.0,8.0,2800.0,63.0,0.0,24.0,47.0,6.0,0.215,3.0,8.0,0.04,0.0,1.0,-78.0,112.0
17:01:23.884,0.0,0.0,1.0,-142.0,-0.5,180.0,-1.0,-0.5,-82.0,28.0,87.0,2700.0,79.0,0.0,16.0,88.0,10.0,0.325,3.0,3.0,0.03,0.01,1.0,-111.0,-113.0
17:01:28.578,0.0,0.0,1.0,-52.0,-0.5,190.0,-1.0,-0.5,-117.0,75.0,47.0,300.0,156.0,0.0,86.0,13.0,5.0,0.39,3.0,8.0,0.03,0.01,1.0,164.0,-157.0
17:01:33.671,0.0,0.0,1.0,-127.0,-0.5,880.0,-1.0,-0.5,93.0,12.0,4.0,700.0,139.0,0.0,24.0,19.0,4.0,0.41,3.0,4.0,0.07,0.02,1.0,35.0,40.0
17:01:38.923,0.0,0.0,1.0,96.0,-0.5,20.0,-1.0,-0.5,77.0,8.0,100.0,3600.0,221.0,0.0,2.0,58.0,3.0,0.345,3.0,7.0,0.04,0.01,1.0,-51.0,-99.0
17:01:43.818,0.0,0.0,1.0,46.0,-0.5,240.0,-1.0,-0.5,-119.0,11.0,58.0,2300.0,63.0,0.0,18.0,38.0,4.0,0.425,3.0,6.0,0.1,0.02,1.0,-50.0,-87.0
17:01:48.700,0.0,0.0,1.0,123.0,-0.5,620.0,-1.0,-0.5,-175.0,1.0,56.0,1000.0,46.0,0.0,19.0,26.0,9.0,0.345,3.0,4.0,0.04,0.0,1.0,-131.0,19.0
17:01:53.942,0.0,0.0,1.0,-59.0,-0.5,10.0,-1.0,-0.5,-54.0,56.0,1.0,500.0,63.0,0.0,6.0,42.0,6.0,0.53,3.0,3.0,0.12,0.01,1.0,-80.0,-25.0
17:01:58.682,0.0,0.0,1.0,-151.0,-0.5,700.0,-1.0,-0.5,-121.0,39.0,38.0,1100.0,119.0,0.0,34.0,82.0,6.0,0.335,3.0,10.0,0.04,0.0,1.0,-30.0,-83.0
17:02:03.851,0.0,0.0,1.0,-80.0,-0.5,290.0,-1.0,-0.5,11.0,55.0,47.0,300.0,100.0,0.0,47.0,35.0,3.0,0.585,3.0,9.0,0.15,0.01,1.0,-29.0,-59.0
17:02:08.454,0.0,0.0,1.0,-148.0,-0.5,150.0,-1.0,-0.5,-173.0,1.0,70.0,900.0,59.0,0.0,32.0,92.0,5.0,0.295,3.0,7.0,0.06,0.01,1.0,-115.0,-47.0
