time_stamp,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lon,relative_alt,vx,vy,vz,MODE
06:44:23,1500.0,-0.0009690302540548146,0.0009315175120718777,0.022335857152938843,0.0001432086864951998,0.0002651053655426949,0.001605321594979614,0.0,1.0,-1000.0,0.0,0.0,0.3333333333333333,-35.3632622,149.1652377,0.0,-1.0,2.6666666666666665,4.333333333333333,STABILIZE
06:44:27,1500.0,-0.0011612116359174252,0.0009766396251507103,0.021685944870114326,0.0002247136435471475,0.0002955104282591492,0.0015373397036455572,0.0,1.5,-1000.0,0.5,1.0,1.0,-35.3632622,149.1652375,0.0,-1.0,0.0,0.0,AUTO
06:44:28,214315.0,-0.0008837795855167011,0.0010149782756343484,0.02145075984299183,0.00033584045013412833,0.00025976782975097495,0.001503927477945884,0.0,1.0,-1001.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,-35.36326213333333,149.1652375,7.666666666666667,-1.0,0.0,0.0,AUTO
06:44:29,214315.0,-0.0007907175264942149,0.0011094171398629744,0.02128642424941063,0.00026389331712077063,0.00029497665430729586,0.0014460106613114476,0.0,1.0,-1000.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,-35.3632621,149.1652375,9.333333333333334,0.0,0.0,0.0,AUTO
06:44:31,214315.0,-0.00036113928460205597,0.0016496987470115225,0.020781872794032097,0.00029331825984021026,0.0002724505417669813,0.0014595961353431146,0.0,1.3333333333333333,-1000.0,0.6666666666666666,0.3333333333333333,0.0,-35.3632621,149.1652375,13.0,0.0,0.0,0.0,AUTO
06:44:32,82062.0,0.0020861326872060695,0.000981182987743523,0.02052740752696991,-0.0005630423159648975,0.002803735784254968,0.0007557051333909234,0.0,0.0,-1111.0,-0.3333333333333333,3.0,0.0,-35.3632621,149.1652375,429.0,0.0,0.3333333333333333,-97.33333333333333,AUTO
06:44:34,82062.0,0.04191174264997244,0.008384935674257576,-0.026982801500707865,-0.11923247203230858,0.0674160085618496,-0.08847958967089653,2.0,-10.0,-992.0,-118.5,67.5,-88.5,-35.3632614,149.16524090000001,3265.0,8.5,51.5,-146.0,AUTO
06:44:35,93285.0,-0.0334077924489975,0.009438404173124582,-0.06336138118058443,-0.06988939829170704,-0.017664495040662587,-0.03738734684884548,3.75,-9.0,-1005.0,-68.5,-16.75,-37.5,-35.3632609,149.16524470000002,4402.75,3.5,37.25,-148.0,AUTO
06:44:38,93285.0,0.064211405813694,0.005395607673563063,-0.10179290547966957,0.014839121140539646,-0.05069664819166064,0.05033225938677788,0.5,8.0,-998.5,15.5,-49.5,49.5,-35.363263700000005,149.1652343,9427.5,-24.5,-10.5,-152.5,AUTO
06:44:39,300000.0,0.03278642546501942,-0.051267281640321016,-0.04490348091349006,-0.06616504676640034,-0.01929190196096897,0.046924963826313615,2.25,-3.25,-999.0,-65.0,-18.75,46.25,-35.3632645,149.16523494999998,10589.5,5.0,23.5,-149.0,AUTO
06:44:40,300000.0,-0.03123326599597931,0.013129973784089088,-0.11970067769289017,0.0076182151678949594,0.03867181856185198,-0.0807359591126442,-5.5,-6.0,-1004.0,8.5,39.0,-80.0,-35.3632614,149.1652373,12503.5,33.0,0.0,-151.5,AUTO
06:44:41,300000.0,-0.0077655447530560195,0.026703613344579935,-0.16116975992918015,0.03914543520659208,0.008229141123592854,-0.03326781594660133,-5.0,0.0,-1000.5,39.5,8.5,-33.5,-35.36325985,149.16523655,13676.0,11.5,-14.25,-153.0,AUTO
06:44:42,200.0,0.01640517171472311,0.015796048566699028,-0.16628466546535492,-0.002929805137682706,-0.017292547039687634,0.011087761726230383,0.5,2.0,-999.0,-2.0,-16.0,10.5,-35.36325995,149.16523504999998,15632.0,-14.0,0.5,-152.0,AUTO
06:44:44,200.0,-0.0012297097127884626,-0.003624146105721593,-0.17758210748434067,-0.0027129549998790026,0.0015477646375074983,-0.023148497566580772,1.5,0.0,-1000.0,-1.5,1.5,-23.0,-35.36326205,149.16523615,18739.5,-7.0,6.5,-152.0,AUTO
06:44:45,193326.0,-0.00015961232566041872,-0.0014926523726899177,-0.19791344180703163,0.003016596019733697,0.00348943576682359,-0.027482041623443365,0.25,0.0,-1000.0,3.0,4.0,-27.5,-35.3632622,149.165236375,19908.5,-2.5,2.75,-153.0,AUTO
06:44:46,193326.0,-0.05355395749211311,0.04129728488624096,-0.1285034567117691,-0.0396176241338253,0.09838895872235298,0.4096530079841614,-0.5,3.0,-975.5,-38.5,99.0,409.0,-35.363262399999996,149.16523585,21827.5,-11.5,-19.0,-141.0,AUTO
06:44:48,193326.0,0.04578223265707493,-0.026334311813116074,0.047682179138064384,-0.03748379833996296,0.03656498342752457,-0.003353267631609924,-0.5,-4.5,-973.0,-36.0,36.5,-3.5,-35.363265049999995,149.165232,23844.5,11.0,25.5,-61.5,AUTO
06:44:49,179310.0,0.01566658151568845,-0.000269789423327893,0.045581323094666004,-0.03921926161274314,0.029026587028056383,0.001385754148941487,0.0,-9.5,-977.75,-38.0,29.5,1.0,-35.36326375,149.165234575,24233.25,19.25,36.75,-43.5,AUTO
06:44:50,179310.0,-0.009906780440360308,0.01608362700790167,0.041122373193502426,0.05534695088863373,-0.0007382307667285204,-0.0033188462257385254,0.0,-2.0,-972.0,56.0,0.0,-3.0,-35.36326165,149.1652387,24605.0,9.5,22.5,-13.5,AUTO
06:44:52,179310.0,-0.02832743711769581,-0.02238451410084963,0.03303862363100052,-0.36008027754724026,-0.022079043090343475,-0.007115905871614814,-5.5,2.5,-1009.0,-358.0,-21.0,-6.5,-35.3632614,149.16523675000002,24389.5,2.0,-34.5,3.0,AUTO
06:44:53,300000.0,-0.037767205853015184,-0.0448269871994853,-0.029928701231256127,-0.016321029514074326,-0.02352229133248329,-0.2961233489913866,-11.75,12.25,-1004.0,-15.25,-22.0,-296.0,-35.363260724999996,149.165232575,24368.75,20.25,-53.25,-0.75,AUTO
06:44:54,300000.0,-0.0017970162443816662,-0.11209889128804207,-0.8921026885509491,-0.48107342422008514,-0.03317649103701115,-0.7054450809955597,-31.0,-35.0,-999.5,-479.5,-31.5,-705.0,-35.3632564,149.1652206,24360.5,64.0,-120.0,-0.5,AUTO
06:44:56,300000.0,0.030644244514405727,-0.1260516494512558,-1.048926293849945,-0.31557413935661316,0.021353181451559067,-0.008557632332667708,-60.5,-48.0,-1000.0,-313.5,22.5,-8.5,-35.36323845,149.16517829999998,24330.0,138.0,-255.0,0.0,AUTO
06:44:57,196968.0,0.03997559938579798,-0.13416071236133575,-1.0544866025447845,0.047299977857619524,0.035654735984280705,-0.001453975448384881,-72.75,-36.75,-1002.0,48.0,37.0,-1.5,-35.363228424999996,149.1651553,24314.5,159.5,-298.0,0.75,AUTO
06:44:58,196968.0,0.04389520362019539,-0.1722099483013153,-1.057005763053894,-0.010582700371742249,-0.012852028012275696,-0.0013067156542092562,-78.5,-35.5,-989.5,-9.0,-12.0,-1.5,-35.36320915,149.16511075,24288.5,189.0,-355.5,7.5,AUTO
06:45:00,196968.0,0.056676385924220085,-0.09600143134593964,-1.0614607334136963,0.010595753788948059,0.062353260815143585,-0.001757405698299408,-88.0,-63.5,-1003.0,11.5,62.5,-2.0,-35.36317375,149.16502865,24258.5,205.5,-390.5,1.0,AUTO
06:45:01,88674.0,0.056654603220522404,-0.048582136165350676,-1.0626382231712341,-0.061455776914954185,0.0617303978651762,-0.002727510523982346,-88.0,-55.0,-999.0,-60.5,62.0,-2.75,-35.3631601,149.1649971,24258.75,198.75,-376.75,-1.0,AUTO
06:45:02,88674.0,0.04457721300423145,0.007329683343414217,-1.0630017518997192,-0.4839319884777069,0.042404282838106155,0.015749534126371145,-69.0,-78.5,-992.0,-482.5,43.0,15.0,-35.3631393,149.16494955000002,24252.5,164.5,-311.0,1.5,AUTO
06:45:04,88674.0,0.02971590030938387,0.07937397807836533,-1.0657692551612854,0.589945912361145,-0.037783863954246044,0.0004009637050330639,-28.0,4.5,-1011.5,590.5,-36.5,0.5,-35.36311755,149.16490105,24176.5,69.0,-125.5,3.0,AUTO
06:45:05,168398.0,0.009626968763768673,0.04734059888869524,-1.0658206045627594,-0.1379735805094242,-0.034965201281011105,0.0019610269810073078,-15.25,-14.25,-1007.25,-136.75,-34.0,2.25,-35.363114125,149.1648937,24145.5,39.75,-71.25,2.25,AUTO
06:45:06,168398.0,-0.013151430059224367,0.024566070176661015,-1.0689370036125183,-0.33233319967985153,-0.013669927604496479,0.0037739654071629047,-4.0,-12.0,-1008.0,-330.5,-12.5,3.5,-35.36311125,149.1648884,24131.5,9.5,-23.5,-1.0,AUTO
