,CHUTE_ALT_MIN,RTL_ALT,OA_DB_ALT_MIN,ADSB_LIST_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,RTL_SPEED,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG,RNGFND8_WSP_MAVG,RNGFND9_WSP_MAVG,RNGFNDA_WSP_MAVG
06:44:28.107,0.0,214315.0,0.0,0.0,1.1,1.9,1000.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:44:32.144,11617.0,82062.0,0.0,0.0,0.7,1.2,1000.0,1.0,0.1,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:44:35.178,30625.0,93285.0,0.0,0.0,1.1,1.4,0.0,1.0,0.1,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:44:39.213,13225.0,300000.0,0.0,0.0,0.5,1.9,1000.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:44:42.248,0.0,200.0,0.0,0.0,0.8,1.8,1000.0,1.0,0.1,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:44:45.289,15486.0,193326.0,0.0,0.0,0.1,1.4,460.0,1.0,0.1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:44:49.315,26301.0,179310.0,0.0,0.0,0.9,0.0,100.0,1.0,0.1,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:44:53.355,34.0,300000.0,0.0,0.0,0.4,0.6,60.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:44:57.392,9865.0,196968.0,0.0,0.0,0.4,0.1,330.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:45:01.411,0.0,88674.0,0.0,0.0,0.7,2.0,1000.0,1.0,0.1,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:45:05.465,14822.0,168398.0,0.0,0.0,0.2,2.0,0.0,1.0,0.1,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:45:09.481,5664.0,39807.0,0.0,0.0,0.2,1.3,980.0,1.0,0.1,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:45:13.513,626.0,300000.0,0.0,0.0,0.2,0.9,500.0,1.0,0.1,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:45:17.045,32000.0,166324.0,0.0,0.0,0.9,1.9,120.0,1.0,0.1,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:45:21.086,32000.0,178429.0,0.0,0.0,0.7,1.2,10.0,1.0,0.1,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:45:25.108,1149.0,179168.0,0.0,0.0,0.1,0.5,490.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:45:29.134,20952.0,156130.0,0.0,0.0,0.0,0.2,570.0,1.0,0.1,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:45:33.186,22984.0,127671.0,0.0,0.0,1.1,2.0,710.0,1.0,0.1,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:45:37.201,9597.0,200.0,0.0,0.0,0.5,2.0,330.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:45:41.237,30265.0,261849.0,0.0,0.0,1.1,1.6,400.0,1.0,0.1,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:45:45.304,27934.0,194805.0,0.0,0.0,0.0,0.7,50.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:45:49.325,15313.0,200.0,0.0,0.0,0.2,1.0,590.0,1.0,0.1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:45:53.352,29724.0,214862.0,0.0,0.0,1.1,1.1,1000.0,1.0,0.1,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:45:57.386,23790.0,200.0,0.0,0.0,0.5,1.3,400.0,1.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:46:01.402,0.0,200.0,0.0,0.0,0.0,1.0,870.0,1.0,0.1,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:46:05.419,16898.0,200.0,0.0,0.0,1.1,2.0,1000.0,1.0,0.1,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:46:09.458,5572.0,300000.0,0.0,0.0,0.5,1.9,20.0,1.0,0.1,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:46:13.035,24694.0,266442.0,0.0,0.0,0.0,1.0,430.0,1.0,0.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:46:17.053,21111.0,82134.0,0.0,0.0,0.6,2.0,330.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:46:21.111,32000.0,200.0,0.0,0.0,0.7,1.5,790.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:46:25.148,32000.0,256195.0,0.0,0.0,0.5,0.0,240.0,1.0,0.1,1550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:46:29.187,31053.0,300000.0,0.0,0.0,0.0,2.0,0.0,1.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:46:33.213,27570.0,200.0,0.0,0.0,0.2,1.0,940.0,1.0,0.1,1850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:46:37.236,2252.0,41119.0,0.0,0.0,0.3,0.0,1000.0,1.0,0.1,1750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:46:41.258,32000.0,51892.0,0.0,0.0,1.1,0.3,980.0,1.0,0.1,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:46:45.310,10405.0,300000.0,0.0,0.0,0.0,0.0,1000.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:46:49.348,32000.0,300000.0,0.0,0.0,0.6,0.2,0.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:46:53.390,10373.0,234489.0,0.0,0.0,1.0,0.2,850.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:46:57.412,16173.0,25217.0,0.0,0.0,0.5,0.0,640.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:47:01.453,0.0,223836.0,0.0,0.0,1.1,1.0,410.0,1.0,0.1,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:47:05.473,28571.0,200.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:47:09.504,23055.0,148659.0,0.0,0.0,1.1,2.0,70.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:47:13.021,32000.0,10459.0,0.0,0.0,0.4,0.0,810.0,1.0,0.1,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:47:17.044,32000.0,51750.0,0.0,0.0,1.0,0.0,1000.0,1.0,0.1,1550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:47:21.063,28038.0,200.0,0.0,0.0,0.9,2.0,630.0,1.0,0.1,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:47:25.106,18355.0,210737.0,0.0,0.0,0.0,0.0,490.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:47:29.134,13863.0,257421.0,0.0,0.0,0.8,0.8,0.0,1.0,0.1,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:47:33.161,23750.0,40683.0,0.0,0.0,0.7,1.0,820.0,1.0,0.1,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:47:37.200,11802.0,294207.0,0.0,0.0,0.0,1.5,1000.0,1.0,0.1,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:47:41.236,26676.0,234449.0,0.0,0.0,0.2,2.0,870.0,1.0,0.1,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:47:45.280,0.0,300000.0,0.0,0.0,0.0,0.0,190.0,1.0,0.1,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:47:49.303,0.0,99613.0,0.0,0.0,0.1,0.2,250.0,1.0,0.1,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:47:53.329,32000.0,72648.0,0.0,0.0,0.9,1.0,1000.0,1.0,0.1,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:47:57.365,4938.0,190945.0,0.0,0.0,1.1,0.9,550.0,1.0,0.1,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:48:01.410,32000.0,194718.0,0.0,0.0,0.4,1.9,980.0,1.0,0.1,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:48:05.452,11927.0,225170.0,0.0,0.0,1.1,1.4,200.0,1.0,0.1,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:48:09.486,23680.0,56875.0,0.0,0.0,0.3,2.0,220.0,1.0,0.1,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:48:13.003,32000.0,200.0,0.0,0.0,0.3,2.0,460.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:48:17.035,3308.0,110340.0,0.0,0.0,0.9,0.0,610.0,1.0,0.1,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:48:21.061,32000.0,72164.0,0.0,0.0,0.2,0.0,80.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:48:25.076,4891.0,200.0,0.0,0.0,0.6,2.0,1000.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:48:29.110,0.0,300000.0,0.0,0.0,0.0,0.3,0.0,1.0,0.1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:48:33.136,7764.0,49720.0,0.0,0.0,0.6,0.1,650.0,1.0,0.1,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:48:37.188,20930.0,300000.0,0.0,0.0,1.1,0.3,580.0,1.0,0.1,1450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:48:41.232,32000.0,300000.0,0.0,0.0,0.1,2.0,750.0,1.0,0.1,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:48:45.273,15128.0,272059.0,0.0,0.0,0.4,1.2,940.0,1.0,0.1,1650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:48:49.309,27293.0,72934.0,0.0,0.0,1.1,1.7,1000.0,1.0,0.1,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:48:53.332,0.0,40099.0,0.0,0.0,0.8,1.5,1000.0,1.0,0.1,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:48:57.370,4347.0,141787.0,0.0,0.0,0.8,1.0,620.0,1.0,0.1,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:49:01.416,8184.0,272863.0,0.0,0.0,0.4,1.9,860.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:49:05.449,11427.0,246564.0,0.0,0.0,0.1,1.0,990.0,1.0,0.1,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:49:09.478,9040.0,44204.0,0.0,0.0,0.7,0.7,770.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:49:13.025,7815.0,269084.0,0.0,0.0,0.8,2.0,160.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:49:17.065,0.0,300000.0,0.0,0.0,0.6,1.0,680.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:49:21.103,32000.0,202827.0,0.0,0.0,0.1,1.2,310.0,1.0,0.1,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:49:27.133,32000.0,122863.0,0.0,0.0,0.3,0.1,210.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:49:31.171,1771.0,284179.0,0.0,0.0,0.7,1.3,850.0,1.0,0.1,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:49:35.209,21407.0,300000.0,0.0,0.0,0.0,0.2,730.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:49:39.245,25538.0,171511.0,0.0,0.0,0.4,0.0,1000.0,1.0,0.1,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:49:43.308,317.0,200.0,0.0,0.0,0.0,2.0,780.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:49:47.329,32000.0,67788.0,0.0,0.0,0.5,0.0,0.0,1.0,0.1,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:49:51.345,0.0,20968.0,0.0,0.0,0.9,1.2,0.0,1.0,0.1,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
