,A.AUTO1
16:36:45.095,-1
16:36:45.297,-1
16:36:45.498,-1
16:36:45.699,-1
16:36:45.900,-1
16:36:46.103,-1
16:36:46.306,-1
16:36:46.511,-1
16:36:46.714,-1
16:36:46.915,-1
16:36:47.116,-1
16:36:47.317,-1
16:36:47.517,-1
16:36:47.718,-1
16:36:47.920,-1
16:36:48.120,-1
16:36:48.323,-1
16:36:48.524,-1
16:36:48.726,-1
16:36:48.927,-1
16:36:49.128,-1
16:36:49.329,-1
16:36:49.530,-1
16:36:49.731,-1
16:36:49.932,-1
16:36:50.132,-1
16:36:50.334,-1
16:36:50.537,-1
16:36:50.737,-1
16:36:50.938,-1
16:36:51.139,-1
16:36:51.340,-1
16:36:52.048,-1
16:36:52.249,-1
16:36:52.450,-1
16:36:52.652,-1
16:36:52.854,-1
16:36:53.056,-1
16:36:53.256,-1
16:36:53.457,-1
16:36:53.659,-1
16:36:53.860,-1
16:36:54.061,-1
16:36:54.262,-1
16:36:54.463,-1
16:36:54.664,-1
16:36:54.865,-1
16:36:55.066,-1
16:36:55.269,-1
16:36:55.469,-1
16:36:55.670,-1
16:36:55.871,-1
16:36:56.072,-1
16:36:56.273,-1
16:36:56.474,-1
16:36:56.676,-1
16:36:56.877,-1
16:36:57.079,-1
16:36:57.280,-1
16:36:57.480,-1
16:36:57.682,-1
16:36:57.883,-1
16:36:58.084,-1
16:36:58.285,-1
16:36:58.487,-1
16:36:58.689,-1
16:36:58.889,-1
16:36:59.092,-1
16:36:59.292,-1
16:36:59.493,-1
16:36:59.694,-1
16:36:59.895,-1
16:37:00.096,-1
16:37:00.297,-1
16:37:00.498,-1
16:37:00.699,-1
16:37:00.900,-1
16:37:01.102,-1
16:37:01.303,-1
16:37:01.504,-1
16:37:01.705,-1
16:37:01.906,-1
16:37:02.107,-1
16:37:02.309,-1
16:37:02.510,-1
16:37:02.711,-1
16:37:02.912,-1
16:37:03.113,-1
16:37:03.315,-1
16:37:03.516,-1
16:37:03.717,-1
16:37:03.919,-1
16:37:04.119,-1
16:37:04.322,-1
16:37:04.523,-1
16:37:04.724,-1
16:37:04.925,-1
16:37:05.127,-1
16:37:05.328,-1
16:37:05.529,-1
16:37:05.730,-1
16:37:05.931,-1
16:37:06.132,-1
16:37:06.333,-1
16:37:06.534,-1
16:37:06.736,-1
16:37:06.938,-1
16:37:07.139,-1
16:37:07.340,-1
16:37:07.541,-1
16:37:07.742,-1
16:37:07.943,-1
16:37:08.145,-1
16:37:08.346,-1
16:37:08.547,-1
16:37:08.748,-1
16:37:08.950,-1
16:37:09.177,-1
16:37:09.378,-1
16:37:09.580,-1
16:37:09.782,-1
16:37:09.985,-1
16:37:10.187,-1
16:37:10.388,-1
16:37:10.591,-1
16:37:10.792,-1
16:37:10.994,-1
16:37:11.197,-1
16:37:11.398,-1
16:37:11.599,-1
16:37:11.800,-1
16:37:12.001,-1
16:37:12.202,-1
16:37:12.403,-1
16:37:12.604,-1
16:37:12.806,-1
16:37:13.007,-1
16:37:13.209,-1
16:37:13.411,-1
16:37:13.613,-1
16:37:13.816,-1
16:37:14.018,-1
16:37:14.220,-1
16:37:14.422,-1
16:37:14.623,-1
16:37:14.825,-1
16:37:15.027,-1
16:37:15.228,-1
16:37:15.429,-1
16:37:15.630,-1
16:37:15.831,-1
16:37:16.032,-1
16:37:16.234,-1
16:37:16.435,-1
16:37:16.636,-1
16:37:16.837,-1
16:37:17.041,-1
16:37:17.242,-1
16:37:17.466,-1
16:37:17.669,-1
16:37:17.871,-1
16:37:18.074,-1
16:37:18.275,-1
16:37:18.477,-1
16:37:18.680,-1
16:37:18.885,-1
16:37:19.087,-1
16:37:19.289,-1
16:37:19.490,-1
16:37:19.691,-1
16:37:19.892,-1
16:37:20.093,-1
16:37:20.297,-1
16:37:20.499,-1
16:37:20.701,-1
16:37:20.904,-1
16:37:21.106,-1
16:37:21.308,-1
16:37:21.509,-1
16:37:21.710,-1
16:37:21.910,-1
16:37:22.111,-1
16:37:22.312,-1
16:37:22.513,-1
16:37:22.715,-1
16:37:22.918,-1
16:37:23.119,-1
16:37:23.321,-1
16:37:23.522,-1
16:37:23.724,-1
16:37:23.925,-1
16:37:24.127,-1
16:37:24.330,-1
16:37:24.531,-1
16:37:24.731,-1
16:37:24.934,-1
16:37:25.137,-1
16:37:25.338,-1
16:37:25.539,-1
16:37:25.740,-1
16:37:25.941,-1
16:37:26.142,-1
16:37:26.343,-1
16:37:26.544,-1
16:37:26.745,-1
16:37:26.947,-1
16:37:27.149,-1
16:37:27.355,-1
16:37:27.556,-1
16:37:27.758,-1
16:37:27.959,-1
16:37:28.162,-1
16:37:28.364,-1
16:37:28.565,-1
16:37:28.767,-1
16:37:28.969,-1
16:37:29.171,-1
16:37:29.372,-1
16:37:29.575,-1
16:37:29.776,-1
16:37:29.977,-1
16:37:30.178,-1
16:37:30.379,-1
16:37:30.582,-1
16:37:30.783,-1
16:37:30.985,-1
16:37:31.187,-1
16:37:31.388,-1
16:37:31.590,-1
16:37:31.792,-1
16:37:31.993,-1
16:37:32.194,-1
16:37:32.396,-1
16:37:32.601,-1
16:37:32.803,-1
16:37:33.005,-1
16:37:33.207,-1
16:37:33.408,-1
16:37:33.609,-1
16:37:33.811,-1
16:37:34.012,-1
16:37:34.213,-1
16:37:34.415,-1
16:37:34.617,-1
16:37:34.819,-1
16:37:35.020,-1
16:37:35.221,-1
16:37:35.423,-1
16:37:35.623,-1
16:37:35.828,-1
16:37:36.030,-1
16:37:36.232,-1
16:37:36.435,-1
16:37:36.639,-1
16:37:36.841,-1
16:37:37.045,-1
16:37:37.254,-1
16:37:37.457,-1
16:37:37.658,-1
16:37:37.859,-1
16:37:38.061,-1
16:37:38.262,-1
16:37:38.463,-1
16:37:38.665,-1
16:37:38.866,-1
16:37:39.068,-1
16:37:39.270,-1
16:37:39.471,-1
16:37:39.672,-1
16:37:39.873,-1
16:37:40.074,-1
16:37:40.276,-1
16:37:40.477,-1
16:37:40.677,-1
16:37:40.880,-1
16:37:41.082,-1
16:37:41.284,-1
16:37:41.486,-1
16:37:41.687,-1
16:37:41.889,-1
16:37:42.094,-1
16:37:42.295,-1
16:37:42.496,-1
16:37:42.697,-1
16:37:42.900,-1
16:37:43.102,-1
16:37:43.303,-1
16:37:43.505,-1
16:37:43.706,-1
16:37:43.907,-1
16:37:44.108,-1
16:37:44.309,-1
16:37:44.510,-1
16:37:44.711,-1
16:37:44.911,-1
16:37:45.113,-1
16:37:45.315,-1
16:37:45.517,-1
16:37:45.719,-1
16:37:45.921,-1
16:37:46.123,-1
16:37:46.326,-1
16:37:46.530,-1
16:37:46.732,-1
16:37:46.935,-1
16:37:47.141,-1
16:37:47.346,-1
16:37:47.551,-1
16:37:47.753,-1
16:37:47.954,-1
16:37:48.155,-1
16:37:48.357,-1
16:37:48.558,-1
16:37:48.761,-1
16:37:48.963,-1
16:37:49.166,-1
16:37:49.367,-1
16:37:49.568,-1
16:37:49.769,-1
16:37:49.970,-1
16:37:50.172,-1
16:37:50.373,-1
16:37:50.574,-1
16:37:50.775,-1
16:37:50.977,-1
16:37:51.179,-1
16:37:51.381,-1
16:37:51.583,-1
16:37:51.784,-1
16:37:51.986,-1
16:37:52.188,-1
16:37:52.390,-1
16:37:52.594,-1
16:37:52.795,-1
16:37:52.998,-1
16:37:53.200,-1
16:37:53.402,-1
16:37:53.603,-1
16:37:53.804,-1
16:37:54.006,-1
16:37:54.207,-1
16:37:54.408,-1
16:37:54.610,-1
16:37:54.812,-1
16:37:55.013,-1
16:37:55.214,-1
16:37:55.415,-1
16:37:55.624,-1
16:37:55.826,-1
16:37:56.027,-1
16:37:56.229,-1
16:37:56.430,-1
16:37:56.636,-1
16:37:57.316,-1
16:37:57.517,-1
16:37:57.719,-1
16:37:57.920,-1
16:37:58.122,-1
16:37:58.322,-1
16:37:58.524,-1
16:37:58.725,-1
16:37:58.926,-1
16:37:59.129,-1
16:37:59.330,-1
16:37:59.535,-1
16:37:59.736,-1
16:37:59.937,-1
16:38:00.137,-1
16:38:00.339,-1
16:38:00.539,-1
16:38:00.741,-1
16:38:00.942,-1
16:38:01.147,-1
16:38:01.351,-1
16:38:01.554,-1
16:38:01.759,-1
16:38:01.960,-1
16:38:02.162,-1
16:38:02.363,-1
16:38:02.565,-1
16:38:02.766,-1
16:38:02.967,-1
16:38:03.168,-1
16:38:03.371,-1
16:38:03.573,-1
16:38:03.774,-1
16:38:03.975,-1
16:38:04.177,-1
16:38:04.378,-1
16:38:04.579,-1
16:38:04.780,-1
16:38:04.981,-1
16:38:05.182,-1
16:38:05.383,-1
16:38:05.587,-1
16:38:05.788,-1
16:38:05.989,-1
16:38:06.191,-1
16:38:06.393,-1
16:38:06.594,-1
16:38:06.796,-1
16:38:06.997,-1
16:38:07.200,-1
16:38:07.404,-1
16:38:07.606,-1
16:38:07.808,-1
16:38:08.009,-1
16:38:08.210,-1
16:38:08.411,-1
16:38:08.612,-1
16:38:08.813,-1
16:38:09.014,-1
16:38:09.216,-1
16:38:09.418,-1
16:38:09.621,-1
16:38:09.823,-1
16:38:10.026,-1
16:38:10.227,-1
16:38:10.428,-1
16:38:10.629,-1
16:38:10.833,-1
16:38:11.034,-1
16:38:11.238,-1
16:38:11.441,-1
16:38:11.643,-1
16:38:11.844,-1
16:38:12.047,-1
16:38:12.249,-1
16:38:12.451,-1
16:38:12.652,-1
16:38:12.853,-1
16:38:13.054,-1
16:38:13.256,-1
16:38:13.458,-1
16:38:13.660,-1
16:38:13.861,-1
16:38:14.062,-1
16:38:14.263,-1
16:38:14.464,-1
16:38:14.666,-1
16:38:14.866,-1
16:38:15.068,-1
16:38:15.268,-1
16:38:15.470,-1
16:38:15.672,-1
16:38:15.873,-1
16:38:16.076,-1
16:38:16.277,-1
16:38:16.479,-1
16:38:16.681,-1
16:38:16.882,-1
16:38:17.088,-1
16:38:17.290,-1
16:38:17.491,-1
16:38:17.696,-1
16:38:17.902,-1
16:38:18.104,-1
16:38:18.305,-1
16:38:18.506,-1
16:38:18.707,-1
16:38:18.908,-1
16:38:19.111,-1
16:38:19.313,-1
16:38:19.514,-1
16:38:19.715,-1
16:38:19.916,-1
16:38:20.117,-1
16:38:20.319,-1
16:38:20.520,-1
16:38:20.721,-1
16:38:20.922,-1
16:38:21.124,-1
16:38:21.325,-1
16:38:21.527,-1
16:38:21.727,-1
16:38:21.929,-1
16:38:22.129,-1
16:38:22.335,-1
16:38:22.536,-1
16:38:22.738,-1
16:38:22.939,-1
16:38:23.142,-1
16:38:23.348,-1
16:38:23.551,-1
16:38:23.755,-1
